id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinDecision,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinRawStrength,spinContactStrength,spinSpeedStrength,spinTangentMag,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phContactCount,phCpDelta,phHPosDelta,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
71,,4,1,0,1,1,2,0,0,0,0,255,255,255,31,1872.491,"인생최패망자",R,26,96,140,-0.195,-0.103,0.415,2.157,-0.171,1.326,-36.742,48.021,70,30,0,2,"",52.549,-200,7.732,0,0,1,"=","=","=","=","=","=","=","=","=",5,L,"하루（Haru）",175.2,85,0.397,5,36,W,Y,1,1873.569,188,149,126,52,33,,145,102,15.698,-56.309,-0.04,0.892,-20.268,-0.03,0,0.168,210.903,-317.589,158.695,1,0,0,412.949,0,0,0,0,0,0,0.683,412.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.95,68.769,-60.443,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-37.997,0.081,-17.316,-20.684,-47.528,-12.024,-65.028,21.318,-49.047,16.227,-63.117,51.213,-85.965,5.64,-111.514,-43.352,-92.796,0.113,-36.867,,"Yes_Man_",0.075,-17.49,,"Sabo_10",-20.558,-47.375,,"_Gosomi",-11.847,-65.054,,"눈꽃",21.323,-49.04,,"아침땅_",16.105,-62.81,,"펜케이크",51.23,-85.953,,"ddil_ddil69",5.598,-111.522,,"쟈가리코",-43.42,-92.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
72,,4,1,0,1,1,2,0,0,0,0,255,255,255,32,1890.154,"인생최패망자",R,26,87,140,0.755,0.168,0.492,2.201,0.184,1.482,-36.742,51.776,66,34,0,2,"",93.623,-200,13.5,0,0,1,"=","=","=","=","=","=","=","=","=",5,L,"하루（Haru）",175.2,85,0.397,5,36,W,Y,1,1891.241,182,211,129,73,29,,145,128,-14.916,-45.698,0.133,0.948,-19.93,0.69,0,0.207,-123.144,-149.122,-5.69,1,0,0,193.479,0,0,0,0,0,0,0.32,193.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.725,2.465,-22.201,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,-38.007,0.078,-17.346,,,-11.103,-65.286,21.531,-48.145,16.252,-62.593,49.766,-83.006,4.73,-110.806,-43.273,-92.777,0.223,-36.969,,"Yes_Man_",0.087,-17.594,,"",0,0,,"_Gosomi",-11.127,-65.18,,"눈꽃",21.529,-48.136,,"아침땅_",16.245,-62.599,,"펜케이크",49.687,-83.14,,"ddil_ddil69",4.783,-110.765,,"쟈가리코",-42.944,-91.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
73,,4,1,0,1,1,2,0,0,0,0,255,255,255,33,1927.953,"인생최패망자",R,26,95,140,-0.247,-0.278,0.41,2.128,-0.197,1.225,-36.742,45.388,76,24,0,2,"",54.612,-200,3.122,0,0,1,"=","=","=","=","=","=","=","=","=",5,L,"하루（Haru）",175.2,85,0.397,5,36,W,Y,1,1929.039,207,150,137,67,30,,145,103,10.995,-21.585,-0.044,0.858,-20.492,0.02,0,0.204,-37.111,32.932,-2.322,1,0,0,49.67,0,0,0,0,0,0,0.082,49.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.733,1,18.126,2.052,-66.994,0,0,,1934.477,,,,,,,,,,,,,1931.313,1,,454,0,,,,,,,,,,,,,,,,,,,-0.007,-37.942,0.085,-17.287,-20.678,-48.278,-11.752,-65.064,21.606,-47.97,16.046,-62.95,48.506,-76.708,3.569,-108.931,-43.39,-90.805,0.215,-36.99,,"Yes_Man_",0.057,-17.465,,"Sabo_10",-20.394,-48,,"_Gosomi",-11.793,-65.012,,"눈꽃",21.602,-47.956,,"아침땅_",16.248,-62.742,103,"펜케이크",51.457,-78.583,,"ddil_ddil69",3.572,-108.907,,"쟈가리코",-43.291,-90.899,,1934.222,-0.703,-38.271,,,,,,,,,,,,,1931.327,17.458,-65.172,,,,,,,,,,,,,,,,,,,,,,,,,1932.91,14.211,-61.377,,,,,,,,,,"",1,0,0,"Kr_Luna",,,,64,""
74,,4,1,0,1,0,0,1,0,0,0,255,255,255,34,1976.652,"인생최패망자",R,26,94,140,-0.686,-0.028,0.373,2.169,-0.366,1.39,-36.742,38.428,62,38,0,0,"",40.08,-200,15.047,0,0,3,"=","=","","=","=","=","=","=","=",0,R,"임 재 천",190,90.237,0.546,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,-37.919,-0.017,-17.04,-20.216,-47.604,-12.482,-64.79,19.612,-48.917,12.607,-64.752,53.679,-83.139,2.587,-108.229,-44.876,-91.455,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
75,,4,1,0,1,0,1,1,0,0,0,255,255,255,35,1989.794,"인생최패망자",R,26,92,140,0.24,-0.098,0.438,2.155,-0.067,1.347,-36.742,45.905,77,23,0,2,"BA+",113.857,-200,10.568,0,0,3,"=","=","소솨소솨","=","=","=","=","=","=",0,R,"임 재 천",190,90.237,0.546,5,78,W,Y,1,1990.828,167,87,101,69,81,,145,88,6.126,-42.416,0.239,0.849,-21.428,1,0,0.613,-464.557,96.008,-302.029,1,0,0,562.363,0,0,0,0,0,0,0.93,562.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.341,16.629,-39.62,1992.167,4,21.517,0.146,-45.115,0,0,,1996.955,,,,,,,,,,,,,1995.761,3,,147,128,,,,,,,,,,,,,,,,,,,0.01,-37.979,0.018,-17.235,-20.355,-47.557,-14.212,-63.819,20.203,-48.994,12.825,-64.856,53.738,-83.219,2.606,-108.193,-44.217,-91.184,-0.031,-36.933,,"Yes_Man_",-0.012,-17.461,,"Sabo_10",-20.314,-47.304,103,"_Gosomi",-14.127,-63.801,,"눈꽃",20.069,-49.892,101,"아침땅_",12.83,-65.317,,"펜케이크",53.776,-83.208,,"ddil_ddil69",2.665,-108.166,,"쟈가리코",-44.214,-91.184,,1998.368,0.643,-37.134,,,,1995.159,-18.295,-39.547,,,,1992.695,22.214,-46.207,,,,,,,,,,,,,,,,,,,1997.408,-17.09,-39.854,,,,1993.47,17.475,-45.288,,,,,,,,,,,,,"",2,0,0,"눈꽃",,,,136,""
76,,4,1,0,1,0,0,2,0,0,0,255,255,255,36,2015.757,"인생최패망자",R,26,93,140,-0.876,-0.175,0.359,2.141,-0.433,1.3,-36.742,38.068,74,26,0,2,"",36.437,-200,25.404,0,0,2,"=","=","=","=","=","=","=","=","=",2,R,"소솨소솨",190,90.013,0.501,0,78,W,Y,1,2016.83,214,181,56,56,0,,137,131,-9.143,16.642,-0.265,0.822,-20.014,0.32,0,0.475,-66.188,39.736,463.503,1,0,0,469.888,0,0,0,0,0,0,0.777,469.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.425,-1.594,-24.467,2017.983,3,-11.836,0.057,-58.353,0,0,,2023.454,,,,,,,,,,,,,2021.677,2,,147,32,,,,,,,,,,,,,,,,,,,-0.01,-37.973,-0.04,-17.046,-20.431,-47.729,-15.041,-63.521,21.187,-50.75,12.898,-64.699,49.376,-77.41,-7.728,-110.347,-47.257,-90.982,-0.092,-36.892,,"Yes_Man_",-0.028,-17.427,,"Sabo_10",-20.514,-47.788,,"_Gosomi",-14.844,-63.465,85,"눈꽃",21.21,-50.754,,"아침땅_",12.968,-65.634,,"펜케이크",49.376,-77.41,,"ddil_ddil69",-7.447,-110.147,,"쟈가리코",-47.031,-91.106,,,,,,,,2021.026,-19.052,-40.34,2018.493,-12.388,-60.389,,,,,,,,,,,,,,,,,,,,,,,,,2020.164,-14.305,-52.674,,,,,,,,,,,,,,,,"",2,0,0,"_Gosomi",,,,40,""
77,SIDE,4,1,0,1,0,0,2,0,0,0,255,255,255,,2023.821,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
78,,4,0,0,1,0,0,0,0,0,0,255,255,255,36,2060.945,"임 재 천",R,32,67,120,-0.792,0.039,0.636,1.328,-0.625,1.525,-36.908,28.53,0,100,0,2,"",151.311,-98.635,3.75,0,0,2,"_송글_","인생최패망자","ddil_ddil69","Sabo_10","펜케이크","_Gosomi","아침땅_","눈꽃","Yes_Man_",7,L,"ddil_ddil69",176.4,89.974,0.546,3,78,W,Y,1,2062.224,228,171,115,108,54,,145,82,64.564,-55.704,-0.129,0.985,-20.899,-1,0,0.547,55.072,137.129,-83.799,1,0,0,169.881,0,0,0,0,0,0,0.281,169.881,1,3,3,2263,0.014,0.014,0.006,72.005,-0.175,0.92,-20.483,-0.854,-0.51,-0.755,-0.412,8.755,-0.903,1.299,-20.894,-1,-0.63,-0.702,-0.334,64.564,0.63,0.702,0.334,180,-1.162,-1.534,30.968,31.028,-29.32,30.476,-17.968,45.949,-15.426,15.021,-14.178,25.78,-0.836,0.489,0.25,82.466,0,0,0,0,-0.123,0.143,-0.036,78.955,-0.145,0.137,-0.181,78.955,0.063,0,0.998,3.62,0.063,0,0.998,3.62,0,0,0,0,0.533,0.764,-0.363,-55.704,-999,-999,-999,0,0.182,1,0.918,-0.146,48,-1,2,0.061,1,1,0,0.028,2067.542,41.019,-51.649,2068.325,4,40.372,0.317,-51.809,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,-37.451,0.007,-17.627,-20.491,-46.695,-7.093,-66.974,21.443,-51.231,12.279,-65.053,44.199,-88.452,0.258,-109.504,-38.738,-102.931,0.292,-37.319,,"Kr_Luna",0.037,-17.586,,"소솨소솨",-19.652,-45.644,,"Yaksok~",-7.139,-66.951,,"aura_5599",21.097,-51.385,101,"하루（Haru）",12.232,-65.261,,"MODECO",43.371,-87.905,,"kneesohime",0.588,-109.531,,"Pugeuk",-39.011,-103.299,,2072.625,0.798,-37.743,,,,,,,,,,2068.862,40.198,-51.456,,,,,,,,,,,,,,,,,,,,,,,,,2070.988,33.877,-45.721,,,,,,,,,,,,,"",3,0,0,"aura_5599",,,,9,""
79,,4,0,0,1,0,1,0,0,0,0,255,255,255,37,2084.252,"임 재 천",R,3,58,102,-1.526,-0.151,0.835,1.335,0.299,1.551,-36.908,35.084,0,61,39,4,"",-463.636,0,0.401,0,0,2,"=","=","=","=","=","=","=","=","=",7,L,"ddil_ddil69",176.4,89.974,0.546,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427,-37.603,0.017,-17.596,-20.047,-46.095,-6.537,-67.18,21.28,-50.017,13.307,-65.009,46.875,-90.279,2.675,-111.567,-34.361,-103.292,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2088.587,0.007,-37.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
80,,4,0,0,1,0,2,0,0,0,0,255,255,255,38,2100.803,"임 재 천",R,11,44,99,-1.746,0.689,0.571,1.552,-0.93,2.308,-36.908,15.712,26,74,0,2,"BA-",68.533,163.199,13.791,0,0,2,"=","=","=","=","=","=","=","=","=",7,L,"ddil_ddil69",176.4,89.974,0.546,5,78,W,Y,1,2102.191,181,69,107,49,30,,145,86,33.912,-11.651,-0.336,1.144,-20.135,-0.84,0,0.268,565.497,-16.485,-198.548,1,0,0,599.567,0,0,0,0,0,0,0.991,599.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.733,15.084,-87.358,2107.933,7,16.486,0.938,-93.993,1,0,,2107.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272,-37.67,0.033,-17.592,-20.05,-46.14,-6.56,-67.511,20.567,-50.723,13.302,-65.073,46.635,-90.449,4.333,-115.555,-34.474,-103.168,0.244,-37.733,,"Kr_Luna",0.044,-17.548,,"소솨소솨",-20.129,-45.842,81,"Yaksok~",-6.809,-69.186,93,"aura_5599",20.464,-50.641,,"하루（Haru）",13.299,-65.067,,"MODECO",46.298,-90.643,,"kneesohime",4.308,-115.601,130,"Pugeuk",-34.257,-103.235,,2116.436,-0.685,-38.294,,,,2112.702,-18.887,-40.214,2110.638,0.296,-59.725,,,,,,,,,,2108.495,16.272,-94.459,,,,,,,,,,2115.357,-17.364,-39.503,2111.54,-3.314,-55.784,,,,,,,,,,2109.448,13.566,-87.968,,,,"",2,0,0,"kneesohime",,,,284,""
81,,4,0,0,1,0,0,0,1,0,0,17,255,255,39,2132.32,"임 재 천",R,32,62,116,-1.811,0.075,0.517,1.324,-1.18,1.518,-36.908,31.2,0,63,37,4,"",238.855,-136.857,4.547,0,0,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2143.822,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,-37.525,0.018,-17.6,-20.43,-42.181,-7.213,-62.382,20.14,-47.671,12.346,-61.042,52.21,-101.109,13.609,-123.901,-35.925,-91.253,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2137.043,0.383,-37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
82,,4,0,0,1,0,1,0,1,0,0,17,255,255,40,2149.398,"임 재 천",R,3,69,109,-2.527,0.229,0.937,1.342,0.774,1.579,-36.908,41.341,0,100,0,2,"",-495.455,0,-0.883,0,0,3,"=","=","=","=","=","=","=","=","=",2,L,"Sabo_10",185.3,87.575,0.449,0,78,W,Y,1,2150.407,149,111,117,80,33,,145,96,-9.431,-34.213,-0.109,0.94,-20.08,-0.59,0,0.389,114.733,-61.286,115.363,1,0,0,173.863,0,0,0,0,0,0,0.287,173.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.042,3.087,-24.771,2151.508,4,15.77,0.056,-44.185,0,0,,2155.933,,,,2156.405,,,,,,2151.446,,,2154.404,2,1,164,1,2156.101,3,,147,16,,,,,,,,,,,,,,0.406,-37.622,0.043,-17.598,-20.526,-42.246,-7.559,-62.152,19.481,-48.457,12.357,-61.044,51.917,-101.354,13.631,-124.029,-37.779,-89.816,0.457,-37.475,,"Kr_Luna",0.023,-17.55,,"소솨소솨",-19.581,-43.943,85,"Yaksok~",-7.311,-62.166,105,"aura_5599",19.374,-48.438,104,"하루（Haru）",12.355,-61.042,,"MODECO",51.906,-101.338,,"kneesohime",13.638,-124.035,,"Pugeuk",-38.087,-89.705,,2159.264,-0.646,-38.141,,,,2155.445,-18.286,-39.949,2153.834,0.338,-58.564,2152.02,16.493,-45.113,,,,,,,,,,,,,,,,,,,2158.238,-17.067,-39.351,2154.336,-2.35,-56.138,2152.955,12.905,-48.792,,,,,,,,,,,,,"",2,0,0,"aura_5599",2156.405,,,29,""
83,,4,0,0,1,0,0,2,0,0,0,255,255,255,41,2174.886,"임 재 천",R,3,56,100,-1.243,-0.786,0.839,1.328,0.318,1.535,-36.908,44.277,0,59,41,0,"",-395.816,245.823,-24.131,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,-37.664,-0.003,-17.614,-19.738,-44.593,-6.935,-67.356,20.758,-49.434,11.146,-62.304,56.03,-96.245,-5.915,-127.016,-36.408,-101.257,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2179.442,-0.005,-37.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
84,,4,0,0,1,0,1,2,0,0,0,255,255,255,42,2190.093,"임 재 천",R,26,79,129,-1.425,1.098,0.591,1.506,-0.833,2.112,-36.908,26.954,0,100,0,2,"",123.973,-200,12.398,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"펜케이크",190,93.157,0.43,5,78,W,Y,1,2191.271,115,91,143,87,35,,137,103,32.784,32.307,-0.255,1.445,-20.628,0,0,0.459,397.96,-183.665,-270.04,1,0,0,514.807,0,0,0,0,0,0,0.851,514.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.3,8,-42.348,3.292,-93.386,0,0,,2196.805,,,,,,,,,,,,,2196.807,4,,457,0,,,,,,,,,,,,,,,,,,,0.174,-37.596,0.029,-17.605,-19.454,-43.963,-6.309,-67.531,20.942,-50.271,11.145,-62.551,56.044,-94.425,-3.798,-126.901,-36.635,-101.205,0.163,-37.62,,"Kr_Luna",0.023,-17.576,,"소솨소솨",-19.437,-43.954,,"Yaksok~",-6.544,-69.463,,"aura_5599",20.201,-49.055,,"하루（Haru）",11.153,-62.556,,"MODECO",56.04,-94.422,,"kneesohime",-3.767,-126.907,,"Pugeuk",-36.477,-101.288,119,,,,,,,,,,,,,,,,,,,,,,,,,2196.816,-42.577,-93.691,,,,,,,,,,,,,,,,,,,,,,,,,2197.979,-39.617,-88.669,"",1,0,0,"Pugeuk",,,,128,""
85,SIDE,4,0,0,1,0,0,2,0,0,0,255,255,255,,2198.797,,,,,,,,,,,,,,,,,,,,,,,,5,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
86,,5,1,0,1,0,0,0,0,0,0,255,255,255,37,2238.183,"인생최패망자",R,26,91,140,-0.26,-0.328,0.399,2.121,-0.247,1.194,-36.742,44.568,66,34,0,2,"",87.477,-200,9.001,0,0,4,"aura_5599","하루（Haru）","소솨소솨","임 재 천","Yaksok~","MODECO","Kr_Luna","Pugeuk","kneesohime",3,R,"Yaksok~",172.5,89.741,0.328,5,78,W,Y,1,2239.054,97,144,112,56,12,,135,126,29.863,13.591,-0.055,0.79,-20.09,0.62,0,0.254,495.608,189.899,-175.976,1,0,0,559.157,0,0,0,0,0,0,0.924,559.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.016,-33.966,-138.696,,,,,,0,0,,2245.015,2249.427,2254.787,2260.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086,-37.473,-0.076,-17.084,-20.87,-48.711,-12.806,-64.073,19.587,-50.304,12.619,-64.695,48.221,-85.21,-1.818,-109.383,-42.954,-91.755,-0.01,-36.843,,"Yes_Man_",-0.202,-17.447,,"Sabo_10",-20.752,-48.426,,"_Gosomi",-12.709,-64.218,,"눈꽃",19.57,-50.302,,"아침땅_",12.583,-64.644,,"펜케이크",48.204,-85.212,,"ddil_ddil69",-1.092,-109.229,,"_송글_",-42.956,-91.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,"",2249.427,2254.787,2260.008,0,""
87,,5,1,1,1,0,0,0,0,0,0,255,255,255,38,2276.42,"인생최패망자",R,26,94,140,-2.208,0.749,0.236,2.224,-1.004,1.881,-36.742,33.594,67,33,0,1,"",25.458,-200,30.417,0,0,5,"=","=","=","=","=","=","=","=","=",6,R,"MODECO",190,85,0.445,,73,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-37.376,-0.157,-17.158,-21.798,-48.662,-14.993,-63.81,22.027,-50.317,12.089,-64.902,46.223,-84.887,-6.467,-112.642,-45.383,-98.962,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
