id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
170,8,0,3,2,0,2,2,0,0,0,255,255,255,85,4875.927,NABIMan,R,1,76,0.515,-0.986,2,0,0,0,0,1,2,2,R,인생최패망자,190,90,0.45,71,4877.34,87,140,71,132,86,-20.819,-32.784,0.93,-0.159,-0.2,0.191,-0.405,-37.185,-0.004,-17.043,-18.755,-46.48,-10.119,-59.431,24.998,-51.217,11.105,-66.07,36.429,-84.852,-0.715,-108.516,-44.924,-92.617,4877.201,1.344,-23.022,4879.001,4,Multeinn,18.748,-49.624,1,0,0,0,0,0,0,2
171,8,0,3,2,0,0,2,1,0,0,11,255,255,86,4907.561,NABIMan,R,0,130,2.814,0.225,1,124.677,-58.393,0,0,0,3,8,R,ゆっち一,180.3,90,0.496,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.078,-37.303,-0.594,-17.719,-19.302,-46.01,-7.708,-58.605,23.015,-47.388,13.876,-71.011,38.472,-88.92,-0.087,-106.287,-42.154,-89.838,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
172,8,0,3,2,1,0,2,1,0,0,11,255,255,87,4921.05,NABIMan,R,0,127,-0.216,-0.703,2,101.38,-75.574,0,0,1,3,8,R,ゆっち一,180.3,90,0.496,34,4922.085,140,125,38,140,120,21.336,36.813,0.28,-0.116,-0.161,0.358,0.005,-36.859,-0.035,-17.04,-21.857,-43.011,-4.325,-59.518,23.353,-49.346,13.276,-71.606,39.067,-89.087,0.201,-106.271,-43.207,-88.089,4926.518,-62.561,-94.177,4927.151,8,Sabo_10,-60.876,-92.503,1,0,0,0,0,0,0,2
173,8,0,3,2,0,0,2,1,0,1,17,255,11,88,4954.295,NABIMan,R,13,110,-2.823,-2.792,3,-253.872,400,-0.451,-20.372,0,4,5,L,vovopo 보보포,164.7,94,0.45,44,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-37.447,-0.111,-17.909,-18.727,-44.95,-7.493,-59.911,20.152,-41.796,8.303,-61.604,33.236,-82.06,0.522,-101.408,-38.562,-92.146,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
174,8,0,3,2,0,0,2,1,1,1,14,17,11,89,4989.833,NABIMan,R,0,136,0.546,-0.563,0,78.466,-57.423,0,0,0,5,4,L,Kr_Luna,190,96.958,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.215,-37.477,-0.035,-16.917,-17.888,-45.975,-7.668,-59.211,19.406,-40.853,23.177,-78.281,47.018,-94.768,1.623,-114.776,-44.112,-97.504,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
175,8,0,3,2,0,1,2,1,1,1,14,17,11,90,5001.427,NABIMan,R,0,126,-1.039,-1.294,4,-22.743,0,0,0,1,5,4,L,Kr_Luna,190,96.958,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-37.862,-0.215,-17.422,-18.946,-46.454,-9.638,-59.184,19.604,-39.942,23.136,-78.35,46.992,-94.776,1.625,-114.762,-39.15,-97.518,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
176,8,0,3,2,0,2,2,1,1,1,14,17,11,91,5015.332,NABIMan,R,0,124,0.234,-0.799,0,131.483,-92.484,0,0,1,5,4,L,Kr_Luna,190,96.958,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,1.196,-37.679,0.007,-20.478,-15.3,-39.314,-6.685,-53.314,17.309,-38.081,22.866,-78.205,46.997,-94.791,1.435,-114.829,-40.232,-97.859,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
177,9,1,3,2,0,0,0,0,0,0,255,255,255,84,5087.351,_Chun,L,6,122,0.67,-0.01,0,-459.83,0,0,0,0,3,2,R,coder_,170.4,86,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,0.061,-37.586,0.295,-16.73,-20.301,-45.988,-13.049,-64.727,22.327,-50.147,7.672,-66.7,36.776,-86.097,-5.545,-101.291,-39.817,-82.533,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
178,9,1,3,2,0,1,0,0,0,0,255,255,255,85,5106.08,_Chun,L,0,138,-3.471,-0.292,4,-84.408,-41.438,0,0,1,3,2,R,coder_,170.4,86,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.54,-0.232,-16.69,-19.846,-44.319,-13.034,-64.719,22.287,-50.186,7.565,-67.039,36.789,-86.104,-5.572,-101.378,-39.877,-82.702,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
179,9,1,3,2,0,2,0,0,0,0,255,255,255,86,5127.402,_Chun,L,10,125,1.255,-2.8,4,0,400,0.222,-21.749,1,3,2,R,coder_,170.4,86,0.505,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.154,-37.395,-0.125,-17.476,-19.442,-41.61,-13.019,-64.644,22.232,-50.295,7.62,-67.342,36.779,-86.107,-5.527,-100.798,-38.211,-82.915,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
180,9,1,3,2,0,0,1,0,0,0,255,255,255,87,5160.219,_Chun,L,3,119,1.129,0.595,2,490.124,0,0,0,1,4,3,L,schmoneymikey,190,100,0.6,34,5161.126,181,61,3,124,124,43.567,-10.029,0.47,0.012,-0.031,0.232,0.263,-36.684,0.419,-17.154,-19.804,-48.011,-13.186,-64.672,22.223,-50.297,15.122,-63.076,36.785,-86.121,-8.105,-108.033,-39.915,-85.114,5166.951,29.41,-117.755,5170.051,7,Pugeuk,23.849,-122.772,1,0,0,0,0,0,0,2
181,9,1,3,2,0,0,1,1,0,0,3,255,255,88,5222.716,_Chun,L,3,122,2.632,-0.44,4,424.564,0,0,0,1,5,1,L,encounter v,190,100.135,0.454,34,0,0,0,0,0,0,0,0,0,0,0,0,0.286,-37.977,0.39,-16.787,-18.747,-42.94,-8.475,-63.979,23.284,-50.992,12.197,-64.601,41.91,-89.716,-3.179,-112.292,-39.217,-88.379,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
182,9,1,3,2,0,1,1,1,0,0,3,255,255,89,5255.821,_Chun,L,0,134,-1.763,1.256,2,-90.041,-59.098,0,0,1,5,1,L,encounter v,190,100.135,0.454,34,5263.027,27,35,27,19,18,94.163,76.943,0.9,-0.073,0.043,0.134,0.247,-36.816,-0.106,-16.868,-19.918,-45.042,-9.98,-63.933,23.31,-50.984,15.129,-63.979,41.761,-89.687,7.839,-110.189,-39.947,-87.01,0,0,0,5263.151,1,Pring__,3.572,-13.897,0,0,0,0,0,0,0,3
183,9,1,3,2,0,0,2,1,0,0,3,255,255,90,5303.616,_Chun,L,0,137,0.987,-0.959,2,-81.334,-56.163,0,0,0,6,4,R,Multeinn,190,94.812,0.495,35,5304.574,238,82,25,137,85,31.457,-17.509,-0.53,-0.103,-0.143,0.18,0.4,-36.786,0.209,-16.944,-17.942,-43.642,-12.185,-63.81,21.783,-50.424,7.059,-66.184,41.83,-90.175,-7.4,-109.131,-43.041,-89.291,5308.968,18.721,-86.513,5311.951,7,Pugeuk,23.402,-105.165,1,0,0,0,0,0,0,2
184,9,1,3,2,0,0,2,1,0,1,4,255,3,91,5343.028,_Chun,L,6,120,-1.333,-0.932,0,-500,0,-0.53,-17.092,0,7,6,R,소솨소솨,169.6,89.643,0.4,45,0,0,0,0,0,0,0,0,0,0,0,0,0.152,-37.755,-0.437,-17.236,-20.102,-40.801,-13.017,-64.877,22.853,-48.962,7.849,-66.829,41.007,-87.719,-3.539,-102.541,-40.235,-84.575,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
185,9,1,3,2,0,1,2,1,0,1,4,255,3,92,5365.05,_Chun,L,0,140,-4.36,-0.132,4,-82.191,-117.322,0,0,1,7,6,R,소솨소솨,169.6,89.643,0.4,45,0,0,0,0,0,0,0,0,0,0,0,0,-0.241,-37.921,-0.371,-16.65,-19.566,-40.308,-12.876,-64.888,21.972,-44.727,6.746,-67.334,40.706,-87.988,-2.136,-101.209,-38.403,-81.042,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
186,9,1,3,2,0,2,2,1,0,1,4,255,3,93,5386.757,_Chun,L,6,116,-3.025,1.545,1,-500,0,0,0,0,7,6,R,소솨소솨,169.6,89.643,0.4,45,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-37.867,-0.32,-16.513,-19.331,-40.731,-12.976,-64.943,21.498,-47.048,6.496,-66.67,40.562,-88.166,0.019,-106.313,-38.414,-81.032,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
187,9,1,3,2,1,2,2,1,0,1,4,255,3,94,5407.775,_Chun,L,10,123,-1.548,-2.812,2,0,400,0,0,1,7,6,R,소솨소솨,169.6,89.643,0.4,45,5408.863,167,85,23,136,123,-34.035,-0.807,0.63,-0.105,-0.191,0.162,0.418,-36.764,-0.095,-17.138,-19.268,-43.665,-12.923,-64.866,21.512,-46.932,6.285,-66.77,40.854,-88.259,0.161,-106.386,-38.322,-81.549,5408.685,-0.285,-20.496,5410.535,0,_Chun,-3.493,-36.332,0,0,0,0,0,0,0,2
188,9,0,3,2,0,0,0,0,0,0,255,255,255,92,5454.848,NABIMan,R,0,137,-0.99,-2.1,4,79.561,-68.166,0,0,1,6,7,R,Pugeuk,160,96.373,0.596,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.114,-37.532,-0.103,-17.224,-18.222,-48.53,-8.963,-58.563,21.053,-47.76,9.936,-65.794,37.911,-86.736,-0.306,-108.259,-40.378,-89.105,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
189,9,0,3,2,0,1,0,0,0,0,255,255,255,93,5475.41,NABIMan,R,12,117,-0.373,-1.328,2,0,81.791,0,0,1,6,7,R,Pugeuk,160,96.373,0.596,35,5476.524,135,99,27,137,119,17.623,40.669,0.63,-0.036,-0.094,0.33,-0.245,-36.791,-0.031,-16.973,-18.195,-47.812,-10.054,-58.469,20.48,-47.628,9.867,-65.827,37.786,-86.69,0.566,-108.909,-40.992,-89.404,5479.501,-57.731,-78.915,5485.401,8,Sabo_10,-59.73,-71.856,1,0,0,0,0,0,0,2
190,9,0,3,2,0,0,0,0,0,1,255,255,16,94,5513.136,NABIMan,R,0,126,0.957,-0.493,2,117.55,-97.039,0,0,1,7,0,L,_Chun,190,95.143,0.502,35,5514.124,173,141,38,146,123,104.121,69.109,0.32,0.195,-0.135,0.45,-0.255,-37.01,-0.002,-17.01,-18.01,-47.898,-10.791,-60.28,18.62,-42.595,18.355,-69.773,40.551,-91.587,8.19,-103.833,-38.979,-100.2,5521.168,84.571,-6.525,0,0,,0,0,0,0,0,0,0,0,0,0
191,9,0,3,2,0,1,0,0,0,1,255,255,16,95,5535.292,NABIMan,R,0,122,-0.29,-1.238,2,-46.531,0,0,0,1,7,0,L,_Chun,190,95.143,0.502,35,5536.255,140,132,45,140,93,16.24,-28.831,0.05,0.182,-0.218,0.487,-0.237,-36.782,-0.023,-17.015,-18.344,-48.384,-9.773,-59.186,19.017,-43.916,18.937,-70.396,43.271,-90.776,3.402,-109.389,-33.652,-104.286,0,0,0,5538.768,5,sano jpn,24.95,-64.062,0,0,0,0,0,0,0,1
192,9,0,3,2,0,0,1,0,0,1,255,255,16,96,5561.768,NABIMan,R,0,140,0.307,-1.356,1,56.577,-98.918,0.098,-17.019,0,8,1,L,Pring__,179.7,90.045,0.475,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-37.309,-0.003,-17.096,-19.116,-48.442,-9.601,-59.17,18.999,-39.719,14.686,-64.809,39.73,-82.426,-0.528,-112.345,-36.979,-87.348,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
193,9,0,3,2,1,0,1,0,0,1,255,255,16,97,5572.457,NABIMan,R,12,124,0.079,-0.72,0,-0.021,60.511,0,0,1,8,1,L,Pring__,179.7,90.045,0.475,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.279,-37.261,-0.009,-17.03,-18.957,-47.58,-11.007,-59.99,19.306,-39.839,11.899,-55.488,40.619,-84.026,-0.665,-112.061,-35.722,-92.658,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
194,9,0,3,2,1,1,1,0,0,1,255,255,16,98,5586.276,NABIMan,R,0,139,0.042,-0.821,0,110.295,-65.62,0,0,1,8,1,L,Pring__,179.7,90.045,0.475,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,-37.562,1.608,-17.72,-19.214,-46.279,-9.58,-59.759,19.239,-40.41,12.404,-56.253,38.718,-83.809,1.075,-111.41,-35.264,-93.893,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
195,9,0,3,2,1,2,1,0,0,1,255,255,16,99,5604.316,NABIMan,R,0,119,0.605,-0.793,0,-25.022,0,0,0,1,8,1,L,Pring__,179.7,90.045,0.475,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,-37.381,0.007,-17.115,-19.649,-45.404,-8.168,-59.979,19.52,-39.518,11.912,-60.705,39.571,-84.811,-0.746,-111.305,-34.531,-92.262,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
196,9,0,3,2,0,0,2,0,0,1,255,255,16,100,5636.034,NABIMan,R,0,133,0.961,-1.09,4,100.51,-62.119,0.177,-17.773,1,0,6,R,Eaglebuter,170.2,95,0.5,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.217,-37.236,0.218,-17.142,-20.418,-45.441,-9.248,-59.708,19.519,-40.452,11.659,-62.337,33.943,-80.627,1.391,-102.352,-39.858,-91.454,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
197,9,0,3,2,0,1,2,0,0,1,255,255,16,101,5651.45,NABIMan,R,0,138,-0.597,-1.439,2,110.34,-67.035,0,0,1,0,6,R,Eaglebuter,170.2,95,0.5,35,5652.372,181,89,6,135,63,-37.681,37.68,1,-0.067,-0.125,0.343,-0.258,-36.704,-0.042,-17.005,-19.614,-48.043,-10.577,-60.02,19.783,-44.287,11.688,-62.322,38.142,-80.589,1.263,-104.055,-39.636,-90.848,5652.151,-0.402,-19.552,5654.368,2,coder_,-13.97,-44.124,0,0,0,0,0,0,0,2
