id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
137,7,1,0,1,1,0,0,0,255,255,255,74,4225.404,Espressο,0,74,0.1,-2.169,4,7.065,1.49,0,0,1,7,7,ke ro,160,56,0,0,0,0,0,0,0,0,0,0.184,-36.915,0.047,-17.411,-19.509,-42.093,-13.312,-61.331,20.545,-52.553,11.828,-65.707,35.171,-84.718,-6.923,-113.64,-42.058,-83.764,0,0,0,0,0,,0,0,0,0
138,7,1,0,2,1,0,0,0,255,255,255,75,4238.256,Espressο,0,140,0.409,-0.743,2,245.385,-200,0,0,1,7,7,ke ro,160,56,4239.222,64,84,55,63,60,35.857,24.047,-0.369,0.042,-37.113,0.045,-17.394,-19.831,-46.505,-13.211,-61.117,20.19,-52.214,11.842,-65.729,41.528,-92.037,-6.947,-113.634,-41.795,-83.994,0,0,0,4243.43,3,_앰프_,-16.869,-57.261,0,1
139,7,1,0,0,2,0,0,0,255,255,255,76,4265.884,Espressο,1,79,-0.181,-0.4,2,0,0,0,0,1,8,9,버블붐_Bubbleboom,174.9,56,4266.94,60,91,139,55,55,43.662,35.237,0.625,0.095,-36.92,0.036,-17.363,-20.287,-48.307,-14.231,-59.806,22.061,-53.042,12.504,-65.426,34.965,-86.341,-9.528,-110.825,-41.067,-83.39,0,0,0,4271.046,2,Yaksok~,-19.807,-48.346,0,1
140,7,0,0,0,0,0,0,0,255,255,255,62,4318.379,Penguin_iDOL,0,128,1.18,1.114,1,69.44,-135.297,0,0,0,6,4,_이누_,190,56,0,0,0,0,0,0,0,0,0,-0.112,-37.691,0.128,-16.845,-22.42,-48.135,-15.832,-61.513,20.6,-51.012,12.284,-64.673,31.208,-98.127,-9.136,-107.205,-40.453,-80.629,0,0,0,0,0,,0,0,0,0
141,7,0,1,0,0,0,0,0,255,255,255,63,4338.279,Penguin_iDOL,13,112,-3.943,-1.832,1,-369.129,337.26,-1.236,-17.239,0,6,4,_이누_,190,56,0,0,0,0,0,0,0,0,0,-0.016,-38.017,-1.37,-17.83,-22.349,-48.097,-15.851,-61.541,21.234,-51.339,11.103,-64.657,32.576,-93.538,-9.122,-107.201,-37.572,-82.439,0,0,0,0,0,,0,0,0,0
142,7,0,2,0,0,0,0,0,255,255,255,64,4357.088,Penguin_iDOL,0,140,0.778,0.641,0,181.582,-8.782,0,0,1,6,4,_이누_,190,56,0,0,0,0,0,0,0,0,0,0.096,-37.695,-0.098,-16.713,-22.056,-46.753,-16.98,-61.135,20.9,-51.025,11.081,-64.695,36.688,-91.515,-9.055,-107.329,-38.462,-85.197,0,0,0,0,0,,0,0,0,0
143,7,0,2,1,0,0,0,0,255,255,255,65,4375.083,Penguin_iDOL,0,140,-0.284,-0.763,0,40.695,-14.545,0,0,0,6,4,_이누_,190,56,0,0,0,0,0,0,0,0,0,-0.151,-37.844,-0.109,-16.858,-22.133,-47.525,-16.802,-61.119,20.834,-51.294,11.103,-64.676,36.274,-92.045,-9.345,-107.232,-39.292,-87.39,0,0,0,0,0,,0,0,0,0
144,7,0,2,2,0,0,0,0,255,255,255,66,4392.764,Penguin_iDOL,10,115,-1.263,-1.401,2,0,400,0,0,1,6,4,_이누_,190,56,4393.671,85,190,2,137,68,-46.235,26.871,1,-0.169,-36.814,-0.075,-16.906,-20.536,-44.167,-16.178,-61.57,20.958,-50.867,11.173,-64.738,37.304,-91.903,-8.961,-107.275,-39.496,-87.234,4393.729,-0.465,-21.584,4397.113,3,Pugeuk,-14.16,-50.321,0,2
145,7,0,0,0,1,0,0,0,255,255,255,67,4431.258,Penguin_iDOL,0,129,6.941,0.563,1,113.604,-82.943,1.929,-9.483,0,7,5,소솨소솨,170,56,0,0,0,0,0,0,0,0,0,0.06,-37.97,0.649,-16.774,-21.696,-46.695,-16.017,-61.278,20.936,-51.616,11.72,-64.727,33.374,-97.402,-12.361,-105.906,-38.998,-87.087,0,0,0,0,0,,0,0,0,0
146,7,0,1,0,1,0,0,0,255,255,255,68,4450.662,Penguin_iDOL,0,137,0.61,-0.37,0,40.596,-42.328,0,0,0,7,5,소솨소솨,170,56,0,0,0,0,0,0,0,0,0,0.015,-37.699,0.05,-16.741,-21.033,-46.223,-15.245,-61.388,20.545,-50.796,11.865,-64.633,33.195,-97.294,-12.357,-105.914,-40.042,-85.42,0,0,0,0,0,,0,0,0,0
