id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
231,9,1,10,9,1,2,1,0,0,0,255,255,255,116,9648.127,ʚEveɞ,R,0,134,-0.282,-0.259,0,56.146,-169.389,0,0,1,6,0,L,CAT tourniquet,173.7,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.212,-36.967,0.092,-16.917,-20.825,-46.919,-7.664,-64.473,25.342,-51.014,15.505,-63.477,35.7,-81.8,0,-100.6,-30.997,-89.07,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
232,9,1,10,9,0,0,2,0,0,0,255,255,255,117,9676.77,ʚEveɞ,R,0,133,0.903,-0.257,0,25.299,-147.408,0,0,0,7,6,R,Roscosmos,174.754,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.122,-36.946,0.118,-17.03,-20.256,-45.67,-14.037,-63.127,26.464,-50.55,11.626,-65.28,35.7,-81.8,0,-100.6,-33.275,-91.474,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
233,9,1,10,9,0,1,2,0,0,0,255,255,255,118,9695.081,ʚEveɞ,R,6,90,-1.19,-0.181,0,334.972,-3.37,0,0,0,7,6,R,Roscosmos,174.754,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.175,-37.074,0.003,-17.007,-20.265,-45.731,-14.125,-63.21,24.759,-49.237,11.553,-65.41,35.7,-81.8,0,-100.6,-34.137,-91.493,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
234,9,1,10,9,0,2,2,0,0,0,255,255,255,119,9715.038,ʚEveɞ,R,6,93,0.299,0.465,2,369.01,-243.926,0,0,0,7,6,R,Roscosmos,174.754,54,9716.06,85,201,27,134,120,44.506,-42.015,0.79,-0.039,-0.126,0,-0.186,-37.247,0.02,-17.156,-20.377,-45.479,-14.063,-63.264,25.826,-50.423,11.224,-65.467,35.7,-81.8,0,-100.6,-34.154,-91.457,9692.662,69.057,-98.918,0,0,,0,0,0,0,0,0,0,0,0,4
235,9,1,11,9,0,0,2,0,0,0,255,255,255,120,9763.407,ʚEveɞ,R,0,137,0.326,0.255,0,105.794,-200,0,0,0,8,1,L,Pring__,180,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.292,-37.11,0.076,-16.911,-19.853,-45.65,-5.596,-65.897,24.867,-51.465,15.281,-63.525,35.7,-81.8,0,-100.6,-27.8,-85.78,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
236,9,1,11,9,0,1,2,0,0,0,255,255,255,121,9781.718,ʚEveɞ,R,0,135,1.236,0.126,2,80.176,-186.841,0,0,1,8,1,L,Pring__,180,83,9782.392,138,146,0,135,127,102.017,64.065,0.55,-0.018,-0.062,0.298,-0.319,-37.168,0.275,-17.109,-19.78,-45.64,-5.523,-65.887,25.586,-52.286,15.26,-63.551,35.7,-81.8,0,-100.6,-28.747,-85.122,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
237,9,1,11,9,0,2,2,0,0,0,255,255,255,122,9802.515,ʚEveɞ,R,0,136,0.114,1.358,2,23.952,-107.662,0,0,1,8,1,L,Pring__,180,83,9803.198,117,121,0,131,126,47.3,24.829,0.43,-0.006,-0.06,0.271,-0.375,-37.087,0.026,-16.935,-19.983,-45.512,-5.512,-65.953,27.629,-53.255,15.604,-63.052,35.7,-81.8,0,-100.6,-28.966,-90.328,9780.268,-26.617,-119.896,9786.795,3,crani,-11.187,-76.375,1,0,0,0,0,0,0,0
238,9,1,11,9,0,0,2,0,1,0,255,1,255,123,9848.138,ʚEveɞ,R,0,140,1.187,-0.363,2,59.81,-146.517,0,0,1,0,7,R,mungjungh,160,54,9848.967,213,100,2,139,84,18.627,27.057,-0.95,-0.076,-0.062,0.125,-0.321,-37.052,0.139,-17.22,-21.026,-47.189,-13.414,-62.096,24.203,-51.417,2.949,-62.256,35.7,-81.8,0,-100.6,-31.226,-88.747,9822.028,-23.447,-57.202,9824.528,8,ʚjingɞ,-38.315,-80.713,1,0,0,0,0,0,0,2
239,9,1,11,9,0,0,2,1,0,1,7,255,1,124,9917.074,ʚEveɞ,R,6,95,0.069,0.456,2,431.818,0,0,0,1,1,4,L,-Alta-,179.7,54,9918.196,196,161,0,144,128,38.839,-6.229,0.47,0.02,-0.073,0.381,-0.331,-37.322,0.001,-17.14,-20.09,-45.221,-3.748,-66.625,22.998,-50.741,15.125,-63.963,35.7,-81.8,0,-100.6,-32.116,-87.71,9895.469,33.919,-126.742,0,0,,0,0,0,0,0,0,0,0,0,4
240,9,1,13,9,0,0,2,0,0,0,255,255,255,125,9968.63,ʚEveɞ,R,0,138,0.852,0.869,0,138.513,-154.834,0,0,1,2,8,R,Dοpi,180.3,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.011,-37.573,0.028,-17.207,-20.88,-45.832,-14.178,-61.917,20.57,-51.254,11.363,-65.803,35.7,-81.8,0,-100.6,-29.335,-80.514,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
241,9,1,13,9,0,1,2,0,0,0,255,255,255,126,9982.573,ʚEveɞ,R,0,138,1.81,0.829,4,91.076,-172.018,1.029,-17.026,1,2,8,R,Dοpi,180.3,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,-37.481,0.032,-17.207,-20.736,-45.794,-14.105,-61.833,21.902,-52.425,10.96,-65.324,35.7,-81.8,0,-100.6,-29.104,-80.228,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
242,9,1,13,9,0,2,2,0,0,0,255,255,255,127,10002.82,ʚEveɞ,R,0,133,1.512,-0.026,4,94.704,-200,0,0,1,2,8,R,Dοpi,180.3,54,0,0,0,0,0,0,0,0,0,0,0,0,0.059,-37.23,0.063,-17.126,-20.321,-43.675,-14.118,-61.897,21.235,-52.013,11.275,-65.496,35.7,-81.8,0,-100.6,-27.557,-84.392,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
243,9,0,13,9,0,0,0,0,0,0,255,255,255,108,10115.31,Roscosmos,L,0,135,-1.885,0.816,1,-73.382,-200,0,0,0,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.181,-37.663,-0.179,-16.739,-21.551,-48.078,-14.488,-63.482,21.128,-46.547,15.089,-62.621,38.145,-88.421,-0.243,-109.49,-45.981,-75.819,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
244,9,0,13,9,1,0,0,0,0,0,255,255,255,109,10131.76,Roscosmos,L,0,136,-0.436,1.204,1,-111.151,-200,0,0,0,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,-37.581,0.053,-16.716,-21.325,-47.426,-14.462,-63.389,21.549,-46.254,15.234,-62.708,38.087,-88.477,-0.247,-109.466,-38.693,-79.69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
245,9,0,13,9,2,0,0,0,0,0,255,255,255,110,10150.85,Roscosmos,L,10,111,-0.788,-1.675,1,0,399.555,-0.076,-17.4,0,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.116,-37.439,-0.048,-17.096,-21.422,-47.204,-14.473,-63.445,19.749,-45.421,15.279,-62.747,38.064,-88.476,-0.263,-109.497,-46.404,-76.176,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
246,9,0,13,9,3,0,0,0,0,0,255,255,255,111,10168.67,Roscosmos,L,0,140,-0.128,-0.694,0,-160.582,-181.139,0,0,0,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.126,-37.809,0.06,-16.693,-20.634,-47.524,-14.429,-63.414,18.286,-44.06,15.294,-63.007,38.141,-88.425,-0.253,-109.526,-41.46,-80.389,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
247,9,0,13,9,3,1,0,0,0,0,255,255,255,112,10188.16,Roscosmos,L,7,97,-1.894,0.835,4,-237.573,0,0,0,1,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,0.133,-37.82,-0.214,-16.552,-20.661,-46.993,-14.386,-63.558,20.309,-45.578,15.325,-63.217,38.128,-88.417,-0.183,-109.553,-44.854,-75.145,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
248,9,0,13,9,3,2,0,0,0,0,255,255,255,113,10206.82,Roscosmos,L,3,90,1.97,1.062,1,350.251,0,0,0,0,3,5,R,아침땅_,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-37.876,0.109,-16.545,-20.602,-46.504,-14.427,-63.484,20.854,-46.524,15.197,-63.021,38.089,-88.461,0.004,-109.795,-39.76,-80.909,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
249,9,0,13,9,0,0,0,1,0,0,14,255,255,114,10236.85,Roscosmos,L,0,138,-1.037,0.829,0,93.374,-200,0,0,0,4,4,R,별이__,174.6,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-37.71,-0.065,-16.497,-18.938,-45.197,-12.252,-64.058,18.765,-44.379,4.565,-61.973,37.958,-87.772,0.002,-109.764,-43.09,-79.479,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
250,9,0,13,9,0,1,0,1,0,0,14,255,255,115,10261.51,Roscosmos,L,0,0,0,0,0,0,0,0,0,0,4,4,R,별이__,174.6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
251,9,0,13,9,1,1,0,1,0,0,14,255,255,116,10439.85,Roscosmos,L,3,100,0.78,0.961,2,307.822,5.992,0,0,1,4,4,R,별이__,174.6,28,10440.87,223,198,19,151,118,19.212,25.65,0.84,0.039,-0.012,0.463,-0.058,-37.464,0.106,-16.564,-17.796,-42.059,-13.881,-63.883,21.567,-48.272,6.893,-62.406,38.163,-86.923,0.233,-106.605,-40.108,-81.037,10414.63,-32.723,-91.771,10419.28,7,mungjungh,-30.383,-109.219,1,0,0,0,0,0,0,2
252,9,0,13,9,0,0,0,1,1,0,255,14,255,117,10484.5,Roscosmos,L,0,140,-0.576,-0.407,0,-152.249,-200,0,0,0,5,1,R,ʚmingɞ,175.1,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.187,-37.823,-0.009,-16.786,-19.589,-46.631,-14.247,-63.752,18.946,-39.655,9.146,-61.282,38.513,-78.701,1.413,-111.718,-43.456,-83.916,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
253,9,0,13,9,0,1,0,1,1,0,255,14,255,118,10504.92,Roscosmos,L,0,140,-0.205,0.252,0,-221.295,-200,0.042,-16.879,1,5,1,R,ʚmingɞ,175.1,27,0,0,0,0,0,0,0,0,0,0,0,0,-0.178,-37.507,-0.085,-16.82,-19.551,-45.96,-14.886,-63.112,19.419,-40.176,13.65,-60.816,39.678,-80.185,1.415,-111.711,-43.67,-84.811,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
254,9,0,13,9,0,2,0,1,1,0,255,14,255,119,10526.25,Roscosmos,L,0,140,-0.358,0.929,0,-80.373,-200,0,0,1,5,1,R,ʚmingɞ,175.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0.042,-37.433,-0.149,-17.179,-19.571,-43.684,-13.869,-64.047,19.227,-42.192,15.712,-61.62,39.681,-80.194,0.377,-111.995,-44.045,-82.216,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
255,9,0,13,9,0,0,1,1,1,0,255,14,255,120,10553.08,Roscosmos,L,0,134,-0.819,-0.443,0,-61.082,-105.628,0,0,1,6,8,R,ʚjingɞ,175.1,55,0,0,0,0,0,0,0,0,0,0,0,0,0.055,-37.725,0,-16.667,-19.919,-46.224,-14.854,-62.614,19.27,-40.054,15.759,-61.611,43.586,-83.781,2.68,-110.648,-43.31,-81.73,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
256,9,0,13,9,0,1,1,1,1,0,255,14,255,121,10571.83,Roscosmos,L,0,140,-0.747,-0.37,2,-204.086,-169.128,0,0,1,6,8,R,ʚjingɞ,175.1,55,10572.69,147,72,0,103,103,-61.946,-36.316,0.54,-0.007,-0.025,0.204,0.132,-36.933,0.002,-16.785,-19.923,-46.232,-14.901,-62.755,19.781,-43.021,20.856,-60.08,43.57,-83.787,0.847,-112.666,-47.05,-78.25,10543.51,0.122,-20.126,10546.18,4,-Alta-,18.318,-44.881,0,0,0,0,0,0,0,2
257,9,0,13,10,0,0,2,0,1,0,255,13,255,122,10650.7,Roscosmos,L,0,126,-1.7,-0.473,2,-27.96,-107.403,0,0,1,0,0,L,ʚEveɞ,175.4,55,10651.49,193,178,6,145,89,40.854,-40.829,-0.92,0.095,-0.15,0.551,0.031,-37.357,0.014,-16.752,-20.634,-47.213,-12.508,-63.551,20.324,-45.913,15.121,-58.007,46.36,-84.792,1.673,-103.567,-39.38,-83.199,0,0,0,10627.09,6,CAT tourniquet,36.525,-77.693,0,0,0,0,0,0,0,1
