id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
58,5,0,4,3,0,0,1,0,0,0,255,255,255,26,3354.452,bdg06213,0,140,-5.564,1.067,2,60.659,-90.28,0,0,1,2,2,甲斐野柊太,190,81,3355.552,100,207,49,141,124,35.509,26.463,0.688,0.032,-0.246,-0.146,-36.911,-0.036,-17.297,-17.808,-43.362,-12.287,-58.702,19.758,-45.867,15.576,-63.66,35.703,-81.802,0,-100.603,-35.703,-81.802,3360.947,-67.504,-107.215,0,0,,0,0,0,0,4
59,5,0,4,4,0,0,1,0,0,0,255,255,255,27,3407.34,bdg06213,0,140,1.577,0.137,2,83.609,-78.578,0,0,1,3,5,ke ro,160,81,3408.313,72,91,0,67,62,37.968,23.45,-0.67,-0.037,-0.118,-0.441,-36.885,-0.126,-17.208,-18.762,-42.042,-12.423,-58.451,18.679,-43.996,12.451,-65.389,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,3412.44,3,PicoFans_TS4RMS6 0392,-16.872,-58.521,0,0,1
60,5,0,4,4,0,0,2,0,0,0,255,255,255,28,3526.969,bdg06213,0,140,0.578,0.902,0,250,71.863,0,0,0,4,4,_Chun,190,82,0,0,0,0,0,0,0,0,0,0,0,0.005,-37.202,-0.014,-17.346,-17.85,-42.537,-12.091,-59.575,23.863,-49.754,17.441,-63.473,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
61,5,0,4,4,0,1,2,0,0,0,255,255,255,29,3543.575,bdg06213,0,128,3.009,-1.12,4,83.918,98.557,0,0,1,4,4,_Chun,190,82,0,0,0,0,0,0,0,0,0,0,0,0.134,-37.229,-0.06,-17.226,-17.668,-42.801,-12.459,-59.106,24.124,-50.045,19.901,-65.006,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
62,5,0,4,4,0,2,2,0,0,0,255,255,255,30,3559.464,bdg06213,0,125,3.29,-0.624,2,147.978,85.784,0,0,1,4,4,_Chun,190,83,3560.47,79,142,13,95,67,39.064,-37.62,0.987,0.015,-0.029,0.256,-37.22,-0.089,-17.222,-10.411,-34.579,-12.438,-59.247,24.16,-49.997,14.002,-64.851,35.702,-81.802,0,-100.603,-35.702,-81.802,0,0,0,3564.572,4,Gonyong,31.419,-56.408,0,0,1
63,6,1,4,4,0,0,0,0,0,0,255,255,255,49,3701.399,Sabo_10,0,122,-6.966,-0.457,1,23.118,0,-1.707,-6.991,0,2,1,CAT tourniquet,179.7,82,0,0,0,0,0,0,0,0,0,0,0,-0.247,-37.514,-0.528,-16.642,-20.692,-45.841,-12.007,-64.643,23.188,-50.454,10.865,-64.79,35.7,-81.8,0.352,-105.294,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
64,6,1,4,4,1,0,0,0,0,0,255,255,255,50,3724.539,Sabo_10,0,128,3.107,-0.207,1,0,0,0,0,0,2,1,CAT tourniquet,179.7,82,0,0,0,0,0,0,0,0,0,0,0,-0.404,-37.506,0.143,-16.56,-20.895,-44.622,-11.98,-64.664,23.156,-50.434,10.881,-64.842,35.703,-81.803,-0.097,-105.249,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
65,6,1,4,4,2,0,0,0,0,0,255,255,255,51,3741.408,Sabo_10,0,135,1.813,0.942,2,0,0,0,0,1,2,1,CAT tourniquet,179.7,82,3742.291,99,108,30,116,67,35.222,-47.51,0.975,0.088,-0.129,-0.023,-36.895,0.108,-16.616,-20.859,-44.628,-11.966,-64.676,23.265,-50.116,10.863,-64.8,35.702,-81.802,-0.044,-105.254,-35.702,-81.802,0,0,0,3745.635,4,_Chun,34.276,-47.781,0,0,1
66,6,1,4,4,0,0,1,0,0,0,255,255,255,52,3771.607,Sabo_10,0,91,-16.056,-0.983,1,0,0,-3.752,-16.286,0,3,5,coder_,160,58,0,0,0,0,0,0,0,0,0,0,0,-0.387,-37.538,-1.038,-14.935,-22.536,-46.536,-12.38,-64.86,21.682,-48.271,8.943,-64.824,35.7,-81.8,-1.006,-106.225,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
67,6,1,4,4,1,0,1,0,0,0,255,255,255,53,3795.95,Sabo_10,0,127,-0.825,-0.261,2,0,0,0,0,1,3,5,coder_,160,82,3797.054,106,200,44,141,117,4.098,38.251,0.815,-0.147,-0.123,-0.07,-36.999,0.153,-16.823,-22.545,-46.527,-12.775,-64.66,20.969,-47.884,8.913,-64.7,35.7,-81.8,-1.023,-106.24,-35.7,-81.8,3805.489,-61.506,-76.634,3805.489,-1,AI,-61.556,-76.714,1,0,0
68,6,1,4,4,0,0,1,0,0,1,255,255,0,54,3843.772,Sabo_10,5,124,0.4,2.009,1,75.011,0,0,0,0,4,4,bdg06213,190,82,0,0,0,0,0,0,0,0,0,0,0,-0.209,-37.636,0.369,-17.565,-24.643,-48.305,-12.941,-63.331,19.923,-40.595,8.255,-62.685,35.7,-81.8,-0.419,-106.583,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
69,6,1,4,4,1,0,1,0,0,1,255,255,0,55,3863.162,Sabo_10,0,130,-1.351,0.718,2,0,0,0,0,1,4,4,bdg06213,190,82,3864.241,85,151,0,109,106,39.407,-29.271,0.618,0.003,-0.151,-0.15,-36.933,0.085,-16.936,-24.873,-48.145,-12.701,-63.352,19.605,-41.386,8.046,-64.144,35.7,-81.8,-0.39,-106.603,-35.7,-81.8,3869.496,39.389,-98.49,3873.69,5,ke ro,14.479,-66.647,0,0,1
70,6,1,5,4,0,0,2,0,0,1,255,255,0,56,3899.834,Sabo_10,0,128,1.261,-0.492,0,0,0,0,0,0,5,3,PicoFans_TS4RMS6 0392,170,82,0,0,0,0,0,0,0,0,0,0,0,-0.156,-37.483,0.025,-16.811,-23.545,-47.341,-12.299,-64.565,21.949,-44.586,9.48,-64.53,35.703,-81.802,-0.258,-106.721,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
71,6,1,5,4,0,1,2,0,0,0,255,255,255,57,3931.464,Sabo_10,0,120,0.538,0.358,2,0,0,0,0,1,5,3,PicoFans_TS4RMS6 0392,170,29,3932.401,37,44,17,8,40,-22.682,46.15,-1,-0.016,-0.075,0.081,-36.929,0.059,-16.855,-23.507,-47.374,-12.884,-64.204,22.019,-43.322,8.934,-65.27,35.703,-81.802,-0.297,-106.973,-35.703,-81.802,3932.426,-1.748,-21.358,3936.239,2,IbikiKai_JP,-19.081,-39.257,0,0,2
72,6,0,5,4,0,0,0,0,0,0,255,255,255,31,4122.303,Gonyong,0,0,0,0,0,0,0,0,0,1,5,0,Sabo_10,184.7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
73,6,0,5,4,1,0,0,0,0,0,255,255,255,32,4129.187,Gonyong,0,73,-20.343,-2.596,1,13.742,-102.923,-0.799,-32.382,0,5,0,Sabo_10,184.7,81,0,0,0,0,0,0,0,0,0,0,0,-0.279,-38.442,-0.017,-16.955,-16.813,-43.679,-10.444,-60.593,23.451,-50.221,15.557,-63.543,35.701,-81.801,0,-100.601,-35.701,-81.801,0,0,0,0,0,,0,0,0,0,0
74,6,0,5,4,1,0,0,0,0,0,255,255,255,33,4145.813,Gonyong,3,102,-0.041,-0.136,0,-463.636,0,0,0,1,5,0,Sabo_10,184.7,81,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.52,-0.012,-17.366,-17.767,-43.346,-10.403,-60.457,23.444,-50.254,15.666,-63.377,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
75,6,0,5,4,1,1,0,0,0,0,255,255,255,34,4161.356,Gonyong,3,103,1.195,0.113,0,-467.483,-27.301,-0.342,-18.226,0,5,0,Sabo_10,184.7,81,0,0,0,0,0,0,0,0,0,0,0,0.247,-37.666,-0.04,-17.287,-18.377,-42.373,0,0,23.449,-50.268,16.009,-63.516,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
76,6,0,5,4,1,2,0,0,0,0,255,255,255,35,4189.584,Gonyong,0,115,3.852,-0.208,4,250,50.322,0,0,1,5,0,Sabo_10,184.7,81,0,0,0,0,0,0,0,0,0,0,0,0.289,-37.509,0.242,-17.358,-19.156,-42.631,-12.401,-58.202,23.703,-49.972,16.261,-62.617,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
77,6,0,5,4,0,0,1,0,0,0,255,255,255,36,4218.288,Gonyong,0,117,2.109,0.732,2,250,123.34,0,0,1,6,7,소솨소솨,190,45,4219.245,103,201,46,141,66,35.219,-40.8,-0.786,-0.052,-0.176,0.036,-36.982,-0.009,-17.362,-17.418,-45.382,-12.401,-58.201,23.752,-49.965,13.438,-64.962,35.702,-81.802,0,-100.603,-35.702,-81.802,4222.794,33.465,-55.144,4222.947,4,bdg06213,31.999,-53.599,0,0,1
78,6,0,5,4,0,0,2,0,0,0,255,255,255,37,4271.161,Gonyong,3,105,0.477,-0.137,0,-477.273,0,-0.278,-18.006,0,0,3,IllilliIIIIllil,174.5,82,0,0,0,0,0,0,0,0,0,0,0,0.206,-37.762,0.31,-17.287,-15.871,-45.989,-12.827,-63.868,24.79,-52.414,13.306,-64.668,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
79,6,0,5,4,0,1,2,0,0,0,255,255,255,38,4287.181,Gonyong,0,119,2.436,-0.111,2,250,7.641,0,0,1,0,3,IllilliIIIIllil,174.5,82,4288.183,120,160,20,137,77,-53.741,-7.395,0.979,0.013,-0.001,0.137,-36.864,0.294,-17.449,-17.453,-48.021,-9.758,-66.315,24.752,-52.278,13.625,-64.864,35.702,-81.802,0,-100.603,-35.702,-81.802,4287.85,0.529,-21.149,4291.6,5,coder_,5.542,-54.77,0,0,2
80,7,1,5,4,1,0,0,0,0,0,255,255,255,58,4373.062,Sabo_10,0,129,-1.575,0.809,1,-137.369,85.517,0,0,0,0,0,Gonyong,175.8,82,0,0,0,0,0,0,0,0,0,0,0,-0.254,-37.452,-0.054,-16.724,-21.457,-47.105,-12.186,-64.623,21.163,-46.525,9.983,-65.611,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
81,7,1,5,4,2,0,0,0,0,0,255,255,255,59,4390.99,Sabo_10,0,119,3.38,0.315,2,0,0,0,0,1,0,0,Gonyong,175.8,82,4392.083,115,180,67,145,83,14.574,-43.188,-0.165,-0.067,-0.017,-0.059,-36.971,0.117,-16.811,-21.552,-47.226,-12.229,-64.666,21.17,-46.488,10.03,-65.709,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,4393.593,4,_Chun,23.674,-42.204,0,0,1
82,7,1,5,4,0,0,1,0,0,0,255,255,255,60,4419.226,Sabo_10,3,115,1.006,-0.148,2,392.914,0,0,0,1,1,2,-라후이-,190,89,4420.099,52,80,134,36,36,-44.824,40.079,0.049,-0.053,-0.08,0.047,-36.827,0.221,-16.841,-22.937,-47.536,-11.698,-65.105,21.235,-45.535,12.825,-64.02,35.702,-81.802,0,-100.602,-35.702,-81.802,4419.85,-0.523,-20.98,4424.28,0,Sabo_10,-13.144,-34.312,1,0,2
83,7,1,5,4,0,0,1,1,0,0,2,255,255,61,4462.024,Sabo_10,0,122,-0.881,-0.133,0,25.604,0,0,0,0,2,1,CAT tourniquet,179.7,82,0,0,0,0,0,0,0,0,0,0,0,-0.086,-37.76,0.149,-16.819,-19.721,-40.244,-10.294,-63.939,21.165,-45.402,12.042,-64.538,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
84,7,1,5,4,0,1,1,1,0,0,2,255,255,62,4479.811,Sabo_10,5,122,-0.917,-0.31,2,120.482,0,0,0,1,2,1,CAT tourniquet,179.7,82,4480.78,101,93,19,108,65,-66.499,-60.798,-0.713,0.093,-0.128,0.056,-36.84,0.16,-16.833,-19.456,-39.641,-12.537,-63.804,19.606,-43.5,12.178,-64.53,35.703,-81.802,0,-100.603,-35.703,-81.802,4480.468,0.453,-19.416,0,0,,0,0,0,0,3
85,7,1,5,4,0,2,1,1,0,0,2,255,255,63,4501.546,Sabo_10,0,124,2.303,0.392,4,-136.426,59.77,0,0,1,2,1,CAT tourniquet,179.7,82,0,0,0,0,0,0,0,0,0,0,0,-0.189,-37.658,0.461,-16.762,-19.901,-39.989,-8.668,-64.198,20.934,-44.578,13.486,-64.019,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
86,7,1,5,4,0,0,2,1,0,0,2,255,255,64,4528.07,Sabo_10,0,122,2.595,0.207,1,-111.626,20.705,0,0,0,3,5,coder_,160,58,0,0,0,0,0,0,0,0,0,0,0,-0.038,-37.693,0.108,-18.622,-19.269,-40.06,-11.187,-64.516,20.152,-45.767,10.262,-65.308,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
87,7,1,5,4,1,0,2,1,0,0,2,255,255,65,4553.612,Sabo_10,0,133,0.968,-0.317,0,0,0,0,0,0,3,5,coder_,160,58,0,0,0,0,0,0,0,0,0,0,0,-0.113,-37.589,-0.448,-18.049,-19.575,-41.054,-10.418,-64.341,20.885,-46.079,10.83,-65.417,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
88,7,1,5,4,1,1,2,1,0,0,2,255,255,66,4575.099,Sabo_10,0,127,0.339,-2.218,1,0,0,0.146,-17.66,0,3,5,coder_,160,58,0,0,0,0,0,0,0,0,0,0,0,-0.137,-37.882,0.042,-17.034,-19.505,-39.992,-11.157,-64.896,21.017,-46.623,10.585,-65.289,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
89,7,1,5,4,2,1,2,1,0,0,2,255,255,67,4595.3,Sabo_10,0,129,0.619,1.206,2,0,0,0,0,1,3,5,coder_,160,58,4596.322,103,154,54,139,62,19.356,27.114,-0.983,-0.066,-0.075,-0.109,-37.048,0.196,-16.734,-19.531,-40.03,-12.196,-64.671,21.183,-46.864,10.574,-65.239,35.703,-81.802,0,-100.603,-35.703,-81.802,4598.489,-16.067,-50.731,4599.357,3,IllilliIIIIllil,-18.6,-55.505,0,0,2
90,7,0,5,4,0,0,0,0,0,0,255,255,255,39,4635.247,Gonyong,3,106,1.2,-0.872,0,-415.998,-14.894,0,0,1,1,1,Pring__,180.3,81,0,0,0,0,0,0,0,0,0,0,0,0.043,-37.479,-0.357,-17.122,-16.295,-45.698,-14.879,-63.384,21.687,-50.033,15.426,-62.792,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
91,7,0,5,4,0,1,0,0,0,0,255,255,255,40,4647.937,Gonyong,0,114,4.837,-1.511,4,76.376,139.871,0,0,1,1,1,Pring__,180.3,81,0,0,0,0,0,0,0,0,0,0,0,0.131,-37.399,0.221,-17.197,-16.294,-45.741,-13.886,-64.921,21.693,-50.018,15.686,-63.221,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
92,7,0,5,4,0,2,0,0,0,0,255,255,255,41,4661.794,Gonyong,0,119,0.612,1.016,0,250,64.736,0,0,0,1,1,Pring__,180.3,81,0,0,0,0,0,0,0,0,0,0,0,0.232,-37.635,0.184,-16.999,-16.127,-46.061,-11.326,-64.892,21.706,-50.132,15.877,-63.348,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
93,7,0,5,4,0,0,1,0,0,0,255,255,255,42,4687.805,Gonyong,3,110,0.82,-0.098,0,-500,0,-0.218,-17.607,0,2,2,IbikiKai_JP,170.3,81,0,0,0,0,0,0,0,0,0,0,0,0.174,-37.505,0.246,-16.99,-15.431,-45.38,-13.08,-65.775,21.756,-50.014,16.157,-63.204,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
94,7,0,5,4,0,1,1,0,0,0,255,255,255,43,4705.526,Gonyong,0,117,1.661,-0.305,4,241.296,-17.059,0,0,1,2,2,IbikiKai_JP,170.3,81,0,0,0,0,0,0,0,0,0,0,0,0.185,-37.813,0.458,-16.911,-15.93,-45.462,-13.351,-64.849,21.696,-50.093,16.137,-63.235,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
95,7,0,5,4,0,2,1,0,0,0,255,255,255,44,4719.379,Gonyong,3,110,1.237,0.483,2,-405.107,0,0,0,1,2,2,IbikiKai_JP,170.3,81,4720.564,135,191,0,139,124,-16.319,7.789,0.736,-0.05,-0.032,0.004,-36.899,0.081,-16.869,-15.767,-45.386,-13.545,-64.604,21.708,-50.059,16.173,-63.293,35.703,-81.803,0,-100.603,-35.703,-81.803,4728.35,-17.329,-126.739,4728.349,-1,AI,-17.408,-126.76,1,0,0
96,7,0,5,4,0,0,1,0,1,0,255,11,255,45,4754.027,Gonyong,2,103,3.816,-0.375,1,-221.896,-400,0,0,0,3,5,ke ro,160,87,0,0,0,0,0,0,0,0,0,0,0,0.181,-37.425,0.402,-16.704,-16.967,-45.166,-14.175,-63.687,22.669,-48.231,7.026,-64.142,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
97,7,0,5,4,1,0,1,0,1,0,255,11,255,46,4773.171,Gonyong,3,109,2.203,-0.725,1,-278.874,-187.687,0,0,0,3,5,ke ro,160,87,0,0,0,0,0,0,0,0,0,0,0,0.019,-37.384,0.291,-16.734,-16.919,-45.238,-14.215,-64.76,23.184,-48.748,6.371,-63.554,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
98,7,0,5,4,2,0,1,0,1,0,255,11,255,47,4786.72,Gonyong,0,117,-0.862,0.6,0,250,-26.329,0,0,0,3,5,ke ro,160,87,0,0,0,0,0,0,0,0,0,0,0,0.141,-37.905,0.366,-16.657,-16.894,-45.31,-13.799,-64.121,23.259,-48.554,6.314,-64.244,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,4,0
99,7,0,5,4,2,1,2,0,0,0,255,255,255,48,4825.083,Gonyong,3,110,0.618,-0.547,0,-412.643,0,0,0,1,3,5,ke ro,160,87,0,0,0,0,0,0,0,0,0,0,0,0.102,-37.488,0.299,-16.613,-15.755,-44.774,-13.612,-64.927,23.36,-48.534,11.704,-64.93,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
100,7,0,5,4,2,2,2,0,0,0,255,255,255,49,4838.013,Gonyong,0,120,-131.56,54.126,2,224.788,73.933,0,0,1,3,5,ke ro,160,87,4838.959,104,89,0,103,62,-16.143,-26.121,-0.599,-0.057,-0.092,0.071,-36.946,0.187,-16.743,-15.632,-45.097,-13.686,-67.245,23.521,-48.305,12.487,-65.201,35.702,-81.802,0,-100.603,-35.702,-81.802,4838.773,1.649,-22.295,4842.023,5,coder_,16.585,-53.636,1,8,2
101,7,0,5,4,0,0,2,0,1,0,255,14,255,50,4873.517,Gonyong,0,114,-0.319,0.373,0,218.982,42.565,0,0,0,4,4,_Chun,190,81,0,0,0,0,0,0,0,0,0,0,0,0.321,-37.82,0.4,-16.58,-18.105,-44.842,-5.134,-63.477,22.212,-49.668,8.035,-62.745,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
102,7,0,5,4,0,1,2,1,0,0,255,255,255,51,4891.305,Gonyong,2,105,1.598,0.703,1,-406.329,-262.294,0,0,0,4,4,_Chun,190,81,0,0,0,0,0,0,0,0,0,0,0,0.122,-37.605,-0.231,-16.675,-18.972,-44.076,0.329,-59.64,23.587,-47.546,5.509,-62.136,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
103,7,0,5,4,1,1,2,0,1,0,255,15,255,52,4912.004,Gonyong,0,114,0.045,0.315,2,181.744,44.799,0,0,1,4,4,_Chun,190,81,4913.001,88,85,13,89,74,41.032,-25.353,0.81,0.029,-0.068,-0.075,-36.998,0.034,-16.703,-16.841,-46.537,-5.045,-62.531,21.821,-49.251,13.98,-64.592,35.703,-81.802,0,-100.603,-35.703,-81.802,4917.315,25.305,-67.528,4917.419,5,coder_,24.43,-65.927,0,0,1
104,8,1,5,4,0,0,0,0,0,0,255,255,255,68,4955.828,Sabo_10,0,122,0.573,0.664,0,0,0,0,0,1,4,4,bdg06213,190,80,0,0,0,0,0,0,0,0,0,0,0,-0.121,-37.715,0.099,-16.693,-20.75,-42.697,-12.99,-64.388,21.235,-48.039,10.814,-65.994,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
105,8,1,5,4,0,1,0,0,0,0,255,255,255,69,4972.051,Sabo_10,0,133,-1.468,0.706,0,0,0,0,0,0,4,4,bdg06213,190,80,0,0,0,0,0,0,0,0,0,0,0,-0.282,-37.842,-0.021,-16.548,-20.666,-42.469,-13.086,-64.292,21.401,-48.04,10.773,-65.497,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
106,8,1,5,4,0,2,0,0,0,0,255,255,255,70,4987.268,Sabo_10,0,127,0.553,0.311,2,0,0,0,0,1,4,4,bdg06213,190,80,4988.325,84,106,0,95,66,36.767,21.891,-0.605,0.003,-0.15,-0.148,-36.865,0.042,-16.636,-21.159,-44.815,-13.044,-64.393,21.438,-48.023,10.78,-65.567,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,4992.877,3,IllilliIIIIllil,-19.453,-65.181,0,0,1
107,8,1,5,4,0,0,1,0,0,0,255,255,255,71,5010.314,Sabo_10,0,133,0.09,1.074,1,0,0,0,0,0,5,3,소솨소솨,190,45,0,0,0,0,0,0,0,0,0,0,0,-0.287,-37.611,0.099,-16.568,-21.531,-45.213,-12.887,-64.34,21.867,-47.116,10.131,-66.031,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
108,8,1,5,4,1,0,1,0,0,0,255,255,255,72,5022.09,Sabo_10,0,126,2.919,-0.428,2,0,0,0,0,1,5,3,소솨소솨,190,45,5022.997,99,149,75,141,63,-14.066,-29.863,-0.581,-0.13,-0.278,-0.052,-36.874,0.118,-16.578,-21.346,-45.383,-12.637,-64.275,20.929,-47.681,10.095,-65.909,35.702,-81.802,0,-100.603,-35.702,-81.802,5022.836,2.183,-23.968,5024.961,4,_Chun,14.34,-45.418,0,0,2
109,8,1,5,4,0,0,2,0,0,0,255,255,255,73,5050.976,Sabo_10,5,121,-1.862,0.139,1,142.483,0,0,0,0,0,0,Gonyong,175.8,80,0,0,0,0,0,0,0,0,0,0,0,-0.094,-37.355,0.038,-16.627,-22.64,-46.369,-12.401,-64.566,21.71,-49.808,9.1,-65.002,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
110,8,1,5,4,1,0,2,0,0,0,255,255,255,74,5067.3,Sabo_10,0,131,1.512,1.459,4,0,0,0,0,1,0,0,Gonyong,175.8,80,0,0,0,0,0,0,0,0,0,0,0,-0.252,-37.854,0.082,-16.621,-22.65,-46.385,-12.363,-64.547,21.681,-49.821,7.642,-66.134,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
111,8,1,5,4,1,1,2,0,0,0,255,255,255,75,5083.899,Sabo_10,0,130,-0.696,1.577,2,-65.653,49.874,0,0,1,0,0,Gonyong,175.8,80,5084.984,93,127,53,125,102,39.312,34.805,0.161,0.023,0.046,-0.081,-36.924,-0.273,-16.858,-22.57,-46.11,-12.383,-64.564,21.698,-49.865,7.623,-66.046,35.703,-81.802,0,-100.603,-35.703,-81.802,5093.218,-68.432,-89.438,5093.215,-1,AI,-68.456,-89.497,1,0,0
112,8,1,5,4,0,0,2,0,1,0,255,0,255,76,5127.584,Sabo_10,0,128,1.057,-0.012,0,0,0,0,0,0,1,2,-라후이-,190,89,0,0,0,0,0,0,0,0,0,0,0,-0.252,-37.673,0.118,-16.824,-23.534,-47.196,-13.42,-64.287,20.448,-45.379,10.734,-62.757,35.703,-81.802,0,-100.603,-35.703,-81.802,0,0,0,0,0,,0,0,0,0,0
113,8,1,5,4,0,1,2,0,1,0,255,0,255,77,5150.096,Sabo_10,0,129,-0.441,-0.366,2,0,0,0,0,1,1,2,-라후이-,190,89,5150.886,111,156,26,136,128,40.09,36.949,0.679,-0.034,-0.143,-0.011,-36.83,0.168,-16.95,-22.588,-45.83,-13.341,-64.36,20.491,-45.696,6.967,-63.66,35.702,-81.802,0,-100.602,-35.702,-81.802,5156.371,-74.797,-108.506,0,0,,0,0,0,0,4
114,8,1,7,4,0,0,2,0,0,0,255,255,255,78,5209.269,Sabo_10,0,128,-1.51,0.443,1,-146.331,60.657,0,0,0,2,1,CAT tourniquet,179.7,79,0,0,0,0,0,0,0,0,0,0,0,0.039,-37.462,0.039,-16.783,-23.466,-44.509,-13.544,-63.267,20.515,-45.17,12.516,-65.63,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
115,8,1,7,4,1,0,2,0,0,0,255,255,255,79,5226.817,Sabo_10,0,130,0.707,1.039,2,-120.086,91.381,0,0,1,2,1,CAT tourniquet,179.7,79,5227.735,80,88,46,87,124,91.74,86.25,0.668,0.046,-0.082,0.203,-36.83,0.191,-16.747,-24.021,-46.417,-12.9,-64.173,20.613,-45.222,12.502,-65.644,35.702,-81.802,0,-100.602,-35.702,-81.802,0,0,0,0,0,,0,0,0,0,0
116,8,1,7,4,1,1,2,0,0,0,255,255,255,80,5254.932,Sabo_10,0,122,2.353,-0.52,1,0,0,0,0,0,2,1,CAT tourniquet,179.7,79,0,0,0,0,0,0,0,0,0,0,0,-0.205,-37.541,0.214,-16.725,-22.615,-46.387,-13.179,-63.463,21.236,-45.515,12.36,-65.132,35.703,-81.803,0,-100.603,-35.703,-81.803,0,0,0,0,0,,0,0,0,0,0
117,8,1,7,4,2,1,2,0,0,0,255,255,255,81,5270.7,Sabo_10,0,132,-4.748,0.318,3,-121.575,68.455,-0.543,-20.509,0,2,1,CAT tourniquet,179.7,79,0,0,0,0,0,0,0,0,0,0,0,-0.216,-37.587,-0.22,-16.768,-22.662,-46.417,-13.046,-63.619,20.283,-50.167,12.371,-65.101,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,6
118,8,1,7,4,0,0,2,1,0,0,1,255,255,82,5299.193,Sabo_10,5,122,0.544,0.867,0,128.3,0,0.435,-17.481,0,3,5,coder_,160,79,0,0,0,0,0,0,0,0,0,0,0,-0.342,-37.642,0.25,-17.12,-19.749,-39.897,-13.348,-63.534,20.282,-50.129,10.428,-65.256,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,4,0
