id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
167,6,1,2,10,0,1,1,0,0,0,255,255,255,64,5058.131,muyang_,R,4,80,-0.881,-0.256,2,-166.846,0,0,0,1,6,6,R,Apple_Sherbet,190,89.641,0.327,114,5059.322,232,174,40,155,130,2.253,26.985,0.64,-0.028,-0.118,0.435,0,0,0,-0.124,-37.968,-0.111,-17.178,-20.595,-47.65,-15.474,-61.882,22.228,-50.805,11.156,-63.937,35.7,-81.8,0,-100.6,-38.401,-91.898,5060.176,-14.635,-46.013,5066.656,8,coder_,-35.826,-97.799,1,0,0,0,0,0,0,2
168,6,1,2,10,0,0,1,0,1,0,255,6,255,65,5094.304,muyang_,R,4,85,-1.685,-0.276,4,-248.394,0,0,0,1,0,1,R,썬써니_,190,95,0.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442,-37.882,0.444,-17.701,-17.815,-46.917,-14.248,-60.488,20.756,-41.324,10.416,-61.848,35.7,-81.8,0,-100.6,-36.487,-88.492,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
169,6,1,2,10,0,1,1,0,1,0,255,6,255,66,5135.977,muyang_,R,3,82,-1.347,-0.389,2,-331.863,0,0,0,0,0,1,R,썬써니_,190,95,0.5,42,5137.393,143,118,30,145,129,29.234,39.412,0.51,-0.123,-0.087,0.242,0,0,0,0.059,-37.904,-0.109,-17.16,-20.419,-47.812,-15.532,-60.589,21.187,-44.452,7.297,-62.258,35.7,-81.8,0,-100.6,-35.799,-86.047,5142.697,-77.412,-110.115,0,0,,0,0,0,0,0,0,0,0,0,4
170,6,1,4,10,0,0,1,0,0,0,255,255,255,67,5194.189,muyang_,R,3,79,-5.049,-0.564,4,-359.091,0,0,0,1,1,5,R,TaeGeuk_,176.9,86,0.375,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555,-37.881,-0.196,-16.947,-21.972,-49.024,-15.024,-59.035,21.646,-49.372,9.168,-62.158,35.7,-81.8,0,-100.6,-37.775,-86.997,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
171,6,1,4,10,0,1,1,0,0,0,255,255,255,68,5208.753,muyang_,R,14,98,3.497,-2.553,3,347.842,312.348,0.58,-20.325,0,1,5,R,TaeGeuk_,176.9,86,0.375,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299,-37.795,0.448,-17.09,-22.08,-49.141,-14.604,-61.162,22.039,-49.674,8.813,-62.389,35.7,-81.8,0,-100.6,-38.307,-87.457,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
172,6,1,4,10,0,0,1,1,0,0,5,255,255,69,5255.17,muyang_,R,3,81,-3.386,-0.229,4,-312.732,0,0,0,1,2,4,R,Roscosmos,174.8,88,0.37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389,-37.791,-0.133,-16.95,-18.4,-43.463,-13.896,-56.418,22.078,-48.687,8.131,-62.286,35.7,-81.8,0,-100.6,-39.497,-89.311,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
173,6,1,4,10,0,1,1,1,0,0,5,255,255,70,5273.777,muyang_,R,0,125,-3.021,-0.121,4,0,0,0,0,1,2,4,R,Roscosmos,174.8,88,0.37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-37.895,-0.035,-16.911,-17.268,-43.504,-13.67,-55.653,21.99,-48.757,7.386,-63.545,35.7,-81.8,0,-100.6,-38.954,-88.722,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
174,6,1,4,10,0,2,1,1,0,0,5,255,255,71,5288.774,muyang_,R,0,115,-2.67,0.528,4,0,0,0,0,1,2,4,R,Roscosmos,174.8,88,0.37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398,-37.816,-0.152,-16.87,-17.792,-45.064,-13.427,-53.838,21.759,-48.741,7.079,-64.851,35.7,-81.8,0,-100.6,-41.005,-89.963,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
175,6,1,4,10,0,0,2,1,0,0,5,255,255,72,5314.966,muyang_,R,10,85,-0.907,-2.507,1,0,400,-0.169,-20.098,0,3,3,R,jdw4469,173.2,92.883,0.353,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-37.814,-0.139,-17.298,-18.805,-43.791,-12.602,-59.806,19.861,-42.248,-0.064,-59.302,35.7,-81.8,0,-100.6,-37.957,-87.942,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
176,6,1,4,10,1,0,2,0,1,0,255,5,255,73,5358.3,muyang_,R,14,93,0.528,-2.458,1,298.592,353.933,0.347,-17.523,0,3,3,R,jdw4469,173.2,92.883,0.353,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273,-37.849,0.003,-16.991,-19.319,-45.072,-16.309,-59.894,20.207,-45.449,3.399,-61.097,35.7,-81.8,0,-100.6,-42.899,-88.107,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
177,6,1,4,10,2,0,2,0,1,0,255,5,255,74,5375.99,muyang_,R,14,84,0.414,-1.421,2,288.888,326.933,0,0,1,3,3,R,jdw4469,173.2,92.883,0.353,44,5377.245,189,159,91,155,126,-30,16.811,0.42,-0.065,-0.109,0.147,0,0,0,-0.304,-37.61,0.162,-17.12,-19.655,-46.18,-15.962,-60.151,20.75,-47.213,4.331,-62.839,35.7,-81.8,0,-100.6,-42.744,-89.393,5384.669,-23.916,-123.187,5388.482,5,Pugeuk,-5.723,-78.397,1,0,0,0,0,0,0,0
178,6,1,5,10,0,0,2,0,1,0,255,255,255,75,5421.681,muyang_,R,0,101,-0.61,0.481,2,0,13.707,0,0,1,4,0,L,눈꽃,190,100.309,0.5,59,5422.815,157,129,50,150,94,92.828,80.929,-0.42,0.05,0.019,0,0,0,0,-0.232,-38.135,0.057,-17.12,-20.345,-47.748,-8.027,-61.29,20.619,-47.719,11.681,-63.296,35.7,-81.8,0,-100.6,-42.918,-95.61,5429.426,33.729,-11.778,0,0,,0,0,0,0,0,0,0,0,0,0
179,6,1,5,10,0,1,2,0,1,0,255,255,255,76,5460.626,muyang_,R,3,80,-1.212,-0.155,2,-363.636,0,0,0,1,4,0,L,눈꽃,190,100.309,0.5,91,5461.924,140,130,68,147,94,54.783,-35.985,-0.22,0.07,-0.094,0,0,0,0,-0.106,-37.656,-0.31,-17.113,-20.553,-47.725,-11.838,-61.237,20.967,-47.962,9.377,-62.541,35.7,-81.8,0,-100.6,-48.157,-90.761,5472.176,-5.935,-57.737,0,0,,0,0,0,0,0,0,0,0,0,1
