id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,0,0,0,0,0,1,0,0,0,255,255,255,0,520.508,"Ainy4／あいにゃ",R,3,81,106,0.167,-1.082,0.463,1.464,0.807,0.995,-36.9,29.836,53,47,0,4,-480.857,0,-32.143,0,0,1,"=","=","=","=","=","","","","",2,L,"HOGGYS 호기스",175.2,87.075,0.35,,84,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-37.799,-0.05,-17.566,-20.785,-47.082,-9.405,-63.843,21.949,-52.029,12.412,-58.216,40.944,-90.691,0,-109.88,-40.844,-90.591,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,524.892,-0.17,-37.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
12,,1,0,0,0,0,1,1,0,0,0,255,255,255,0,538.562,"Ainy4／あいにゃ",R,14,76,102,1.409,-0.84,0.141,1.748,-0.194,1.661,-36.9,15.892,97,3,0,0,362.039,312.348,38.749,0,0,1,"=","=","=","=","=","","","","",2,L,"HOGGYS 호기스",175.2,87.075,0.35,,84,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-37.96,0.168,-17.593,-20.848,-47.655,-10.821,-64.239,23.505,-51.575,12.406,-58.208,40.929,-90.677,0,-109.87,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,542.859,-0.377,-37.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
13,,1,0,0,0,0,2,1,0,0,0,255,255,255,0,555.489,"Ainy4／あいにゃ",R,32,79,129,2.12,-0.244,0.337,1.675,0.623,1.407,-36.9,23.416,63,37,0,2,188.91,-42.783,-23.96,0,0,1,"=","=","=","=","=","","","","",2,L,"HOGGYS 호기스",175.2,87.075,0.35,3,84,W,Y,1,556.654,80,131,70,45,30,120,77,103.563,79.907,0.402,0.825,-19.97,0.99,0,0.216,485.637,-254.213,75.435,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057,-37.848,-0.024,-17.546,-20.859,-47.745,-9.078,-64.971,23.801,-51.687,12.406,-58.208,40.922,-90.671,0,-109.86,-40.822,-90.57,0.155,-37.594,,"Pring__",-0.001,-17.558,,"ʚEveɞ",-20.841,-47.706,,"うよすま",-6.586,-65.137,,"마렘_Marem",23.752,-51.601,,"AI",12.4,-58.2,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
14,,1,0,0,0,0,2,1,0,0,0,255,255,255,0,573.891,"Ainy4／あいにゃ",R,11,88,118,-0.325,-1.315,0.156,1.53,-0.146,1.149,-36.9,13.493,26,74,0,2,0,231.635,25.957,0,0,1,"=","=","=","=","=","","","","",2,L,"HOGGYS 호기스",175.2,87.075,0.35,3,58,W,Y,1,575.065,162,78,27,60,52,89,94,-30,16.076,-0.063,0.483,-20.176,0.25,0,0.248,-409.831,1.856,167.336,574.926,-0.273,-20.904,577.071,3,-10.15,0.143,-55.2,0,0,,580.339,,,,,,,,,,,,,579.547,1,,147,8,,,,,,,,,,,,,,,,,,,-0.136,-37.824,0.043,-17.83,-20.24,-46.924,-8.362,-64.312,23.705,-52.177,12.406,-58.208,40.922,-90.67,0,-109.86,-40.822,-90.57,0.056,-37.772,,"Pring__",0.023,-17.88,,"ʚEveɞ",-20.472,-47.749,87,"うよすま",-7.33,-64.169,90,"마렘_Marem",23.648,-52.098,,"AI",11.983,-57.924,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,583.487,-1.188,-38.739,,,,578.866,-18.745,-40.183,577.305,-10.314,-57.174,,,,,,,,,,,,,,,,,,,,,,582.58,-15.926,-39.499,578.055,-12.011,-52.654,,,,,,,,,,,,,,,,"",2,0,"うよすま",,,,28,""
15,,1,0,0,0,0,0,2,0,0,0,255,255,255,0,602.86,"Ainy4／あいにゃ",R,3,81,108,-0.656,-0.963,0.329,1.451,0.391,1.019,-36.9,28.505,49,51,0,1,-403.04,0,-19.452,0,0,2,"=","=","=","=","=","yumi2012","","","",1,R,"아침땅_",190,99.936,0.502,,83,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.164,-37.854,-0.139,-17.594,-21.068,-48.003,-14.873,-64.095,22.278,-52.498,12.412,-58.216,40.937,-90.684,0,-109.88,-40.837,-90.584,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,606.944,-0.311,-37.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
16,,1,0,0,0,1,0,2,0,0,0,255,255,255,0,619.022,"Ainy4／あいにゃ",R,29,83,134,1.467,-0.608,0.308,1.746,1.002,1.029,-36.9,32.573,96,4,0,2,-250,-200,-0.032,0,0,2,"=","=","=","=","=","=","","","",1,R,"아침땅_",190,99.936,0.502,3,83,W,Y,1,619.796,114,72,115,48,16,137,121,-30,9.515,0.217,0.55,-19.97,0.22,0.143,0.405,-355.646,210.287,-43.014,619.582,0.074,-20.817,621.637,3,-7.123,1.949,-63.347,0,0,,,,,,,,,,,,,,,624.754,2,,147,8,,,,,,,,,,,,,,,,,,,-0.144,-37.903,0.016,-17.592,-21.197,-47.7,-14.866,-64.082,22.259,-52.501,12.406,-58.208,40.922,-90.67,0,-109.86,-40.822,-90.57,-0.034,-37.374,,"Pring__",0.029,-17.586,,"ʚEveɞ",-21.033,-47.587,,"うよすま",-14.772,-63.926,95,"마렘_Marem",22.26,-52.507,,"AI",12.025,-57.783,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,624.137,-18.592,-40.569,621.89,-7.622,-64.546,,,,,,,,,,,,,,,,,,,,,,,,,623.005,-8.494,-59.932,,,,,,,,,,,,,,,,"",2,0,"うよすま",,,,12,""
17,SIDE,1,0,0,0,0,0,2,0,0,0,255,255,255,,629.332,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
18,,2,1,0,0,0,0,0,0,0,0,255,255,255,1,678.803,"인생최패망자",R,32,88,140,1.261,0.337,0.926,1.271,0.123,1.723,-36.742,73.81,5,62,33,2,250,-49.474,-0.532,0,0,4,"Pring__","마렘_Marem","ʚEveɞ","うよすま","Ainy4／あいにゃ","","","","",0,L,"Ainy4／あいにゃ",189,85,0.51,3,82,W,Y,1,679.855,245,48,76,67,18,145,86,27.909,-40.676,0.282,1.23,-20.649,1,0,0.423,353.656,-266.055,-112.026,683.915,49.013,-70.609,686.815,6,64.855,0.059,-79.422,1,0,,685.705,690.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.099,3,,,,,0.217,-37.45,-0.071,-17.771,-22.733,-48.666,-11.625,-64.69,18.464,-45.102,13.632,-64.068,40.974,-90.718,0,-109.921,-40.874,-90.618,0.422,-36.943,,"아침땅_",-0.065,-17.788,,"HOGGYS 호기스",-22.718,-48.642,,"yumi2012",-11.583,-64.635,86,"Kr_Luna",18.465,-45.105,,"xoxo_nemu",13.792,-63.979,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,695.591,0.307,-39.669,,,,,,,691.638,-0.198,-59.069,,,,,,,,,,,,,,,,,,,,,,,,,694.486,-1.128,-58.063,,,,,,,,,,,,,,,,"",2,0,"AI",690.869,,,48,""
19,,2,1,0,0,0,0,0,0,1,0,255,0,255,1,711.158,"인생최패망자",R,3,75,102,0.3,-1.237,1.108,1.152,0.955,1.226,-36.742,68.009,4,48,49,1,-406.313,240.828,22.89,0,0,0,"=","=","=","=","=","","","","",1,L,"Pring__",190,94.911,0.481,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,723.45,,,,,,,,,,,,,,,,,,,,,,,,,0.389,-37.222,-0.041,-17.703,-22.288,-48.369,-9.381,-63.957,19.621,-46.503,7.06,-62.17,40.93,-90.678,0,-109.87,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,715.905,-0.081,-36.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",714.013,,,0,""
20,,2,1,0,0,1,0,0,0,1,0,255,0,255,1,723.491,"인생최패망자",R,13,83,108,0.285,-0.823,1.068,1.299,0.832,1.544,-36.742,60.741,4,96,0,0,-381.996,314.046,12.538,0,0,0,"=","=","=","=","=","","","","",1,L,"Pring__",190,94.911,0.481,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,-37.711,-0.003,-17.78,-22.292,-48.373,-9.23,-64.243,19.669,-46.507,9.444,-65.535,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,727.59,-0.391,-37.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",726.512,,,0,""
21,,2,1,0,0,1,1,0,0,1,0,255,0,255,1,735.5,"인생최패망자",R,32,93,140,0.192,-0.574,0.839,1.113,-0.284,1.209,-36.742,53.091,7,19,75,0,246.247,-66.689,3.74,0,0,0,"=","=","=","=","=","","","","",1,L,"Pring__",190,94.911,0.481,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,735.687,,,,,,,,,,,,,,,,,,,,,,,,,0.285,-37.446,-0.029,-17.774,-22.287,-48.369,-9.195,-63.548,19.07,-45.345,11.236,-63.038,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,739.245,0.129,-37.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",738.267,,,0,""
22,,2,1,0,0,1,2,0,0,1,0,255,0,255,1,748.772,"인생최패망자",R,13,81,106,-0.523,-1.592,1.049,1.193,0.463,1.098,-36.742,73.523,9,91,0,2,-362.717,329.12,0.09,0,0,0,"=","=","=","=","=","","","","",1,L,"Pring__",190,94.911,0.481,3,82,W,Y,0,749.878,249,137,151,43,78,145,87,-30,-60.602,0.033,0.565,-21.708,1,0,0.829,-41.5,-108.365,-57.287,749.648,1.598,-22.589,,,,,,0,0,,,,,,,,,,,,,767.345,,,,,,,,,,,,,,,,,,,,,,,,,0.279,-37.663,-0.019,-17.764,-22.29,-48.387,-9.622,-63.74,19.588,-45.65,10.472,-61.427,40.915,-90.664,0,-109.86,-40.815,-90.564,0.461,-36.741,,"아침땅_",-0.029,-17.777,,"HOGGYS 호기스",-22.277,-48.376,,"yumi2012",-9.567,-63.661,,"Kr_Luna",19.395,-46.921,,"xoxo_nemu",10.587,-61.459,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",753.976,,,0,""
