id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,386.826,DoYaGee,0,129,-0.138,-0.029,2,101.204,-99.19,0,0,1,0,2,IllilliIIIIllil,174.5,59,387.891,118,181,95,150,90,39.788,5,0.965,-0.013,-0.003,-0.29,-36.328,-0.088,-16.923,-21.007,-48.968,-13.041,-65.125,21.725,-50.79,12.274,-63.766,42.108,-85.216,0,-100.6,-38.139,-84.114,392.991,0.032,-89.005,396.444,5,NABIMan,6.424,-64.602,0,0,1
2,1,1,0,0,0,0,1,0,0,0,255,255,255,1,424.225,DoYaGee,14,124,0.486,-0.883,0,373.337,332.595,0.095,-17.142,0,1,1,Dοpi,190,53,0,0,0,0,0,0,0,0,0,0,0,-0.686,-37.148,0.209,-17.147,-18.527,-48.418,-13.416,-65.009,22.275,-49.997,10.653,-62.59,40.628,-79.631,0,-100.6,-39.362,-82.156,0,0,0,0,0,,0,0,0,0,0
3,1,1,0,0,0,1,1,0,0,0,255,255,255,2,440.577,DoYaGee,0,128,0.86,0.754,2,90.21,-181.134,0,0,1,1,1,Dοpi,190,53,441.546,113,183,147,150,67,24.325,35.104,-0.567,-0.053,-0.043,-0.632,-36.411,0.287,-16.894,-20.286,-49.74,-13.44,-65.099,22.297,-50.235,11.107,-63.519,41.611,-83.548,0,-100.6,-38.772,-81.886,0,0,0,444.338,2,TaeGeuk_,-19.627,-49.211,0,0,1
4,1,1,0,0,0,0,2,0,0,0,255,255,255,3,471.097,DoYaGee,10,116,-1.443,-1.062,1,0,400,0,0,0,2,8,ByeolBam,175.3,52,0,0,0,0,0,0,0,0,0,0,0,-0.505,-36.851,0.028,-17.092,-21.468,-50.806,-13.406,-64.995,22.639,-51.875,10.36,-62.308,42.181,-83.512,0,-100.6,-39.447,-83.037,0,0,0,0,0,,0,0,0,0,0
5,1,1,0,0,1,0,2,0,0,0,255,255,255,4,492.448,DoYaGee,14,116,0.166,-0.671,0,360.912,346.038,0.127,-17.016,0,2,8,ByeolBam,175.3,52,0,0,0,0,0,0,0,0,0,0,0,-0.449,-36.322,0.218,-17.221,-21.046,-50.942,-13.407,-64.982,22.487,-52.06,10.178,-63.133,42.16,-83.462,0,-100.6,-39.579,-82.965,0,0,0,0,0,,0,0,0,0,0
6,1,1,0,0,1,1,2,0,0,0,255,255,255,5,513.183,DoYaGee,10,119,-2.996,-0.982,1,0,400,-0.559,-17.185,0,2,8,ByeolBam,175.3,52,0,0,0,0,0,0,0,0,0,0,0,-0.674,-36.785,-0.525,-17.236,-20.251,-50.803,-13.409,-64.98,22.524,-52.178,10.526,-63.043,43.098,-86.402,0,-100.6,-39.028,-82.213,0,0,0,0,0,,0,0,0,0,0
7,1,1,0,0,2,1,2,0,0,0,255,255,255,6,554.984,DoYaGee,12,117,-0.33,-0.981,2,0,123.168,0,0,1,2,8,ByeolBam,175.3,52,555.903,100,197,33,138,107,32.275,42.882,0.844,-0.13,-0.199,-0.234,-36.311,0.197,-17.274,-20.845,-51.353,-12.944,-65.199,21.431,-52.408,11.951,-63.404,44.157,-86.406,0,-100.6,-37.148,-81.063,560.458,-67.266,-82.39,0,0,,0,0,0,0,3
8,1,1,0,0,2,2,2,0,0,0,255,255,255,7,581.366,DoYaGee,0,137,-1.495,0.086,2,15.227,-93.272,0,0,1,2,8,ByeolBam,175.3,50,582.19,104,171,20,135,127,31.73,9.901,0.543,-0.044,-0.138,-0.249,-36.657,0.156,-17.254,-20.223,-50.278,-13.199,-65.146,23.346,-52.868,10.906,-63.495,43.64,-84.583,0,-100.6,-39.527,-82.306,588.084,-41.095,-128.502,0,0,,0,0,0,0,4
9,1,1,1,0,0,0,2,0,0,0,255,255,255,8,635.736,DoYaGee,0,98,1.039,1.165,1,5.113,-118.925,0,0,0,3,4,-라후이-,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.065,-37.37,0.155,-17.217,-19.839,-47.647,-13.277,-65.159,21.388,-49.45,11.519,-65.26,43.305,-82.202,0,-100.6,-44.84,-84.314,0,0,0,0,0,,0,0,0,0,0
10,1,1,1,0,1,0,2,0,0,0,255,255,255,9,657.228,DoYaGee,14,120,-0.173,-1.842,4,217.36,400,0.009,-18.868,1,3,4,-라후이-,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.209,-37.229,-0.008,-17.206,-18.937,-46.81,-13.304,-65.03,21.756,-49.877,9.251,-63.056,44.283,-81.934,0,-100.6,-42.409,-82.833,0,0,0,0,0,,0,0,0,0,0
11,1,1,1,0,1,1,2,0,0,0,255,255,255,10,675.953,DoYaGee,13,119,-2.004,-0.305,4,-348.232,358.796,-0.706,-17.461,1,3,4,-라후이-,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.188,-37.367,-0.572,-17.524,-20.079,-48.356,-13.261,-65.007,21.817,-49.926,10.843,-62.729,45.044,-82.77,0,-100.6,-45.994,-81.881,0,0,0,0,0,,0,0,0,0,0
12,1,1,1,0,1,2,2,0,0,0,255,255,255,11,696.104,DoYaGee,0,126,-3.578,0.124,1,-18.801,-159.585,0,0,0,3,4,-라후이-,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.374,-37.294,-0.651,-17.4,-20.384,-50.457,-13.115,-65.172,21.746,-50.033,10.93,-63.223,45.397,-84.288,0,-100.6,-52.019,-80.389,0,0,0,0,0,,0,0,0,0,0
13,1,1,1,0,2,2,2,0,0,0,255,255,255,12,712.597,DoYaGee,10,121,-1.997,-0.461,4,0,400,0,0,1,3,4,-라후이-,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.196,-37.06,-0.393,-17.346,-18.819,-48.013,-13.144,-65.128,21.932,-49.988,9.827,-61.022,44.634,-83.844,0,-100.6,-53.419,-81.796,0,0,0,0,0,,0,0,0,0,0
14,1,0,1,0,0,0,0,0,0,0,255,255,255,0,797.212,coder_,5,98,-3.857,-0.999,4,-60.315,0,0,0,1,0,3,오띵__,174.6,76,0,0,0,0,0,0,0,0,0,0,0,-0.152,-37.562,-0.374,-17.225,-22.666,-47.647,-13.363,-64.503,16.926,-45,14.748,-64.08,36.847,-85.765,0,-100.6,-38.772,-82.472,0,0,0,0,0,,0,0,0,0,0
15,1,0,1,0,0,1,0,0,0,0,255,255,255,1,811.459,coder_,0,89,-1.181,-0.168,0,0,0,0,0,0,0,3,오띵__,174.6,76,0,0,0,0,0,0,0,0,0,0,0,-0.262,-37.486,-0.258,-17.235,-22.646,-47.669,-13.271,-64.638,16.817,-45.544,14.696,-64.047,36.945,-85.849,0,-100.6,-38.622,-82.337,0,0,0,0,0,,0,0,0,0,0
16,1,0,1,0,0,2,0,0,0,0,255,255,255,2,826.977,coder_,10,81,-0.449,0.4,2,0,400,0,0,0,0,3,오띵__,174.6,76,828.405,104,111,34,121,71,-16.731,-14.644,0.972,0.012,-0.002,-0.004,-36.612,-0.09,-17.335,-22.674,-47.67,-13.355,-64.534,16.971,-45.788,14.775,-64.053,36.999,-85.871,0,-100.6,-39.866,-82.693,828.471,0.785,-24.153,830.991,5,소솨소솨,9.413,-56.095,0,0,2
17,1,0,1,0,0,0,1,0,0,0,255,255,255,3,854.435,coder_,5,90,-2.28,-0.47,4,-78.33,31.193,0,0,1,1,8,Roscosmos,174.6,47,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.34,-0.306,-17.232,-22.988,-47.484,-12.636,-64.916,16.936,-45.209,13.902,-64.139,34.26,-79.984,0,-100.6,-39.573,-81.979,0,0,0,0,0,,0,0,0,0,0
18,1,0,1,0,0,1,1,0,0,0,255,255,255,4,866.84,coder_,10,85,-0.672,-1.465,4,-39.492,400,-0.151,-18.623,1,1,8,Roscosmos,174.6,47,0,0,0,0,0,0,0,0,0,0,0,0.001,-37.228,-0.138,-17.302,-21.961,-47.046,-12.576,-64.964,17.412,-43.787,13.862,-64.141,37.975,-82.727,0,-100.6,-38.703,-81.851,0,0,0,0,0,,0,0,0,0,0
19,1,0,1,0,0,2,1,0,0,0,255,255,255,5,882.258,coder_,0,125,2.591,3.253,1,38.075,-75.468,0,0,0,1,8,Roscosmos,174.6,47,0,0,0,0,0,0,0,0,0,0,0,0.185,-37.061,0.416,-17.353,-22.041,-46.822,-12.647,-65.006,16.521,-43.83,13.789,-64.238,37.907,-82.504,0,-100.6,-40.034,-86.337,0,0,0,0,0,,0,0,0,0,0
20,1,0,1,0,1,2,1,0,0,0,255,255,255,6,896.749,coder_,0,129,-0.476,2.462,1,24.87,-64.519,0,0,0,1,8,Roscosmos,174.6,47,0,0,0,0,0,0,0,0,0,0,0,-0.107,-37.419,-0.205,-17.476,-22.263,-47.403,-12.751,-65.048,16.523,-43.815,13.814,-64.207,37.819,-82.436,0,-100.6,-40.256,-86.209,0,0,0,0,0,,0,0,0,0,0
21,1,0,1,0,2,2,1,0,0,0,255,255,255,7,910.094,coder_,0,86,-1.34,2.134,2,0,0,0,0,1,1,8,Roscosmos,174.6,47,911.222,120,175,36,141,66,102.778,-31.382,-0.394,0.021,0.004,0.048,-36.596,-0.183,-17.531,-22.326,-47.296,-12.659,-64.856,16.657,-44.174,13.802,-64.246,36.763,-82.559,0,-100.6,-40.191,-86.115,916.484,-10.429,-4.104,0,0,,0,0,0,0,3
22,1,0,1,0,2,2,1,0,0,0,255,255,255,8,934.564,coder_,13,85,-3.27,-1.202,4,-282.76,340.733,0,0,1,1,8,Roscosmos,174.6,57,0,0,0,0,0,0,0,0,0,0,0,-0.15,-37.377,-0.35,-17.385,-21.651,-45.014,-13.589,-64.419,16.543,-43.857,14.309,-64.074,36.362,-83.307,0,-100.6,-41.33,-86.857,0,0,0,0,0,,0,0,0,0,0
23,1,0,1,0,0,0,2,0,0,0,255,255,255,9,960.565,coder_,6,82,3.049,0.399,1,298.076,0,0,0,0,2,1,하루（Haru）,190,46,0,0,0,0,0,0,0,0,0,0,0,0.118,-37.451,0.176,-17.366,-20.783,-42.961,-12.606,-64.887,18.194,-44.775,14.55,-64.726,37.922,-81.219,0,-100.6,-41.288,-86.896,0,0,0,0,0,,0,0,0,0,0
24,1,0,1,0,1,0,2,0,0,0,255,255,255,10,971.981,coder_,0,87,0.303,0.322,2,0.748,0,0,0,1,2,1,하루（Haru）,190,46,973.161,132,179,43,144,73,7.324,-25.237,-0.319,0.129,-0.107,-0.035,-36.66,0.18,-17.41,-21.751,-46.29,-12.725,-64.919,18.946,-44.806,14.639,-64.734,38.002,-81.135,0,-100.6,-41.293,-86.919,974.444,13.116,-43.704,974.777,4,-라후이-,13.671,-44.668,0,0,2
25,2,1,1,0,0,0,0,0,0,0,255,255,255,13,1027.589,DoYaGee,7,100,0.629,1.145,2,246.657,0,0,0,1,4,5,소솨소솨,170.3,46,1028.627,121,194,43,143,118,6.135,-14.128,0.537,-0.074,-0.227,-0.265,-36.553,0.113,-17.265,-21.116,-49.277,-13.449,-65.159,21.431,-48.625,12.017,-62.609,42.31,-87.171,0,-100.6,-34.902,-83.279,0,0,0,1030.177,5,NABIMan,10.423,-58.333,0,0,1
26,2,1,1,0,0,0,1,0,0,0,255,255,255,14,1059.277,DoYaGee,10,118,-3.306,-2.14,3,-109.644,400,-0.342,-20.06,0,5,6,Kr_Luna,166.3,46,0,0,0,0,0,0,0,0,0,0,0,-0.292,-36.7,-0.294,-17.448,-20.735,-49.584,-13.487,-65.138,22.581,-49.265,11.578,-61.825,41.235,-84.234,0,-100.6,-36.303,-86.578,0,0,0,0,0,,0,0,0,0,6
27,2,1,1,0,2,0,1,0,0,0,255,255,255,15,1101.737,DoYaGee,0,89,0.986,0.557,2,8.197,0,0,0,1,5,6,Kr_Luna,166.3,61,1102.786,112,118,72,135,113,94.86,73.457,0.811,-0.027,-0.024,-0.249,-36.856,0.421,-17.597,-19.068,-47.397,-13.684,-65.012,21.992,-48.129,13.012,-63.303,41.455,-84.447,0,-100.6,-35.201,-96.77,1110.257,39.593,-6.607,0,0,,0,0,0,0,3
28,2,1,1,0,2,1,1,0,0,0,255,255,255,16,1132.787,DoYaGee,0,136,-1.828,0.559,1,38.532,-200,-0.515,-17.859,0,5,6,Kr_Luna,166.3,61,0,0,0,0,0,0,0,0,0,0,0,-0.611,-37.104,-0.479,-17.558,-20.602,-49.235,-12.824,-65.109,21.861,-48.264,12.428,-63.116,44.657,-83.933,0,-100.6,-38.266,-96.955,0,0,0,0,0,,0,0,0,0,0
29,2,1,1,0,3,1,1,0,0,0,255,255,255,17,1154.645,DoYaGee,0,133,-1.108,0.365,0,83.33,-200,0,0,0,5,6,Kr_Luna,166.3,61,0,0,0,0,0,0,0,0,0,0,0,-0.249,-37.286,-0.199,-17.43,-20.928,-46.784,-13.031,-65.302,21.829,-48.14,12.704,-63.142,44.229,-86.368,0,-100.6,-31.825,-103.654,0,0,0,0,0,,0,0,0,0,0
30,2,1,1,0,3,2,1,0,0,0,255,255,255,18,1175.981,DoYaGee,1,85,-0.697,-1.085,2,0,0,0,0,1,5,6,Kr_Luna,166.3,61,1177.033,106,115,58,128,98,5.001,7.182,0.109,0.009,-0.092,-0.212,-36.744,0.077,-17.332,-19.817,-49.034,-13.419,-64.881,22.132,-48.117,12.999,-65.053,44.238,-86.72,0,-100.6,-34.097,-96.624,1178.271,-4.665,-54.147,1181.951,8,Roscosmos,-11.477,-103.637,1,0,2
31,2,1,1,0,0,0,1,1,0,0,6,255,255,19,1213.197,DoYaGee,0,115,0.708,1.023,0,66.971,-167.78,0,0,1,6,3,Oort__Cloud,160,45,0,0,0,0,0,0,0,0,0,0,0,-0.433,-36.536,0.088,-17.172,-17.877,-43.874,-10.584,-61.304,19.098,-43.787,0.198,-59.416,39.73,-87.493,0,-100.6,-34.728,-88.232,0,0,0,0,0,,0,0,0,0,0
32,2,1,1,0,0,0,1,0,1,0,255,6,255,20,1259.294,DoYaGee,10,128,-0.409,-1.051,2,0,400,0,0,1,6,3,Oort__Cloud,160,45,1260.476,58,81,61,37,54,-32.356,-13.382,0.654,-0.089,-0.066,-0.372,-36.69,0.083,-17.119,-17.159,-43.784,-13.402,-64.518,21.022,-46.753,2.017,-59.078,42.571,-88.571,0,-100.6,-33.556,-86.316,1260.324,-0.161,-19.634,1263.631,5,NABIMan,5.666,-50.092,0,0,2
33,2,1,1,0,0,0,2,0,0,1,255,255,6,21,1291.895,DoYaGee,13,114,-2.255,0.063,2,-358.408,348.632,0,0,1,7,0,coder_,190,45,1293.03,107,143,11,132,67,-13.282,39.249,-0.697,-0.058,-0.05,-0.329,-36.892,-0.644,-16.924,-17.759,-43.947,-13.522,-64.996,19.555,-47.13,11.692,-62.885,42.198,-80.713,0,-100.6,-36.647,-89.837,1293.151,-3.225,-23.225,1295.071,2,TaeGeuk_,-16.061,-40.842,0,0,2
34,2,0,1,0,0,0,0,0,0,0,255,255,255,11,1341.194,coder_,0,93,-3.638,0.177,4,-169.638,-20.86,0,0,1,3,4,Slaris,174.6,78,0,0,0,0,0,0,0,0,0,0,0,-0.268,-37.363,-0.203,-17.293,-21.887,-47.368,-13.204,-64.648,17.468,-44.007,14.529,-63.863,36.77,-86.516,0,-100.6,-37.264,-86.043,0,0,0,0,0,,0,0,0,0,0
35,2,0,1,0,0,1,0,0,0,0,255,255,255,12,1360.511,coder_,6,75,-2.14,0.092,2,285.514,0,0,0,1,3,4,Slaris,174.6,78,1361.755,99,137,73,135,122,23.985,21.494,0.739,-0.047,-0.023,-0.413,-36.818,-0.358,-17.424,-22.185,-47.257,-13.319,-64.679,17.384,-43.577,14.55,-63.87,38.066,-92.13,0,-100.6,-37.966,-86.042,1366.111,-48.757,-108.381,1367.298,8,ByeolBam,-45.36,-105.163,1,0,2
36,2,0,1,0,0,0,0,1,0,0,13,255,255,13,1396.222,coder_,6,81,3.232,-0.355,4,292.553,0,0,0,1,4,5,NABIMan,190,45,0,0,0,0,0,0,0,0,0,0,0,-0.11,-37.417,0.106,-17.445,-20.426,-43.497,-11.904,-64.795,17.222,-43.242,14.527,-63.996,40.486,-84.324,0,-100.6,-38.274,-85.314,0,0,0,0,0,,0,0,0,0,0
37,2,0,1,0,0,1,0,1,0,0,13,255,255,14,1413.887,coder_,0,106,1.884,0.059,2,100.018,-44.728,0,0,1,4,5,NABIMan,190,45,1414.936,102,166,50,139,111,17.193,-35.97,0.836,0.053,-0.102,0.281,-37.245,0.174,-17.556,-21.043,-44.598,-10.6,-65.518,17.044,-44.756,14.615,-64.18,39.311,-87.079,0,-100.6,-37.583,-84.323,1418.991,46.411,-101,1421.404,6,Kr_Luna,45.003,-103.617,1,0,2
38,2,0,1,0,0,0,0,1,1,0,255,13,255,15,1457.837,coder_,13,83,-3.498,-1.441,1,-268.273,351.553,-0.807,-18.606,0,5,2,TaeGeuk_,177.3,40,0,0,0,0,0,0,0,0,0,0,0,-0.06,-37.94,-0.289,-17.349,-21.342,-46.6,-12.214,-64.853,19.108,-40.595,7.072,-63.499,28.61,-94.089,0,-100.6,-36.498,-85.094,0,0,0,0,0,,0,0,0,0,0
39,2,0,1,0,1,0,0,1,1,0,255,13,255,16,1478.716,coder_,0,130,0.356,0.144,2,40.74,-121.655,0,0,1,5,2,TaeGeuk_,177.3,40,1479.563,90,119,0,111,64,-8.439,30.982,-0.976,-0.052,0.005,0.208,-37.15,-0.048,-17.455,-19.951,-42.572,-12.421,-65.001,19.392,-43.311,9.912,-63.467,28.584,-94.063,0,-100.6,-36.755,-85.465,1479.698,-2.654,-23.359,1481.924,2,IllilliIIIIllil,-14.455,-45.115,1,0,2
40,2,0,1,0,0,0,1,0,1,1,255,11,13,17,1603.078,coder_,0,136,-1.515,0.85,1,8.498,-102.425,0,0,0,6,6,M_lunatic,174,44,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.381,-0.17,-17.256,-22.668,-47.46,-2.924,-61.735,18.501,-41.77,16.086,-62.716,42.109,-82.752,0,-100.6,-35.57,-83.086,0,0,0,0,0,,0,0,0,0,0
41,2,0,1,0,1,0,1,0,1,1,255,11,13,18,1619.935,coder_,6,81,3.911,-0.794,4,299.764,0,0,0,1,6,6,M_lunatic,174,44,0,0,0,0,0,0,0,0,0,0,0,0.007,-37.76,0.216,-17.363,-22.768,-47.061,-2.132,-60.603,17.981,-42.539,16.239,-62.34,40.95,-78.641,0,-100.6,-35.881,-85.101,0,0,0,0,0,,0,0,0,0,0
42,2,0,1,0,1,1,1,0,1,1,255,11,13,19,1639.147,coder_,0,101,3.562,0.469,2,116.796,-76.208,0,0,1,6,6,M_lunatic,174,44,1640.448,109,159,110,147,104,31.463,-21.398,0.057,0.154,-0.167,0.244,-37.04,0.356,-17.445,-23.806,-47.677,-12.735,-64.769,17.556,-43.223,15.253,-62.489,39.376,-79.326,0,-100.6,-36.865,-84.672,1645.191,38.07,-98.828,1648.751,6,Kr_Luna,40.371,-110.269,1,0,2
43,2,0,1,2,0,0,1,0,1,0,255,15,255,20,1679.437,coder_,0,89,-0.922,-0.74,0,10.561,7.056,0,0,1,7,0,DoYaGee,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.127,-37.957,-0.094,-17.263,-23.428,-48.356,-13.264,-64.183,19.021,-40.225,6.634,-65.329,40.476,-94.304,0,-100.6,-37.517,-83.517,0,0,0,0,0,,0,0,0,0,0
44,2,0,1,2,0,1,1,0,1,0,255,15,255,21,1694.722,coder_,0,128,0.748,0.083,2,26.766,-115.278,0,0,1,7,0,DoYaGee,190,49,1695.815,119,103,35,125,67,40.752,-26.429,-0.912,-0.122,-0.118,0.007,-36.727,-0.054,-17.42,-23.386,-48.273,-13.362,-64.317,18.246,-41.827,8.248,-65.251,40.59,-94.212,0,-100.6,-35.783,-83.229,0,0,0,1700.591,5,소솨소솨,22.115,-62.531,0,0,1
45,2,0,1,2,0,0,2,0,1,0,255,15,255,22,1758.738,coder_,0,95,-0.545,1.433,2,5.426,-16.732,0,0,1,0,3,오띵__,174.6,75,1760.004,98,121,105,122,122,110.544,-6.074,0.537,-0.017,-0.076,-0.062,-36.742,-0.278,-17.399,-23.138,-47.362,-12.939,-64.802,18.086,-43.226,10.739,-64.444,36.661,-91.751,0,-100.6,-37.531,-84.861,0,0,0,0,0,,0,0,0,0,0
46,2,0,1,2,0,1,2,0,1,0,255,15,255,23,1782.007,coder_,10,88,-2.07,-2.075,1,0,400,0,0,0,0,3,오띵__,174.6,75,0,0,0,0,0,0,0,0,0,0,0,0.002,-37.682,-0.465,-17.368,-23.05,-48.276,-12.866,-64.884,17.713,-42.367,7.088,-65.582,37.755,-91.993,0,-100.6,-39.638,-86.251,0,0,0,0,0,,0,0,0,0,0
47,2,0,1,2,1,1,2,0,1,0,255,15,255,24,1805.457,coder_,0,92,0.856,0.657,2,17.429,-20.532,0,0,1,0,3,오띵__,174.6,75,1806.809,111,134,0,130,64,36.168,1.363,-0.967,0.058,-0.038,-0.098,-36.917,0.111,-17.504,-23.259,-48.255,-13.029,-64.882,18.212,-44.808,8.508,-63.416,37.756,-92.002,0,-100.6,-39.726,-86.138,0,0,0,1811.391,3,Oort__Cloud,-1.469,-65.531,0,0,1
48,3,1,1,2,0,0,0,0,0,0,255,255,255,22,1856.06,DoYaGee,14,110,1.999,-1.585,4,369.545,336.804,0.72,-16.944,1,0,2,IllilliIIIIllil,174.5,56,0,0,0,0,0,0,0,0,0,0,0,-0.387,-37.681,0.412,-16.97,-16.884,-42.738,-14.122,-64.57,21.506,-49.734,11.507,-61.954,39.879,-85.201,0,-100.6,-32.994,-81.638,0,0,0,0,0,,0,0,0,0,0
49,3,1,1,2,0,1,0,0,0,0,255,255,255,23,1877.757,DoYaGee,0,131,-1.81,0.313,2,-27.183,-200,0,0,1,0,2,IllilliIIIIllil,174.5,56,1878.843,109,207,76,147,126,30.868,37.753,0.251,0.016,0.005,-0.251,-36.706,-0.178,-17.062,-17.231,-42.893,-14.093,-64.465,21.578,-49.445,12.099,-63.912,40.442,-84.929,0,-100.6,-33.838,-81.988,1882.671,-65.176,-94.656,1886.377,8,Roscosmos,-58.542,-79.201,1,0,2
50,3,1,1,2,0,0,0,0,1,0,255,2,255,24,1918.897,DoYaGee,13,113,-0.019,-0.111,0,-302.699,397.962,0.131,-16.497,1,1,1,Dοpi,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.144,-37.34,-0.126,-17.039,-17.121,-44.886,-14.319,-64.131,21.275,-46.514,4.091,-61.154,40.531,-87.384,0,-100.6,-38.202,-82.697,0,0,0,0,0,,0,0,0,0,0
51,3,1,1,2,0,1,0,0,1,0,255,2,255,25,1941.707,DoYaGee,0,124,3.158,0.978,3,99.774,-180.524,-0.036,-20.491,0,1,1,Dοpi,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.432,-37.157,0.311,-17.352,-17.649,-45.001,-14.409,-64.121,21.031,-46.28,1.634,-59.716,40.343,-87.506,0,-100.6,-36.7,-84.612,0,0,0,0,0,,0,0,0,0,6
52,3,1,1,2,0,0,0,1,1,0,1,2,255,26,1991.766,DoYaGee,0,109,1.399,0.572,0,57.573,-183.703,0,0,0,2,8,ByeolBam,175.3,74,0,0,0,0,0,0,0,0,0,0,0,-0.435,-37.058,0.395,-17.237,-19.462,-39.44,-15.915,-63.181,22.153,-44.945,4.46,-60.312,43.031,-89.197,0,-100.6,-39.237,-86.423,0,0,0,0,0,,0,0,0,0,0
53,3,1,1,2,0,1,0,1,1,0,1,2,255,27,2016.563,DoYaGee,0,104,0.44,0.377,2,0,47.841,0,0,1,2,8,ByeolBam,175.3,74,2017.505,116,232,58,147,101,36.156,47.359,0.923,-0.116,-0.145,-0.287,-36.78,0.002,-17.386,-19.562,-39.241,-15.847,-63.369,20.745,-47.684,3.58,-61.559,41.983,-87.444,0,-100.6,-41.026,-87.918,2021.951,-68.877,-68.975,0,0,,0,0,0,0,3
54,3,1,1,2,0,2,0,1,1,0,1,2,255,28,2042.35,DoYaGee,10,115,0.082,-0.984,0,0,400,0.016,-17.882,0,2,8,ByeolBam,175.3,44,0,0,0,0,0,0,0,0,0,0,0,-0.232,-36.999,0.058,-17.18,-19.358,-39.16,-15.395,-63.44,20.824,-46.94,4.264,-62.151,39.461,-93.396,0,-100.6,-44.787,-79.478,0,0,0,0,0,,0,0,0,0,0
55,3,1,1,2,0,0,1,1,1,0,1,2,255,29,2119.227,DoYaGee,3,114,-0.443,0.089,0,-401.715,-24.213,-0.514,-17.409,1,3,4,-라후이-,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.235,-37.329,-0.578,-17.429,-18.611,-41.195,-14.804,-63.887,20.461,-45.706,7.782,-60.893,38.984,-87.645,0,-100.6,-39.359,-82.451,0,0,0,0,0,,0,0,0,0,0
56,3,1,1,2,0,1,1,1,1,0,1,2,255,30,2140.341,DoYaGee,1,125,1.171,-0.681,2,0,0,0,0,1,3,4,-라후이-,190,44,2141.218,109,137,39,136,107,-63.518,11.104,0.13,-0.019,-0.079,-0.283,-36.763,0.009,-17.126,-20.163,-42.084,-14.844,-63.927,21.154,-48.072,3.953,-58.49,39.066,-87.248,0,-100.6,-40.44,-84.7,2141.031,0.143,-21.167,2144.591,3,오띵__,-6.52,-54.751,1,0,2
57,3,1,2,2,0,0,1,1,1,0,4,1,255,31,2291.786,DoYaGee,6,108,2.148,-0.468,2,401.138,174.714,0,0,1,4,5,소솨소솨,170.3,44,2292.756,114,199,16,138,66,-18.995,-11.383,1,-0.068,-0.246,-0.233,-36.495,0.127,-17.229,-20.126,-40.816,-15.339,-63.776,20.995,-46.947,10.427,-61.998,42.481,-90.614,0,-100.6,-35.115,-86.17,2292.738,0.809,-22.883,2295.298,5,NABIMan,6.287,-52.543,0,0,2
58,3,0,2,2,0,0,0,0,0,0,255,255,255,25,2352.006,coder_,0,129,-0.86,-0.611,0,44.367,-65.67,0,0,0,1,8,Roscosmos,174.6,43,0,0,0,0,0,0,0,0,0,0,0,-0.068,-37.218,-0.245,-17.256,-23.432,-48.712,-12.793,-64.788,16.959,-43.194,12.902,-64.502,38.045,-88.126,0,-100.6,-37.483,-85.242,0,0,0,0,0,,0,0,0,0,0
59,3,0,2,2,0,1,0,0,0,0,255,255,255,26,2367.941,coder_,0,130,2.493,0.993,3,55.924,-67.319,0.175,-20.73,0,1,8,Roscosmos,174.6,43,0,0,0,0,0,0,0,0,0,0,0,0.077,-37.217,0.086,-17.352,-23.42,-48.704,-12.639,-64.698,16.027,-44.258,12.901,-64.54,38.375,-88.168,0,-100.6,-37.887,-85.564,0,0,0,0,0,,0,0,0,0,6
60,3,0,2,2,2,1,0,0,0,0,255,255,255,27,2397.724,coder_,0,91,-0.984,0.677,0,13.068,-15.572,0,0,0,1,8,Roscosmos,174.6,43,0,0,0,0,0,0,0,0,0,0,0,-0.079,-37.584,-0.201,-17.247,-22.152,-46.74,-13.313,-64.633,18.974,-41.801,13.175,-64.324,38.296,-88.109,0,-100.6,-37.645,-85.059,0,0,0,0,0,,0,0,0,0,0
