id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
84,3,1,6,3,1,2,1,0,1,0,255,255,255,43,2544.615,Oort__Cloud,R,28,127,1.228,-0.86,0.064,1.373,-36.474,0,0,44.763,-95.22,1.68,0,0,0,6,5,L,ʚEveɞ,174.9,95,0.401,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,-37.024,하루（Haru）,0.495,-17.008,CAT tourniquet,-20.11,-46.981,IllilliIIIIllil,-11.505,-63.183,_이누_,22.038,-46.436,Yaksok~,15.568,-62.365,즉석카레,46.445,-90.537,Multeinn,1.146,-105.547,NABIMan,-42.099,-86.88,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
85,3,1,6,3,0,0,2,0,1,0,255,255,255,44,2569.294,Oort__Cloud,R,34,118,2.147,1.07,0.116,1.579,-36.678,2,0,59.178,-48.986,0.521,0,0,1,7,3,R,D_arling,164.9,90.382,0.398,3,41,2570.156,180,150,25,33,67,150,96,31.763,-19.403,-0.03,-0.02,-0.041,0.176,0,0,0,-0.051,-36.815,하루（Haru）,0.088,-16.977,CAT tourniquet,-21.255,-48.144,IllilliIIIIllil,-13.929,-63.605,_이누_,18.58,-48.343,Yaksok~,5.096,-63.117,즉석카레,39.674,-95.293,Multeinn,0.152,-102.809,NABIMan,-44.082,-89.582,2575.389,28.513,-93.711,2581.256,7,Multeinn,38.405,-117.564,1,0,0,0,0,0,0,2
86,3,1,9,3,0,0,2,0,0,0,255,255,255,45,2652.174,Oort__Cloud,R,27,140,-0.319,-2.237,-0.029,1.192,-36.485,1,0,35.07,-143.256,16.019,-0.023,-16.758,0,8,1,R,coder_,179.7,95,0.448,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-37.452,하루（Haru）,0.057,-16.771,CAT tourniquet,-22.148,-48.691,IllilliIIIIllil,-12.22,-64.397,_이누_,18.518,-52.133,Yaksok~,9.912,-65.582,mungjungh,40.161,-84.707,Multeinn,1.056,-103.599,NABIMan,-47.683,-89.663,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
87,3,1,9,3,1,0,2,0,0,0,255,255,255,46,2669.286,Oort__Cloud,R,27,134,0.653,0.28,0.133,1.495,-36.674,0,0,37.249,-103.699,7.382,0,0,0,8,1,R,coder_,179.7,95,0.448,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,-37.072,하루（Haru）,0.068,-17.188,CAT tourniquet,-21.666,-48.561,IllilliIIIIllil,-12.14,-64.528,_이누_,20.655,-52.228,Yaksok~,9.899,-65.549,mungjungh,38.963,-88.479,Multeinn,1.074,-103.62,NABIMan,-48.234,-92.042,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,3,1,9,3,1,1,2,0,0,0,255,255,255,47,2683.835,Oort__Cloud,R,14,107,0.81,-0.941,0.05,1.487,-36.62,0,0,348.583,348.685,12.665,0.377,-17.014,0,8,1,R,coder_,179.7,95,0.448,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186,-37.119,하루（Haru）,0.125,-17.246,CAT tourniquet,-22.992,-49.263,IllilliIIIIllil,-12.149,-64.544,_이누_,19.333,-50.963,Yaksok~,10.275,-65.545,mungjungh,39.241,-88.321,Multeinn,1.059,-103.642,NABIMan,-48.232,-91.815,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
89,3,1,9,3,1,2,2,0,0,0,255,255,255,48,2703.487,Oort__Cloud,R,27,140,-2.459,0.795,-0.074,1.552,-36.642,1,0,87.176,-103.687,7.455,0,0,0,8,1,R,coder_,179.7,95,0.448,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377,-36.948,하루（Haru）,-0.448,-17.191,CAT tourniquet,-22.492,-48.347,IllilliIIIIllil,-12.141,-64.559,_이누_,20.067,-50.951,Yaksok~,8.624,-65.414,mungjungh,39.241,-88.325,Multeinn,1.043,-103.468,NABIMan,-49.083,-93.684,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
90,3,1,9,3,2,2,2,0,0,0,255,255,255,49,2719.927,Oort__Cloud,R,11,113,-1.875,-0.721,-0.016,1.449,-36.702,2,0,14.602,156.313,12.146,0,0,1,8,1,R,coder_,179.7,95,0.448,3,56,2721.036,130,75,53,40,42,132,126,-14.362,41.31,0.67,-0.117,-0.082,0.12,0,0,0,-0.573,-37.057,하루（Haru）,-0.109,-17.202,CAT tourniquet,-22.318,-49.11,IllilliIIIIllil,-12.161,-64.55,_이누_,20.877,-53.764,Yaksok~,10.358,-65.703,mungjungh,38.598,-89.341,Multeinn,0.469,-100.594,NABIMan,-48.123,-91.86,2721.323,-2.634,-22.772,2722.772,2,CAT tourniquet,-23.747,-46.479,0,0,0,0,0,0,0,2
91,3,0,9,3,0,0,0,0,0,0,255,255,255,40,2775.953,Penguin_iDOL,R,32,114,3.032,4.559,0.143,2.13,-37.462,1,0,157.832,-46.345,1.803,0,0,0,1,8,L,NABIMan,190,95,0.547,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213,-37.896,coder_,0.04,-16.724,Pring__,-23.357,-49.047,D_arling,-9.951,-65.308,Tamari_,23.305,-49.466,ʚEveɞ,14.506,-64.526,소솨소솨,38.685,-76.53,ʚneul_ɞ,0.553,-109.642,아침땅_,-34.575,-98.679,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
92,3,0,9,3,1,0,0,0,0,0,255,255,255,41,2792.942,Penguin_iDOL,R,34,117,0.553,0.382,0.266,1.775,-36.773,0,0,54.313,-47.975,2.744,0,0,1,1,8,L,NABIMan,190,95,0.547,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-38.01,coder_,-0.004,-16.966,Pring__,-23.354,-49.04,D_arling,-9.924,-65.367,Tamari_,23.352,-51.078,ʚEveɞ,14.5,-64.539,소솨소솨,37.176,-76.905,ʚneul_ɞ,0.566,-109.61,아침땅_,-35.177,-98.653,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
93,3,0,9,3,1,1,0,0,0,0,255,255,255,42,2805.91,Penguin_iDOL,R,33,116,6.121,3.469,0.341,1.99,-36.911,1,0,137.06,-82.137,21.549,3.197,-6.27,0,1,8,L,NABIMan,190,95,0.547,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-38.15,coder_,2.221,-13.375,Pring__,-23.278,-49.089,D_arling,-9.64,-65.345,Tamari_,24.082,-53.176,ʚEveɞ,14.514,-64.555,소솨소솨,37.281,-76.763,ʚneul_ɞ,0.567,-109.711,아침땅_,-35.219,-98.707,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
94,3,0,9,3,2,1,0,0,0,0,255,255,255,43,2825.315,Penguin_iDOL,R,34,124,3.488,0.551,0.347,1.91,-36.877,2,0,77.605,9.902,8.867,0,0,1,1,8,L,NABIMan,190,95,0.547,3,56,2826.351,209,147,76,28,88,150,67,0.742,-1.866,1,0.059,0.019,0.043,0,0,0,0.107,-37.232,coder_,0.219,-16.802,Pring__,-23.302,-49.119,D_arling,-10.004,-67.312,Tamari_,24.629,-52.282,ʚEveɞ,14.517,-64.444,소솨소솨,37.721,-75.594,ʚneul_ɞ,0.591,-109.73,아침땅_,-35.052,-98.546,2827.306,0.71,-32.207,2827.939,0,Penguin_iDOL,0.373,-36.891,0,2,0,0,0,0,0,2
95,3,0,9,3,0,0,1,0,0,0,255,255,255,44,2857.497,Penguin_iDOL,R,28,127,-0.442,-0.529,0.119,1.862,-36.63,0,0,29.037,-80.589,14.592,0,0,1,2,3,L,IllilliIIIIllil,174.5,86,0.497,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,-37.802,coder_,0.059,-17.019,Pring__,-21.978,-44.828,D_arling,-10.867,-65.614,Tamari_,24.764,-50.716,ʚEveɞ,14.11,-62.897,소솨소솨,38.396,-75.79,ʚneul_ɞ,1.033,-111.315,아침땅_,-33.531,-96.295,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
96,3,0,9,3,0,1,1,0,0,0,255,255,255,45,2875.026,Penguin_iDOL,R,33,127,1.004,0.82,0.187,2.035,-36.836,0,0,107.169,30.337,11.847,0,0,0,2,3,L,IllilliIIIIllil,174.5,86,0.497,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,-37.669,coder_,0.139,-16.863,Pring__,-21.943,-46.467,D_arling,-10.944,-65.035,Tamari_,24.555,-51.355,ʚEveɞ,14.121,-62.871,소솨소솨,38.393,-75.787,ʚneul_ɞ,1.261,-111.019,아침땅_,-33.549,-96.337,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
97,3,0,9,3,0,2,1,0,0,0,255,255,255,46,2891.817,Penguin_iDOL,R,34,130,-0.74,-0.136,0.09,1.909,-36.633,2,0,86.601,-55.079,24.13,0,0,1,2,3,L,IllilliIIIIllil,174.5,86,0.497,3,62,2892.906,122,105,59,49,55,139,130,27.565,19.591,0.47,-0.03,0.006,0.073,0,0,0,-0.159,-37.125,coder_,-0.122,-17.13,Pring__,-21.964,-46.489,D_arling,-10.938,-64.916,Tamari_,23.897,-48.856,ʚEveɞ,14.068,-62.763,소솨소솨,38.364,-76.131,ʚneul_ɞ,1.264,-111.177,아침땅_,-33.578,-96.346,2898.039,-33.451,-130.088,0,0,,0,0,0,0,0,0,0,0,0,4
98,3,0,9,4,0,0,1,0,0,0,255,255,255,47,2938.041,Penguin_iDOL,R,1,103,-0.997,0.084,0.173,1.952,-36.556,0,0,0,0,-10.107,0,0,0,3,1,L,하루（Haru）,190,107,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148,-37.785,coder_,-0.038,-17.134,Pring__,-21.513,-46.689,D_arling,-9.886,-66.174,Tamari_,25.139,-50.736,ʚEveɞ,13.151,-65.08,소솨소솨,38.188,-75.141,ʚneul_ɞ,1.502,-114.073,아침땅_,-33.324,-104.22,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
99,3,0,9,4,0,1,1,0,0,0,255,255,255,48,2952.251,Penguin_iDOL,R,32,125,1.688,-0.308,0.202,1.893,-36.779,1,0,218.5,-27.022,17.593,0,0,0,3,1,L,하루（Haru）,190,107,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254,-37.654,coder_,0.125,-17.009,Pring__,-21.542,-46.698,D_arling,-10.009,-66.119,Tamari_,25.33,-50.524,ʚEveɞ,13.145,-65.05,소솨소솨,38.229,-75.325,ʚneul_ɞ,1.969,-113.111,아침땅_,-32.837,-102.151,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,3,0,9,4,1,1,1,0,0,0,255,255,255,49,2966.545,Penguin_iDOL,R,28,129,-2.262,-0.217,0.018,1.898,-36.678,1,0,-11.731,-55.27,19.603,0,0,0,3,1,L,하루（Haru）,190,107,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134,-37.521,coder_,-0.07,-17.349,Pring__,-21.552,-46.715,D_arling,-10.063,-66.14,Tamari_,24.677,-51.933,ʚEveɞ,13.116,-65.042,소솨소솨,38.221,-75.34,ʚneul_ɞ,1.942,-113.496,아침땅_,-33.102,-102.051,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
101,3,0,9,4,2,1,1,0,0,0,255,255,255,50,2980.932,Penguin_iDOL,R,3,98,-0.694,-0.659,0.213,1.856,-36.541,2,0,-320.886,0,-10.054,0,0,1,3,1,L,하루（Haru）,190,107,0.5,3,56,2981.965,255,134,123,44,102,150,31,-15.76,9.218,0.41,0.083,-0.031,0.066,0,0,0,-0.163,-37.098,coder_,-0.023,-17.407,Pring__,-21.512,-46.692,D_arling,-10.006,-65.981,Tamari_,24.864,-52.151,ʚEveɞ,13.121,-65.05,소솨소솨,38.175,-75.413,ʚneul_ɞ,1.919,-113.537,아침땅_,-32.928,-102.138,2982.256,-0.515,-23.076,2984.122,0,Penguin_iDOL,-3.579,-34.312,0,0,0,0,0,0,0,2
102,3,0,9,4,0,0,2,0,0,0,255,255,255,51,3012.048,Penguin_iDOL,R,0,101,2.736,0.625,0.408,2.06,-36.76,1,0,0,0,0.458,0,0,0,4,4,R,_이누_,190,90,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184,-37.791,coder_,-0.129,-17.003,Pring__,-22.386,-47.756,D_arling,-10.116,-64.136,Tamari_,24.759,-51.709,ʚEveɞ,10.652,-65.825,소솨소솨,26.29,-82.1,ʚneul_ɞ,-0.523,-113.92,아침땅_,-42.036,-89.814,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,3,0,9,4,1,0,2,0,0,0,255,255,255,52,3027.468,Penguin_iDOL,R,3,90,-1.765,-0.389,0.201,1.868,-36.745,1,0,-382.288,0,-4.718,0,0,0,4,4,R,_이누_,190,90,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,-37.88,coder_,-0.073,-17.181,Pring__,-22.23,-46.189,D_arling,-10.169,-64.253,Tamari_,25.405,-52.43,ʚEveɞ,10.67,-65.832,소솨소솨,27.407,-81.438,ʚneul_ɞ,-0.535,-113.914,아침땅_,-42.195,-89.761,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
104,3,0,9,4,2,0,2,0,0,0,255,255,255,53,3043.86,Penguin_iDOL,R,0,118,9.351,3.23,0.528,2.041,-36.993,1,0,27.796,-10.846,3.683,3.162,-5.834,0,4,4,R,_이누_,190,90,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,-38.035,coder_,-0.181,-17.137,Pring__,-22.44,-47.542,D_arling,-10.075,-64.306,Tamari_,24.39,-51.978,ʚEveɞ,10.472,-65.918,소솨소솨,27.377,-81.548,ʚneul_ɞ,-0.541,-113.955,아침땅_,-42.44,-89.627,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,3,0,9,4,3,0,2,0,0,0,255,255,255,54,3058.665,Penguin_iDOL,R,34,129,1.355,0.474,0.222,1.993,-36.791,0,0,56.488,-28.847,10.444,0,0,0,4,4,R,_이누_,190,90,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189,-37.602,coder_,-0.026,-17.068,Pring__,-22.42,-47.523,D_arling,-10.163,-64.229,Tamari_,25.424,-51.59,ʚEveɞ,10.732,-66.202,소솨소솨,27.434,-81.507,ʚneul_ɞ,-0.537,-113.922,아침땅_,-42.531,-89.396,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
106,3,0,9,4,3,1,2,0,0,0,255,255,255,55,3072.046,Penguin_iDOL,R,34,128,-0.565,-0.634,0.105,1.848,-36.677,0,0,53.431,-41.009,8.802,0,0,0,4,4,R,_이누_,190,90,0.5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052,-37.911,coder_,-0.059,-17.406,Pring__,-22.531,-46.279,D_arling,-10.137,-64.245,Tamari_,25.438,-49.376,ʚEveɞ,10.746,-66.166,소솨소솨,27.482,-81.471,ʚneul_ɞ,-0.554,-113.8,아침땅_,-42.536,-89.408,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,3,0,9,4,3,2,2,0,0,0,255,255,255,56,3086.09,Penguin_iDOL,R,38,94,1.783,-0.176,0.373,1.964,-36.805,2,0,24.311,-13.955,0.633,0,0,1,4,4,R,_이누_,190,90,0.5,2,56,3087.166,233,136,71,69,141,150,42,93.32,-85.634,-0.34,-0.087,-0.131,0.177,0,0,0,-0.192,-36.961,coder_,-0.053,-17.206,Pring__,-21.971,-47.48,D_arling,-10.191,-64.122,Tamari_,24.898,-51.69,ʚEveɞ,10.765,-66.07,소솨소솨,27.577,-81.425,ʚneul_ɞ,-0.523,-114.008,아침땅_,-41.145,-87.446,3091.356,-21.349,-19.133,0,0,,0,0,0,0,0,0,0,0,0,3
108,3,0,9,4,3,2,2,0,0,0,255,255,255,57,3109.735,Penguin_iDOL,R,34,129,1.178,0.178,0.213,1.955,-36.797,2,0,53.595,-29.124,14.459,0,0,1,4,4,R,_이누_,190,90,0.5,2,67,3110.661,173,114,0,0,20,121,84,37.444,-3.182,-0.33,-0.061,-0.097,0.323,0,0,0,-0.336,-36.904,coder_,-0.045,-17.187,Pring__,-22.375,-47.451,D_arling,-11.064,-64.229,Tamari_,24.48,-53.293,ʚEveɞ,10.127,-66.28,소솨소솨,27.815,-83.936,ʚneul_ɞ,-1.598,-114.263,아침땅_,-42.669,-83.482,3115.389,1.908,-84.761,3124.689,7,ʚneul_ɞ,2.522,-126.791,1,0,0,0,0,0,0,2
109,3,0,9,6,0,0,2,0,0,0,255,255,255,58,3159.758,Penguin_iDOL,R,34,117,4.87,0.972,0.432,2.03,-36.938,3,0,69.489,-47.682,14.679,1.006,-20.638,0,5,5,R,Yaksok~,165.9,92.369,0.505,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-37.647,coder_,0.309,-17.024,Pring__,-21.605,-47.607,D_arling,-9.664,-64.792,Tamari_,23.047,-47.88,ʚEveɞ,9.622,-66.539,소솨소솨,27.291,-83.002,ʚneul_ɞ,-0.24,-117.503,아침땅_,-39.325,-84.971,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
110,3,0,9,6,2,0,2,0,0,0,255,255,255,59,3197.745,Penguin_iDOL,R,32,129,-0.762,1.123,0.099,1.892,-36.701,2,0,202.218,-105.705,29.118,-0.189,-20.031,1,5,5,R,Yaksok~,165.9,92.369,0.505,3,69,3198.627,220,113,82,50,103,150,101,-39.015,3.086,-0.31,-0.079,-0.093,0.051,0,0,0,0.058,-37.102,coder_,-0.174,-17.008,Pring__,-21.595,-46.749,D_arling,-9.594,-65.736,Tamari_,24.022,-50.269,ʚEveɞ,8.915,-66.662,소솨소솨,26.998,-82.454,ʚneul_ɞ,-0.526,-116.954,아침땅_,-39.499,-85.015,3200.722,6.318,-53.031,3201.456,5,ʚEveɞ,8.27,-59.735,0,0,0,0,0,0,0,2
111,4,1,9,6,0,0,0,0,0,0,255,255,255,50,3242.655,Oort__Cloud,R,27,128,-0.508,-1.913,-0.026,1.588,-36.456,1,0,33.901,-144.467,3.326,0,0,0,0,4,R,Tamari_,190,86,0.2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152,-37.8,하루（Haru）,0.146,-17.304,CAT tourniquet,-21.558,-48.302,IllilliIIIIllil,-12.828,-64.207,_이누_,20.813,-51.516,Yaksok~,10.657,-64.14,mungjungh,42.151,-89.014,Multeinn,0.499,-110.318,NABIMan,-43.139,-90.937,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,4,1,9,6,1,0,0,0,0,0,255,255,255,51,3291.185,Oort__Cloud,R,28,124,0.973,1.324,0.081,1.681,-36.581,4,0,46.845,-69.043,1.471,0,0,1,0,4,R,Tamari_,190,86,0.2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182,-37.009,하루（Haru）,0.184,-17.098,CAT tourniquet,-21.925,-48.718,IllilliIIIIllil,-13.346,-63.802,_이누_,18.852,-49.292,Yaksok~,11.223,-65.149,mungjungh,38.124,-87.34,Multeinn,0.273,-101.696,NABIMan,-43.854,-92.048,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,4,1,9,6,1,1,0,0,0,0,255,255,255,52,3312.921,Oort__Cloud,R,13,107,-0.742,-2.529,0.029,1.228,-36.35,1,0,-351.204,345.894,-28.188,-0.227,-17.21,0,0,4,R,Tamari_,190,86,0.2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.506,-37.52,하루（Haru）,0.133,-17.249,CAT tourniquet,-21.608,-48.145,IllilliIIIIllil,-13.341,-63.813,_이누_,19.132,-47.682,Yaksok~,9.904,-64.897,mungjungh,38.571,-88.781,Multeinn,0.274,-101.72,NABIMan,-43.382,-91.843,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,4,1,9,6,1,2,0,0,0,0,255,255,255,53,3330.63,Oort__Cloud,R,0,113,0.664,-0.65,0.045,1.51,-36.619,0,0,-14.285,0,-2.453,0,0,0,0,4,R,Tamari_,190,86,0.2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-36.957,하루（Haru）,0.579,-17.178,CAT tourniquet,-20.957,-46.459,IllilliIIIIllil,-13.401,-64.06,_이누_,18.881,-48.3,Yaksok~,8.786,-64.411,mungjungh,37.697,-89.21,Multeinn,0.271,-101.691,NABIMan,-44.404,-89.911,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0
115,4,1,9,6,0,0,1,0,0,0,255,255,255,54,3358.523,Oort__Cloud,R,11,116,1.551,-0.702,0.095,1.577,-36.629,2,0,0,176.32,-0.969,0,0,1,1,8,R,아침땅_,160,95,0.5,2,56,3359.555,119,142,72,44,165,144,105,-30,-8.268,0.02,-0.048,-0.003,0.066,0,0,0,-0.267,-37.176,하루（Haru）,0.093,-17.26,CAT tourniquet,-21.734,-49.205,IllilliIIIIllil,-13.319,-64.111,_이누_,19.048,-50.067,Yaksok~,11.092,-64.687,mungjungh,40.298,-89.56,Multeinn,-4.583,-103.214,NABIMan,-43.931,-89.955,3359.722,0.431,-20.844,3362.122,5,Yaksok~,6.251,-61.412,0,0,0,0,0,0,0,2
116,4,1,9,6,0,0,2,0,0,0,255,255,255,55,3385.114,Oort__Cloud,R,27,137,0.023,-0.417,-0.007,1.517,-36.329,0,0,30.108,-108.283,11.556,0,0,0,2,2,L,Pring__,179.9,95,0.401,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223,-36.964,하루（Haru）,-0.114,-17.38,CAT tourniquet,-20.436,-49.103,IllilliIIIIllil,-14.01,-63.345,_이누_,22.453,-49.105,Yaksok~,12.847,-64.188,mungjungh,42.496,-87.862,Multeinn,-6.136,-107.019,NABIMan,-42.905,-88.336,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,4,1,9,6,0,1,2,0,0,0,255,255,255,56,3405.961,Oort__Cloud,R,13,104,-2.957,-1.411,-0.085,1.53,-36.426,2,0,-339.52,347.91,1.127,0,0,1,2,2,L,Pring__,179.9,95,0.401,3,56,3406.785,158,138,69,72,99,150,130,-30,43.138,0.74,0.005,-0.036,0.082,0,0,0,-0.253,-36.755,하루（Haru）,-0.253,-17.325,CAT tourniquet,-20.959,-50.512,IllilliIIIIllil,-13.285,-63.633,_이누_,21.484,-48.891,Yaksok~,12.826,-64.172,mungjungh,42.5,-87.868,Multeinn,4.374,-109.193,NABIMan,-44.58,-90.645,3407.056,-1.378,-22.255,3413.106,5,Yaksok~,-63.089,-85.726,1,0,0,0,0,0,0,2
118,4,1,9,6,0,0,2,0,1,0,255,2,255,57,3453.744,Oort__Cloud,R,28,126,0.197,0.153,-0.004,1.586,-36.599,0,0,57.145,-76.842,0.738,0,0,0,3,9,R,それいゆ るな,160,87.799,0.46,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152,-37.179,하루（Haru）,0.148,-17.222,CAT tourniquet,-22.729,-50.227,IllilliIIIIllil,-13.476,-63.794,_이누_,17.387,-50.434,Yaksok~,5.598,-63.154,mungjungh,40.978,-87.489,Multeinn,0.944,-102.701,NABIMan,-47.843,-93.144,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,4,1,9,6,0,1,2,0,1,0,255,2,255,58,3471.665,Oort__Cloud,R,3,98,1.767,-0.379,0.251,1.56,-36.551,1,0,-432.22,0,-8.911,0,0,0,3,9,R,それいゆ るな,160,87.799,0.46,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,-37.487,하루（Haru）,0.257,-17.264,CAT tourniquet,-21.918,-47.682,IllilliIIIIllil,-13.466,-63.801,_이누_,18.42,-49.882,Yaksok~,1.807,-59.758,mungjungh,40.979,-87.486,Multeinn,1.218,-101.317,NABIMan,-49.128,-95.583,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,4,1,9,6,1,1,2,0,1,0,255,2,255,59,3489.927,Oort__Cloud,R,3,100,-1.524,0.982,0.138,1.632,-36.581,2,0,-394.485,4.551,-4.549,0,0,1,3,9,R,それいゆ るな,160,87.799,0.46,2,56,3491.182,255,86,24,26,147,133,88,-21.073,44.83,-0.43,0.027,0.052,0.082,0,0,0,-0.128,-36.76,하루（Haru）,0.199,-17.329,CAT tourniquet,-21.915,-47.491,IllilliIIIIllil,-13.472,-63.8,_이누_,19.24,-51.416,Yaksok~,3.867,-60.399,mungjungh,40.968,-87.452,Multeinn,1.316,-102.209,NABIMan,-47.439,-90.669,3491.456,-3.101,-22.13,3493.406,2,CAT tourniquet,-24.732,-43.554,0,0,0,0,0,0,0,2
121,4,1,9,6,1,2,2,0,1,0,255,2,255,60,3514.48,Oort__Cloud,R,27,118,1.392,3.017,0.14,1.788,-36.802,1,0,80.705,-102.213,1.005,0,0,0,3,9,R,それいゆ るな,160,87.799,0.46,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261,-36.887,하루（Haru）,0.305,-17.31,CAT tourniquet,-21.765,-47.541,IllilliIIIIllil,-13.935,-63.398,_이누_,17.532,-51.622,Yaksok~,5.154,-62.047,mungjungh,38.577,-86.076,Multeinn,0.596,-103.592,NABIMan,-42.354,-91.123,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,4,1,9,6,2,2,2,0,1,0,255,2,255,61,3532.998,Oort__Cloud,R,34,128,2.082,-0.832,0.105,1.498,-36.579,1,0,85.934,-71.624,1.018,0.847,-17.063,0,3,9,R,それいゆ るな,160,87.799,0.46,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182,-36.941,하루（Haru）,-0.004,-17.293,CAT tourniquet,-21.688,-47.017,IllilliIIIIllil,-13.626,-63.477,_이누_,17.946,-50.366,Yaksok~,6.905,-64.22,mungjungh,41.082,-85.998,Multeinn,-0.18,-103.545,NABIMan,-43.242,-88.163,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,4,1,9,6,3,2,2,0,1,0,255,2,255,62,3552.995,Oort__Cloud,R,0,113,2.119,1.335,0.13,1.713,-36.825,1,0,0,1.656,-0.02,1.021,-17.541,0,3,9,R,それいゆ るな,160,87.799,0.46,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175,-37.034,하루（Haru）,0.123,-17.436,CAT tourniquet,-20.334,-47.507,IllilliIIIIllil,-13.654,-63.488,_이누_,19.907,-48.48,Yaksok~,3.95,-62.592,mungjungh,41.03,-85.992,Multeinn,-0.2,-103.405,NABIMan,-42.907,-88.284,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
