id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
40,2,0,5,1,0,0,1,0,0,0,255,255,255,17,1559.238,눈꽃,R,10,119,-0.402,-1.536,0.01,1.905,-36.545,1,0,0,400,8.008,0,0,0,6,2,L,Sabo_10,184.8,94,0.6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,-36.94,Gonyong,-0.12,-17.355,Pring__,-21.002,-46.08,IllilliIIIIllil,-13.445,-64.108,coder_,21.252,-51.361,Fresh825,12.754,-63.828,편하비_,44.604,-93.477,ByeolBam,0.271,-106.48,Pugeuk,-30.516,-90.412,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,0,5,1,1,0,1,0,0,0,255,255,255,18,1571.877,눈꽃,R,0,140,-0.551,-0.4,-0.029,1.836,-36.544,0,0,0,0,0,0,0,0,6,2,L,Sabo_10,184.8,94,0.6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,-37.104,Gonyong,-0.123,-17.309,Pring__,-21.002,-46.011,IllilliIIIIllil,-13.263,-64.154,coder_,21.274,-51.327,Fresh825,12.618,-63.719,편하비_,44.92,-94.962,ByeolBam,0.387,-106.399,Pugeuk,-30.829,-94.635,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,0,5,1,1,1,1,0,0,0,255,255,255,19,1586.334,눈꽃,R,0,135,-1.198,0.208,-0.024,1.976,-36.594,2,0,0,0,0,0,0,1,6,2,L,Sabo_10,184.8,94,0.6,3,80,1587.308,114,110,59,37,67,138,92,32.741,-10.202,-0.44,0.009,-0.068,0.175,0,0.145,-37.124,Gonyong,-0.421,-17.405,Pring__,-20.979,-45.965,IllilliIIIIllil,-13.007,-64.118,coder_,21.199,-51.336,Fresh825,13.378,-64.305,편하비_,45.476,-95.478,ByeolBam,0.381,-106.995,Pugeuk,-31.15,-95.305,1591.898,3.437,-93.176,1592.043,7,ByeolBam,3.406,-90.856,0,0,0,0,0,0,0,1
43,2,0,5,1,0,0,2,0,0,0,255,255,255,20,1612.705,눈꽃,R,0,140,-1.447,-0.149,-0.095,1.863,-36.42,0,0,0,0,0,0,0,0,7,3,R,소솨소솨,179.9,95.643,0.5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,-36.912,Gonyong,-0.055,-17.155,Pring__,-22,-46.126,IllilliIIIIllil,-12.865,-64.161,coder_,19.453,-50.253,Fresh825,11.756,-65.141,편하비_,40.291,-97.017,ByeolBam,0.251,-102.693,Pugeuk,-30.684,-91.141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,0,5,1,0,1,2,0,0,0,255,255,255,21,1630.333,눈꽃,R,0,137,1.619,-0.328,0.107,1.858,-36.463,2,0,0,0,0,0,0,1,7,3,R,소솨소솨,179.9,95.643,0.5,2,85,1631.316,84,56,31,38,38,113,82,-42.804,-44.077,-0.41,-0.036,-0.078,0.072,0,0.026,-37.085,Gonyong,0.255,-17.184,Pring__,-21.865,-46.228,IllilliIIIIllil,-12.839,-64.169,coder_,19.148,-47.976,Fresh825,11.72,-65.596,편하비_,36.984,-95.013,ByeolBam,0.263,-102.814,Pugeuk,-35.737,-92.391,1631.299,1.101,-21.014,1633.465,4,coder_,21.645,-42.247,0,0,0,0,0,0,0,2
45,3,1,5,1,0,0,0,0,0,0,255,255,255,22,1670.742,하루（Haru）,R,34,128,-1.128,0.181,-0.093,1.936,-36.352,2,0,97.474,-86.312,12.127,0,0,0,3,2,L,Pring__,179.952,95,0.401,3,85,1671.599,178,120,77,38,64,150,100,105.248,16.622,-0.14,0.013,-0.033,0.19,0,-0.314,-36.715,encounter v,-0.017,-17.065,Sabo_10,-21.709,-49.634,소솨소솨,-9.078,-66.255,인생최패망자,22.476,-47.754,CAT tourniquet,14.349,-63.95,아침땅_,41.29,-90.269,NABIMan,-0.532,-111.237,HANA_ARASHI,-41.517,-91.363,1678.365,8.999,12.681,0,0,,0,0,0,0,0,0,0,0,0,3
46,3,1,5,1,0,1,0,0,0,0,255,255,255,23,1696.648,하루（Haru）,R,10,81,-0.147,-1.213,-0.014,1.954,-36.379,4,0,0,400,-24.281,0,0,0,3,2,L,Pring__,179.952,95,0.401,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245,-37.312,encounter v,-0.016,-17.31,Sabo_10,-21.996,-49.789,소솨소솨,-9.855,-66.485,인생최패망자,21.141,-45.004,CAT tourniquet,14.875,-63.831,아침땅_,43.521,-88.191,NABIMan,1.107,-110.847,HANA_ARASHI,-43.897,-91.74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,3,1,5,1,0,2,0,0,0,0,255,255,255,24,1712.446,하루（Haru）,R,33,131,1.7,-0.753,0.067,1.825,-36.361,2,0,148.07,-97.894,4.877,0,0,0,3,2,L,Pring__,179.952,95,0.401,3,85,1713.272,219,148,88,56,91,150,108,13.641,-22.584,0.92,-0.002,-0.035,0.095,0,-0.485,-36.64,encounter v,-0.02,-17.172,Sabo_10,-22.056,-49.807,소솨소솨,-9.577,-68.646,인생최패망자,21.545,-46.78,CAT tourniquet,15.054,-64.098,아침땅_,43.598,-88.302,NABIMan,4.18,-118.784,HANA_ARASHI,-44.032,-93.066,1715.887,33.872,-79.755,1716.676,0,눈꽃,37.291,-84.465,1,0,0,0,0,0,0,2
48,3,1,5,1,0,0,0,1,0,0,2,255,255,25,1740.909,하루（Haru）,R,34,135,-1.833,-0.373,-0.134,1.873,-36.26,4,0,82.919,-80.832,12.239,0,0,1,4,1,R,Gonyong,179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.063,encounter v,-0.343,-17.251,Sabo_10,-19.715,-43.67,소솨소솨,-13.062,-65.439,인생최패망자,15.654,-47.324,CAT tourniquet,7.864,-66.092,아침땅_,28.295,-99.572,NABIMan,0.498,-116.632,HANA_ARASHI,-43.944,-93.199,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,5,1,0,1,0,1,0,0,2,255,255,26,1754.945,하루（Haru）,R,0,125,-2.417,-1.629,-0.156,1.737,-36.175,1,0,29.363,-49.151,10.289,0,0,0,4,1,R,Gonyong,179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.568,-38.347,encounter v,-0.795,-18.543,Sabo_10,-20.812,-42.506,소솨소솨,-13.643,-64.84,인생최패망자,16.107,-45.103,CAT tourniquet,6.353,-65.321,아침땅_,29.975,-96.885,NABIMan,0.39,-118.537,HANA_ARASHI,-44.924,-93.271,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,5,1,1,1,0,1,0,0,2,255,255,27,1781.105,하루（Haru）,R,28,126,-1.289,-2.652,-0.087,1.888,-36.551,1,0,67.249,-97.56,11.208,-0.239,-20.392,0,4,1,R,Gonyong,179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434,-39.204,encounter v,-0.134,-17.394,Sabo_10,-19.245,-41.633,소솨소솨,-12.628,-64.962,인생최패망자,17.094,-48.995,CAT tourniquet,9.426,-66.096,아침땅_,29.016,-95.298,NABIMan,1.965,-121.835,HANA_ARASHI,-44.513,-93.853,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,3,1,5,1,2,1,0,1,0,0,2,255,255,28,1802.605,하루（Haru）,R,33,139,1.388,1.069,0.055,2.029,-36.381,1,0,118.671,-117.606,17.795,0,0,0,4,1,R,Gonyong,179.9,95,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-37.364,encounter v,-0.086,-16.961,Sabo_10,-20.128,-43.49,소솨소솨,-12.672,-64.969,인생최패망자,16.31,-49.697,CAT tourniquet,8.999,-66.373,아침땅_,28.822,-95.032,NABIMan,-1.2,-120.823,HANA_ARASHI,-43.23,-93.591,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,1,5,1,3,1,0,1,0,0,2,255,255,29,1824.732,하루（Haru）,R,0,140,-0.621,-0.708,-0.16,1.8,-36.269,2,0,24.637,-32.787,3.821,0,0,1,4,1,R,Gonyong,179.9,95,0.2,3,47,1825.579,156,93,85,34,32,150,107,8.028,17.597,0.92,-0.079,-0.034,0.058,0.083,-0.43,-36.617,encounter v,-0.062,-17.049,Sabo_10,-19.41,-46.023,소솨소솨,-11.663,-65.146,인생최패망자,16.98,-50.855,CAT tourniquet,7.749,-66.098,아침땅_,28.312,-93.359,NABIMan,-1.034,-119.433,HANA_ARASHI,-44.316,-92.586,1827.21,-18.027,-60.985,1827.51,3,소솨소솨,-17.705,-60.348,1,0,0,0,0,0,0,2
53,3,1,5,1,0,0,1,1,0,0,1,255,255,30,1863.411,하루（Haru）,R,38,79,-0.52,-0.004,-0.002,1.946,-36.566,2,0,9.21,25.971,-2.673,0,0,1,5,6,R,편하비_,183.2,94.705,0.605,2,39,1864.527,78,46,67,52,48,114,65,26.022,44.684,1,-0.073,-0.063,0.091,0.167,-0.353,-36.665,encounter v,-0.067,-17.054,Sabo_10,-20.446,-47.349,소솨소솨,-15.627,-63.048,인생최패망자,15.359,-48.83,CAT tourniquet,3.4,-61.942,아침땅_,28.201,-92.996,NABIMan,-1.989,-112.545,HANA_ARASHI,-44.035,-95.242,1867.221,-26.746,-49.339,1871.565,8,HANA_ARASHI,-47.013,-72.904,1,0,0,0,0,0,0,2
54,3,1,5,1,0,0,1,1,0,1,255,255,1,31,1899.83,하루（Haru）,R,28,140,-0.003,-0.42,-0.018,1.866,-36.303,0,0,65.583,-98.33,5.963,0,0,1,6,5,L,Fresh825,172.9,86,0.8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-37.481,encounter v,-0.006,-17.172,Sabo_10,-20.551,-45.161,소솨소솨,-9.618,-61.949,인생최패망자,19.127,-40.995,CAT tourniquet,13.655,-64.57,아침땅_,38.925,-82.065,NABIMan,-1.029,-115.854,HANA_ARASHI,-44.117,-92.514,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,3,1,5,1,0,1,1,1,0,1,255,255,1,32,1914.448,하루（Haru）,R,10,109,-1.395,-1.261,0.003,2.103,-36.546,4,0,-25.906,400,14.302,-0.316,-17.474,1,6,5,L,Fresh825,172.9,86,0.8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,-37.416,encounter v,-1.237,-18.119,Sabo_10,-19.98,-43.089,소솨소솨,-8.01,-65.329,인생최패망자,18.969,-40.671,CAT tourniquet,13.652,-64.593,아침땅_,38.821,-82.119,NABIMan,-0.971,-116.897,HANA_ARASHI,-42.111,-91.096,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,1,5,1,0,2,1,1,0,1,255,255,1,33,1933.489,하루（Haru）,R,10,106,1.81,0.484,0.25,2.241,-36.86,2,0,-48.47,400,4.898,0,0,1,6,5,L,Fresh825,172.9,86,0.8,3,75,1934.666,127,85,71,59,52,136,118,-30,21.743,0.83,0.063,-0.019,0.037,0,-0.309,-36.728,encounter v,0.019,-16.954,Sabo_10,-19.665,-44.071,소솨소솨,-8.169,-65.243,인생최패망자,18.2,-43.472,CAT tourniquet,15.011,-63.566,아침땅_,38.813,-82.099,NABIMan,-0.433,-116.56,HANA_ARASHI,-44.295,-92.441,1934.587,-0.278,-22.048,1938.232,8,HANA_ARASHI,-28.885,-90.395,1,0,0,0,0,0,0,2
57,3,1,6,1,0,0,1,1,1,0,255,6,255,34,1973.477,하루（Haru）,R,28,138,-1.777,-0.473,-0.129,1.863,-36.294,4,0,73.688,-87.592,8.48,0,0,1,7,3,L,IllilliIIIIllil,174.5,86,0.497,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,-37.457,encounter v,-0.015,-16.768,Sabo_10,-19.966,-43.172,소솨소솨,-8.679,-62.884,인생최패망자,20.094,-42.284,CAT tourniquet,15.728,-63.491,아침땅_,40.634,-87.857,NABIMan,3.7,-111.958,HANA_ARASHI,-42.28,-94.869,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
58,3,1,6,1,0,1,1,1,1,0,255,6,255,35,1994.236,하루（Haru）,R,10,103,0.296,-0.65,0.155,2.103,-36.781,0,0,0,322.805,8.903,0,0,1,7,3,L,IllilliIIIIllil,174.5,86,0.497,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185,-36.992,encounter v,1.616,-18.598,Sabo_10,-18.871,-42.27,소솨소솨,-7.067,-64.433,인생최패망자,19.806,-42.617,CAT tourniquet,15.925,-63.166,아침땅_,40.691,-87.773,NABIMan,-0.825,-122.655,HANA_ARASHI,-40.243,-93.678,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
59,3,1,6,1,0,2,1,1,1,0,255,6,255,36,2013.663,하루（Haru）,R,12,110,0.569,-1.041,0.209,2.036,-36.749,0,0,0,78.23,7.276,0,0,0,7,3,L,IllilliIIIIllil,174.5,86,0.497,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331,-36.91,encounter v,0.043,-19.202,Sabo_10,-20.023,-44.702,소솨소솨,-5.469,-64.687,인생최패망자,19.201,-42.708,CAT tourniquet,16.481,-62.894,아침땅_,41.476,-87.206,NABIMan,-0.765,-121.866,HANA_ARASHI,-42.298,-94.165,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
60,3,1,6,1,0,0,2,1,1,0,255,6,255,37,2060.788,하루（Haru）,R,27,127,3.194,1.898,0.154,2.121,-36.514,4,0,99.008,-112.253,8.323,-0.178,-20.226,1,8,9,R,Yaksok~,172.8,92.369,0.505,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376,-36.833,encounter v,0.407,-17.098,Sabo_10,-19.817,-44.371,소솨소솨,-10.446,-65.506,인생최패망자,17.229,-45.077,CAT tourniquet,6.502,-66.538,아침땅_,22.378,-92.729,NABIMan,-0.426,-120.117,HANA_ARASHI,-43.419,-95.231,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,1,6,1,0,1,2,1,1,0,255,6,255,38,2091.266,하루（Haru）,R,27,138,-1.387,-1.486,-0.063,1.813,-36.341,2,0,90.77,-107.026,10.159,0,0,1,8,9,R,Yaksok~,172.8,92.369,0.505,3,70,2092.033,142,114,47,5,87,143,130,-3.224,7.012,0.59,-0.035,-0.019,0.355,0,-0.152,-37.036,encounter v,-0.041,-17.033,Sabo_10,-19.457,-41.73,소솨소솨,-10.907,-65.36,인생최패망자,16.444,-48.598,CAT tourniquet,4.154,-65.176,아침땅_,22.175,-91.63,NABIMan,-6.495,-124.972,HANA_ARASHI,-40.463,-91.611,2092.143,-1.083,-27.896,2099.01,7,NABIMan,-16.595,-124.979,1,1,0,0,0,0,0,2
62,3,1,8,1,0,0,2,0,0,1,255,255,0,39,2143.436,하루（Haru）,R,27,130,-0.528,0.543,-0.055,1.964,-36.378,2,0,85.311,-130.572,7.911,0,0,1,0,7,R,ByeolBam,174.9,90,0.498,3,80,2144.317,145,90,77,37,42,141,125,-6.439,-31.276,0.2,-0.041,-0.097,0.14,0,-0.846,-37.067,encounter v,-0.045,-17.091,Sabo_10,-22.1,-48.272,소솨소솨,-10.859,-65.052,인생최패망자,14.229,-48.805,CAT tourniquet,5.373,-67.634,아침땅_,27.242,-90.704,NABIMan,-5.626,-119.851,HANA_ARASHI,-43.893,-98.616,2144.499,4.552,-28.331,2145.443,4,인생최패망자,14.375,-44.651,0,0,0,0,0,0,0,2
63,3,1,9,1,0,0,2,0,1,0,255,255,255,40,2191.113,하루（Haru）,R,27,126,-2.003,-2.101,-0.138,1.719,-36.262,2,0,59.884,-108.135,11.745,0,0,1,1,8,R,Pugeuk,160,91.02,0.547,3,86,2192.233,156,97,68,33,53,143,119,-15.058,41.196,0.79,-0.08,-0.092,0.234,0,-0.463,-37.106,encounter v,-0.132,-17.028,Sabo_10,-20.944,-47.766,소솨소솨,-10.013,-65.748,인생최패망자,15.728,-49.605,CAT tourniquet,8.386,-65.941,아침땅_,22.894,-92.342,NABIMan,-2.693,-122.646,HANA_ARASHI,-41.632,-94.959,2192.11,-1.091,-21.178,2197.754,8,HANA_ARASHI,-60.46,-91.328,1,0,0,0,0,0,0,2
64,3,1,10,1,0,0,2,0,1,0,255,8,255,41,2238.571,하루（Haru）,R,10,110,0.506,-0.758,0.158,2.18,-36.64,2,0,0,290.022,8.825,0.137,-20.437,1,2,4,R,coder_,169.7,95,0.448,3,86,2239.724,218,70,58,32,71,135,100,-20.559,-44.618,0.92,-0.158,-0.036,0.226,0,-0.174,-37.164,encounter v,-0.063,-16.999,Sabo_10,-21.467,-48.713,소솨소솨,-12.449,-64.4,인생최패망자,14.968,-48.528,CAT tourniquet,2.823,-60.684,아침땅_,23.895,-97.12,NABIMan,-5.287,-121.775,HANA_ARASHI,-43.059,-96.631,2240.31,12.857,-31.368,0,0,,0,0,0,0,0,0,0,0,0,3
65,3,1,10,1,0,1,2,0,1,0,255,8,255,42,2264.496,하루（Haru）,R,12,95,0.923,0.397,0.155,2.108,-36.808,2,0,0,120.424,-2.498,0,0,1,2,4,R,coder_,169.7,95,0.448,3,52,2265.695,154,94,66,32,69,140,109,17.245,-4.936,0.19,0.032,-0.023,0.12,0,-0.214,-36.95,encounter v,-0.07,-16.962,Sabo_10,-21.042,-48.229,소솨소솨,-10.541,-66.375,인생최패망자,16.975,-48.224,CAT tourniquet,8.57,-67.483,아침땅_,27.486,-96.276,NABIMan,-4.237,-116.914,HANA_ARASHI,-45.532,-93.225,0,0,0,2270.176,7,NABIMan,-6.716,-108.995,0,0,0,0,0,0,0,1
66,3,0,10,1,0,0,0,0,0,0,255,255,255,22,2316.001,눈꽃,R,0,138,0.543,-0.397,0.087,1.895,-36.564,0,0,0,0,0,0,0,0,8,0,L,하루（Haru）,190,95,0.6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,-37.274,Gonyong,0.213,-17.4,Pring__,-23.003,-48.326,IllilliIIIIllil,-13.33,-63.643,coder_,24.607,-51.868,Fresh825,17.912,-62.328,편하비_,43.697,-92.798,ByeolBam,0.263,-106.316,Pugeuk,-32.339,-82.548,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
67,3,0,10,1,0,1,0,0,0,0,255,255,255,23,2334.822,눈꽃,R,10,115,2.487,0.651,0.134,2.114,-36.588,1,0,0,400,11.559,0,0,0,8,0,L,하루（Haru）,190,95,0.6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,-37.547,Gonyong,0.23,-17.468,Pring__,-22.948,-48.329,IllilliIIIIllil,-13.406,-63.935,coder_,25.038,-53.236,Fresh825,17.69,-62.149,편하비_,43.541,-92.239,ByeolBam,0.168,-106.248,Pugeuk,-32.482,-82.565,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
68,3,0,10,1,1,1,0,0,0,0,255,255,255,24,2348.804,눈꽃,R,0,140,-1.21,0.427,-0.012,1.956,-36.538,0,0,0,0,0,-0.5,-17.515,1,8,0,L,하루（Haru）,190,95,0.6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,-37.02,Gonyong,-0.273,-17.533,Pring__,-23.003,-47.894,IllilliIIIIllil,-13.416,-63.891,coder_,25.349,-55.808,Fresh825,17.876,-62.497,편하비_,37.878,-92.941,ByeolBam,0.256,-106.397,Pugeuk,-35.469,-84.752,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
69,3,0,10,1,1,2,0,0,0,0,255,255,255,25,2366.017,눈꽃,R,0,139,-2.066,-0.267,-0.115,1.88,-36.524,4,0,0,0,0,0,0,1,8,0,L,하루（Haru）,190,95,0.6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174,-36.628,Gonyong,-0.125,-17.377,Pring__,-22.312,-44.121,IllilliIIIIllil,-13.733,-63.53,coder_,26.167,-55.822,Fresh825,17.679,-62.22,편하비_,39.128,-92.818,ByeolBam,0.328,-106.308,Pugeuk,-35.608,-87.227,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
70,3,0,10,1,0,0,1,0,0,0,255,255,255,26,2390.645,눈꽃,R,13,100,0.003,0.197,0.168,1.958,-36.508,0,0,-354.94,312.348,-1.358,-0.187,-17.985,0,0,6,R,아침땅_,160,95,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153,-37.723,Gonyong,0.083,-17.416,Pring__,-22.307,-43.923,IllilliIIIIllil,-13.941,-63.252,coder_,23.382,-55.557,Fresh825,17.831,-62.446,편하비_,39.741,-97.232,ByeolBam,0.271,-104.744,Pugeuk,-38.634,-89.335,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
71,3,0,10,1,0,1,1,0,0,0,255,255,255,27,2416.26,눈꽃,R,0,129,-1.71,-0.534,-0.097,1.838,-36.447,1,0,0,0,0,0,0,0,0,6,R,아침땅_,160,95,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-37.069,Gonyong,-0.241,-17.49,Pring__,-23.802,-44.869,IllilliIIIIllil,-13.931,-63.447,coder_,24.393,-54.399,Fresh825,14.418,-63.997,편하비_,36.273,-97.036,ByeolBam,-0.426,-105.181,Pugeuk,-37.432,-90.588,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
72,3,0,10,1,1,1,1,0,0,0,255,255,255,28,2431.039,눈꽃,R,0,140,0.77,-1.955,-0.021,1.748,-36.499,2,0,0,0,0,0,0,1,0,6,R,아침땅_,160,95,0.5,2,86,2431.989,146,99,43,29,75,135,95,27.515,41.134,0.94,-0.021,-0.024,0.078,0,0.102,-37.133,Gonyong,-0.074,-17.39,Pring__,-21.687,-47.118,IllilliIIIIllil,-13.771,-63.512,coder_,24.456,-54.371,Fresh825,12.15,-65.553,편하비_,35.421,-95.964,ByeolBam,-0.286,-106.388,Pugeuk,-37.621,-88.45,2436.099,-52.302,-77.663,2441.043,8,Pugeuk,-63.819,-89.342,1,0,0,0,0,0,0,2
73,3,0,10,1,0,0,1,0,0,1,255,255,15,29,2483.389,눈꽃,R,0,139,-1.151,-1.112,-0.041,1.788,-36.522,2,0,0,0,0,0,0,1,1,5,L,CAT tourniquet,175.2,94.945,0.357,3,87,2484.284,28,57,55,54,24,76,71,-30,-3.293,0.09,0.044,-0.221,0.022,0,-0.025,-37.073,Gonyong,-0.081,-17.386,Pring__,-22.046,-46.158,IllilliIIIIllil,-12.994,-63.586,coder_,18.372,-44.768,Fresh825,13.278,-61.149,편하비_,39.942,-95.179,ByeolBam,-0.187,-100.615,Pugeuk,-31.108,-95.602,2484.143,-0.179,-20.298,2485.465,0,눈꽃,0.721,-36.19,0,0,0,0,0,0,0,2
74,3,0,10,1,0,0,2,0,0,1,255,255,15,30,2520.677,눈꽃,R,0,140,-2.72,-1.654,-0.153,1.728,-36.515,1,0,0,0,0,-0.617,-17.187,0,2,7,L,NABIMan,190,95,0.552,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-37.076,Gonyong,-0.219,-17.412,Pring__,-20.851,-41.438,IllilliIIIIllil,-13.427,-63.799,coder_,19.799,-43.096,Fresh825,14.506,-63.802,편하비_,40.372,-95.43,ByeolBam,-5.184,-103.821,Pugeuk,-33.293,-95.252,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
75,3,0,10,1,1,0,2,0,0,1,255,255,15,31,2541.4,눈꽃,R,0,133,-1.593,-0.259,-0.067,1.844,-36.494,2,0,0,0,0,0,0,0,2,7,L,NABIMan,190,95,0.552,3,87,2542.306,79,61,56,28,30,120,130,-20.504,-34.807,0.48,0.045,0.038,0.025,0,-0.132,-36.775,Gonyong,-0.243,-17.542,Pring__,-20.874,-44.792,IllilliIIIIllil,-13.358,-63.826,coder_,18.854,-45.256,Fresh825,14.442,-63.704,편하비_,39.26,-95.451,ByeolBam,0.522,-104.929,Pugeuk,-31.121,-97.329,2542.532,1.015,-20.519,2548.943,6,편하비_,46.95,-95.423,1,0,0,0,0,0,0,2
76,3,0,10,2,0,0,2,0,1,0,255,16,255,32,2587.965,눈꽃,R,0,137,-2.723,-0.138,-0.101,1.891,-36.558,1,0,0,0,0,0,0,0,3,8,R,HANA_ARASHI,190,86,0.25,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,-37.374,Gonyong,-0.139,-17.426,Pring__,-23.005,-47.381,IllilliIIIIllil,-13.09,-63.661,coder_,20.583,-45.037,Fresh825,1.131,-60.594,편하비_,36.983,-97.678,ByeolBam,1.067,-99.773,Pugeuk,-33.899,-87.785,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
77,3,0,10,2,1,0,2,0,1,0,255,16,255,33,2606.458,눈꽃,R,0,139,-2.126,-0.139,-0.069,1.893,-36.533,1,0,0,0,0,0,0,0,3,8,R,HANA_ARASHI,190,86,0.25,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199,-37.508,Gonyong,0.075,-17.544,Pring__,-22.598,-44.182,IllilliIIIIllil,-14.239,-62.858,coder_,21.201,-45.57,Fresh825,3.591,-61.006,편하비_,33.942,-97.34,ByeolBam,1.334,-100.163,Pugeuk,-36.627,-87.688,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
78,3,0,10,2,2,0,2,0,1,0,255,16,255,34,2627.533,눈꽃,R,3,107,2.448,1.555,0.308,1.998,-36.717,1,0,-349.131,0,-3.405,0,0,0,3,8,R,HANA_ARASHI,190,86,0.25,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169,-37.479,Gonyong,0.481,-17.276,Pring__,-21.906,-42.732,IllilliIIIIllil,-14.222,-63.102,coder_,20.271,-43.601,Fresh825,2.914,-60.377,편하비_,36.524,-100.169,ByeolBam,0.842,-102.935,Pugeuk,-36.937,-87.701,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,3,0,10,2,3,0,2,0,1,0,255,16,255,35,2646.341,눈꽃,R,0,138,-0.11,-0.387,-0.003,1.828,-36.437,0,0,0,0,0,0,0,1,3,8,R,HANA_ARASHI,190,86,0.25,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.539,Gonyong,-0.07,-17.476,Pring__,-23.37,-44.707,IllilliIIIIllil,-14.185,-63.157,coder_,19.323,-39.929,Fresh825,1.047,-60.56,편하비_,37.838,-100.719,ByeolBam,0.293,-101.487,Pugeuk,-36.993,-88.243,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
