id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
144,6,0,3,3,2,2,0,0,0,0,255,255,255,70,4007.721,coder_,R,0,121,-2.111,0.997,4,0,-72.512,-200,-0.596,-20.935,1,6,1,L,encounter v,190,100.1,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-37.161,Pugeuk,-0.316,-17.341,-라후이-,-19.66,-45.595,IllilliIIIIllil,-11.182,-64.759,별이__,24.58,-51.447,아침땅_,14.722,-63.425,소솨소솨,39.558,-81.351,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,6,0,3,3,0,0,1,0,0,0,255,255,255,71,4039.336,coder_,R,4,107,-1.014,0.722,0,0,-240.388,0,-0.903,-16.448,1,7,6,R,ʚmingɞ,175.1,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,-37.448,Pugeuk,0.001,-16.664,-라후이-,-20.763,-45.931,IllilliIIIIllil,-12.671,-64.553,별이__,23.754,-52.711,아침땅_,10.936,-65.593,소솨소솨,34.024,-82.958,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
146,6,0,3,3,0,1,1,0,0,0,255,255,255,72,4059.397,coder_,R,13,86,-0.006,0.347,2,0,-254.341,379.694,0,0,1,7,6,R,ʚmingɞ,175.1,95,0.5,2,36,4060.397,134,75,41,138,83,-38.592,18.817,-0.26,-0.024,0.008,0.186,0,0,0,-0.06,-36.763,Pugeuk,0.161,-17.016,-라후이-,-20.826,-46.241,IllilliIIIIllil,-12.74,-64.513,별이__,23.763,-52.748,아침땅_,10.944,-65.572,소솨소솨,34.025,-82.955,AI,0,-100.6,AI,-35.7,-81.8,4059.986,-0.423,-21.868,4062.686,3,IllilliIIIIllil,-11.556,-55.436,0,0,0,0,0,0,0,2
147,6,0,3,3,0,0,2,0,0,0,255,255,255,73,4094.938,coder_,R,10,80,-1.518,0.48,1,0,0,400,-0.58,-16.993,0,0,3,L,ʚEveɞ,175,99.538,0.503,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,-36.942,Pugeuk,-0.276,-16.861,-라후이-,-18.705,-46.968,IllilliIIIIllil,-11.268,-65.129,별이__,15.54,-40.465,아침땅_,15.326,-63.405,소솨소솨,36.373,-81.217,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
148,6,0,3,3,1,0,2,0,0,0,255,255,255,74,4113.321,coder_,R,0,135,-1.239,-0.983,2,0,4.21,-200,0,0,1,0,3,L,ʚEveɞ,175,99.538,0.503,2,73,4114.307,249,148,30,155,112,-22.5,21.971,0.1,0.131,-0.093,0.475,0,0,0,-0.108,-37.152,Pugeuk,-0.141,-16.772,-라후이-,-19.722,-49.192,IllilliIIIIllil,-11.088,-65.251,별이__,15.541,-40.448,아침땅_,15.347,-63.386,소솨소솨,36.366,-81.207,AI,0,-100.6,AI,-35.7,-81.8,4121.752,-33.993,-116.767,4125.419,3,IllilliIIIIllil,-11.333,-76.732,1,0,0,0,0,0,0,0
149,6,0,3,3,0,0,2,0,0,1,255,255,12,75,4166.687,coder_,R,3,82,-3.796,0.297,1,0,-287.993,0,0,0,0,1,5,R,Gonyong,179.9,95,0.2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-37.344,Pugeuk,-0.385,-17.291,-라후이-,-19.045,-45.524,IllilliIIIIllil,-12.81,-64.715,별이__,19.368,-40.004,아침땅_,12.086,-64.657,소솨소솨,33.328,-85.594,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
150,6,0,3,3,1,0,2,0,0,1,255,255,12,76,4188.493,coder_,R,0,87,-1.772,0.066,2,0,-10.952,-41.969,0,0,1,1,5,R,Gonyong,179.9,95,0.2,3,48,4189.594,186,113,35,151,107,91.605,-86.661,0.9,-0.046,-0.033,0.152,0,0,0,0.132,-37.011,Pugeuk,-0.282,-16.921,-라후이-,-18.276,-46.373,IllilliIIIIllil,-12.652,-64.821,별이__,19.423,-39.949,아침땅_,12.374,-64.259,소솨소솨,33.327,-85.589,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
151,6,0,3,3,1,1,2,0,0,1,255,255,12,77,4228.321,coder_,R,6,79,1.665,1.053,2,0,311.474,1.44,0,0,1,1,5,R,Gonyong,179.9,95,0.2,3,48,4229.568,109,85,58,136,82,26.987,-12.716,-0.35,-0.006,-0.009,0.133,0,0,0,0.01,-36.578,Pugeuk,0.145,-16.849,-라후이-,-17.621,-44.374,IllilliIIIIllil,-12.259,-64.414,별이__,19.441,-39.982,아침땅_,12.618,-64.54,소솨소솨,31.883,-85.963,AI,0,-100.6,AI,-35.7,-81.8,4233.869,12.773,-88.087,4234.085,6,소솨소솨,12.459,-86.239,0,0,0,0,0,0,0,1
152,7,1,3,3,0,0,0,0,0,0,255,255,255,73,4281.531,Roscosmos,L,0,127,-0.354,0.678,0,0,-210.484,-200,0,0,1,1,2,R,-라후이-,179.9,99.987,0.502,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-37.699,encounter v,-0.036,-16.976,하루（Haru）,-16.784,-41.426,ʚEveɞ,-13.876,-64.209,Yaksok~,19.076,-50.083,Gonyong,12.756,-62.776,ʚmingɞ,34.605,-89.178,AI,0,-100.6,SOM_candy,-46.91,-99.88,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
153,7,1,3,3,0,1,0,0,0,0,255,255,255,74,4298.645,Roscosmos,L,0,87,-2.654,0.233,2,0,-63.2,-67.893,0,0,1,1,2,R,-라후이-,179.9,99.987,0.502,3,59,4299.694,160,142,51,151,102,53.986,56.439,0.92,0.03,-0.004,0.297,0,0,0,0.27,-37.613,encounter v,-0.066,-17.043,하루（Haru）,-19.09,-45.228,ʚEveɞ,-13.881,-64.249,Yaksok~,19.101,-50.105,Gonyong,12.728,-62.826,ʚmingɞ,34.622,-89.21,AI,0,-100.6,SOM_candy,-46.754,-100.002,4303.869,-71.529,-54.994,0,0,,0,0,0,0,0,0,0,0,0,0
154,7,1,3,3,0,2,0,0,0,0,255,255,255,75,4317.606,Roscosmos,L,11,133,-0.976,-0.203,0,0,83.444,204.528,0,0,1,1,2,R,-라후이-,179.9,99.987,0.502,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,-37.558,encounter v,-0.126,-17.112,하루（Haru）,-25.116,-51.364,ʚEveɞ,-14.34,-63.516,Yaksok~,19.049,-50.293,Gonyong,13.071,-63.557,ʚmingɞ,36.144,-89.11,AI,0,-100.6,SOM_candy,-48.218,-99.34,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0
155,7,1,3,3,0,0,1,0,0,0,255,255,255,76,4343.031,Roscosmos,L,0,94,20.216,-2.738,1,0,-0.014,0,1.028,-32.144,0,2,4,R,별이__,174.5,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,-37.594,encounter v,0.194,-16.883,하루（Haru）,-25.037,-51.88,ʚEveɞ,-12.734,-63.698,Yaksok~,19.045,-50.296,Gonyong,13.087,-63.566,ʚmingɞ,35.464,-92.639,AI,0,-100.6,SOM_candy,-38.47,-89.262,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,7,1,3,3,1,0,1,0,0,0,255,255,255,77,4361.317,Roscosmos,L,10,120,-0.649,0.761,2,0,0,386.807,0,0,1,2,4,R,별이__,174.5,95,0.5,2,59,4362.39,84,132,62,131,81,-4.915,24.418,0.95,0.076,0,0.268,0,0,0,0.203,-37.327,encounter v,-0.029,-17.011,하루（Haru）,-23.317,-50.744,ʚEveɞ,-12.713,-63.76,Yaksok~,19.031,-50.295,Gonyong,12.905,-63.471,ʚmingɞ,35.477,-92.653,AI,0,-100.6,SOM_candy,-40.675,-89.716,4362.402,-4.306,-29.036,4364.669,3,ʚEveɞ,-19.822,-57.865,0,0,0,0,0,0,0,2
157,7,1,3,3,0,0,2,0,0,0,255,255,255,78,4394.893,Roscosmos,L,3,112,1.464,-0.029,2,0,500,0,0,0,1,3,0,R,coder_,180.2,107,0.25,3,59,4396.049,146,111,41,146,88,-30.638,-43.919,-0.44,-0.083,-0.131,0.287,0,0,0,0.147,-37.133,encounter v,-0.053,-17.146,하루（Haru）,-21.681,-48.346,ʚEveɞ,-14.827,-63.955,Yaksok~,18.481,-48.644,Gonyong,10.772,-62.33,ʚmingɞ,37.342,-92.927,AI,0,-100.6,SOM_candy,-46.54,-90.846,4395.702,1.739,-22.325,4401.786,6,ʚmingɞ,53.206,-78.94,1,8,0,0,0,0,0,2
158,7,0,3,3,0,0,0,0,0,0,255,255,255,78,4495.415,coder_,R,0,130,0.262,2.156,4,0,-20.429,-200,0,0,1,2,0,R,Roscosmos,174.8,88,0.37,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-37.46,Pugeuk,-0.116,-16.763,-라후이-,-19.727,-43.163,IllilliIIIIllil,-11.805,-64.944,별이__,22.682,-51.609,아침땅_,10.097,-65.706,소솨소솨,31.711,-80.845,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
159,7,0,3,3,0,1,0,0,0,0,255,255,255,79,4507.075,coder_,R,0,126,-0.198,1.053,2,0,7.253,-195.137,0,0,1,2,0,R,Roscosmos,174.8,88,0.37,3,59,4507.949,139,119,81,147,127,32.194,48.451,0.65,-0.028,-0.145,0,0,0,0,-0.018,-36.845,Pugeuk,0.038,-16.921,-라후이-,-18.575,-50.29,IllilliIIIIllil,-11.785,-64.854,별이__,22.656,-51.653,아침땅_,10.074,-65.642,소솨소솨,31.856,-80.889,AI,0,-100.6,AI,-35.7,-81.8,4512.036,-75.959,-81.87,0,0,,0,0,0,0,0,0,0,0,0,3
160,7,0,3,3,0,2,0,0,0,0,255,255,255,80,4527.338,coder_,R,0,131,1.296,2.206,4,0,24.179,-138.108,0,0,1,2,0,R,Roscosmos,174.8,88,0.37,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.309,Pugeuk,-0.238,-15.966,-라후이-,-17.839,-42.779,IllilliIIIIllil,-11.99,-64.974,별이__,23.378,-52.686,아침땅_,10.692,-66.027,소솨소솨,30.421,-81.566,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
161,7,0,3,3,0,0,1,0,0,0,255,255,255,81,4560.724,coder_,R,10,92,-2.625,-1.766,1,0,-130.877,399.5,0,0,0,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059,-37.38,Pugeuk,-0.391,-16.816,-라후이-,-17.768,-44.136,IllilliIIIIllil,-12.79,-64.277,별이__,23.44,-53.406,아침땅_,9.66,-66.108,소솨소솨,30.481,-81.546,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
162,7,0,3,3,1,0,1,0,0,0,255,255,255,82,4574.884,coder_,R,13,83,-2.078,-1.549,4,0,-230.751,395.572,-0.491,-18.794,1,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,-37.488,Pugeuk,-0.279,-16.866,-라후이-,-19.367,-47.804,IllilliIIIIllil,-12.848,-64.251,별이__,23.424,-53.38,아침땅_,9.487,-66.045,소솨소솨,30.48,-81.56,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
163,7,0,3,3,1,1,1,0,0,0,255,255,255,83,4597.904,coder_,R,0,128,-0.722,1.735,2,0,31.705,-143.971,0,0,1,3,4,R,Yaksok~,172.7,100.39,0.397,3,59,4598.745,131,75,0,130,76,24.249,-26.514,-0.35,-0.036,-0.048,0.425,0,0,0,0.1,-36.807,Pugeuk,-0.161,-17.062,-라후이-,-20.064,-48.725,IllilliIIIIllil,-12.864,-64.268,별이__,23.424,-53.384,아침땅_,9.314,-65.715,소솨소솨,30.492,-81.535,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,4602.369,6,소솨소솨,23.791,-70.071,0,0,0,0,0,0,0,1
164,7,0,3,3,0,0,2,0,0,0,255,255,255,84,4629.501,coder_,R,0,130,1.123,1.141,1,0,59.141,-199.055,0,0,0,4,8,L,SOM_candy,179.9,98.01,0.581,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.147,Pugeuk,0.108,-16.692,-라후이-,-18.24,-46.131,IllilliIIIIllil,-12.572,-64.709,별이__,23.843,-51.467,아침땅_,15.135,-63.377,소솨소솨,34.707,-77.509,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,7,0,3,3,1,0,2,0,0,0,255,255,255,85,4649.12,coder_,R,13,82,0.431,0.493,0,0,-277.795,265.524,0,0,0,4,8,L,SOM_candy,179.9,98.01,0.581,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,-37.401,Pugeuk,0.043,-16.565,-라후이-,-18.646,-46.135,IllilliIIIIllil,-11.996,-64.897,별이__,24.158,-50.948,아침땅_,15.527,-63.551,소솨소솨,40.096,-80.618,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
166,7,0,3,3,1,1,2,0,0,0,255,255,255,86,4670.128,coder_,R,0,133,-0.719,1.87,1,0,-15.027,-152.597,0.052,-17.539,0,4,8,L,SOM_candy,179.9,98.01,0.581,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176,-36.974,Pugeuk,-0.067,-16.939,-라후이-,-20.084,-49.501,IllilliIIIIllil,-12.303,-64.779,별이__,24.133,-50.95,아침땅_,15.64,-63.438,소솨소솨,40.089,-80.628,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
167,7,0,3,3,2,1,2,0,0,0,255,255,255,87,4691.062,coder_,R,0,128,-1.249,-0.541,0,0,-26.752,-141.451,0,0,1,4,8,L,SOM_candy,179.9,98.01,0.581,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-37.32,Pugeuk,-0.251,-16.428,-라후이-,-25.255,-55.124,IllilliIIIIllil,-12.224,-64.807,별이__,23.465,-50.108,아침땅_,15.937,-63.382,소솨소솨,40.098,-80.629,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
168,7,0,3,3,2,2,2,0,0,0,255,255,255,88,4721.31,coder_,R,14,99,-0.771,0.035,0,0,328.341,341.913,0,0,1,4,8,L,SOM_candy,179.9,98.01,0.581,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,-37.122,Pugeuk,-0.351,-17.426,-라후이-,-20.083,-40.918,IllilliIIIIllil,-13.946,-62.757,별이__,22.833,-49.494,아침땅_,15.575,-62.218,소솨소솨,40.09,-80.603,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
169,8,1,3,3,0,0,0,0,0,0,255,255,255,79,4811.512,Yaksok~,R,0,128,-0.402,1.879,2,0,0,0,0,0,1,4,6,R,소솨소솨,165,95.643,0.5,2,45,4812.415,151,38,0,79,62,36.307,-20.026,-0.46,0.006,-0.083,0.171,0,0,0,0.32,-36.976,encounter v,-0.056,-16.976,하루（Haru）,-18.244,-44.464,ʚEveɞ,-17.671,-43.411,Roscosmos,20.13,-46.175,Gonyong,11.319,-63.854,ʚmingɞ,18.628,-63.76,AI,0,-100.6,SOM_candy,-10.184,-63.55,0,0,0,4816.319,5,Gonyong,13.949,-59.434,0,0,0,0,0,0,0,1
170,8,1,3,3,0,0,1,0,0,0,255,255,255,80,4837.433,Yaksok~,R,14,85,0.434,0.586,0,0,291.341,328.404,0,0,0,5,5,R,아침땅_,174.7,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397,-37.683,encounter v,0.014,-17.132,하루（Haru）,-18.731,-40.646,ʚEveɞ,-13.989,-61.252,Roscosmos,18.533,-46.512,Gonyong,10.059,-59.837,ʚmingɞ,33.907,-90.609,AI,0,-100.6,SOM_candy,-38.398,-89.177,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
171,8,1,3,3,0,1,1,0,0,0,255,255,255,81,4848.852,Yaksok~,R,0,89,-3.647,-0.565,1,0,0,0,0,0,0,5,5,R,아침땅_,174.7,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482,-37.822,encounter v,-0.661,-17.214,하루（Haru）,-22.344,-47.893,ʚEveɞ,-13.98,-61.314,Roscosmos,19.183,-47.034,Gonyong,10.231,-60.366,ʚmingɞ,34.141,-91.632,AI,0,-100.6,SOM_candy,-51.598,-91.226,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
172,8,1,3,3,1,1,1,0,0,0,255,255,255,82,4860.574,Yaksok~,R,10,82,0.385,0.518,2,0,0,400,0,0,1,5,5,R,아침땅_,174.7,95,0.5,2,59,4861.725,95,92,31,131,80,28.264,25.989,-0.05,-0.02,-0.006,0.338,0,0,0,-0.367,-37.334,encounter v,-0.054,-17.186,하루（Haru）,-20.786,-47.111,ʚEveɞ,-14.012,-61.375,Roscosmos,18.848,-46.893,Gonyong,10.239,-60.395,ʚmingɞ,34.129,-91.594,AI,0,-100.6,SOM_candy,-48.852,-94.416,4865.552,-27.522,-77.631,4866.786,8,SOM_candy,-31.039,-84.927,1,0,0,0,0,0,0,2
173,8,1,3,3,0,0,1,1,0,0,5,255,255,83,4893.151,Yaksok~,R,0,126,2.145,-1.766,1,0,0,0,0,0,0,6,1,R,Pugeuk,190,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-38.154,encounter v,-0.597,-17.644,하루（Haru）,-18.62,-43.629,ʚEveɞ,-15.436,-62.605,Roscosmos,19.379,-46.102,Gonyong,14.525,-62.549,ʚmingɞ,38.565,-91.256,AI,0,-100.6,SOM_candy,-43.942,-102.565,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
174,8,1,3,3,1,0,1,1,0,0,5,255,255,84,4905.031,Yaksok~,R,0,107,-0.927,1.507,1,0,0,0,0,0,0,6,1,R,Pugeuk,190,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555,-37.941,encounter v,1.14,-18.466,하루（Haru）,-18.117,-43.547,ʚEveɞ,-15.478,-62.629,Roscosmos,19.421,-45.193,Gonyong,2.028,-61.669,ʚmingɞ,39.458,-90.68,AI,0,-100.6,SOM_candy,-39.174,-98.127,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
175,8,1,3,3,2,0,1,1,0,0,5,255,255,85,4934.626,Yaksok~,R,6,86,3.326,-0.759,4,0,289.685,22.535,0,0,1,6,1,R,Pugeuk,190,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079,-37.981,encounter v,0.149,-18.217,하루（Haru）,-18.508,-43.41,ʚEveɞ,-14.543,-63.006,Roscosmos,20.045,-45.457,Gonyong,0.253,-60.085,ʚmingɞ,39.496,-90.703,AI,0,-100.6,SOM_candy,-43.118,-103.059,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
176,8,1,3,3,2,1,1,0,1,0,255,5,255,86,4953.137,Yaksok~,R,14,84,2.213,0.032,2,0,286.272,330.856,0,0,1,6,1,R,Pugeuk,190,97.373,0.596,3,59,4954.389,181,163,93,155,130,27.138,25.46,0.77,0.043,-0.079,0.38,0,0,0,-0.356,-37.296,encounter v,-0.022,-17.135,하루（Haru）,-19.448,-46.5,ʚEveɞ,-16.046,-62.781,Roscosmos,19.185,-44.149,Gonyong,1.126,-60.535,ʚmingɞ,39.315,-90.809,AI,0,-100.6,SOM_candy,-41.584,-99.225,4959.002,-40.633,-129.973,0,0,,0,0,0,0,0,0,0,0,0,4
177,8,1,5,3,0,0,1,0,0,0,255,255,255,87,4998.392,Yaksok~,R,14,86,-1.162,0.197,2,0,289.834,335.512,0,0,1,0,0,L,IllilliIIIIllil,174.5,95.213,0.497,3,59,4999.644,179,146,62,155,109,9.091,-1.471,0.89,0.001,-0.012,0.244,0,0,0,-0.353,-37.336,encounter v,-0.06,-17.115,하루（Haru）,-19.765,-46.183,ʚEveɞ,-13.76,-64.228,Roscosmos,20.076,-48.401,Gonyong,11.02,-62.905,ʚmingɞ,38.331,-91.268,AI,0,-100.6,SOM_candy,-24.02,-77.202,5007.769,18.081,-128.522,5011.686,3,ʚEveɞ,5.774,-80.165,1,0,0,0,0,0,0,0
178,8,1,5,3,0,0,1,0,0,1,255,255,7,88,5041.668,Yaksok~,R,0,127,2.099,-2.075,2,0,0,0,0,0,1,1,2,R,-라후이-,179.9,99.987,0.502,3,59,5042.472,173,87,26,141,129,26.1,-18.083,0.52,0.003,-0.065,0.169,0,0,0,-0.044,-37.514,encounter v,-0.032,-17.059,하루（Haru）,-19.561,-46.037,ʚEveɞ,-14.567,-64.408,Roscosmos,17.908,-43.122,Gonyong,11.145,-62.886,ʚmingɞ,31.536,-91.11,AI,0,-100.6,SOM_candy,-45.554,-99.814,5047.119,33.144,-131.495,0,0,,0,0,0,0,0,0,0,0,0,4
179,8,1,7,3,0,0,1,0,0,0,255,255,255,89,5089.434,Yaksok~,R,10,84,-0.402,0.309,2,0,0,400,0,0,1,2,4,R,별이__,174.5,95,0.5,2,59,5090.66,131,90,27,139,126,-18.075,1.345,0.68,0.034,-0.014,0.328,0,0,0,-0.211,-37.258,encounter v,-0.053,-17.073,하루（Haru）,-19.989,-45.453,ʚEveɞ,-13.147,-64.074,Roscosmos,19.751,-48.775,Gonyong,12.982,-64.76,ʚmingɞ,36.865,-86.484,AI,0,-100.6,SOM_candy,-43.064,-96.163,5090.286,-0.14,-23.56,5091.103,0,Yaksok~,-0.436,-36.598,0,0,0,0,0,0,0,2
180,8,1,7,3,0,0,2,0,0,0,255,255,255,90,5110.685,Yaksok~,R,14,81,2.363,0.636,1,0,280.032,324.622,0,0,0,3,3,R,coder_,180.2,107,0.25,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,-37.277,encounter v,0.641,-18.805,하루（Haru）,-20.42,-47.454,ʚEveɞ,-13.036,-64.363,Roscosmos,19.313,-46.585,Gonyong,12.764,-64.367,ʚmingɞ,35.503,-87.657,AI,0,-100.6,SOM_candy,-41.014,-98.339,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
181,8,1,7,3,1,0,2,0,0,0,255,255,255,91,5124.263,Yaksok~,R,0,129,3.197,-1.339,2,0,0,0,0,0,1,3,3,R,coder_,180.2,107,0.25,3,59,5125.379,177,98,35,146,90,-38.931,-38.284,-0.17,-0.085,-0.138,0.279,0,0,0,0.451,-37.218,encounter v,-0.006,-17.376,하루（Haru）,-20.406,-47.465,ʚEveɞ,-13.037,-64.357,Roscosmos,19.224,-46.593,Gonyong,10.248,-64.681,ʚmingɞ,35.491,-87.669,AI,0,-100.6,SOM_candy,-40.194,-96.632,5125.002,0.945,-19.737,5127.069,4,Roscosmos,18.685,-42.29,0,0,0,0,0,0,0,2
182,8,0,7,3,0,0,0,0,0,0,255,255,255,89,5208.464,IllilliIIIIllil,R,13,123,-0.688,-1.561,2,0,-199.276,400,0,0,0,5,2,L,하루（Haru）,190,107,0.5,3,59,5209.602,188,212,33,155,112,-30,-23.053,0.9,0.098,-0.055,0.248,0,0,0,-0.007,-37.109,Pugeuk,-0.071,-16.617,-라후이-,-17.489,-48.271,coder_,-10.986,-62.566,별이__,24.389,-49.397,아침땅_,15.661,-63.323,소솨소솨,37.08,-78.908,AI,0,-100.6,AI,-35.7,-81.8,5209.252,0.001,-19.691,5211.286,5,아침땅_,16.201,-57.645,0,32,0,0,0,0,0,2
183,8,0,7,3,0,0,1,0,0,0,255,255,255,90,5240.711,IllilliIIIIllil,R,13,116,-1.009,-1.135,4,0,-389.916,312.995,-0.438,-16.896,1,6,1,R,encounter v,190,100.1,0.447,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157,-37.76,Pugeuk,-0.124,-16.726,-라후이-,-18.509,-45.747,coder_,-13.89,-63.649,별이__,21.83,-53.861,아침땅_,10.907,-64.943,소솨소솨,36.376,-86.328,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
184,8,0,7,3,0,1,1,0,0,0,255,255,255,91,5256.422,IllilliIIIIllil,R,0,137,1.471,0.206,1,0,49.698,-200,-0.16,-20.759,0,6,1,R,encounter v,190,100.1,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085,-36.976,Pugeuk,-0.087,-17.418,-라후이-,-18.412,-44.757,coder_,-13.691,-63.04,별이__,20.719,-54.021,아침땅_,11.397,-64.934,소솨소솨,34.731,-86.496,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
185,8,0,7,3,0,2,1,0,0,0,255,255,255,92,5309.679,IllilliIIIIllil,R,10,103,-1.243,-0.792,2,0,0,377.87,0,0,1,6,1,R,encounter v,190,100.1,0.447,3,59,5310.833,189,131,39,155,130,-30,-10.15,0.76,-0.057,-0.104,0.414,0,0,0,-0.209,-37.403,Pugeuk,-0.036,-16.817,-라후이-,-18.089,-45.484,coder_,-15.197,-63.675,별이__,22.35,-52.199,아침땅_,11.697,-65.195,소솨소솨,37.014,-86.559,AI,0,-100.61,AI,-35.7,-81.8,5310.436,-0.019,-21.81,5312.186,5,아침땅_,7.199,-61.972,0,0,0,0,0,0,0,2
186,8,0,7,3,0,0,2,0,0,0,255,255,255,93,5334.464,IllilliIIIIllil,R,10,113,-0.83,-2.441,1,0,0,400,0,0,0,7,6,R,ʚmingɞ,175.1,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241,-37.458,Pugeuk,-0.032,-16.891,-라후이-,-17.687,-44.991,coder_,-12.588,-64.854,별이__,23.246,-53.706,아침땅_,9.063,-66.12,소솨소솨,31.886,-81.159,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
