id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
94,5,1,1,6,0,1,1,0,0,0,255,255,255,46,3172.546,하루（Haru）,R,0,114,4.844,2.857,0.391,2.153,-37.391,1,0,0,0,6.649,0,0,0,8,9,R,Apple_Sherbet,190,89.641,0.297,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166,-37.388,눈꽃,0.401,-16.543,それいゆ るな,-23.29,-47.804,わかなで,-12.681,-62.653,인생최패망자,16.548,-50.714,아침땅_,9.596,-66.408,-라후이-,32.422,-86.611,alcohol500,0.198,-106.508,Penguin_iDOL,-41.425,-93.809,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
95,5,1,1,6,2,1,1,0,0,0,255,255,255,47,3186.904,하루（Haru）,R,34,134,-0.7,-0.113,-0.098,1.785,-36.401,0,1,84.546,-67.21,8.482,0,0,0,8,9,R,Apple_Sherbet,190,89.641,0.297,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173,-37.367,눈꽃,-0.089,-16.897,それいゆ るな,-23.059,-48.914,わかなで,-12.882,-61.367,인생최패망자,16.597,-48.43,아침땅_,9.538,-66.316,-라후이-,35.311,-81.182,alcohol500,-0.583,-106.598,Penguin_iDOL,-41.698,-93.643,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
96,5,1,1,6,3,0,1,0,0,0,255,255,255,48,3203.264,하루（Haru）,R,33,134,2.566,0.604,0.165,1.912,-36.549,4,1,135.476,-106.282,9.926,0.009,-20.773,1,8,9,R,Apple_Sherbet,190,89.641,0.297,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.615,눈꽃,-0.035,-17.074,それいゆ るな,-22.901,-48.732,わかなで,-13.078,-60.708,인생최패망자,16.333,-49.214,아침땅_,9.553,-66.321,-라후이-,28.113,-81.682,alcohol500,-0.063,-105.833,Penguin_iDOL,-41.649,-93.726,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
97,5,1,1,6,3,0,1,0,0,0,255,255,255,49,3224.898,하루（Haru）,R,34,128,0.804,0.478,0.039,1.897,-36.534,2,1,97.674,-76.673,14.499,0,0,1,8,9,R,Apple_Sherbet,190,89.641,0.297,3,55,3225.945,255,148,61,24,141,150,104,37.82,30.723,-0.15,-0.007,-0.046,0.235,0,-0.104,-37.407,눈꽃,-0.054,-17.069,それいゆ るな,-22.586,-47.709,わかなで,-13.234,-61.469,인생최패망자,15.582,-49.275,아침땅_,9.592,-66.28,-라후이-,37.719,-82.658,alcohol500,-0.354,-105.974,Penguin_iDOL,-41.961,-93.592,3231.481,-40.474,-94.961,3231.615,8,Penguin_iDOL,-39.442,-92.979,0,0,0,0,0,0,0,1
98,5,1,1,6,0,0,2,0,0,0,255,255,255,50,3258.898,하루（Haru）,R,3,110,-1.407,0.145,0.312,1.855,-36.767,4,0,-474.319,0,19.515,0,0,1,0,7,R,mungjungh,160,86,0.551,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558,-37.267,눈꽃,-0.101,-17.015,それいゆ るな,-24.153,-50.059,わかなで,-14.947,-62.911,인생최패망자,16.282,-50.146,아침땅_,9.528,-66.117,-라후이-,27.846,-80.2,alcohol500,-1.704,-106.06,Penguin_iDOL,-43.891,-94.172,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
99,5,1,1,6,0,1,2,0,0,0,255,255,255,51,3273.057,하루（Haru）,R,0,116,-0.565,0.294,0.161,2.036,-36.81,2,0,-48.83,0,12.628,0,0,1,0,7,R,mungjungh,160,86,0.551,3,59,3274.124,128,39,45,29,42,110,92,-30,9.767,0.9,-0.111,-0.091,0.073,0,0.013,-37.321,눈꽃,-0.122,-16.9,それいゆ るな,-23.105,-48.518,わかなで,-14.316,-63.304,인생최패망자,16.091,-51.56,아침땅_,9.684,-66.111,-라후이-,33.891,-78.087,alcohol500,-0.04,-107.057,Penguin_iDOL,-43.927,-94.217,3274.263,-0.367,-22.503,3279.318,7,alcohol500,-11.552,-92.878,1,0,0,0,0,0,0,2
100,5,1,1,6,0,0,2,1,0,0,7,255,255,52,3305.946,하루（Haru）,R,4,107,0.041,0.896,0.267,2.029,-37.069,0,0,-159.307,0,6.312,0,0,0,1,5,R,Pugeuk,160,91,0.547,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-37.589,눈꽃,0,-16.939,それいゆ るな,-20.338,-39.585,わかなで,-11.434,-62.386,인생최패망자,14.884,-48.4,아침땅_,9.603,-65.739,-라후이-,28.73,-80.502,alcohol500,-1.98,-105.955,Penguin_iDOL,-41.998,-90.167,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
101,5,1,1,6,0,1,2,1,0,0,7,255,255,53,3320.484,하루（Haru）,R,34,134,1.137,0.894,0.065,1.927,-36.561,0,0,98.809,-68.028,10.112,0,0,0,1,5,R,Pugeuk,160,91,0.547,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218,-37.651,눈꽃,0.271,-17.736,それいゆ るな,-19.409,-42.583,わかなで,-0.293,-60.503,인생최패망자,16.521,-46.186,아침땅_,2.473,-63.495,-라후이-,31.221,-83.404,alcohol500,-1.83,-104.898,Penguin_iDOL,-41.2,-91.029,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,5,1,1,6,0,2,2,0,1,0,255,7,255,54,3340.54,하루（Haru）,R,32,127,0.55,-0.261,0.167,1.962,-36.763,0,0,180.537,-81.574,15.784,0,0,1,1,5,R,Pugeuk,160,91,0.547,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321,-37.632,눈꽃,-0.023,-17.03,それいゆ るな,-21.944,-46.478,わかなで,-12.428,-62.172,인생최패망자,16.62,-46.137,아침땅_,5.784,-63.079,-라후이-,35.848,-78.564,alcohol500,-1.642,-105.252,Penguin_iDOL,-42.937,-89.78,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,5,0,1,6,0,0,0,0,0,0,255,255,255,47,3409.295,encounter v,R,14,114,15.615,-2.66,0.433,1.741,-36.708,1,0,386.297,317.45,-3.794,2.397,-23.338,0,0,8,R,Penguin_iDOL,180,90.011,0.548,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049,-36.957,소솨소솨,0.035,-17.036,coder_,-24.943,-51.865,Oort__Cloud,-13.102,-63.769,Kr_Luna,19.621,-51.266,Pugeuk,12.502,-64.637,Yaksok~,38.218,-81.949,mungjungh,-2.462,-102.516,HANA_ARASHI,-40.623,-100.226,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
104,5,0,1,6,1,0,0,0,0,0,255,255,255,48,3427.609,encounter v,R,13,109,-1.801,-0.736,0.361,1.856,-36.691,4,0,-366.911,335.998,-12.868,-0.887,-17.297,1,0,8,R,Penguin_iDOL,180,90.011,0.548,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,-37.363,소솨소솨,-0.025,-16.806,coder_,-24.855,-52.032,Oort__Cloud,-13.117,-63.775,Kr_Luna,19.692,-50.642,Pugeuk,12.245,-64.53,Yaksok~,37.292,-84.045,mungjungh,0.369,-100.914,HANA_ARASHI,-41.055,-98.373,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,5,0,1,6,1,1,0,0,0,0,255,255,255,49,3446.943,encounter v,R,13,126,-0.917,-0.326,0.442,1.903,-36.725,0,0,-390.434,312.348,-7.425,-0.527,-17.991,1,0,8,R,Penguin_iDOL,180,90.011,0.548,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-37.34,소솨소솨,-0.229,-17.156,coder_,-25.519,-51.921,Oort__Cloud,-13.074,-63.854,Kr_Luna,19.685,-50.794,Pugeuk,11.362,-65.27,Yaksok~,35.507,-80.345,mungjungh,0.575,-100.998,HANA_ARASHI,-40.105,-98.711,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
106,5,0,1,6,1,2,0,0,0,0,255,255,255,50,3461.567,encounter v,R,10,119,-1.351,-0.397,0.248,1.915,-36.585,0,0,0,400,-22.681,-0.46,-17.308,1,0,8,R,Penguin_iDOL,180,90.011,0.548,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,-37.201,소솨소솨,-0.194,-17.287,coder_,-24.997,-52.224,Oort__Cloud,-13.091,-63.815,Kr_Luna,19.687,-50.808,Pugeuk,11.009,-65.091,Yaksok~,36.084,-80.761,mungjungh,1.162,-101.277,HANA_ARASHI,-40.975,-99.846,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,5,0,1,6,0,0,1,0,0,0,255,255,255,51,3495.315,encounter v,R,13,114,-1.459,-0.84,0.371,1.852,-36.554,0,0,-332.401,373.51,0.011,-0.638,-17.701,0,1,7,L,alcohol500,175.1,95,0.391,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,-37.374,소솨소솨,-0.258,-17.389,coder_,-21.509,-48.878,Oort__Cloud,-13.073,-64.415,Kr_Luna,20.383,-51.578,Pugeuk,9.702,-64.552,Yaksok~,38.517,-84.19,mungjungh,0.685,-101.728,HANA_ARASHI,-41.856,-98.428,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
108,5,0,1,6,0,1,1,0,0,0,255,255,255,52,3508.874,encounter v,R,10,113,-1.642,-0.855,0.245,1.854,-36.533,2,0,-60.408,400,-0.314,0,0,1,1,7,L,alcohol500,175.1,95,0.391,2,55,3509.988,122,98,73,28,107,141,117,-30,17.082,0.19,0.03,-0.047,0.064,0,-0.187,-37.205,소솨소솨,-0.095,-17.286,coder_,-20.813,-49.339,Oort__Cloud,-13.079,-64.426,Kr_Luna,20.374,-51.586,Pugeuk,9.905,-64.62,Yaksok~,38.546,-84.194,mungjungh,4.917,-102.041,HANA_ARASHI,-40.29,-101.578,3510.136,-0.605,-21.199,3514.597,8,HANA_ARASHI,-26.977,-99.789,1,0,0,0,0,0,0,2
109,5,0,1,6,0,0,1,1,0,0,16,255,255,53,3550.367,encounter v,R,13,106,-0.862,0.959,0.451,1.992,-36.812,0,0,-350.707,342.851,-8.273,0,0,0,2,9,R,WhiteMountain,190,107,0.403,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063,-37.358,소솨소솨,-0.253,-17.155,coder_,-20.486,-43.283,Oort__Cloud,-13.217,-64.363,Kr_Luna,19.279,-49.147,Pugeuk,5.767,-64.194,Yaksok~,37.974,-84.129,mungjungh,0.431,-102.251,HANA_ARASHI,-44.289,-102.744,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
110,5,0,1,6,0,1,1,1,0,0,16,255,255,54,3568.858,encounter v,R,13,101,0.82,1.413,0.596,2.1,-37.118,2,0,-300.235,378.257,-9.965,0,0,1,2,9,R,WhiteMountain,190,107,0.403,2,55,3570.108,173,109,48,15,151,146,123,-24.378,22.71,0.21,-0.057,-0.1,0.174,0,-0.018,-37.155,소솨소솨,-0.107,-17.254,coder_,-20.477,-45.89,Oort__Cloud,-13.23,-64.43,Kr_Luna,19.231,-48.939,Pugeuk,7.069,-64.321,Yaksok~,38.705,-83.617,mungjungh,-0.034,-102.444,HANA_ARASHI,-42.484,-103.813,3570.281,-1.195,-23.727,3572.209,3,Oort__Cloud,-15.838,-58.945,0,0,0,0,0,0,0,2
111,5,0,1,6,0,0,2,1,1,0,255,16,255,55,3597.313,encounter v,R,10,113,-1.617,0.175,0.223,1.844,-36.721,4,0,0,400,4.225,0,0,1,3,4,R,인생최패망자,190,90,0.45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-37.349,소솨소솨,-0.161,-17.187,coder_,-21.437,-48.861,Oort__Cloud,-13.305,-64.206,Kr_Luna,19.491,-48.661,Pugeuk,5.622,-63.66,Yaksok~,37.469,-81.406,mungjungh,0.066,-100,HANA_ARASHI,-39.493,-101.74,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
112,5,0,1,6,0,1,2,1,1,0,255,16,255,56,3610.446,encounter v,R,13,104,-0.691,-0.486,0.467,1.71,-36.803,2,0,-343.522,343.488,-5.201,0,0,1,3,4,R,인생최패망자,190,90,0.45,2,55,3611.697,170,124,59,45,255,150,122,-8.966,21.634,0.8,-0.032,-0.06,0.091,0,-0.009,-36.889,소솨소솨,-0.131,-17.228,coder_,-19.812,-47.461,Oort__Cloud,-13.317,-64.154,Kr_Luna,19.516,-48.229,Pugeuk,4.406,-63.245,Yaksok~,37.555,-82.362,mungjungh,0.07,-99.998,HANA_ARASHI,-39.727,-102.041,3611.924,-1.818,-23.73,3613.536,3,Oort__Cloud,-16.116,-58.957,0,0,0,0,0,0,0,2
113,6,1,1,6,0,0,0,0,0,0,255,255,255,55,3662.967,하루（Haru）,R,34,140,1.378,0.263,0.09,1.85,-36.506,0,0,90.18,-84.727,10.464,0,0,0,2,8,R,HANA_ARASHI,190,86,0.25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,-37.419,눈꽃,-0.005,-16.941,それいゆ るな,-21.929,-47.27,わかなで,-11.531,-63.708,인생최패망자,15.514,-49.056,아침땅_,9.858,-66.279,-라후이-,36.669,-86.998,alcohol500,-1.208,-105.266,Penguin_iDOL,-39.977,-93.957,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,6,1,1,6,0,1,0,0,0,0,255,255,255,56,3678.488,하루（Haru）,R,11,121,-0.456,-1.344,0.103,1.892,-36.696,4,0,-28.046,159.297,7.042,0,0,1,2,8,R,HANA_ARASHI,190,86,0.25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-37.425,눈꽃,-0.078,-17.147,それいゆ るな,-22.089,-47.23,わかなで,-11.691,-64.038,인생최패망자,15.524,-49.04,아침땅_,10.181,-65.896,-라후이-,37.572,-87.899,alcohol500,-0.306,-106.08,Penguin_iDOL,-41.098,-92.314,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
115,6,1,1,6,0,2,0,0,0,0,255,255,255,57,3694.829,하루（Haru）,R,10,70,1.457,-0.067,0.222,2.069,-36.588,0,0,0,400,-47.522,0,0,1,2,8,R,HANA_ARASHI,190,86,0.25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,-37.176,눈꽃,-0.021,-17.044,それいゆ るな,-22.011,-46.93,わかなで,-11.533,-64.085,인생최패망자,16.163,-48.146,아침땅_,10.175,-65.973,-라후이-,35.008,-88.618,alcohol500,-0.52,-106.123,Penguin_iDOL,-41.16,-92.294,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,6,1,1,6,0,0,1,0,0,0,255,255,255,58,3722.94,하루（Haru）,R,33,123,-0.995,-0.505,0.056,1.945,-36.696,0,0,119.31,-95.435,12.371,0,0,0,3,6,R,Yaksok~,173.1,92.369,0.505,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-37.193,눈꽃,-0.233,-16.959,それいゆ るな,-21.884,-46.008,わかなで,-13.136,-63.102,인생최패망자,15.659,-49.248,아침땅_,9.548,-66.052,-라후이-,34.358,-88.029,alcohol500,-1.093,-107.522,Penguin_iDOL,-41.042,-92.322,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,6,1,1,6,0,1,1,0,0,0,255,255,255,59,3739.132,하루（Haru）,R,12,124,-1.202,-0.66,-0.112,1.771,-36.465,2,0,0,131.707,15.305,0,0,1,3,6,R,Yaksok~,173.1,92.369,0.505,3,55,3740.001,125,102,68,19,222,142,110,-30,-8.171,0.93,-0.088,-0.08,0.268,0,-0.504,-36.976,눈꽃,-0.047,-17.002,それいゆ るな,-22.02,-46.532,わかなで,-13.018,-63.154,인생최패망자,16.237,-49.152,아침땅_,9.073,-66.118,-라후이-,32.015,-86.772,alcohol500,-1.028,-107.634,Penguin_iDOL,-40.869,-92.428,3740.124,-0.191,-20.238,3742.366,4,인생최패망자,5.777,-61.813,0,0,0,0,0,0,0,2
118,6,1,1,6,0,0,2,0,0,0,255,255,255,60,3776.217,하루（Haru）,R,3,104,0.624,1.796,0.291,2.08,-37.219,4,0,-326.606,0,6.932,0,0,1,4,4,L,Kr_Luna,179.7,95,0.497,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116,-36.966,눈꽃,-0.053,-17.062,それいゆ るな,-21.241,-46.385,わかなで,-9.916,-64.848,인생최패망자,20.51,-45.859,아침땅_,14.887,-63.715,-라후이-,33.112,-86.027,alcohol500,5.39,-107.169,Penguin_iDOL,-40.351,-90.978,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,6,1,1,6,0,1,2,0,0,0,255,255,255,61,3794.878,하루（Haru）,R,34,123,-0.58,-0.631,0.126,1.967,-36.574,2,0,51.051,-38.566,6.51,0,0,1,4,4,L,Kr_Luna,179.7,95,0.497,0,55,3795.731,248,109,47,31,255,150,127,29.041,-26.982,0.41,0.031,-0.023,0.312,0,-0.429,-36.87,눈꽃,-0.044,-17.052,それいゆ るな,-23.396,-48.899,わかなで,-9.944,-64.735,인생최패망자,20.842,-45.886,아침땅_,14.869,-63.698,-라후이-,32.235,-83.524,alcohol500,5.767,-107.401,Penguin_iDOL,-40.361,-91.036,3800.96,55.397,-119.325,0,0,,0,0,0,0,0,0,0,0,0,4
120,6,1,2,6,0,0,2,0,0,0,255,255,255,62,3844.761,하루（Haru）,R,33,140,0.374,0.075,-0.017,1.798,-36.431,2,0,124.734,-108.652,13.453,0,0,1,5,3,R,Oort__Cloud,160,90.166,0.2,3,55,3845.886,132,58,39,14,85,119,80,-15.022,33.839,0.95,-0.045,-0.029,0.149,0,-0.181,-37.149,눈꽃,-0.055,-17.102,それいゆ るな,-22.451,-46.645,わかなで,-10.99,-63.359,인생최패망자,16.859,-50.321,아침땅_,8.829,-66.082,-라후이-,32.338,-94.058,alcohol500,-3.742,-110.242,Penguin_iDOL,-39.385,-92.507,3846.063,-1.282,-20.148,3848.112,2,それいゆ るな,-17.382,-44.411,0,0,0,0,0,0,0,2
121,6,0,2,6,0,0,0,0,0,0,255,255,255,57,3913.547,Pugeuk,R,2,101,-1.736,-0.504,0.274,1.151,-37.121,4,0,-316.177,-362.522,6.605,0,0,1,4,6,R,-라후이-,190,95,0.502,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-38.144,소솨소솨,-0.259,-17.194,coder_,-18.696,-48.346,Oort__Cloud,-13.098,-64.541,Kr_Luna,20.236,-50.803,encounter v,13.508,-61.146,Yaksok~,39.782,-84.859,mungjungh,-0.626,-107.869,HANA_ARASHI,-36.749,-97.074,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,6,0,2,6,0,1,0,0,0,0,255,255,255,58,3926.2,Pugeuk,R,15,86,1.71,-0.262,0.453,1.067,-37.135,2,0,-110.879,-398.664,4.206,0,0,1,4,6,R,-라후이-,190,95,0.502,2,80,3927.432,55,33,85,78,28,95,90,28.132,-5.365,0.28,0.008,-0.087,0,0,-0.062,-37.624,소솨소솨,-0.086,-17.153,coder_,-18.837,-48.276,Oort__Cloud,-13.067,-64.525,Kr_Luna,20.454,-51.109,encounter v,13.934,-63.213,Yaksok~,41.123,-84.743,mungjungh,-0.723,-107.795,HANA_ARASHI,-37.77,-97.086,3932.342,8.478,-97.951,3932.53,7,mungjungh,8.212,-95.542,0,0,0,0,0,0,0,1
123,6,0,2,6,0,0,1,0,0,0,255,255,255,59,3961.223,Pugeuk,R,24,108,-3.305,-0.761,-0.355,1.465,-37.042,1,0,209.667,178.222,19.578,-0.751,-17.487,0,5,1,L,눈꽃,190,90,0.496,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108,-37.867,소솨소솨,-0.042,-16.657,coder_,-24.901,-51.519,Oort__Cloud,-13.049,-64.439,Kr_Luna,19.951,-51.418,encounter v,12.528,-62.415,Yaksok~,40.332,-86.964,mungjungh,0.024,-101.213,HANA_ARASHI,-37.827,-93.449,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,6,0,2,6,1,0,1,0,0,0,255,255,255,60,3976.676,Pugeuk,R,6,109,2.221,-0.243,-0.297,1.423,-37.007,1,0,455.715,0,14.914,1.626,-11.645,0,5,1,L,눈꽃,190,90,0.496,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,-38.014,소솨소솨,0.253,-17.185,coder_,-24.502,-51.415,Oort__Cloud,-12.897,-64.387,Kr_Luna,20.053,-51.344,encounter v,12.538,-62.429,Yaksok~,40.331,-86.968,mungjungh,0.015,-101.211,HANA_ARASHI,-39.487,-103.324,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
125,6,0,2,6,2,0,1,0,0,0,255,255,255,61,3992.859,Pugeuk,R,32,125,1.261,0.164,0.082,1.349,-36.945,0,0,173.806,-146.82,27.759,0,0,0,5,1,L,눈꽃,190,90,0.496,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055,-37.891,소솨소솨,0.117,-17.164,coder_,-23.778,-50.558,Oort__Cloud,-12.957,-64.375,Kr_Luna,20.053,-51.35,encounter v,12.93,-62.445,Yaksok~,40.322,-86.967,mungjungh,0.006,-101.2,HANA_ARASHI,-33.672,-98.554,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,6,0,2,6,2,1,1,0,0,0,255,255,255,62,4005.871,Pugeuk,R,26,126,-1.461,0.301,-0.084,1.278,-36.946,2,0,-135.401,-200,23.226,0,0,1,5,1,L,눈꽃,190,90,0.496,3,55,4006.786,188,67,25,9,87,121,82,90.364,-88.883,-0.45,0.043,-0.027,0.038,0,-0.276,-37.453,소솨소솨,-0.098,-17.173,coder_,-23.798,-50.6,Oort__Cloud,-13.093,-64.314,Kr_Luna,19.952,-51.474,encounter v,11.985,-62.035,Yaksok~,40.323,-86.963,mungjungh,-3.36,-129.721,HANA_ARASHI,-39.9,-101.577,4012.809,-32.101,-16.757,0,0,,0,0,0,0,0,0,0,0,0,3
127,6,0,2,6,2,2,1,0,0,0,255,255,255,63,4025.807,Pugeuk,R,7,84,-0.986,0.061,-0.548,1.487,-37.061,0,0,216.297,0,1.339,0,0,0,5,1,L,눈꽃,190,90,0.496,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111,-38.292,소솨소솨,0.028,-17.268,coder_,-21.695,-49.913,Oort__Cloud,-13.167,-63.852,Kr_Luna,19.41,-53.352,encounter v,13.03,-63.287,Yaksok~,34.244,-85.092,mungjungh,-0.246,-104.58,HANA_ARASHI,-37.757,-100.031,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,6,0,2,6,0,0,2,0,0,0,255,255,255,64,4053.519,Pugeuk,R,15,84,2.346,1.594,0.432,1.251,-37.315,2,0,-17.225,-400,10.282,0,0,1,6,5,R,아침땅_,160,95,0.5,2,55,4054.659,108,0,92,83,255,45,45,-28.274,33.472,1,-0.055,0.006,0.03,0,-0.252,-37.536,소솨소솨,-0.03,-17.211,coder_,-22.018,-49.515,Oort__Cloud,-12.98,-64.463,Kr_Luna,19.458,-53.258,encounter v,13.062,-62.883,Yaksok~,39.334,-82.773,mungjungh,-0.263,-104.581,HANA_ARASHI,-35.272,-101.411,4054.966,-0.963,-23.217,4058.415,2,coder_,-16.639,-38.676,0,0,0,0,0,0,0,2
129,7,1,2,6,0,0,0,0,0,0,255,255,255,63,4109.061,하루（Haru）,R,1,110,-1.499,0.014,0.11,2.054,-37.022,2,0,0,0,11.416,0,0,1,6,2,R,coder_,190,95,0.398,3,55,4110.176,129,120,77,39,147,150,126,26.678,8.316,0.59,-0.117,-0.053,0.182,0,-0.18,-36.994,눈꽃,-0.016,-16.901,それいゆ るな,-21.704,-48.552,わかなで,-13.104,-65.199,인생최패망자,15.525,-48.982,아침땅_,10.233,-65.91,-라후이-,36.088,-94.46,alcohol500,-1.057,-109.076,Penguin_iDOL,-36.627,-86.277,4115.457,-37.617,-126.255,0,0,,0,0,0,0,0,0,0,0,0,4
130,7,1,3,6,0,0,0,0,0,0,255,255,255,64,4171.822,하루（Haru）,R,0,119,0.267,0.42,0.222,2.053,-36.951,0,0,-46.648,0,10.029,0,0,0,7,1,R,소솨소솨,190,95.643,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,-37.115,눈꽃,0.048,-16.845,それいゆ るな,-23.423,-48.994,わかなで,-11.632,-63.98,인생최패망자,16.742,-49.787,아침땅_,9.941,-65.877,-라후이-,29.344,-93.247,alcohol500,-2.339,-110.461,Penguin_iDOL,-41.511,-91.626,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,7,1,3,6,0,1,0,0,0,0,255,255,255,65,4189.675,하루（Haru）,R,10,73,2.309,-0.749,0.292,1.972,-36.497,4,0,0,400,-34.013,0.447,-18.05,1,7,1,R,소솨소솨,190,95.643,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.369,눈꽃,-0.033,-16.976,それいゆ るな,-23.415,-48.989,わかなで,-12.953,-63.849,인생최패망자,16.732,-49.759,아침땅_,9.735,-66.02,-라후이-,29.641,-94.57,alcohol500,-0.963,-110.957,Penguin_iDOL,-41.323,-91.623,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
132,7,1,3,6,0,2,0,0,0,0,255,255,255,66,4206.996,하루（Haru）,R,34,135,-0.005,0.372,-0.033,1.884,-36.467,2,0,80.337,-53.588,6.81,0,0,1,7,1,R,소솨소솨,190,95.643,0.5,2,45,4208.09,255,132,30,10,255,150,97,-30.135,38.904,-0.5,-0.023,-0.091,0.354,0,-0.605,-37.126,눈꽃,-0.061,-16.844,それいゆ るな,-23.374,-48.951,わかなで,-13.01,-63.198,인생최패망자,16.593,-49.617,아침땅_,9.631,-65.848,-라후이-,29.463,-94.992,alcohol500,-1.517,-109.786,Penguin_iDOL,-41.288,-91.835,4208.263,-1.491,-20.914,4210.069,2,それいゆ るな,-20.46,-44.054,0,0,0,0,0,0,0,2
133,7,1,3,6,0,0,1,0,0,0,255,255,255,67,4235.712,하루（Haru）,R,0,107,1.175,0.707,0.231,1.997,-37.174,0,0,0,0,2.349,0,0,0,8,9,R,Apple_Sherbet,190,89.641,0.297,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249,-37.553,눈꽃,-0.004,-16.843,それいゆ るな,-22.614,-48.202,わかなで,-12.466,-63.216,인생최패망자,16.318,-49.796,아침땅_,8.341,-66.534,-라후이-,27.7,-94.051,alcohol500,-3.873,-107.527,Penguin_iDOL,-39.559,-88.554,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
