id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
99,5,0,1,4,1,2,0,0,0,0,255,255,255,51,3940.885,甲斐野柊太,R,4,113,0.038,-0.559,0,-225.099,0,-0.308,-13.432,1,0,0,R,Oort__Cloud,190,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.416,-37.041,-0.316,-17.116,-20.925,-44.427,-16.71,-61.441,15.57,-44.352,10.089,-58.356,36.39,-99.03,-6.922,-115.996,-56.87,-92.128,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,5,0,1,4,0,0,1,0,0,0,255,255,255,52,3968.198,甲斐野柊太,R,0,88,-0.073,1.076,2,23.538,-33.346,0,0,1,1,4,L,IllilliIIIIllil,174.5,54,3969.534,217,135,23,147,88,45.628,1.557,-0.19,0.057,-0.009,0.323,-0.451,-37.358,-0.079,-16.499,-21.035,-45.602,-14.203,-63.984,19.892,-48.613,13.482,-62.418,36.389,-97.734,-4.56,-114.81,-45.071,-105.893,3974.745,4.715,-81.447,3976.321,7,눈꽃,5.468,-89.366,1,0,0,0,0,0,0,2
101,5,0,1,4,0,0,1,1,0,0,13,255,255,53,4005.371,甲斐野柊太,R,0,140,2.095,-0.525,2,0,0,0,0,1,2,5,R,인생최패망자,174.7,54,4006.398,151,111,31,140,82,-12.606,-9.273,-0.53,-0.041,-0.079,0.241,-0.198,-36.904,-0.002,-16.591,-19.699,-41.047,-8.665,-57.364,18.09,-48.265,13.812,-62.341,33.31,-91.232,4.399,-111.491,-42.805,-99.885,4006.391,0.846,-22.42,4008.634,5,NABIMan,8.835,-54.786,1,0,0,0,0,0,0,2
102,5,0,1,4,0,0,2,1,0,0,13,255,255,54,4041.886,甲斐野柊太,R,0,127,-2.877,0.03,2,0,0,0,0,1,3,2,L,encounter v,190,54,4043.006,202,160,29,150,130,35.831,-4.43,0.4,0.03,-0.108,0.56,-0.33,-36.851,-0.199,-16.568,-19.585,-42.918,-12.999,-63.711,18.742,-47.376,13.517,-64.275,37.714,-91.498,6.326,-112.953,-45.598,-99.172,4049.259,31.74,-131.927,0,0,,0,0,0,0,0,0,0,0,0,4
103,5,0,1,6,0,0,2,0,0,0,255,255,255,55,4093.331,甲斐野柊太,R,3,113,-2.625,-0.744,2,-424.021,0,0,0,1,4,8,R,소솨소솨,160,53,4094.534,109,89,50,133,61,-22.664,27.105,0.99,-0.065,-0.15,0.202,-0.282,-36.735,-0.101,-16.816,-20.551,-44.055,-14.299,-63.817,16.385,-46.941,13.418,-64.178,33.289,-91.171,-6.833,-113.352,-41.029,-92.103,4094.453,-1.217,-22.136,4096.877,2,_Chun,-13.891,-45.477,0,0,0,0,0,0,0,2
104,6,1,1,6,0,0,0,0,0,0,255,255,255,47,4257.013,IllilliIIIIllil,R,0,140,0.272,-0.625,0,70.72,-154.214,0,0,0,2,8,R,CrazyEights,180.4,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.626,-0.069,-17.205,-21.985,-47.294,-13.514,-60.476,20.901,-46.65,6.515,-63.898,38.488,-85.376,0.223,-109.271,-41.549,-83.793,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,6,1,1,6,0,1,0,0,0,0,255,255,255,48,4271.734,IllilliIIIIllil,R,0,136,0.223,0.048,2,45.289,-93.793,0,0,1,2,8,R,CrazyEights,180.4,35,4272.622,158,107,31,141,85,95.491,-17.39,-0.25,-0.14,-0.113,0.326,-0.346,-36.391,-0.068,-17.228,-21.961,-47.358,-14.579,-60.44,21.015,-46.602,6.526,-63.894,35.748,-85.204,0.383,-109.278,-39.614,-82.786,0,0,0,4279.147,0,IllilliIIIIllil,-2.58,-16.78,0,0,0,0,0,0,0,1
106,6,1,1,6,0,0,1,0,0,0,255,255,255,49,4307.438,IllilliIIIIllil,R,3,121,0.186,-0.249,0,-309.352,0,-0.346,-17.615,0,3,0,L,_Chun,190,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-37.812,-0.218,-17.08,-24.065,-49.762,-14.945,-59.033,20.994,-44.839,10.555,-63.293,44.362,-86.521,0.554,-105.5,-42.825,-90.703,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,6,1,1,6,0,1,1,0,0,0,255,255,255,50,4325.327,IllilliIIIIllil,R,10,128,-0.556,-1.76,1,0,400,-0.109,-18.351,0,3,0,L,_Chun,190,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.185,-37.831,-0.114,-16.974,-24.01,-49.923,-15.617,-59.355,20.969,-44.861,11.269,-63.939,44.316,-86.496,0.212,-105.508,-42.697,-90.698,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
108,6,1,1,6,1,1,1,0,0,0,255,255,255,51,4344.729,IllilliIIIIllil,R,0,140,0.853,-0.206,0,9.64,-200,0,0,1,3,0,L,_Chun,190,53,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,-37.581,0.06,-17.128,-23.436,-50.106,-15.731,-60.359,20.979,-44.832,10.885,-62.139,43.956,-87.482,0.214,-105.478,-42.706,-90.692,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
