id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
79,5,1,4,0,0,1,1,0,1,1,255,255,3,51,2942.195,_이누_,R,26,124,0.396,0.503,-36.401,2,0,-110.807,-200,-16.258,0,0,1,6,7,R,Gonyong,179.9,95,0.2,3,44,2943.111,162,92,10,123,87,33.3,33.932,0.07,-0.045,-0.024,0.131,0,0,0,-0.398,-36.672,ʚEveɞ,-0.023,-17.196,하루（Haru）,-19.835,-46.799,Soleil Luna,-5.816,-63.351,coder_,19.293,-42.562,HANA_ARASHI,18.121,-61.36,별이__,41.315,-81.948,AI,0,-100.6,AI,-35.7,-81.8,2939.749,5.339,-57.361,2939.665,5,HANA_ARASHI,-0.615,-59.316,1,0,0,0,0,0,0,2
80,5,1,5,0,0,0,1,1,0,1,6,255,255,52,3067.186,_이누_,R,27,132,-1.305,-0.618,-36.409,2,0,95.532,-133.847,23.752,0,0,1,0,2,L,Pring__,176.314,94.637,0.401,3,64,3067.982,143,118,85,139,86,15.893,39.197,-0.02,0.041,-0.116,0.206,0,0,0,-0.461,-37.081,ʚEveɞ,0.076,-17.124,하루（Haru）,-16.728,-42.383,Soleil Luna,-9.052,-66.158,coder_,19.95,-42.533,HANA_ARASHI,13.992,-63.141,별이__,39.247,-82.553,AI,0,-100.6,AI,-35.7,-81.8,3064.769,-56.205,-99.638,3069.353,5,HANA_ARASHI,-4.919,-62.656,1,2,0,0,0,0,0,2
81,5,1,7,0,0,0,1,0,1,0,255,2,255,53,3108.333,_이누_,R,26,125,0.921,-0.664,-36.362,2,0,-135.933,-200,1.774,0,0,1,1,1,L,vovopo 보보포,175.3,94,0.549,3,63,3109.361,187,143,61,150,69,40.914,-51.038,0.99,0.044,-0.077,0.328,0,0,0,-0.159,-36.75,ʚEveɞ,-0.027,-17.035,하루（Haru）,-20.101,-46.509,Soleil Luna,-9.563,-67.196,coder_,20.566,-45.071,HANA_ARASHI,13.457,-62.843,별이__,37.286,-79.754,AI,0,-100.6,AI,-35.7,-81.8,3100.95,40.187,-51.733,0,0,,0,0,0,0,0,0,0,0,0,3
82,5,1,7,0,0,1,1,0,1,0,255,2,255,54,3128.839,_이누_,R,26,130,1.608,1.454,-36.625,1,0,70.63,-150.376,-0.76,0,0,0,1,1,L,vovopo 보보포,175.3,94,0.549,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.295,ʚEveɞ,-0.044,-17.016,하루（Haru）,-19.342,-45.981,Soleil Luna,-9.464,-66.571,coder_,21.996,-47.44,HANA_ARASHI,11.997,-64.03,별이__,39.115,-77.428,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
83,5,1,7,0,1,1,1,0,1,0,255,2,255,55,3143.457,_이누_,R,26,125,-0.736,1.338,-36.491,4,0,38.597,-200,4.372,0,0,1,1,1,L,vovopo 보보포,175.3,94,0.549,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185,-37.222,ʚEveɞ,-0.058,-17.023,하루（Haru）,-19.272,-39.977,Soleil Luna,-9.346,-66.227,coder_,22.022,-46.427,HANA_ARASHI,13.609,-64.027,별이__,39.536,-77.971,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,5,1,7,0,1,2,1,0,1,0,255,2,255,56,3156.031,_이누_,R,10,111,0.337,-2.511,-36.633,2,0,0,382.657,4.118,0,0,1,1,1,L,vovopo 보보포,175.3,94,0.549,3,63,3157.089,184,149,69,150,125,-30,-44.933,0.66,0.036,-0.117,0.395,0,0,0,-0.34,-36.696,ʚEveɞ,0.067,-17.093,하루（Haru）,-19.829,-46.486,Soleil Luna,-9.533,-66.879,coder_,20.778,-47.276,HANA_ARASHI,15.136,-61.623,별이__,40.302,-78.971,AI,0,-100.6,AI,-35.7,-81.8,3144.7,0.21,-20.723,3152.11,6,별이__,60.291,-83.51,0,0,0,0,0,0,0,2
85,5,1,8,0,0,0,1,0,1,0,255,1,255,57,3241.084,_이누_,R,0,129,-0.251,-0.229,-36.351,2,0,0,0,0,0,0,1,2,4,R,magimari,190,90,0.502,2,45,3242.204,255,149,31,150,93,27.164,27.897,-0.51,0.019,-0.11,0.178,0,0,0,-0.292,-36.659,ʚEveɞ,0.028,-16.592,하루（Haru）,-19.221,-45.849,Soleil Luna,-0.357,-61.838,coder_,20.133,-44.798,HANA_ARASHI,15.453,-60.781,별이__,37.49,-86.063,AI,0,-100.6,AI,-35.7,-81.8,3233.762,-26.229,-86.764,3237.874,5,HANA_ARASHI,-1.335,-60.414,0,0,0,0,0,0,0,1
86,5,1,8,0,0,0,2,0,1,0,255,1,255,58,3275.842,_이누_,R,5,134,0.529,0.002,-36.379,2,0,-140.099,0,19.079,0,0,1,3,5,R,Pugeuk,160,90.918,0.596,3,63,3276.96,113,77,20,120,111,-12.355,42.692,0.51,-0.003,-0.102,0.189,0,0,0,-0.407,-36.633,ʚEveɞ,0.026,-16.618,하루（Haru）,-19.432,-46.433,Soleil Luna,-8.62,-66.106,coder_,19.909,-44.156,HANA_ARASHI,13.136,-62.918,별이__,38.312,-89.797,AI,0,-100.6,AI,-35.7,-81.8,3264.603,-3.091,-23.271,3265.95,2,하루（Haru）,-20.583,-42.367,0,0,0,0,0,0,0,2
87,5,0,8,0,0,0,0,0,0,0,255,255,255,27,3342.821,IllilliIIIIllil,R,10,120,0.507,-0.822,-36.671,0,0,148.552,400,31.923,0.377,-17.495,0,2,4,R,coder_,174.4,107,0.302,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,-37.652,vovopo 보보포,0.042,-17.081,Pring__,-23.32,-49.238,_앰프_,-14.862,-62.624,magimari,21.181,-48.342,Pugeuk,11.107,-65.019,AI,35.7,-81.8,Gonyong,-10.974,-99.147,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,5,0,8,0,0,1,0,0,0,0,255,255,255,28,3359.17,IllilliIIIIllil,R,26,132,1.006,1.635,-36.726,2,0,12.385,-182.131,12.949,0,0,1,2,4,R,coder_,174.4,107,0.302,3,63,3360.261,182,87,26,131,89,23.379,23.139,0.06,-0.102,-0.11,0.133,0,0,0,0.027,-36.919,vovopo 보보포,0.055,-17.248,Pring__,-23.343,-49.169,_앰프_,-14.78,-62.599,magimari,19.016,-46.471,Pugeuk,11.474,-64.746,AI,35.7,-81.8,Gonyong,-11.101,-99.129,AI,-35.7,-81.8,3352.179,-36.797,-82.477,3356.776,3,Soleil Luna,0.254,-59.72,0,0,0,0,0,0,0,1
89,5,0,8,0,0,0,1,0,0,0,255,255,255,29,3395.19,IllilliIIIIllil,R,14,120,1.67,-1.736,-36.692,4,0,390.434,312.348,18.609,0.87,-16.357,1,3,2,L,하루（Haru）,190,107,0.5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206,-37.675,vovopo 보보포,0.117,-17.299,Pring__,-21.608,-46.791,_앰프_,-14.304,-63.607,magimari,20.543,-47.996,Pugeuk,13.284,-63.679,AI,35.7,-81.8,Gonyong,-9.529,-111.89,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
90,5,0,8,0,0,1,1,0,0,0,255,255,255,30,3421.959,IllilliIIIIllil,R,26,127,2.71,1.713,-36.799,4,0,150.49,-200,2.176,1.578,-6.42,1,3,2,L,하루（Haru）,190,107,0.5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-37.591,vovopo 보보포,0.089,-17.058,Pring__,-21.636,-46.792,_앰프_,-14.317,-63.552,magimari,20.553,-47.618,Pugeuk,15.311,-63.399,AI,35.7,-81.8,Gonyong,-9.361,-111.973,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
91,5,0,8,0,0,2,1,0,0,0,255,255,255,31,3443.324,IllilliIIIIllil,R,0,94,0.054,0.277,-36.807,2,0,-1.501,0,4.372,0,0,1,3,2,L,하루（Haru）,190,107,0.5,3,39,3444.545,158,144,83,144,120,10.004,21.52,0.81,0.063,-0.002,0.031,0,0,0,0.006,-37.2,vovopo 보보포,0.015,-17.191,Pring__,-21.639,-46.795,_앰프_,-14.361,-63.627,magimari,20.225,-47.842,Pugeuk,14.148,-62.319,AI,35.7,-81.8,Gonyong,-7.762,-108.731,AI,-35.7,-81.8,3434.38,-22.654,-83.067,3438.637,7,Gonyong,-24.962,-116.949,1,8,0,0,0,0,0,2
92,5,0,8,0,0,0,2,0,0,0,255,255,255,32,3532.025,IllilliIIIIllil,R,0,86,0.525,0.186,-36.487,0,0,0,0,-1.221,0,0,1,4,0,R,_이누_,190,90,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-37.871,vovopo 보보포,0.056,-17.239,Pring__,-20.557,-45.359,_앰프_,-15.276,-62.022,magimari,20.213,-47.458,Pugeuk,8.32,-63.36,AI,35.7,-81.8,Gonyong,-9.994,-102.836,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
93,5,0,8,0,0,1,2,0,0,0,255,255,255,33,3547.825,IllilliIIIIllil,R,26,140,0.672,0.859,-36.608,0,0,139.171,-200,46.19,0.462,-17.605,1,4,0,R,_이누_,190,90,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-36.431,vovopo 보보포,0.042,-17.205,Pring__,-20.547,-45.358,_앰프_,-15.946,-61.184,magimari,20.406,-47.768,Pugeuk,8.767,-64.597,AI,35.7,-81.8,Gonyong,-9.955,-102.9,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
94,5,0,8,0,0,2,2,0,0,0,255,255,255,34,3570.495,IllilliIIIIllil,R,13,107,-4.147,-0.618,-36.692,4,0,-379.786,312.348,141.628,-1.294,-16.905,1,4,0,R,_이누_,190,90,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.897,-34.739,vovopo 보보포,-0.646,-16.491,Pring__,-20.566,-43.891,_앰프_,-14.721,-62.475,magimari,20.39,-47.795,Pugeuk,8.189,-64.274,AI,35.7,-81.8,Gonyong,-13.897,-104.852,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
95,6,1,8,0,0,0,0,0,0,0,255,255,255,59,3627.847,_이누_,R,26,140,-1.472,-1.645,-36.361,1,0,19.147,-200,12.332,0,0,0,4,3,R,_앰프_,170.6,90,0.396,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101,-37.315,ʚEveɞ,-0.022,-16.787,하루（Haru）,-20.043,-47.303,Soleil Luna,-11.184,-66.08,coder_,19.504,-46.406,HANA_ARASHI,15.216,-62.614,별이__,36.018,-88.417,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
96,6,1,8,0,1,0,0,0,0,0,255,255,255,60,3640.774,_이누_,R,26,121,1.104,0.455,-36.277,0,0,60.963,-176.149,18.606,0,0,1,4,3,R,_앰프_,170.6,90,0.396,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-37.258,ʚEveɞ,-0.014,-16.819,하루（Haru）,-20.663,-46.441,Soleil Luna,-11.231,-65.525,coder_,19.72,-46.112,HANA_ARASHI,14.472,-61.41,별이__,36.133,-88.468,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
97,6,1,8,0,1,1,0,0,0,0,255,255,255,61,3653.344,_이누_,R,14,114,0.644,-0.135,-36.397,2,0,240.344,400,-4.363,0,0,1,4,3,R,_앰프_,170.6,90,0.396,3,63,3654.409,202,129,53,150,91,-30,-42.58,0.95,-0.085,-0.099,0.349,0,0,0,-0.249,-36.586,ʚEveɞ,-0.037,-16.883,하루（Haru）,-20.689,-46.944,Soleil Luna,-11.216,-65.511,coder_,19.73,-46.118,HANA_ARASHI,14.304,-62.04,별이__,36.145,-88.482,AI,0,-100.6,AI,-35.7,-81.8,3642.012,1.58,-23.079,3643.755,4,coder_,20.249,-43.626,0,0,0,0,0,0,0,2
98,6,1,8,0,0,0,1,0,0,0,255,255,255,62,3685.344,_이누_,R,27,127,-2.436,0.586,-36.737,3,0,41.674,-130.73,-3.059,-0.49,-20.73,0,5,4,L,IllilliIIIIllil,174.5,95.213,0.497,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319,-37.166,ʚEveɞ,-0.018,-16.727,하루（Haru）,-19.677,-46.492,Soleil Luna,-10.399,-66.245,coder_,19.664,-46.534,HANA_ARASHI,12.791,-61.536,별이__,39.463,-89.001,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
99,6,1,8,0,0,0,1,1,0,0,255,255,255,63,3757.234,_이누_,R,27,140,-0.885,-0.543,-36.41,0,0,12.582,-109.399,12.182,-0.13,-17.422,1,6,7,R,Gonyong,179.9,95,0.2,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155,-37.478,ʚEveɞ,-0.029,-16.674,하루（Haru）,-15.386,-43.575,Soleil Luna,-4.508,-62.994,coder_,19.841,-45.761,HANA_ARASHI,14.958,-61.248,별이__,34.788,-84.255,AI,0,-100.607,AI,-35.701,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,6,1,8,0,0,1,1,1,0,0,255,255,255,64,3771.999,_이누_,R,10,110,1.527,-1.832,-36.367,2,0,123.816,400,-1.796,0,0,1,6,7,R,Gonyong,179.9,95,0.2,3,45,3772.896,230,141,33,150,94,-30,-2.839,0.95,-0.087,-0.05,0.221,0,0,0,-0.447,-36.701,ʚEveɞ,-0.03,-16.797,하루（Haru）,-17.599,-42.264,Soleil Luna,-3.45,-62.173,coder_,19.972,-44.568,HANA_ARASHI,13.213,-63.226,별이__,34.834,-84.464,AI,0,-100.607,AI,-35.7,-81.8,3760.408,0.303,-21.487,3762.637,3,Soleil Luna,2.254,-58.756,0,0,0,0,0,0,0,2
101,6,1,8,0,0,0,1,1,1,0,255,4,255,65,3809.736,_이누_,R,26,136,0.506,1.263,-36.536,2,0,41.171,-162.306,2.495,0,0,1,0,2,L,Pring__,176.314,94.637,0.401,3,88,3810.481,164,111,12,130,88,111.97,27.796,0.04,0.007,-0.046,0.319,0,0,0,-0.151,-36.97,ʚEveɞ,-0.069,-16.503,하루（Haru）,-18.911,-45.556,Soleil Luna,-5.13,-65.828,coder_,20.434,-45.786,HANA_ARASHI,14.218,-63.02,별이__,41.679,-84.939,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
102,6,1,8,0,0,1,1,1,1,0,255,4,255,66,3828.76,_이누_,R,13,119,2.97,-0.41,-36.643,1,0,-212.051,300.026,14.633,0,0,0,0,2,L,Pring__,176.314,94.637,0.401,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312,-37.428,ʚEveɞ,0.161,-17.031,하루（Haru）,-18.93,-39.898,Soleil Luna,-1.079,-60.6,coder_,20.337,-43.618,HANA_ARASHI,15.541,-60.816,별이__,44.282,-82.708,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,6,1,8,0,1,1,1,1,0,1,7,255,4,67,3849.643,_이누_,R,26,140,-1.724,-1.402,-36.269,2,0,38.422,-182.083,16.176,0,0,1,0,2,L,Pring__,176.314,94.637,0.401,3,63,3850.368,144,135,85,139,126,-8.172,40.329,0.63,-0.009,-0.111,0.208,0,0,0,-0.07,-36.686,ʚEveɞ,-0.054,-16.59,하루（Haru）,-18.791,-41.263,Soleil Luna,-5.814,-66.317,coder_,20.206,-44.148,HANA_ARASHI,13.181,-61.073,별이__,43.762,-83.462,AI,0,-100.6,AI,-35.7,-81.8,3844.137,-55.094,-88.956,3848.672,5,HANA_ARASHI,-1.382,-59.842,1,0,0,0,0,0,0,2
104,6,1,9,0,0,0,1,1,0,1,2,255,255,68,3877.943,_이누_,R,26,137,-0.331,1.424,-36.45,1,0,35.465,-167.191,6.745,0,0,0,1,1,L,vovopo 보보포,175.3,94,0.549,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173,-37.517,ʚEveɞ,-0.01,-16.59,하루（Haru）,-16.158,-43.986,Soleil Luna,-9.168,-65.149,coder_,20.068,-45.63,HANA_ARASHI,14.623,-61.783,별이__,42.29,-82.551,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,6,1,9,0,1,0,1,1,0,1,2,255,255,69,3890.496,_이누_,R,0,137,-1.545,-0.738,-36.405,2,0,0,0,0,0,0,1,1,1,L,vovopo 보보포,175.3,94,0.549,3,63,3891.482,212,155,34,150,88,29.289,4.04,-0.49,0.023,-0.121,0.41,0,0,0,-0.353,-36.755,ʚEveɞ,-0.054,-16.693,하루（Haru）,-21.665,-47.92,Soleil Luna,-6.354,-65.387,coder_,18.786,-43.055,HANA_ARASHI,14.992,-61.906,별이__,42.695,-82.408,AI,0,-100.6,AI,-35.7,-81.8,3883.832,-0.955,-91.482,3888.575,0,_이누_,0.294,-40.004,0,0,0,0,0,0,0,1
106,6,1,9,0,0,0,2,1,0,1,2,255,255,70,3924.884,_이누_,R,14,115,0.964,-0.06,-36.493,0,0,154.977,400,-9.584,0,0,0,2,0,R,magimari,190,90,0.502,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209,-37.572,ʚEveɞ,-0.028,-16.772,하루（Haru）,-21.76,-48.562,Soleil Luna,-3.574,-63.781,coder_,17.967,-44.931,HANA_ARASHI,6.671,-63.533,별이__,34.193,-86.626,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,6,1,9,0,0,1,2,1,0,1,2,255,255,71,3936.436,_이누_,R,13,115,0.582,-0.278,-36.543,2,0,-402.985,295.978,17.15,0,0,1,2,0,R,magimari,190,90,0.502,2,63,3937.5,192,136,35,150,79,25.678,0.264,0.98,0.036,-0.071,0.256,0,0,0,-0.287,-36.844,ʚEveɞ,-0.037,-16.815,하루（Haru）,-21.847,-48.084,Soleil Luna,-5.767,-66.858,coder_,19.078,-43.544,HANA_ARASHI,12.894,-63.104,별이__,34.603,-86.84,AI,0,-100.6,AI,-35.7,-81.8,3929.686,-1.61,-86.711,0,0,,0,0,0,0,0,0,0,0,0,1
108,6,0,9,0,0,0,0,0,0,0,255,255,255,35,4053.775,magimari,R,13,107,-1.736,-0.054,-36.715,4,0,-379.786,312.348,17.004,-0.958,-15.68,1,5,6,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,-37.683,vovopo 보보포,-0.088,-17.002,Pring__,-20.41,-45.671,_앰프_,-15.176,-63.424,IllilliIIIIllil,18.383,-47.519,Pugeuk,11.958,-64.815,AI,35.7,-81.8,Gonyong,0.432,-89.1,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
109,6,0,9,0,0,1,0,0,0,0,255,255,255,36,4088.328,magimari,R,32,112,3.4,0.916,-36.792,4,0,250,-128.397,7.244,0.116,-21.019,1,5,6,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,-37.744,vovopo 보보포,0.13,-17.511,Pring__,-20.616,-45.737,_앰프_,-15.196,-63.441,IllilliIIIIllil,18.658,-47.44,Pugeuk,12.034,-64.881,AI,35.7,-81.8,Gonyong,0.165,-77.136,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
110,6,0,9,0,0,2,0,0,0,0,255,255,255,37,4111.597,magimari,R,26,134,-4.582,-2.738,-36.729,1,0,141.211,-200,27.687,-0.829,-21.011,0,5,6,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099,-37.62,vovopo 보보포,-0.043,-17.159,Pring__,-20.429,-45.581,_앰프_,-15.166,-63.417,IllilliIIIIllil,18.737,-47.806,Pugeuk,11.904,-64.777,AI,35.7,-81.8,Gonyong,0.333,-73.88,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,6,0,9,0,1,2,0,0,0,0,255,255,255,38,4128.464,magimari,R,13,103,-0.828,-0.202,-36.635,2,0,-316.028,368.904,38.639,0,0,1,5,6,R,별이__,174.5,95,0.5,2,36,4129.498,166,120,45,145,94,53.137,29.97,0.93,0.043,-0.042,0.397,0,0,0,-0.237,-37.523,vovopo 보보포,-0.004,-17.092,Pring__,-20.44,-45.613,_앰프_,-15.293,-63.401,IllilliIIIIllil,18.754,-47.763,Pugeuk,11.982,-64.695,AI,35.7,-81.8,Gonyong,0.508,-78.183,AI,-35.7,-81.8,0,0,0,4122.943,3,_앰프_,-36.751,-68.201,0,0,0,0,0,0,0,1
112,6,0,9,0,0,0,1,0,0,0,255,255,255,39,4166.21,magimari,R,32,140,-1.251,0.248,-36.596,0,0,210.823,-179.846,28.41,-0.024,-17.386,0,6,3,R,Soleil Luna,160,90,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292,-37.84,vovopo 보보포,-0.093,-17.229,Pring__,-20.459,-45.982,_앰프_,-16.666,-62.188,IllilliIIIIllil,18.327,-47.975,Pugeuk,9.617,-61.859,AI,35.7,-81.8,Gonyong,-8.99,-82.721,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,6,0,9,0,0,1,1,0,0,0,255,255,255,40,4187.127,magimari,R,3,99,0.315,-0.199,-36.676,0,0,-396.512,0,27.485,-0.665,-17.054,0,6,3,R,Soleil Luna,160,90,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168,-38.139,vovopo 보보포,-0.04,-17.28,Pring__,-20.437,-46.03,_앰프_,-16.675,-62.203,IllilliIIIIllil,18.273,-47.974,Pugeuk,9.797,-61.674,AI,35.7,-81.8,Gonyong,-9.06,-82.982,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,6,0,9,0,0,2,1,0,0,0,255,255,255,41,4205.439,magimari,R,10,95,2.798,-0.326,-36.631,2,0,-11.748,358.022,42.878,0,0,1,6,3,R,Soleil Luna,160,90,0.5,2,37,4206.783,187,81,11,121,67,-34.034,-41.325,-0.53,0.051,0.009,0.295,0,0,0,0.042,-37.667,vovopo 보보포,0.03,-17.106,Pring__,-20.48,-46.007,_앰프_,-16.669,-62.207,IllilliIIIIllil,18.346,-47.944,Pugeuk,8.843,-64.203,AI,35.7,-81.8,Gonyong,-9.042,-82.969,AI,-35.7,-81.8,4199.353,28.091,-66.107,4202.332,3,_앰프_,2.035,-59.719,1,0,0,0,0,0,0,2
115,6,0,9,0,0,0,1,1,0,0,12,255,255,42,4242.928,magimari,R,32,133,3.829,0.62,-37.093,1,0,250,-104.765,-3.351,1.439,-8.929,0,0,1,L,ʚEveɞ,174.9,95.106,0.401,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,-38.026,vovopo 보보포,0.298,-16.895,Pring__,-19.954,-40.839,_앰프_,-6.876,-62.454,IllilliIIIIllil,19.573,-47.136,Pugeuk,10.361,-62.585,AI,35.7,-81.8,Gonyong,21.762,-119.459,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,6,0,9,0,1,0,1,0,1,0,255,12,255,43,4288.658,magimari,R,27,124,-0.18,0.22,-36.595,2,0,115.78,-127.199,20.922,0,0,1,0,1,L,ʚEveɞ,174.9,95.106,0.401,3,68,4289.661,227,158,38,150,44,37.153,-50.302,0.98,0.104,-0.063,0.501,0,0,0,-0.099,-37.63,vovopo 보보포,0.05,-17.111,Pring__,-21.048,-45.325,_앰프_,-8.109,-61.899,IllilliIIIIllil,19.437,-47.821,Pugeuk,12.956,-62.066,AI,35.7,-81.8,Gonyong,20.398,-119.798,AI,-35.7,-81.8,4279.804,18.174,-35.485,4280.422,4,IllilliIIIIllil,19.788,-36.825,0,0,0,0,0,0,0,2
117,6,0,9,0,1,1,1,0,1,0,255,12,255,44,4313.046,magimari,R,13,111,-1.117,-1.333,-36.631,4,0,-345.073,361.835,36.881,-0.94,-16.2,1,0,1,L,ʚEveɞ,174.9,95.106,0.401,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,-37.922,vovopo 보보포,-0.105,-17.235,Pring__,-20.696,-44.161,_앰프_,-8.56,-62.445,IllilliIIIIllil,19.834,-47.839,Pugeuk,15.722,-59.384,AI,35.7,-81.8,Gonyong,20.218,-119.503,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,6,0,9,0,1,2,1,0,1,0,255,12,255,45,4336.588,magimari,R,33,134,-0.442,0.628,-36.612,2,0,147.616,-123.29,15.98,0,0,1,0,1,L,ʚEveɞ,174.9,95.106,0.401,3,68,4337.576,195,129,13,139,83,111.399,28.649,-0.16,0.127,-0.089,0.394,0,0,0,0.027,-37.934,vovopo 보보포,0.071,-16.913,Pring__,-20.343,-45.138,_앰프_,-10.697,-62.614,IllilliIIIIllil,19.586,-46.977,Pugeuk,15.811,-59.521,AI,35.7,-81.8,Gonyong,20.256,-119.609,AI,-35.7,-81.8,4331.213,15.322,9.529,0,0,,0,0,0,0,0,0,0,0,0,3
119,6,0,9,0,1,2,1,0,1,0,255,12,255,46,4358.147,magimari,R,33,138,-0.074,0.473,-36.583,2,0,145.018,-128.114,12.9,0,0,1,0,1,L,ʚEveɞ,174.9,95.106,0.401,3,68,4359.116,131,69,0,71,64,-9.302,-27.822,-0.15,0.122,-0.052,0.275,0,0,0,0.016,-37.965,vovopo 보보포,0.054,-17.017,Pring__,-19.854,-44.964,_앰프_,-10.944,-61.527,IllilliIIIIllil,20.079,-47.166,Pugeuk,17.498,-59.262,AI,35.7,-81.8,Gonyong,18.811,-116.442,AI,-35.7,-81.8,4346.978,2.452,-23.349,4349.04,4,IllilliIIIIllil,12.337,-45.266,0,0,0,0,0,0,0,2
120,6,0,9,0,0,0,2,0,1,0,255,12,255,47,4388.936,magimari,R,33,132,1.774,1,-36.679,2,0,105.349,-97.98,8.297,0,0,1,1,5,R,HANA_ARASHI,169.5,86,0.248,3,63,4389.966,48,51,34,42,48,95.024,78.467,-0.44,-0.011,-0.122,0.091,0,0,0,0.154,-38.03,vovopo 보보포,0.001,-17.189,Pring__,-20.912,-44.119,_앰프_,-15.452,-62.086,IllilliIIIIllil,19.803,-48.672,Pugeuk,8.966,-62.179,AI,35.7,-81.8,Gonyong,0.06,-108.508,AI,-35.7,-81.8,4382.124,18.048,-16.178,4385.457,4,IllilliIIIIllil,20.038,-16.63,0,0,0,0,0,0,0,2
