id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result,scoreA,scoreB,hMoveX,hMoveY,tag
182,9,1,0,1,1,0,0,0,255,255,255,46,7218.404,NABIMan,13,112,-0.542,-0.72,0,-361.181,345.757,-0.296,-17.096,1,2,1,Riyaj,190,47,0,0,0,0,0,0,0,0,0,-0.056,-37.942,-0.224,-16.918,-22.694,-53.437,-8.274,-65.099,20.279,-50.108,8.815,-66.176,-10.915,-19.358,-8.274,-65.099,-10.915,-19.358,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
183,9,1,0,2,1,0,0,0,255,255,255,47,7233.924,NABIMan,3,102,-0.559,-0.059,2,-463.636,0,0,0,1,2,1,Riyaj,190,47,7234.905,121,247,91,158,111,19.83,33.264,0.915,0.038,-37.023,-0.006,-16.959,-22.223,-53.443,-8.279,-65.126,19.937,-50.316,8.79,-65.993,-10.925,-19.367,-8.279,-65.126,-10.925,-19.367,7195.247,-50.902,-100.155,7195.242,-1,AI,-50.988,-100.215,1,0,0,0,0,0,0
184,9,1,0,0,1,0,1,0,255,1,255,48,7303.348,NABIMan,0,121,0.252,-0.211,2,235.366,-200,0,0,1,3,0,Roscosmos,174.9,65,7304.175,91,186,0,139,91,-77.454,-54.669,0.057,-0.473,-36.911,0.091,-16.613,-20.158,-54.691,-7.426,-63.2,19.513,-41.728,0.749,-59.058,-10.911,-19.318,-7.426,-63.2,-10.911,-19.318,7257.927,0.321,-20.011,0,0,,0,0,0,0,0,0,0,0,0
185,9,1,0,1,1,0,1,0,255,1,255,49,7328.551,NABIMan,0,126,-0.246,0.216,2,30.058,-138.634,0,0,1,3,0,Roscosmos,174.9,65,7329.341,100,178,0,140,95,19.741,-4.356,0.036,-0.475,-36.92,0.039,-17.028,-21.972,-52.963,-8.184,-65.359,19.622,-46.173,2.396,-63.901,-10.911,-19.334,-8.184,-65.359,-10.911,-19.334,7286.101,5.213,-81.125,7287.109,-1,AI,6.489,-93.654,1,0,0,0,0,0,0
186,9,1,0,0,1,1,0,1,8,255,1,50,7359.476,NABIMan,10,111,-2.984,-0.904,3,-0.095,400,-0.328,-20.425,0,4,4,Kr_Luna,174.89,65,0,0,0,0,0,0,0,0,0,-0.311,-37.613,0.267,-18.372,-20.021,-43.306,-8.916,-63.519,19.396,-43.649,10.106,-64.071,-10.919,-19.345,-8.916,-63.519,-10.919,-19.345,0,0,0,0,0,,0,0,0,6,0,0,0,0,0
187,9,1,2,0,1,1,0,1,255,255,1,51,7382.596,NABIMan,13,103,-2.337,0.113,2,-315.138,369.771,-0.328,-20.425,0,4,4,Kr_Luna,174.89,65,7383.483,116,129,52,147,112,-54.674,53.72,0.101,-0.764,-37.411,0.391,-16.828,-19.8,-40.005,-7.505,-64.603,19.584,-45.087,9.565,-64.305,-10.903,-19.343,-7.505,-64.603,-10.903,-19.343,7337.224,-1.508,-21.88,0,0,,0,0,0,3,0,0,0,0,0
188,9,1,2,1,1,1,0,1,255,255,1,52,7398.85,NABIMan,10,106,0.568,-2.702,1,0,400,0.143,-20.265,0,4,4,Kr_Luna,174.89,65,0,0,0,0,0,0,0,0,0,0.006,-37.934,0.004,-18.542,-19.632,-39.804,-9.571,-65.381,21.682,-45.899,12.179,-63.574,-10.913,-19.338,-9.571,-65.381,-10.913,-19.338,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
189,9,1,3,1,1,1,0,1,255,255,1,53,7414.143,NABIMan,0,124,0.701,0.039,2,0,0,0,0,0,4,4,Kr_Luna,174.89,65,7414.907,109,105,4,137,127,11.201,-0.105,0.622,-0.403,-37.1,0.261,-17.057,-19.714,-39.861,-9.655,-65.406,19.49,-47.08,12.929,-64.5,-10.9,-19.33,-9.655,-65.406,-10.9,-19.33,0,0,0,7376.131,5,ke ro,0.005,-60.844,0,1,0,0,0,0,0
190,9,1,0,0,2,1,0,1,255,255,1,54,7441.816,NABIMan,13,110,1.404,-0.035,1,-390.434,312.348,0.189,-17.51,0,5,2,_이누_,190,56,0,0,0,0,0,0,0,0,0,0.173,-37.898,0.146,-17.264,-19.727,-39.896,-9.362,-63.392,19.963,-45.496,7.918,-64.192,-11.263,-19.403,-9.362,-63.392,-11.263,-19.403,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
191,9,1,1,0,2,1,0,1,255,255,1,55,7456.736,NABIMan,10,108,0.906,-1.04,1,-0.665,400,0,0,0,5,2,_이누_,190,56,0,0,0,0,0,0,0,0,0,-0.015,-37.852,0.116,-17.386,-22.997,-50.34,-8.183,-64.387,19.902,-42.726,7.934,-64.211,-11.089,-19.412,-8.183,-64.387,-11.089,-19.412,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
