id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out3Sec,out3BatterIndex,out3PrevBase,out3Code,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
25,,1,0,0,0,0,0,2,1,0,0,13,255,255,5,784.917,"인생최패망자",R,26,94,140,-1.597,0.363,0.703,1.504,-0.917,1.664,-36.742,36.887,0,100,0,2,0,164.188,-176.42,11.756,0,0,3,4,L,"Amellaid",179.9,80,0.44,3,59,W,Y,1,785.837,255,93,78,47,34,140,85,58.031,50.14,-0.335,1.056,-19.663,-0.77,0,0.449,364.247,-281.269,384.983,790.97,-45.443,-58.69,0,0,0,0,0,0,0,,,,,,,,,,,,802.682,,,,,,0,,,,0,,,,0,,,,,,,,,0.413,-36.86,0,"하랑님_",-0.001,-17.193,0,"Po_cari",-20.908,-44.905,0,"_Gosomi",-6.643,-63.72,0,"encounter v",18.98,-45.431,0,"Sabo_10",14.831,-63.094,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
26,,1,0,0,0,0,1,2,1,0,0,13,255,255,6,803.73,"인생최패망자",R,32,84,137,0.38,0.716,0.855,1.557,-0.207,1.847,-36.742,54.858,0,100,0,2,0,242.857,-200,4.785,0,0,3,4,L,"Amellaid",179.9,80,0.44,3,59,W,Y,1,804.668,255,79,80,102,56,145,109,26.686,31.762,0.034,1.16,-19.23,0.1,0,0.423,-339.346,278.994,5.363,809.087,-52.349,-94.009,809.27,8,-50.203,2.161,-91.349,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.443,-36.938,0,"하랑님_",0.013,-17.217,0,"Po_cari",-20.003,-43.323,0,"_Gosomi",-10.278,-64.173,0,"encounter v",20.13,-46.241,0,"Sabo_10",15.249,-62.455,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"AI",,,,0
27,,2,1,0,0,0,0,0,0,0,0,255,255,255,19,855.203,"Gonyong",R,33,88,140,0.036,0.848,0.218,1.92,-0.144,2.056,-36.843,47.623,73,19,8,0,0,109.184,-87.661,13.715,0,0,5,0,R,"인생최패망자",190,80,0.396,0,88,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.141,-38.174,0,"Pring__",-0.003,-17.638,0,"Kr_Luna",-19.943,-49.504,0,"IbikiKai_JP",-14.686,-63.561,0,"Amellaid",21.749,-50.465,0,"CoalCat",11.208,-64.983,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
28,,2,1,0,0,0,1,0,0,0,0,255,255,255,20,869.964,"Gonyong",R,13,82,107,-2.157,-1.158,0.18,1.654,-0.215,1.348,-36.843,12.669,46,54,0,1,0,-368.585,326.221,1.255,0,0,5,0,R,"인생최패망자",190,80,0.396,0,88,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.373,-38.32,0,"Pring__",-0.027,-17.64,0,"Kr_Luna",-20.782,-48.858,0,"IbikiKai_JP",-14.775,-63.513,0,"Amellaid",21.832,-50.459,0,"CoalCat",10.842,-64.978,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
29,,2,1,0,0,1,1,0,0,0,0,255,255,255,21,885.403,"Gonyong",R,3,70,111,-0.206,1.014,0.389,2.067,0.652,2.534,-36.843,49.507,83,17,0,2,0,-400.013,218.331,9.202,0,0,5,0,R,"인생최패망자",190,80,0.396,3,88,W,Y,1,886.618,255,156,162,106,45,145,129,26.624,-19.589,-0.031,1.624,-20.82,0.69,0,0.365,321.206,199.689,465.78,892.22,33.622,-136.708,0,0,0,0,0,0,0,,892.232,896.592,901.595,906.706,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.129,-37.718,0,"Pring__",-0.006,-17.687,0,"Kr_Luna",-20.783,-48.864,0,"IbikiKai_JP",-14.734,-63.374,0,"Amellaid",20.918,-50.142,0,"CoalCat",10.45,-64.966,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"",896.592,901.595,906.706,0
30,,2,1,1,0,0,0,0,0,0,0,255,255,255,22,918.585,"Gonyong",R,13,79,116,-0.344,-1.385,0.371,1.622,0.57,1.092,-36.843,19.84,35,65,0,4,0,-411.455,284.087,-0.796,0,0,0,4,R,"encounter v",190,86.037,0.42,0,44,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.446,-38.023,0,"Pring__",-0.017,-17.64,0,"Kr_Luna",-20.771,-48.865,0,"IbikiKai_JP",-14.036,-62.941,0,"Amellaid",19.759,-48.654,0,"CoalCat",8.944,-65.414,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
31,,2,1,1,0,0,1,0,0,0,0,255,255,255,23,931.426,"Gonyong",R,3,71,112,2.04,0.355,0.608,1.851,1.668,1.833,-36.843,40.169,85,15,0,1,0,-429.747,0,2.876,0,0,0,4,R,"encounter v",190,86.037,0.42,0,44,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.178,-38.048,0,"Pring__",-0.003,-17.62,0,"Kr_Luna",-20.778,-48.858,0,"IbikiKai_JP",-14.054,-62.941,0,"Amellaid",19.782,-48.719,0,"CoalCat",8.969,-65.429,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
32,,2,1,1,0,1,1,0,0,0,0,255,255,255,24,944.736,"Gonyong",R,13,78,115,-4.479,-2.529,-0.022,1.443,-1.261,0.513,-36.843,14.373,37,63,0,1,0,-381.448,323.261,3.379,-0.854,-20.123,0,4,R,"encounter v",190,86.037,0.42,0,44,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.452,-37.702,0,"Pring__",-0.277,-17.741,0,"Kr_Luna",-20.693,-48.844,0,"IbikiKai_JP",-13.935,-62.997,0,"Amellaid",19.694,-48.896,0,"CoalCat",8.911,-65.406,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
33,,2,1,1,0,2,1,0,0,0,0,255,255,255,25,960.339,"Gonyong",R,26,90,140,0.04,-1.147,0.231,1.504,-0.085,0.71,-36.843,12.988,42,56,2,2,0,67.674,-198.276,18.884,0,0,0,4,R,"encounter v",190,86.037,0.42,3,44,W,Y,1,961.273,255,109,128,100,55,145,130,25.123,-45.743,0.006,0.57,-20.25,0.6,0,0.05,-484.418,242.493,239.743,965.554,69.048,-97.899,966.829,6,62.708,0.062,-94.768,1,0,,967.976,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.256,-37.365,0,"Pring__",-0.004,-17.728,0,"Kr_Luna",-20.686,-48.826,0,"IbikiKai_JP",-13.947,-63.02,0,"Amellaid",19.541,-48.866,0,"CoalCat",8.273,-65.318,82,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,975.041,-0.134,-38.501,,,,,,,,,,,,,970.83,13.616,-66.83,,,,,,,,,,,,,,,,,,,,,,,,,973.63,6.605,-61.656,,,,,,,,,,2,"AI",,,,33
34,,2,1,1,0,0,0,0,1,0,0,4,255,255,26,991.489,"Gonyong",R,3,81,119,-1.002,-0.082,0.323,1.764,0.343,1.552,-36.843,29.917,82,18,0,0,0,-459.502,0,4.344,0,0,1,1,R,"하랑님_",190,84.268,0.217,0,58,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.109,-37.822,0,"Pring__",-0.011,-17.679,0,"Kr_Luna",-20.49,-43.415,0,"IbikiKai_JP",-12.855,-65.09,0,"Amellaid",21.31,-48.533,0,"CoalCat",8.613,-63.553,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,995.853,-0.075,-37.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
35,,2,1,1,0,0,1,0,1,0,0,4,255,255,27,1003.339,"Gonyong",R,27,77,128,2.981,0.807,0.483,1.897,1.09,1.983,-36.843,67.164,84,12,5,1,0,123.984,-127.14,10.415,0,0,1,1,R,"하랑님_",190,84.268,0.217,0,58,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1003.486,,,,,,0,,,,0,,,,0,,,,,,,,,0.261,-37.666,0,"Pring__",0.02,-17.65,0,"Kr_Luna",-20.602,-43.753,0,"IbikiKai_JP",-12.701,-64.93,0,"Amellaid",21.504,-48.37,0,"CoalCat",8.652,-63.527,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1006.892,-0.095,-37.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
36,,2,1,1,0,1,1,0,1,0,0,4,255,255,28,1015.33,"Gonyong",R,27,90,140,0.539,0.055,0.264,1.752,0.07,1.513,-36.843,31.03,85,11,3,0,0,112.045,-140.862,7.255,-1.604,-20.755,1,1,R,"하랑님_",190,84.268,0.217,0,58,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.188,-37.577,0,"Pring__",-0.268,-18.191,0,"Kr_Luna",-20.616,-42.449,0,"IbikiKai_JP",-12.338,-63.95,0,"Amellaid",21.519,-48.456,0,"CoalCat",8.362,-63.429,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1021.265,-0.507,-37.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
37,,2,1,1,0,1,2,0,1,0,0,4,255,255,29,1031.028,"Gonyong",R,13,79,116,-1.987,-1.608,0.185,1.618,-0.298,1.079,-36.843,15.873,42,58,0,4,0,-321.215,383.172,9.891,-0.913,-19.364,1,1,R,"하랑님_",190,84.268,0.217,0,58,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1031.229,,,,,,0,,,,0,,,,0,,,,,,,,,-0.434,-37.727,0,"Pring__",-0.343,-18.482,0,"Kr_Luna",-19.742,-41.585,0,"IbikiKai_JP",-12.036,-63.888,0,"Amellaid",20.842,-46.882,0,"CoalCat",7.712,-63.206,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1036.5,-0.529,-37.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
38,,2,1,1,0,0,0,1,1,0,0,4,255,255,30,1051.697,"Gonyong",R,3,70,111,-0.341,0.662,0.364,1.989,0.537,2.314,-36.843,42.037,80,20,0,0,0,-369.808,226.342,7.527,0,0,2,3,R,"_Gosomi",180,85.368,0.494,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1051.822,,,,,,0,,,,0,,,,0,,,,,,,,,-0.174,-38.07,0,"Pring__",0.017,-17.673,0,"Kr_Luna",-20.325,-41.064,0,"IbikiKai_JP",-12.132,-63.896,0,"Amellaid",21.208,-48.165,0,"CoalCat",7.978,-63.15,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1056.176,-0.36,-37.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
39,,2,1,1,0,0,1,1,1,0,0,4,255,255,31,1064.547,"Gonyong",R,12,75,124,0.213,1.206,0.27,2.019,0.098,2.419,-36.843,35.873,88,12,0,4,0,-8.504,93.018,5.228,0,0,2,3,R,"_Gosomi",180,85.368,0.494,0,57,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1076.208,,,,,,0,,,,0,,,,0,,,,,,,,,-0.156,-37.963,0,"Pring__",0.02,-17.661,0,"Kr_Luna",-20.152,-40.884,0,"IbikiKai_JP",-11.358,-63.175,0,"Amellaid",20.878,-48.716,0,"CoalCat",8.002,-63.144,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1068.863,-0.701,-37.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
40,,2,1,1,0,0,2,1,1,0,0,4,255,255,32,1078.145,"Gonyong",R,3,73,113,0.775,-0.137,0.507,1.758,1.202,1.525,-36.843,33.81,92,8,0,2,0,-478.418,0,0.174,0,0,2,3,R,"_Gosomi",180,85.368,0.494,3,57,W,Y,1,1079.326,158,79,51,80,72,135,128,98.444,-67.965,0.113,1.022,-20.556,0.45,0,0.422,211.347,-20.342,104.578,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.207,-37.341,0,"Pring__",-0.015,-17.854,0,"Kr_Luna",-19.694,-44.483,0,"IbikiKai_JP",-11.273,-63.958,0,"Amellaid",21.041,-48.455,0,"CoalCat",7.495,-62.687,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
41,,2,1,1,0,0,2,1,1,0,0,4,255,255,33,1092.279,"Gonyong",R,34,90,140,1.153,0.682,0.303,1.94,0.254,2.148,-36.843,58.884,76,19,5,2,0,66.477,-39.327,5.778,0,0,2,3,R,"_Gosomi",180,85.368,0.494,3,57,W,Y,1,1093.335,177,58,145,84,12,145,108,103.195,-49.97,0.059,1.414,-19.724,0.07,0,0.385,249.883,37.577,1.369,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1092.395,,,,,,0,,,,0,,,,0,,,,,,,,,-0.189,-37.454,0,"Pring__",-0.014,-17.813,0,"Kr_Luna",-19.47,-46.818,0,"IbikiKai_JP",-14.649,-61.56,0,"Amellaid",20.642,-48.715,0,"CoalCat",7.972,-62.85,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
42,,2,1,1,0,0,2,1,1,0,0,4,255,255,34,1107.45,"Gonyong",R,13,80,106,-1.618,-1.098,0.259,1.7,0.033,1.436,-36.843,26.531,57,43,0,4,0,-371.7,318.144,2.421,0,0,2,3,R,"_Gosomi",180,85.368,0.494,0,57,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1113.555,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.356,-37.982,0,"Pring__",-0.439,-18.475,0,"Kr_Luna",-20.291,-43.398,0,"IbikiKai_JP",-11.951,-58.755,0,"Amellaid",21.197,-50.557,0,"CoalCat",7.532,-63.994,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",1113.555,,,0
43,,2,1,1,0,0,0,2,0,1,0,255,4,255,35,1128.113,"Gonyong",R,3,62,108,0.736,0.538,0.457,1.888,0.968,1.952,-36.843,67.845,71,29,0,0,0,-339.52,0,6.755,0,0,3,2,R,"Po_cari",190,90,0.4,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.264,-38.047,0,"Pring__",-0.026,-17.629,0,"Kr_Luna",-20.019,-46.454,0,"IbikiKai_JP",-14.58,-62.415,0,"Amellaid",19.593,-43.775,0,"CoalCat",9,-62.985,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",1130.653,,,0
44,,2,1,1,0,0,1,2,0,1,0,255,4,255,36,1139.974,"Gonyong",R,3,84,125,-0.925,0.034,0.31,1.785,0.283,1.62,-36.843,36.394,78,22,0,2,0,-431.458,0,2.345,0,0,3,2,R,"Po_cari",190,90,0.4,3,57,W,Y,1,1141.15,222,82,115,49,0,145,130,16.202,33.992,-0.288,0.894,-18.72,0.66,0,0.455,125.814,-2.739,10.375,1145.062,-58.564,-104.997,1146.737,8,-53.636,0.06,-106.315,1,0,1153.429,1146.87,,,,,,,1146.656,1151.75,,,1139.986,,,,,0,,,,0,,,,0,,,,,,,,,-0.317,-37.299,0,"Pring__",-0.039,-17.718,114,"Kr_Luna",-20.085,-46.517,0,"IbikiKai_JP",-11.864,-63.926,0,"Amellaid",18.337,-45.861,0,"CoalCat",8.083,-62.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1158.358,-0.898,-38.171,1153.429,-1.712,-21.842,,,,,,,,,,,,,,,,,,,,,,,,,1157.682,-4.498,-27.053,,,,,,,,,,,,,,,,,,,,,,2,"AI",,1146.656,1151.75,34
45,,2,1,2,0,0,0,2,1,0,0,2,255,255,37,1173.063,"Gonyong",R,3,78,117,-1.171,-0.005,0.304,1.779,0.254,1.593,-36.843,37.827,83,17,0,2,0,-439.224,0,2.745,0,0,4,5,L,"Sabo_10",170.6,81.575,0.449,3,57,W,Y,1,1174.151,255,95,101,93,70,145,88,63.067,1.461,-0.181,0.963,-20.963,-0.56,0,0.434,-13.449,-496.739,-286.207,1180.129,7.497,-64.652,1180.279,3,7.231,2.964,-63.615,0,0,,1179.529,,,,1179.933,,,,,,1174.6,,,,,,0,,,,0,,,,0,,,,,,,,,-0.57,-37.333,0,"Pring__",0.033,-17.714,0,"Kr_Luna",-18.698,-46.418,0,"IbikiKai_JP",-11.073,-63.953,0,"Amellaid",21.411,-46.874,0,"CoalCat",11.405,-62.917,0,"AI",40.9,-90.65,0,"AI",0,-109.85,0,"AI",-40.8,-90.55,0,,,,,,,,,,1180.285,7.132,-63.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"IbikiKai_JP",1179.933,,,4
46,,2,0,2,0,0,0,0,0,0,0,255,255,255,7,1222.997,"인생최패망자",R,32,96,140,-2.646,0.538,0.583,1.539,-1.476,1.779,-36.742,28.509,2,98,0,1,0,250,-200,19.404,0,0,4,2,L,"Kr_Luna",190,95,0.498,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.211,-37.234,0,"하랑님_",0.018,-17.104,0,"Po_cari",-19.997,-42.874,0,"_Gosomi",-9.878,-64.664,0,"encounter v",18.547,-45.448,0,"Sabo_10",14.526,-62.289,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
47,,2,0,2,0,1,0,0,0,0,0,255,255,255,8,1234.9,"인생최패망자",R,32,93,140,-1.485,0.488,0.696,1.531,-0.95,1.75,-36.742,37.477,0,100,0,1,0,201.873,-197.464,10.304,0,0,4,2,L,"Kr_Luna",190,95,0.498,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.259,-37.274,0,"하랑님_",0.084,-17.175,0,"Po_cari",-19.918,-42.187,0,"_Gosomi",-9.774,-64.631,0,"encounter v",18.535,-45.41,0,"Sabo_10",14.572,-62.144,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
48,,2,0,2,0,2,0,0,0,0,0,255,255,255,9,1249.574,"인생최패망자",R,32,94,140,-3.279,0.287,0.496,1.491,-1.784,1.622,-36.742,25.434,0,100,0,1,0,244.079,-200,20.082,0,0,4,2,L,"Kr_Luna",190,95,0.498,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.208,-37.185,0,"하랑님_",-0.221,-17.337,0,"Po_cari",-19.875,-42.076,0,"_Gosomi",-9.887,-64.7,0,"encounter v",18.544,-45.412,0,"Sabo_10",13.817,-62.105,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
49,,2,0,2,0,3,0,0,0,0,0,255,255,255,10,1263.156,"인생최패망자",R,33,75,126,0.14,0.179,0.836,1.488,-0.203,1.614,-36.742,52.174,0,100,0,0,0,149.884,-114.02,6.378,0,0,4,2,L,"Kr_Luna",190,95,0.498,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.193,-37.172,0,"하랑님_",-0.049,-17.243,0,"Po_cari",-19.728,-42.26,0,"_Gosomi",-9.805,-64.662,0,"encounter v",18.558,-45.121,0,"Sabo_10",14.261,-62.633,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
50,,2,0,2,0,3,1,0,0,0,0,255,255,255,11,1277.161,"인생최패망자",R,33,85,138,1.177,0.3,0.959,1.524,0.275,1.729,-36.742,58.308,0,100,0,0,0,147.247,-83.451,4.126,0,0,4,2,L,"Kr_Luna",190,95,0.498,0,57,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.35,-37.396,0,"하랑님_",-0.058,-17.253,0,"Po_cari",-19.522,-42.244,0,"_Gosomi",-9.859,-64.335,0,"encounter v",19.965,-46.552,0,"Sabo_10",14.752,-62.465,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
