id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
53,3,1,0,3,1,0,0,0,1,0,255,5,255,24,1799.694,Pring__,R,3,96,1.723,0.46,0.484,1.601,-36.922,1,0,-361.097,0,-3.021,0,0,0,8,0,R,CVPileMaki,190,94,0.399,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147,-38.266,vovopo 보보포,0.168,-17.038,encounter v,-21.743,-48.532,Pugeuk,-15.732,-61.114,_Chun,20.571,-45.74,소솨소솨,10.892,-61.83,Gonyong,46.815,-83.873,ByeolBam,-0.565,-107.244,눈꽃,-41.574,-89.301,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,1,0,3,2,0,0,0,1,0,255,5,255,25,1817.871,Pring__,R,32,133,-0.443,0.244,-0.111,1.434,-36.346,2,0,250,-200,28.262,0,0,1,8,0,R,CVPileMaki,190,94,0.399,3,85,1819.02,255,6,89,60,32,89,144,101,13.37,5.909,-0.29,-0.007,-0.048,0.04,0,-0.117,-37.644,vovopo 보보포,0.045,-17.163,encounter v,-23.666,-48.775,Pugeuk,-14.332,-60.848,_Chun,19.819,-45.234,소솨소솨,7.406,-62.008,Gonyong,46.624,-82.491,ByeolBam,-0.755,-108.251,눈꽃,-41.587,-89.307,1822.17,-16.895,-86.935,1827.203,8,눈꽃,-26.19,-127.221,1,0,0,0,0,0,0,2
55,3,1,1,3,0,0,0,0,1,0,255,255,255,26,1861.655,Pring__,R,32,124,1.55,0.611,0.077,1.497,-36.488,1,0,198.408,-83.711,5.908,0,0,0,0,3,R,아침땅_,160,95,0.5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355,-37.559,vovopo 보보포,0.149,-16.871,encounter v,-22.731,-48.835,Pugeuk,-16.827,-61.833,_Chun,21.898,-46.174,소솨소솨,6.458,-60.76,Gonyong,37.705,-75.359,ByeolBam,-0.991,-112.505,눈꽃,-38.705,-88.675,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,1,1,3,1,0,0,0,1,0,255,255,255,27,1881.734,Pring__,R,32,127,-1.141,0.378,-0.185,1.451,-36.343,2,0,250,-137.77,20.95,0,0,1,0,3,R,아침땅_,160,95,0.5,2,85,1882.706,164,10,105,49,30,254,144,116,26.262,-11.896,0.73,0,0.004,0.087,0,-0.542,-37.524,vovopo 보보포,-0.02,-16.926,encounter v,-23.566,-49.148,Pugeuk,-16.211,-62.081,_Chun,20.863,-47.142,소솨소솨,5.108,-59.71,Gonyong,38.788,-76.819,ByeolBam,0.11,-108.07,눈꽃,-38.712,-88.689,1887.804,16.787,-121.6,1887.959,7,ByeolBam,16.461,-118.958,0,0,0,0,0,0,0,1
57,3,1,1,3,0,0,2,0,0,0,255,255,255,28,1924.034,Pring__,R,32,129,-1.915,0.474,-0.251,1.476,-36.272,2,0,250,-200,28.411,0,0,1,1,2,R,bdg06213,190,95,0.499,3,84,1925.163,240,20,129,93,56,157,150,130,28.742,37.568,0.59,-0.002,-0.049,0.056,0,-0.189,-37.448,vovopo 보보포,0.009,-17.018,encounter v,-22.671,-49.008,Pugeuk,-13.859,-61.723,_Chun,21.411,-46.024,소솨소솨,14.472,-64.241,Gonyong,39.299,-88.307,ByeolBam,0.257,-106.289,눈꽃,-36.191,-92.985,1930.215,-58.078,-122.371,0,0,,0,0,0,0,0,0,0,0,0,4
58,3,1,2,3,0,0,2,0,0,0,255,255,255,29,1968.356,Pring__,R,14,98,-1.047,-0.662,-0.362,1.461,-36.168,2,0,339.505,323.698,0.276,0,0,1,2,4,R,인생최패망자,190,90,0.45,3,84,1969.659,168,9,123,66,54,167,150,127,27.688,5.608,0.73,-0.088,-0.058,0.065,0,-0.269,-37.472,vovopo 보보포,0.009,-17.034,encounter v,-22.927,-49.095,Pugeuk,-15.248,-62.596,_Chun,20.421,-46.382,소솨소솨,14.883,-64.083,Gonyong,44.344,-89.393,ByeolBam,0.037,-107.176,눈꽃,-41.023,-91.962,1974.948,-18.644,-134.581,1976.504,7,ByeolBam,-20.106,-127.678,1,0,0,0,0,0,0,2
59,3,1,2,3,0,0,2,0,1,0,255,4,255,30,2009.19,Pring__,R,32,133,-0.702,0.396,-0.139,1.463,-36.363,2,0,250,-199.659,25.342,0,0,1,3,6,L,NABIMan,190,95,0.549,3,84,2010.153,251,12,102,52,16,122,148,97,42.576,-47.458,-0.51,0.023,0.038,0.248,0,-0.44,-37.502,vovopo 보보포,0.046,-17.002,encounter v,-23.213,-49.412,Pugeuk,-6.691,-64.029,_Chun,20.611,-47.125,소솨소솨,16.032,-63.153,Gonyong,46.197,-86.438,ByeolBam,0.166,-109.066,눈꽃,-38.783,-98.327,2014.97,63.729,-65.145,0,0,,0,0,0,0,0,0,0,0,0,3
60,3,1,2,3,0,1,2,0,1,0,255,4,255,31,2029.356,Pring__,R,32,124,2.547,0.05,0.153,1.418,-36.509,2,0,250,-107.452,-9.201,0,0,1,3,6,L,NABIMan,190,95,0.549,3,84,2030.402,216,18,127,79,55,143,150,112,29.946,6.16,0.9,0.07,-0.054,0.094,0,-0.168,-37.608,vovopo 보보포,0.057,-16.739,encounter v,-22.56,-48.672,Pugeuk,-3.163,-62.391,_Chun,19.757,-46.523,소솨소솨,16.403,-62.759,Gonyong,45.1,-85.852,ByeolBam,0.201,-111.507,눈꽃,-41.595,-96.506,2035.837,-20.78,-114.227,2038.937,8,눈꽃,-26.039,-129.277,1,0,0,0,0,0,0,2
61,3,1,3,3,0,0,2,0,1,0,255,6,255,32,2075.986,Pring__,R,13,97,1.198,-0.528,0.399,1.555,-36.595,0,0,-329.35,332.424,-7.085,0,0,0,4,8,R,紅さかな,173.3,100.185,0.505,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203,-37.928,vovopo 보보포,0.115,-17.09,encounter v,-22.793,-49.072,Pugeuk,-12.394,-65.31,_Chun,21.24,-46.784,소솨소솨,7.583,-61.563,Gonyong,45.347,-88.867,ByeolBam,-0.326,-108.819,눈꽃,-39.75,-97.34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
62,3,1,3,3,0,1,2,0,1,0,255,6,255,33,2095.841,Pring__,R,13,104,0.103,-1.117,0.24,1.367,-36.371,1,0,-369.138,312.348,1.882,0,0,0,4,8,R,紅さかな,173.3,100.185,0.505,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-38.166,vovopo 보보포,0.158,-16.987,encounter v,-23.387,-50.351,Pugeuk,-12.55,-64.249,_Chun,21.044,-44.379,소솨소솨,6.683,-61.618,Gonyong,46.599,-87.685,ByeolBam,-0.093,-110.082,눈꽃,-39.732,-97.343,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
