id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phHPosAdj,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
80,,4,0,0,3,0,1,1,0,0,0,255,255,255,36,2143.912,"CVPileMaki",R,33,83,134,1.942,-0.898,0.278,1.646,0.363,1.366,-36.37,37.33,85,15,0,2,"",106.675,-85.679,4.848,0,0,1,"=","=","=","=","=","=","=","","",3,R,"CoalCat",174.9,83,0.397,5,32,W,Y,1,2145.071,129,74,89,74,19,,138,84,34.079,-0.498,0.221,0.852,-20.363,-0.71,-0.715,0,0,0,0,0.586,220.914,10.887,-170.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.913,1.31,-86.673,2147.579,7,1.317,0.628,-88.955,1,0,,2150.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.347,-37.012,-0.081,-17.861,-21.54,-48.465,-17.068,-61.179,21.236,-48.029,13.593,-64.517,40.909,-96.138,0,-109.84,-40.8,-90.55,-0.27,-36.664,,"아침땅_",-0.111,-17.853,,"べるちゃそ",-21.415,-48.334,,"schmoneymikey",-17.086,-61.163,73,"pododang",21.226,-48.005,,"まととまと",13.584,-64.493,,"하루（Haru）",39.174,-96.812,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2158.092,-0.024,-38.416,,,,,,,2153.261,0.107,-68.393,,,,,,,,,,,,,,,,,,,,,,,,,2156.792,-2.02,-55.091,,,,,,,,,,,,,,,,"",2,0,0,"AI",,,,66,""
81,,4,0,0,3,0,0,1,1,0,0,13,255,255,37,2172.894,"CVPileMaki",R,0,75,126,1.128,-0.125,0.354,1.769,0.491,1.519,-36.37,40.282,88,12,0,0,"",-7.307,0,2.13,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2188.498,,,,,,,,,,,,,,,,,,,,,,,,,,-0.292,-37.133,-0.028,-17.901,-18.301,-39.389,-16.853,-61.506,21.173,-48.003,5.847,-63.223,45.735,-98.716,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2177.436,-0.254,-37.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
82,,4,0,0,3,0,1,1,1,0,0,13,255,255,38,2188.54,"CVPileMaki",R,3,85,129,0.786,0.357,0.372,1.781,0.799,1.826,-36.37,40.264,85,15,0,0,"",-320.415,0.537,1.938,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.287,-37.098,-0.009,-17.899,-20.011,-44.025,-16.323,-61.511,20.89,-48.242,9.061,-65.141,45.346,-98.886,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2193.168,-0.181,-37.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
83,,4,0,0,3,0,2,1,1,0,0,13,255,255,39,2207.846,"CVPileMaki",R,10,71,115,-2.09,1.241,-0.024,2.108,-1.006,2.748,-36.37,51.932,95,5,0,4,"",56.545,307.715,9.652,0,0,2,"=","=","=","=","=","=","=","","",2,R,"SUGUN",190,82,0.5,,53,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2208.055,,,2210.63,2,,578,0,,,,,,,,,,,,,,,,,,,-0.276,-37.217,-0.037,-17.906,-20.496,-41.341,-16.37,-61.447,21.311,-47.864,8.954,-65.967,43.014,-96.476,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2212.727,-0.045,-37.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
84,,4,0,0,3,0,0,2,1,0,0,13,255,255,40,2227.474,"CVPileMaki",R,28,77,128,0.033,0.029,0.183,1.697,-0.081,1.555,-36.37,29.29,85,15,0,2,"",60.381,-72.472,5.747,0,0,3,"=","=","=","=","=","=","=","","",4,R,"aura_5599",190,89.523,0.398,3,35,W,Y,1,2228.645,216,84,82,53,25,,145,89,12.128,-5.546,0.004,1.008,-20.081,-0.87,-0.875,0,0,0,0,0.201,86.858,249.395,20.348,1,3,0,121467,0.008,0.023,0.03,0.204,-0.875,-0.87,6.993,0,47,1,2,2.442,-0.27,-2.099,33.401,12.128,59.475,41.078,23.404,1,75.976,16.038,111.304,0.211,0.464,-0.186,0.866,0,120.897,-37.083,-5.083,125.981,0.094,0.21,-0.973,-5.083,0.189,0.3,-0.173,3.888,105.791,55.28,105.791,1,,,,2227.979,5,2.861,2.675,-61.691,0,0,,2234.952,,,,,,,,,,2233.83,,,2231.021,3,,454,0,,,,,,,,,,,,,,,,,,,-0.303,-36.989,-0.06,-17.92,-19.884,-41.918,-17.727,-62.148,20.419,-48.157,12.04,-64.623,42.975,-99.479,0,-109.84,-40.8,-90.55,-0.188,-36.636,,"아침땅_",-0.077,-17.92,,"べるちゃそ",-19.917,-44.197,,"schmoneymikey",-17.72,-62.061,,"pododang",20.476,-48.355,,"まととまと",11.577,-64.723,,"하루（Haru）",42.938,-99.499,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,2231.035,2.786,-63.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"まととまと",,,,8,""
85,SIDE,4,0,0,3,0,0,2,1,0,0,13,255,255,,2235.93,,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
86,,5,1,0,3,0,0,0,0,0,0,255,255,255,35,2264.933,"Yes_Man_",R,32,83,135,-2.405,1.229,0.524,1.81,-1.284,2.216,-36.737,23.12,0,100,0,4,"",151.225,-92.187,16.725,0,0,5,"pododang","schmoneymikey","べるちゃそ","まととまと","아침땅_","하루（Haru）","CVPileMaki","","",6,L,"하루（Haru）",174.7,85,0.397,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,-37.453,-0.086,-16.968,-18.989,-45.192,-10.001,-63.365,21.611,-50.993,14.366,-62.032,36.918,-86.544,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2269.423,0.08,-37.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
87,,5,1,0,3,0,1,0,0,0,0,255,255,255,36,2279.931,"Yes_Man_",R,33,84,137,0.806,0.64,0.826,1.731,0.121,1.939,-36.737,29.527,0,100,0,2,"",143.469,-30.147,8.918,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,5,32,W,Y,1,2281.102,194,188,128,73,36,,145,119,28.055,-49.578,0.134,1.113,-19.928,0.75,0.747,0,0,0,0,0.223,366.845,-221.56,94.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.259,85.356,-84.085,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,-37.599,-0.016,-16.997,-19.374,-45.484,-10.251,-62.443,20.512,-48.825,14.77,-64,36.919,-86.528,0,-109.84,-40.801,-90.551,0.407,-37.213,,"Po_cari",-0.01,-17.201,,"SUGUN",-19.152,-45.455,,"CoalCat",-10.134,-62.34,,"aura_5599",18.773,-48.526,,"TaeGeuk_",14.773,-64.007,,"Kr_Luna",36.921,-86.518,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
88,,5,1,0,3,0,2,0,0,0,0,255,255,255,37,2298.409,"Yes_Man_",R,0,61,102,-1.818,-1.339,0.683,1.508,-0.813,0.847,-36.737,42.542,0,100,0,2,"",0,0,6.792,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,0,32,W,Y,1,2299.868,190,169,79,106,47,,145,99,16.896,-8.966,-0.306,0.56,-20.912,-0.24,,,,,0,0.24,-255.029,-76.426,-63.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.593,10.597,-84.456,2302.633,7,16.465,0.059,-115.431,1,0,,2305.156,2329.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,-37.542,-0.047,-17.009,-19.038,-44.217,-9.595,-62.86,19.313,-47.291,15.456,-61.858,41.88,-86.875,0,-109.84,-40.801,-90.551,0.287,-37.914,120,"Po_cari",-0.273,-17.332,,"SUGUN",-19.722,-45.744,,"CoalCat",-9.445,-62.756,70,"aura_5599",18.656,-46.786,,"TaeGeuk_",15.67,-62.703,102,"Kr_Luna",43.042,-87.778,,"AI",0,-109.84,,"AI",-40.801,-90.551,,2312.909,0.489,-38.807,,,,,,,2333.672,0.1,-59.609,,,,2309.526,3.251,-71.997,,,,,,,,,,2327.923,-0.965,-41.798,,,,,,,2337.438,-3.971,-56.962,,,,2311.713,4.124,-63.3,,,,,,,,,,"",2,0,0,"AI",2329.016,,,67,""
89,,5,1,0,3,0,0,0,0,1,0,255,6,255,38,2374.253,"Yes_Man_",R,38,36,86,0.656,-0.442,0.845,1.495,0.139,1.318,-36.737,35.35,0,68,32,0,"",47.73,-33.225,15.333,0,0,6,"=","=","=","=","=","=","=","","",0,R,"CVPileMaki",190,94.088,0.399,,51,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,-37.71,-0.037,-16.938,-20.02,-45.615,-12.621,-62.478,19.517,-40.188,3.528,-64.011,43.164,-89.331,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2379.9,-0.243,-37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2377.902,,,0,""
90,,5,1,0,3,0,1,0,0,1,0,255,6,255,39,2396.346,"Yes_Man_",R,32,86,139,1.731,0.823,0.9,1.766,0.463,2.028,-36.737,35.325,0,100,0,2,"",189.414,-107.32,13.625,0,0,6,"=","=","=","=","=","=","=","","",0,R,"CVPileMaki",190,94.088,0.399,3,51,W,Y,1,2397.474,190,64,117,103,45,,145,117,-2.544,-1.174,0.266,1.189,-17.671,0.85,0.847,0,0,0,0,0.272,-19.347,50.165,1.913,1,3,0,121467,0.014,0.013,0.02,0,0.847,0.85,6.568,0,48,0,2,6.296,-0.737,-1.858,35.968,-2.544,-75.168,-24.943,-122.587,1,145.945,102.502,0.02,0.702,0.273,0.043,-0.961,0,180,15.083,0,180,0.02,-0.044,-0.999,0,0.496,0.496,0,19.183,67.156,67.156,0,1,2394.699,0.544,-32.375,2396.073,5,1.142,1.725,-60.083,1,0,,2403.471,2408.054,,,,,,2401.838,2407.609,,,2396.5,,,,,,,,,,,,,,,,,,,2399.801,5,,,,,0.296,-37.652,-0.041,-16.988,-19.651,-45.71,-12.628,-62.421,19.342,-46.635,2.153,-62.645,43.182,-89.326,0,-109.84,-40.8,-90.55,0.569,-37.067,,"Po_cari",-0.064,-17.359,,"SUGUN",-19.524,-45.649,120,"CoalCat",-12.592,-62.301,,"aura_5599",18.633,-46.797,,"TaeGeuk_",5.658,-61.96,,"Kr_Luna",43.183,-89.325,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2410.521,4.838,-26.036,,,,2407.701,-42.215,-53.669,,,,,,,2399.409,1.444,-60.458,,,,,,,,,,,,,,,,2408.418,-39.141,-52.715,,,,,,,,,,,,,,,,,,,"",2,0,0,"TaeGeuk_",2408.054,2401.838,2407.609,69,""
91,,5,1,1,3,0,0,0,0,1,0,255,0,255,40,2432.455,"Yes_Man_",R,32,84,136,0.549,0.876,0.795,1.784,-0.023,2.089,-36.737,49.592,0,100,0,0,"",166.499,-73.604,4.552,0,0,0,"=","=","=","=","=","=","=","","",4,L,"pododang",190,88.237,0.346,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2433.142,,,,,,,,,,,,,,,,,,,,,,,,,0.131,-37.846,-0.122,-17.045,-19.811,-45.435,-6.599,-60.489,19.687,-47.568,9.87,-64.342,43.426,-88.102,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2436.479,-0.177,-37.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2435.372,,,0,""
92,,5,1,1,3,0,1,0,0,1,0,255,0,255,41,2448.744,"Yes_Man_",R,32,87,140,0.291,0.516,0.764,1.733,-0.169,1.922,-36.737,38.129,0,97,3,0,"",197.812,-10.582,5.862,0,0,0,"=","=","=","=","=","=","=","","",4,L,"pododang",190,88.237,0.346,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2449.072,,,,,,,,,,,,,,,,,,,,,,,,,0.217,-37.824,-0.085,-17.079,-20.141,-45.926,-6.13,-62.208,18.73,-46.167,9.57,-63.694,43.435,-88.085,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2453.423,-0.13,-37.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2451.451,,,0,""
93,,5,1,1,3,0,2,0,0,1,0,255,0,255,42,2465.036,"Yes_Man_",R,33,74,125,-2.582,0.854,0.546,1.749,-1.181,1.974,-36.737,20.516,0,93,7,2,"",114.248,-38.548,21.932,0,0,0,"=","=","=","=","=","=","=","","",4,L,"pododang",190,88.237,0.346,3,32,W,Y,1,2466.138,255,40,67,47,19,,138,83,42.138,51.049,-0.588,1.471,-20.306,-0.97,-0.966,0,0,0,0,0.516,81.12,101.639,-46.198,1,3,0,121467,0.014,0.001,0.029,0,-0.966,-0.97,4.933,0,48,0.549,2,4.23,-1.673,-1.796,32.372,42.138,-19.079,4.091,9.564,1,21.73,9.031,9.806,0.416,0.417,-0.61,0.674,0,125.992,43.068,54.008,71.984,-0.577,0.671,-0.466,54.008,0.175,0.221,0,1.868,101.193,101.193,0,1,2467.739,-48.36,-56.98,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,-37.509,-0.074,-17.076,-19.904,-46.056,-7.005,-62.368,21.032,-46.769,11.117,-64.231,43.981,-92.398,0,-109.84,-40.801,-90.551,0.238,-37.358,,"Po_cari",-0.055,-17.313,,"SUGUN",-20.057,-45.825,,"CoalCat",-6.771,-61.882,,"aura_5599",19.63,-46.793,,"TaeGeuk_",12.828,-63.294,,"Kr_Luna",44.418,-93.263,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",2473.553,,,0,""
94,,5,1,1,3,0,2,0,0,1,0,255,0,255,43,2489.225,"Yes_Man_",R,6,42,79,3.662,0,0.986,1.644,0.576,1.64,-36.737,51.257,0,100,0,1,"",359.091,0,20.444,0,0,0,"=","=","=","=","=","=","=","","",4,L,"pododang",190,88.237,0.346,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2489.502,,,,,,,,,,,,,,,,,,,,,,,,,0.252,-37.376,-0.1,-17.084,-19.7,-45.363,-7.507,-61.419,19.961,-49.581,13.247,-63.348,46.422,-92.936,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2492.236,,,0,""
95,,5,1,1,3,1,2,0,0,1,0,255,0,255,44,2506.698,"Yes_Man_",R,38,49,92,1.355,0.128,0.966,1.655,0.516,1.664,-36.737,37.422,0,100,0,0,"",18.937,-39.448,3.706,0,0,0,"=","=","=","=","=","=","=","","",4,L,"pododang",190,88.237,0.346,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2506.88,,2509.597,0,,578,0,,,,,,,,,,,,,,,,,,,0.379,-37.511,-0.061,-17.12,-19.841,-45.428,-7.546,-61.394,18.747,-46.491,12.176,-61.343,46.611,-91.678,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2509.491,,,0,""
96,,5,1,1,3,0,0,1,0,1,0,255,0,255,45,2528.382,"Yes_Man_",R,32,84,136,-0.265,1.019,0.723,1.779,-0.359,2.109,-36.737,34.698,0,100,0,2,"",153.726,-79.248,7.287,0,0,1,"=","=","=","=","=","=","=","","",3,L,"schmoneymikey",174.6,80,0.347,5,48,W,Y,1,2529.508,197,119,175,91,12,,145,105,26.135,-23.97,-0.068,1.237,-19.91,0.9,0.925,-0.025,4,0.682,0,0.389,391.25,-6.669,10.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.206,6,35.965,2.905,-99.276,0,0,,2534.604,,,,,,,,,,,2528.425,,2534.657,1,,455,0,,,,,,,,,,,,,,,2540.51,4,,,0.194,-37.674,-0.084,-17.008,-19.246,-45.206,-7.525,-61.408,19.514,-46.716,10.634,-60.786,49.429,-92.468,0,-109.84,-40.8,-90.55,0.642,-37.165,,"Po_cari",-0.097,-17.449,,"SUGUN",-19.537,-45.633,,"CoalCat",-7.423,-61.321,,"aura_5599",18.688,-47.11,88,"TaeGeuk_",12.449,-62.089,,"Kr_Luna",49.434,-92.478,93,"AI",0,-109.84,,"AI",-40.8,-90.55,,2543.032,0.804,-38.279,,,,,,,,,,2540.161,19.414,-40.894,,,,2534.668,36.403,-99.777,,,,,,,,,,,,,,,,,,,2542.199,14.043,-39.869,,,,2537.459,32.577,-91.206,,,,,,,"",1,0,0,"Kr_Luna",2535.698,,,104,""
97,,5,1,1,3,0,0,2,0,1,0,255,0,255,46,2557.947,"Yes_Man_",R,6,47,98,2.1,-0.171,0.853,1.612,0.249,1.525,-36.737,36.559,0,100,0,1,"",291.369,0,20.689,0,0,2,"=","=","=","=","=","=","=","","",2,L,"べるちゃそ",180.6,85.553,0.448,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2572.344,,,,,,,,,,,,,,,,,,,,,,,,,0.314,-37.441,0.017,-16.856,-19.642,-45.714,-1.03,-60.376,22.229,-49.3,13.859,-62.209,34.124,-92.547,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2562.549,-0.258,-37.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2561.278,,,0,""
98,,5,1,1,3,1,0,2,0,1,0,255,0,255,47,2575.406,"Yes_Man_",R,32,78,128,1.715,0.376,0.917,1.69,0.546,1.79,-36.737,36.647,0,89,11,2,"",152.481,-43.711,4.96,0,0,2,"=","=","=","=","=","=","=","","",2,L,"べるちゃそ",180.6,85.553,0.448,3,32,W,Y,1,2576.544,163,49,87,84,45,,145,112,8.474,-44.964,0.542,1.157,-20.636,0.84,0.844,0,0,0,0,0.269,217.677,-275.873,140.067,1,3,0,53371,0.008,0.004,0.014,0,0.844,0.84,3.839,0,43,0.663,2,2.187,-0.842,-2.063,33.183,8.474,-16.281,-28.441,-71.854,1,78.975,47.292,0,0.599,-0.407,-0.135,0.904,0,-43.511,6.634,-43.511,0,0.699,0.147,-0.7,-43.511,0.215,0.215,0,3.577,35.096,35.096,0,1,2575.633,50.004,-66.601,,,,,,0,0,,,,,,,,,,,,,2600.449,,,,,,,,,,,,,,,,,,,,,,,,,0.332,-37.66,0.143,-16.989,-19.616,-45.978,-0.353,-59.271,19.116,-47.442,13.886,-62.799,41.408,-92.091,0,-109.84,-40.8,-90.55,0.594,-37.205,,"Po_cari",0.098,-17.233,,"SUGUN",-19.517,-45.561,,"CoalCat",-2.732,-60.807,,"aura_5599",19.041,-47.35,,"TaeGeuk_",14.072,-63.876,,"Kr_Luna",41.364,-92.13,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",2583.618,,,0,""
