id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
44,2,0,0,2,2,2,2,0,0,0,255,255,255,36,1708.306,인생최패망자,R,26,139,-2.593,-0.548,1,0,19.251,-200,27.872,0,0,0,2,1,L,하루（Haru）,190,107,0.5,3,81,1709.391,93,63,44,129,114,22.238,-9.658,0.24,0.085,-0.079,0,0,0,0,-0.347,-36.953,Sabo_10,-0.285,-17.112,Pring__,-23.07,-49.131,눈꽃,-12.808,-65.208,CAT tourniquet,19.462,-40.171,소솨소솨,16.617,-62.604,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,1709.547,1,Sabo_10,-0.506,-18.303,0,0,0,0,0,0,0,3
45,2,0,0,2,2,2,2,0,0,0,255,255,255,37,1727.259,인생최패망자,R,3,105,-1.179,-0.328,2,0,-380.824,0,9.31,0,0,1,2,1,L,하루（Haru）,190,107,0.5,3,80,1728.341,129,94,55,141,117,28.764,-35.715,0.18,0.129,-0.078,0,0,0,0,-0.232,-36.95,Sabo_10,0.053,-17.271,Pring__,-23.455,-48.998,눈꽃,-12.32,-65.132,CAT tourniquet,19.708,-39.973,소솨소솨,16.218,-62.957,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,1733.311,70.45,-87.986,0,0,,0,0,0,0,0,0,0,0,0,3
46,2,0,0,2,2,2,2,0,0,0,255,255,255,38,1753.407,인생최패망자,R,10,116,1.566,0.325,4,0,0,400,13.84,0,0,1,2,1,L,하루（Haru）,190,107,0.5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.547,Sabo_10,0.101,-16.819,Pring__,-23.269,-49.08,눈꽃,-11.728,-66.256,CAT tourniquet,20.454,-44.541,소솨소솨,16.533,-62.566,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,3,1,0,2,0,0,0,0,0,0,255,255,255,20,1809.192,coder_,R,10,79,-0.234,-1.053,2,0,0,400,2.882,0,0,1,0,4,L,CAT tourniquet,190,94.945,0.357,3,80,1810.485,175,159,62,155,124,24.943,14.444,0.14,0.044,-0.111,0.379,0,0,0,0.034,-37.222,하루（Haru）,0.027,-17.276,encounter v,-23.542,-50.267,˗ˋˏ 카피 ˎˊ˗,-10.243,-66.594,Pugeuk,21.571,-48.303,Soleil Luna,11.49,-64.876,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,1817.346,-10.203,-126.522,1822.214,5,Soleil Luna,-0.542,-62.368,1,0,0,0,0,0,0,0
48,3,1,0,2,0,0,0,0,1,0,255,4,255,21,1842.606,coder_,R,14,79,3.23,-2.402,4,0,257.797,348.065,-7.568,0.314,-20.655,1,1,5,R,소솨소솨,164.6,95.643,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-37.71,하루（Haru）,0.311,-18.273,encounter v,-23.052,-49.881,˗ˋˏ 카피 ˎˊ˗,-15.244,-64.115,Pugeuk,19.016,-46.025,Soleil Luna,12.748,-63.018,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,0,2,0,1,0,0,1,0,255,4,255,22,1863.985,coder_,R,26,127,1.432,0.106,4,0,-15.568,-156.701,8.054,0.431,-20.898,1,1,5,R,소솨소솨,164.6,95.643,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,-37.855,하루（Haru）,0.145,-17.616,encounter v,-23.091,-49.833,˗ˋˏ 카피 ˎˊ˗,-15.294,-64.065,Pugeuk,21.132,-45.829,Soleil Luna,12.701,-63.296,AI,35.7,-81.8,별이__,17.32,-19.248,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,0,2,0,2,0,0,1,0,255,4,255,23,1887.526,coder_,R,10,81,-2.585,-1.84,4,0,-141.115,400,-2.905,-0.546,-19.148,1,1,5,R,소솨소솨,164.6,95.643,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-37.917,하루（Haru）,0.094,-17.074,encounter v,-22.796,-48.096,˗ˋˏ 카피 ˎˊ˗,-15.404,-64.078,Pugeuk,20.752,-45.016,Soleil Luna,9.506,-62.357,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,3,1,0,2,0,0,1,0,1,0,255,4,255,24,1917.513,coder_,R,13,82,0.991,-0.705,0,0,-260.012,358.247,-8.053,0,0,0,2,2,L,Pring__,180.4,94.637,0.401,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161,-38.116,하루（Haru）,0.132,-16.92,encounter v,-23.519,-49.678,˗ˋˏ 카피 ˎˊ˗,-14.582,-64.552,Pugeuk,20.479,-44.611,Soleil Luna,8.44,-62.221,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,1,0,2,0,1,1,0,1,0,255,4,255,25,1932.198,coder_,R,39,94,0.552,2.377,1,0,5.725,-200,1.061,0,0,0,2,2,L,Pring__,180.4,94.637,0.401,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-37.843,하루（Haru）,0.067,-16.98,encounter v,-23.459,-49.422,˗ˋˏ 카피 ˎˊ˗,-14.619,-64.568,Pugeuk,21.563,-45.403,Soleil Luna,11.627,-63.373,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
53,3,1,0,2,1,1,1,0,1,0,255,4,255,26,1947.044,coder_,R,10,87,-0.387,-2.655,4,0,0,400,-1.267,-0.071,-20.763,1,2,2,L,Pring__,180.4,94.637,0.401,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-37.827,하루（Haru）,0.055,-17.099,encounter v,-23.449,-49.168,˗ˋˏ 카피 ˎˊ˗,-14.623,-64.597,Pugeuk,20.464,-44.72,Soleil Luna,10.754,-62.883,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,1,0,2,1,2,1,0,1,0,255,4,255,27,1964.756,coder_,R,38,86,-1.146,-0.456,0,1,19.706,-14.112,-0.185,0,0,1,2,2,L,Pring__,180.4,94.637,0.401,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.681,하루（Haru）,0.127,-17.006,encounter v,-23.282,-47.323,˗ˋˏ 카피 ˎˊ˗,-14.483,-64.574,Pugeuk,21.683,-46.223,Soleil Luna,9.55,-63.154,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,3,1,0,2,0,0,2,0,0,1,255,255,4,28,2097.282,coder_,R,38,88,-0.639,-0.385,0,0,-3.475,-38.266,0.903,0,0,1,3,1,L,Sabo_10,184.7,94,0.6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116,-37.444,하루（Haru）,0.052,-17.018,encounter v,-22.468,-47.082,˗ˋˏ 카피 ˎˊ˗,-14.575,-64.314,Pugeuk,20.146,-41.846,Soleil Luna,12.317,-63.803,AI,35.7,-81.8,Slaris,17.795,-112.007,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,1,0,2,0,1,2,0,0,1,255,255,4,29,2112.168,coder_,R,27,128,-0.083,1.622,1,0,11.945,-138.496,3.411,-0.031,-17.619,0,3,1,L,Sabo_10,184.7,94,0.6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104,-37.558,하루（Haru）,0.004,-17.096,encounter v,-22.501,-49.472,˗ˋˏ 카피 ˎˊ˗,-14.587,-64.319,Pugeuk,20.067,-41.877,Soleil Luna,12.295,-63.81,AI,35.7,-81.8,Slaris,17.244,-116.545,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,3,1,0,2,1,1,2,0,0,1,255,255,4,30,2127.56,coder_,R,10,84,1.99,0.302,1,0,-132.56,267.693,0.578,0,0,0,3,1,L,Sabo_10,184.7,94,0.6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,-37.694,하루（Haru）,0.215,-17.286,encounter v,-22.5,-49.509,˗ˋˏ 카피 ˎˊ˗,-13.932,-64.595,Pugeuk,19.865,-41.385,Soleil Luna,12.14,-62.926,AI,35.7,-81.8,Slaris,9.622,-117.403,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
58,3,1,0,2,2,1,2,0,0,1,255,255,4,31,2141.771,coder_,R,29,108,-1.236,0.164,0,0,-205.239,-150.968,-5.989,0,0,0,3,1,L,Sabo_10,184.7,94,0.6,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329,-37.189,하루（Haru）,0.029,-17.099,encounter v,-22.547,-49.487,˗ˋˏ 카피 ˎˊ˗,-14.069,-64.877,Pugeuk,19.32,-42.121,Soleil Luna,12.45,-64.613,AI,35.7,-81.8,Slaris,11.738,-117.614,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
59,3,1,0,2,2,2,2,0,0,1,255,255,4,32,2157.274,coder_,R,10,83,0.346,0.581,2,0,0,400,-12.245,0,0,1,3,1,L,Sabo_10,184.7,94,0.6,3,77,2158.482,161,122,45,150,104,94.609,83.545,0.92,0.059,-0.128,0.326,0,0,0,-0.08,-36.927,하루（Haru）,0.023,-17.164,encounter v,-22.483,-49.388,˗ˋˏ 카피 ˎˊ˗,-15.037,-64.472,Pugeuk,20.308,-45.659,Soleil Luna,12.442,-64.627,AI,35.7,-81.8,Slaris,16.174,-118.614,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
60,3,1,0,2,2,2,2,0,0,1,255,255,4,33,2173.828,coder_,R,38,85,0.891,-0.707,0,0,3.122,18.315,-1.499,0,0,1,3,1,L,Sabo_10,184.7,94,0.6,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275,-37.687,하루（Haru）,0.15,-17.156,encounter v,-23.145,-48.745,˗ˋˏ 카피 ˎˊ˗,-12.478,-64.298,Pugeuk,19.691,-43.617,Soleil Luna,12.804,-64.628,AI,35.7,-81.8,Slaris,13.759,-117.387,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,0,0,2,0,0,0,0,0,0,255,255,255,39,2238.235,인생최패망자,R,10,97,1.846,-0.848,4,0,-48.83,400,-2.051,0,0,1,3,4,R,Pugeuk,190,96.53,0.596,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,-37.474,Sabo_10,0.121,-17.199,Pring__,-23.601,-49.859,눈꽃,-13.236,-65.579,CAT tourniquet,20.128,-45.345,소솨소솨,13.603,-64.649,AI,35.7,-81.8,별이__,0.148,-111.512,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
62,3,0,0,2,0,1,0,0,0,0,255,255,255,40,2253.889,인생최패망자,R,3,124,-5.171,-1.293,1,0,-406.985,0,14.544,-1.384,-15.667,0,3,4,R,Pugeuk,190,96.53,0.596,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,-37.707,Sabo_10,-0.92,-16.84,Pring__,-23.601,-49.858,눈꽃,-13.811,-64.28,CAT tourniquet,20.721,-45.861,소솨소솨,13.382,-64.967,AI,35.7,-81.8,별이__,0.309,-111.457,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,3,0,0,2,1,1,0,0,0,0,255,255,255,41,2272.04,인생최패망자,R,3,127,-0.801,0.001,2,0,-398.581,174.55,20.678,0,0,1,3,4,R,Pugeuk,190,96.53,0.596,3,76,2273.088,78,72,25,110,95,-30,-4.052,0.77,0.045,-0.174,0.059,0,0,0,0.009,-36.801,Sabo_10,-0.106,-16.767,Pring__,-23.592,-49.854,눈꽃,-13.574,-64.349,CAT tourniquet,20.609,-45.902,소솨소솨,13.117,-64.514,AI,35.7,-81.8,별이__,0.281,-111.569,AI,-35.7,-81.8,2272.895,-0.362,-20.92,2275.395,5,소솨소솨,4.801,-65.185,1,0,0,0,0,0,0,2
64,3,0,0,2,0,0,0,1,0,0,13,255,255,42,2309.117,인생최패망자,R,27,127,0.859,0.281,0,0,68.576,-124.668,21.731,0,0,1,4,5,R,Soleil Luna,160,95,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166,-38.124,Sabo_10,-0.014,-16.915,Pring__,-20.378,-42.445,눈꽃,-7.348,-60.11,CAT tourniquet,20.668,-45.686,소솨소솨,8.344,-61.993,AI,35.7,-81.8,별이__,3.221,-107.481,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
65,3,0,0,2,0,1,0,1,0,0,13,255,255,43,2326.05,인생최패망자,R,26,135,0.945,0.207,0,0,5.409,-200,26.684,0,0,1,4,5,R,Soleil Luna,160,95,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,-38.033,Sabo_10,-0.685,-17.099,Pring__,-20.714,-41.641,눈꽃,-6.274,-58.936,CAT tourniquet,21.202,-46.604,소솨소솨,7.559,-62.012,AI,35.7,-81.8,별이__,3.249,-107.472,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,8,0,0,0,0,0,0
66,3,0,0,2,0,2,1,0,0,0,255,255,255,44,2383.858,인생최패망자,R,32,140,-1.546,1.871,1,0,153.017,-80.074,31.322,0,0,0,4,5,R,Soleil Luna,160,95,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-37.682,Sabo_10,-0.491,-16.923,Pring__,-22.33,-46.62,눈꽃,-10.789,-61.716,CAT tourniquet,23.081,-47.524,소솨소솨,11.752,-66.877,AI,35.7,-81.8,별이__,-0.231,-106.338,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
67,3,0,0,2,1,2,1,0,0,0,255,255,255,45,2398.641,인생최패망자,R,26,140,0.098,0.18,0,0,98.936,-200,54.033,0,0,1,4,5,R,Soleil Luna,160,95,0.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,-37.778,Sabo_10,0.017,-16.773,Pring__,-22.188,-47.008,눈꽃,-10.626,-62.014,CAT tourniquet,22.277,-47.336,소솨소솨,12.101,-64.76,AI,35.7,-81.8,별이__,-0.425,-105.784,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
68,3,0,0,2,0,0,2,0,0,0,255,255,255,46,2423.608,인생최패망자,R,4,115,0.904,0.759,0,0,-202.497,0,19.069,0,0,0,5,0,R,coder_,175.3,107,0.349,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,-37.606,Sabo_10,-0.043,-17.057,Pring__,-21.533,-46.719,눈꽃,-12.768,-62.484,CAT tourniquet,21.059,-47.156,소솨소솨,11.991,-64.813,AI,35.7,-81.8,별이__,-0.074,-106.496,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
69,3,0,0,2,0,1,2,0,0,0,255,255,255,47,2436.777,인생최패망자,R,39,95,-0.611,-2.728,4,0,-171.258,-200,20.658,0,0,1,5,0,R,coder_,175.3,107,0.349,3,74,2437.856,234,164,41,155,90,-41.89,-35.418,-0.49,-0.155,-0.133,0.385,0,0,0,-0.042,-36.973,Sabo_10,0.017,-17.236,Pring__,-21.907,-47.183,눈꽃,-13.422,-64.473,CAT tourniquet,20.357,-46.688,소솨소솨,12.114,-64.82,AI,35.7,-81.8,별이__,-0.098,-106.496,AI,-35.7,-81.8,2437.735,0.798,-20.677,2439.631,4,CAT tourniquet,16.422,-42.403,0,0,0,0,0,0,0,2
70,4,1,0,2,0,0,0,0,0,0,255,255,255,34,2492.627,coder_,R,40,98,1.407,0.759,2,0,2.691,-132.018,-3.409,0,0,1,4,3,L,눈꽃,175.2,100.309,0.2,3,74,2493.819,142,111,48,145,127,36.084,16.678,0.57,0.069,0.004,0.01,0,0,0,-0.349,-37.309,하루（Haru）,0.074,-17.133,encounter v,-22.729,-49.44,˗ˋˏ 카피 ˎˊ˗,-14.48,-64.603,Pugeuk,21.565,-47.336,Soleil Luna,12.422,-64.124,AI,35.7,-81.8,Slaris,-1.859,-116.973,AI,-35.7,-81.8,2500.152,-34.29,-128.625,0,0,,0,0,0,0,0,0,0,0,0,4
71,4,1,1,2,0,0,0,0,0,0,255,255,255,35,2529.586,coder_,R,13,94,-1.732,-1.028,4,0,-213.273,400,4.641,-0.42,-17.387,1,5,0,R,인생최패망자,190,90,0.45,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-37.598,하루（Haru）,-0.186,-17.302,encounter v,-21.918,-47.555,˗ˋˏ 카피 ˎˊ˗,-13.918,-65.119,Pugeuk,20.838,-47.273,Soleil Luna,14.935,-64.566,AI,35.7,-81.8,Slaris,8.292,-127.487,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
72,4,1,1,2,0,1,0,0,0,0,255,255,255,36,2547.25,coder_,R,6,87,2.277,-0.576,2,0,372.088,41.517,15.995,0,0,1,5,0,R,인생최패망자,190,90,0.45,3,73,2548.574,133,124,56,145,92,-37.901,-50.19,-0.23,-0.06,-0.114,0.202,0,0,0,-0.103,-37.258,하루（Haru）,0.007,-17.107,encounter v,-21.83,-47.5,˗ˋˏ 카피 ˎˊ˗,-12.324,-65.746,Pugeuk,20.633,-47.684,Soleil Luna,14.572,-64.104,AI,35.7,-81.8,Slaris,8.198,-114.946,AI,-35.7,-81.8,2548.471,1.597,-21.909,0,0,,0,0,0,0,0,0,0,0,0,3
73,4,1,1,2,0,2,0,0,0,0,255,255,255,37,2563.053,coder_,R,14,80,-0.766,-1.491,2,0,268.855,336.66,2.537,0,0,1,5,0,R,인생최패망자,190,90,0.45,3,73,2564.433,109,120,65,139,121,5.234,-36.848,0.76,-0.15,-0.176,0.169,0,0,0,-0.083,-37.299,하루（Haru）,-0.094,-17.112,encounter v,-22.118,-47.556,˗ˋˏ 카피 ˎˊ˗,-12.567,-65.619,Pugeuk,21.383,-46.899,Soleil Luna,13.354,-64.711,AI,35.7,-81.8,Slaris,5.209,-113.112,AI,-35.7,-81.8,2569.825,56.301,-92.234,2574.478,3,˗ˋˏ 카피 ˎˊ˗,2.611,-60.622,1,32,0,0,0,0,0,0
74,4,1,1,2,0,0,1,0,0,0,255,255,255,38,2707.074,coder_,R,27,132,1.419,1.361,4,0,-25.695,-140.19,5.904,0,0,1,6,7,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,-37.366,하루（Haru）,-0.024,-16.722,encounter v,-22.901,-50.106,Slaris,-14.25,-62.814,Pugeuk,20.281,-47.41,Soleil Luna,12.934,-64.632,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
75,4,1,1,2,0,1,1,0,0,0,255,255,255,39,2727.496,coder_,R,26,131,1.071,-0.591,0,0,-17.971,-200,-4.981,0,0,0,6,7,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216,-37.632,하루（Haru）,0.17,-17.262,encounter v,-22.403,-50.103,Slaris,-13.417,-64.053,Pugeuk,20.287,-46.652,Soleil Luna,12.919,-64.649,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
76,4,1,1,2,0,2,1,0,0,0,255,255,255,40,2739.991,coder_,R,26,126,-1.216,-2.738,1,0,-118.808,-200,10.835,-0.191,-24.25,0,6,7,R,별이__,174.5,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,-37.385,하루（Haru）,-0.142,-17.305,encounter v,-22.494,-50.169,Slaris,-13.87,-63.751,Pugeuk,20.442,-46.483,Soleil Luna,12.894,-64.624,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
77,4,1,1,2,1,2,1,0,0,0,255,255,255,41,2754.267,coder_,R,10,89,0.144,0.117,2,0,0,400,-2.275,0,0,1,6,7,R,별이__,174.5,95,0.5,2,36,2755.443,114,90,51,137,86,20.798,-12.824,0.94,0.016,-0.008,0.227,0,0,0,-0.106,-37.013,하루（Haru）,-0.001,-17.296,encounter v,-22.478,-49.554,Slaris,-13.97,-63.831,Pugeuk,20.487,-46.447,Soleil Luna,12.785,-64.715,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,2764.506,23.161,-122.777,2768.617,2,encounter v,5.176,-72.223,1,0,0,0,0,0,0,0
78,4,1,1,2,0,0,1,0,1,0,255,7,255,42,2812.728,coder_,R,14,84,4.265,-2.529,1,0,309.166,231.95,4.126,0.557,-24.524,0,0,4,L,CAT tourniquet,190,94.945,0.357,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,-37.449,하루（Haru）,0.388,-16.99,encounter v,-21.911,-49.461,Slaris,-11.007,-67.23,Pugeuk,20.458,-43.65,Soleil Luna,13.421,-65.399,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,4,1,1,2,1,0,1,0,1,0,255,7,255,43,2830.329,coder_,R,6,84,3.731,-1.55,4,0,320.931,0,-1.543,0,0,1,0,4,L,CAT tourniquet,190,94.945,0.357,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,-37.786,하루（Haru）,0.359,-17.17,encounter v,-22.228,-48.406,Slaris,-7.053,-65.955,Pugeuk,20.854,-45.781,Soleil Luna,12.685,-66.5,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
80,4,1,1,2,1,1,1,0,1,0,255,7,255,44,2857.403,coder_,R,10,88,0.136,-1.113,2,0,0,400,-1.208,0,0,1,0,4,L,CAT tourniquet,190,94.945,0.357,3,57,2858.655,83,87,30,123,77,14.925,36.082,-0.47,0.103,-0.085,0.22,0,0,0,-0.192,-36.932,하루（Haru）,0.061,-17.174,encounter v,-22.519,-49.436,Slaris,-6.719,-65.132,Pugeuk,20.66,-45.86,Soleil Luna,12.179,-64.477,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,2860.402,2,encounter v,-18.602,-44.825,0,0,0,0,0,0,0,1
81,4,1,1,2,0,0,2,0,1,0,255,7,255,45,2883.932,coder_,R,39,100,-0.2,2.236,4,0,-37.16,-185.526,8.694,0,0,1,1,5,R,소솨소솨,164.6,95.643,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.296,하루（Haru）,-0.083,-16.945,encounter v,-23.116,-50.749,Slaris,-11.66,-64.652,Pugeuk,20.827,-45.106,Soleil Luna,11.911,-65.319,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
82,4,1,1,2,0,1,2,0,1,0,255,7,255,46,2894.994,coder_,R,26,101,-0.109,2.14,2,0,-1.973,-162.959,3.275,0,0,1,1,5,R,소솨소솨,164.6,95.643,0.5,2,71,2896.257,215,154,48,155,87,98.016,-66.822,-0.45,0.027,-0.119,0.461,0,0,0,-0.231,-37.088,하루（Haru）,0.063,-16.754,encounter v,-23.085,-50.716,Slaris,-11.542,-64.721,Pugeuk,19.884,-45.68,Soleil Luna,11.901,-65.325,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
83,4,1,1,2,0,2,2,0,1,0,255,7,255,47,2913.279,coder_,R,38,84,-1.751,-1.799,1,0,0.992,11.934,-2.333,0,0,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126,-37.779,하루（Haru）,-0.378,-17.294,encounter v,-23.206,-49.889,Slaris,-14.073,-64.012,Pugeuk,19.79,-45.042,Soleil Luna,10.585,-65.887,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,4,1,1,2,1,2,2,0,1,0,255,7,255,48,2927.674,coder_,R,26,127,0.396,-1.775,1,0,-47.399,-200,11.531,0,0,0,1,5,R,소솨소솨,164.6,95.643,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225,-37.643,하루（Haru）,0.088,-17.189,encounter v,-23.16,-49.873,Slaris,-14.116,-63.929,Pugeuk,19.868,-42.541,Soleil Luna,10.485,-65.545,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
85,4,1,1,2,2,2,2,0,1,0,255,7,255,49,2940.635,coder_,R,10,86,-1.607,-2.409,2,0,-0.42,400,3.421,0,0,1,1,5,R,소솨소솨,164.6,95.643,0.5,2,71,2941.88,180,129,51,155,107,-15.193,-26.665,0.13,-0.115,-0.262,0.419,0,0,0,-0.309,-37.044,하루（Haru）,0.11,-17.185,encounter v,-22.367,-48.667,Slaris,-13.144,-64.153,Pugeuk,20.682,-46.549,Soleil Luna,11.638,-64.405,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,2945.318,31.977,-85.589,2950.283,1,하루（Haru）,4.095,-27.165,1,0,0,0,0,0,0,0
86,4,1,1,2,0,0,2,0,1,1,255,255,7,50,2975.694,coder_,R,26,134,-1.116,-1.901,4,0,-59.405,-200,8.816,0,0,1,2,2,L,Pring__,180.4,94.637,0.401,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-37.613,하루（Haru）,-0.069,-17.241,encounter v,-23.248,-49.723,Slaris,-11.313,-65.08,Pugeuk,20.13,-44.312,Soleil Luna,13.19,-65.19,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
