id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,SIDE,1,1,0,0,0,0,2,0,0,0,255,255,255,,431.152,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
12,,1,0,0,0,0,0,0,0,0,0,255,255,255,0,529.236,"ヒメ__",R,26,84,136,2.134,1.275,0.365,1.985,0.765,2.127,-36.94,43.882,92,7,1,2,104.367,-200,3.174,0,0,0,5,R,"_송글_",174.8,91.844,0.315,3,83,W,Y,1,530.305,108,60,86,36,21,135,126,101.906,38.153,0.412,1.249,-18.757,0.52,0,0.331,37.311,502.507,-325.722,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-37.77,0.018,-17.571,-21.634,-45.687,-16.318,-62.606,22.769,-52.083,12.739,-65.537,40.9,-90.65,0,-109.84,-40.8,-90.55,0.222,-37.234,,"아침땅_",0.011,-17.551,,"D-GAJA",-21.616,-45.668,,"muyang_",-16.302,-62.583,,"HOGGYS 호기스",23.053,-52.464,,"si_ho",12.481,-65.707,,"AI",40.902,-90.652,,"AI",0,-109.843,,"AI",-40.802,-90.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
13,,1,0,0,0,0,1,0,0,0,0,255,255,255,1,549.298,"ヒメ__",R,33,81,132,-1.449,-0.288,0.027,1.758,-0.805,1.331,-36.94,16.12,89,11,0,0,113.434,-91.036,20.639,0,0,0,5,R,"_송글_",174.8,91.844,0.315,,82,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186,-37.747,0.006,-17.575,-21.239,-45.81,-16.593,-62.753,21.64,-51.949,12.57,-65.096,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
14,,1,0,0,0,0,2,0,0,0,0,255,255,255,2,564.157,"ヒメ__",R,0,53,95,0.526,0.664,0.261,1.995,0.221,2,-36.94,59.326,88,12,0,2,0,0,-4.873,0,0,0,5,R,"_송글_",174.8,91.844,0.315,3,82,W,Y,1,565.324,132,78,60,82,57,137,85,39.234,52.082,0.072,1.227,-20.787,0.96,0,0.427,408.929,-180.46,400.265,570.993,-53.532,-63.21,571.751,8,-54.017,0.129,-63.407,0,0,,570.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163,-37.835,0.036,-17.571,-21.781,-45.853,-16.363,-62.833,21.629,-51.862,11.399,-65.561,40.9,-90.65,0,-109.84,-40.8,-90.55,0,-37.153,,"아침땅_",0.018,-17.554,,"D-GAJA",-21.776,-45.878,,"muyang_",-16.269,-62.684,,"HOGGYS 호기스",21.631,-51.9,,"si_ho",11.479,-65.571,,"AI",40.903,-90.653,,"AI",0,-109.843,,"AI",-40.803,-90.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"AI",,,,0,""
15,,1,0,0,0,0,2,0,0,0,0,255,255,255,3,588.232,"ヒメ__",R,10,49,85,-0.09,-0.462,0.31,2.117,0.015,2.156,-36.94,62.258,94,6,0,2,-23.526,400,-3.275,0,0,0,5,R,"_송글_",174.8,91.844,0.315,3,81,W,Y,1,589.474,147,71,90,66,57,144,107,26.333,31.373,-0.127,0.874,-20.496,0.09,0,0.25,332.837,478.378,142.739,594.204,-58.283,-94.143,594.2,8,-56.118,2.178,-91.862,0,0,,594.636,,,,,,,,,,,,,594.456,0,,456,0,,,,,,,,,,,,,,,,,,,0.076,-38.333,0.011,-17.595,-21.671,-45.799,-16.527,-62.916,21.248,-53.196,11.674,-65.77,40.9,-90.65,0,-109.84,-40.8,-90.55,-0.086,-37.15,,"아침땅_",-0.001,-17.558,,"D-GAJA",-21.679,-45.77,,"muyang_",-16.553,-62.893,,"HOGGYS 호기스",21.247,-53.194,,"si_ho",11.659,-65.782,85,"AI",40.903,-90.653,,"AI",0,-109.843,,"AI",-40.803,-90.553,,602.138,0.701,-37.762,,,,,,,,,,,,,599.453,-1.44,-60.007,,,,,,,,,,,,,,,,,,,,,,,,,600.915,-0.997,-58.345,,,,,,,,,,1,0,"AI",,,,48,""
16,,1,0,0,0,0,0,1,0,0,0,255,255,255,4,618.611,"ヒメ__",R,6,45,94,-0.676,0.705,0.065,1.985,-0.992,2.052,-36.94,42.182,100,0,0,2,339.9,17.479,-0.548,0,0,1,3,L,"ddil_ddil69",175.1,89.974,0.401,3,81,W,Y,1,620.047,255,101,101,102,66,145,84,-29.634,-44.582,-0.117,1.13,-20.071,-0.86,0,0.345,188.367,510.657,252.482,620.182,1.772,-22.004,622.615,4,23.207,0.058,-45.179,1,0,,625.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082,-37.871,0.013,-17.609,-24.322,-47.265,-16.84,-62.639,20.64,-53.586,13.711,-65.017,40.9,-90.65,0,-109.84,-40.8,-90.55,0.132,-37.385,,"아침땅_",-0.001,-17.571,,"D-GAJA",-23.113,-48.885,85,"muyang_",-16.844,-62.622,,"HOGGYS 호기스",20.65,-53.623,85,"si_ho",13.679,-64.684,,"AI",40.903,-90.653,,"AI",0,-109.844,,"AI",-40.803,-90.553,,632.028,0.101,-37.654,,,,626.272,-18.342,-39.769,,,,622.614,23.014,-46.354,,,,,,,,,,,,,,,,,,,630.955,-17.523,-39.584,,,,623.996,21.342,-45.461,,,,,,,,,,,,,2,0,"HOGGYS 호기스",,,,41,""
17,,1,0,0,0,0,0,1,1,0,0,13,255,255,5,650.372,"ヒメ__",R,28,86,139,2.903,-0.266,-0.007,1.653,-0.961,1.015,-36.94,6.962,51,49,0,2,88.277,-91.664,33.914,0,0,2,1,L,"_Chun",190,80,0.445,3,80,W,Y,1,651.381,255,153,106,62,49,145,130,24.174,-38.066,-0.373,0.699,-20.248,0.38,0,0.365,55.835,-565.87,-191.503,655.993,82.858,-100.19,,,,,,0,0,,,,,,655.495,,,,,,668.083,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-37.722,0.022,-17.577,-18.715,-40.261,-0.776,-58.808,22.793,-54.293,13.16,-63.993,40.9,-90.65,0,-109.84,-40.8,-90.55,0.21,-37.418,,"아침땅_",-0.005,-17.587,,"D-GAJA",-19.201,-39.982,,"muyang_",-3.831,-58.583,,"HOGGYS 호기스",22.801,-54.302,,"si_ho",13.139,-63.938,,"AI",40.902,-90.652,,"AI",0,-109.843,,"AI",-40.802,-90.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",655.495,,,0,""
18,,1,0,0,0,0,1,1,1,0,0,13,255,255,6,680.433,"ヒメ__",R,30,51,107,0.155,0.105,0.258,1.857,0.27,1.675,-36.94,25.642,100,0,0,0,-105.451,-3.895,11.061,0,0,2,1,L,"_Chun",190,80,0.445,,54,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,685.687,691.583,696.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332,-38.395,0.014,-17.61,-18.699,-40.313,-9.194,-56.843,22.755,-50.312,13.11,-65.166,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,"",685.687,691.583,696.891,0,""
19,,1,0,0,1,0,2,1,0,0,0,255,255,255,7,715.66,"ヒメ__",R,6,59,103,1.305,0.086,0.103,1.907,-0.45,1.837,-36.94,30.913,100,0,0,2,432.914,142.448,-3.331,0,0,2,1,L,"_Chun",190,80,0.445,3,54,W,Y,1,716.836,255,106,128,79,48,145,119,4.171,-17.315,0.247,1.061,-20.458,0.81,0,0.248,-255.795,-431.58,-329.101,717.848,11.363,-52.539,718.682,5,14.569,0.189,-60.083,0,0,,,,,,,,,,,,,,,721.752,2,,147,16,,,,,,,,,,,,,,,,,,,-0.073,-37.96,0.02,-17.623,-18.5,-42.102,-11.323,-57.093,23.695,-51.214,13.91,-64.591,40.9,-90.65,0,-109.84,-40.8,-90.55,-0.123,-37.116,,"아침땅_",-0.009,-17.606,,"D-GAJA",-18.491,-42.08,89,"muyang_",-11.445,-57.636,,"HOGGYS 호기스",23.611,-51.271,,"si_ho",14.074,-64.535,107,"AI",40.903,-90.653,,"AI",0,-109.843,,"AI",-40.803,-90.552,,726.194,-0.685,-38.595,,,,721.167,-18.776,-39.897,,,,,,,718.676,14.611,-61.722,,,,,,,,,,,,,,,,725.15,-17.817,-39.536,,,,,,,719.568,11.045,-58.866,,,,,,,,,,2,0,"si_ho",,,,49,""
20,,1,0,0,1,0,0,2,0,0,0,255,255,255,8,743.579,"ヒメ__",R,33,73,125,2.349,1.243,0.4,1.97,0.803,2.254,-36.94,64.752,80,17,4,1,145.429,-122.449,0.373,0.865,-17.587,3,2,R,"SUGUN",190,82,0.5,,79,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-38.347,0,-17.613,-20.043,-44.249,-16.655,-62.823,22.282,-50.585,11.993,-65.82,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,752.685,-0.191,-36.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
21,,1,0,0,1,1,0,2,0,0,0,255,255,255,9,765.002,"ヒメ__",R,38,57,98,-1.236,-0.713,0.026,1.631,-0.539,1.18,-36.94,14.216,59,41,0,0,0,0,0,0,0,3,2,R,"SUGUN",190,82,0.5,,79,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-37.804,0.018,-17.679,-22.23,-47.326,-16.809,-62.928,22.296,-50.602,12.028,-65.794,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,768.995,-0.064,-37.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
22,,1,0,0,1,1,1,2,0,0,0,255,255,255,10,782.437,"ヒメ__",R,13,36,86,-2.915,0.105,0.161,2,-0.823,2.393,-36.94,46.64,100,0,0,2,-299.165,321.833,-19.423,0,0,3,2,R,"SUGUN",190,82,0.5,3,79,W,Y,1,784.108,255,69,107,76,23,145,111,26.211,13.609,-0.951,1.243,-20.386,0.87,0,0.228,361.782,307.654,366.692,789.004,-32.026,-112.439,791.53,8,-37.943,0.058,-123.529,1,0,,789.814,794.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.091,5,,,,,0.075,-37.982,0.02,-17.663,-22.283,-46.614,-17.071,-62.602,21.646,-51.159,11.922,-65.878,40.9,-90.65,0,-109.84,-40.8,-90.55,0.069,-37.102,,"아침땅_",-0.035,-17.639,,"D-GAJA",-21.806,-45.466,,"muyang_",-16.993,-62.465,,"HOGGYS 호기스",21.815,-51.277,,"si_ho",12.006,-65.822,68,"AI",40.904,-90.653,,"AI",0,-109.844,,"AI",-40.804,-90.553,,802.448,6.4,-45.113,,,,,,,,,,,,,796.768,-0.479,-59.744,,,,,,,,,,,,,,,,,,,,,,,,,801.289,-1.088,-59.288,,,,,,,,,,2,0,"AI",794.495,,,48,""
