id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
41,2,0,0,1,2,1,1,0,0,0,255,255,255,18,1325.251,눈꽃,R,13,105,-0.41,-0.594,0.12,1.867,-36.488,2,0,-349.518,340.479,2.406,0,0,1,6,6,L,vovopo 보보포,160,94,0.549,3,80,1326.35,194,126,78,51,100,150,95,-30.583,-45.455,-0.01,0.068,-0.039,0.419,0,0,0,0.078,-36.986,ゆっち一,0.032,-16.906,CAT tourniquet,-21.059,-49.107,Megu3568,-10.855,-61.566,Apple_Sherbet,21.739,-49.619,coder_,13.698,-65.086,AI,35.7,-81.8,ke ro,-0.241,-102.677,Sabo_10,-36.805,-87.066,1334.831,73.5,-87.691,1340.4,3,Megu3568,1.323,-60.02,1,0,0,0,0,0,0,2
42,2,0,0,1,0,0,1,1,0,0,15,255,255,19,1367.435,눈꽃,R,13,109,0.388,-0.261,0.117,1.924,-36.632,2,0,-180.453,400,-2.538,0,0,1,7,0,R,인생최패망자,190,90,0.45,2,79,1368.583,163,136,67,26,101,150,130,30.186,18.836,0.54,-0.005,-0.042,0.123,0,0,0,0.186,-36.938,ゆっち一,-0.01,-16.809,CAT tourniquet,-19.63,-42.036,Megu3568,-11.435,-60.29,Apple_Sherbet,23.806,-50.571,coder_,13.865,-63.77,AI,35.7,-81.8,ke ro,-2.315,-107.283,Sabo_10,-35.405,-86.851,1373.755,-53.138,-124.372,0,0,,0,0,0,0,0,0,0,0,0,4
43,2,0,0,3,0,0,1,0,0,0,255,255,255,20,1405.228,눈꽃,R,13,103,0.714,1.771,0.258,2.139,-36.621,1,0,-370.815,305.241,-1.156,-0.218,-17.16,0,0,3,R,Tamari_,169.5,86,0.23,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,-37.404,ゆっち一,-0.059,-16.567,CAT tourniquet,-20.494,-47.665,Megu3568,-11.003,-61.122,Apple_Sherbet,24.196,-51.837,coder_,12.657,-64.626,AI,35.7,-81.8,ke ro,-0.379,-98.045,Sabo_10,-36.636,-87.206,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,0,0,3,1,0,1,0,0,0,255,255,255,21,1417.11,눈꽃,R,26,130,0.47,-0.344,0.06,1.665,-36.503,0,0,-46.12,-200,25.352,0,0,0,0,3,R,Tamari_,169.5,86,0.23,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555,-37.494,ゆっち一,-0.063,-16.444,CAT tourniquet,-20.507,-47.614,Megu3568,-11.347,-61.242,Apple_Sherbet,23.372,-50.093,coder_,12.916,-64.997,AI,35.7,-81.8,ke ro,-0.38,-98.043,Sabo_10,-37.087,-87.118,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,2,0,0,3,1,1,1,0,0,0,255,255,255,22,1430.389,눈꽃,R,26,130,-0.162,0.157,0.004,1.74,-36.549,2,0,-57,-200,24.224,0,0,1,0,3,R,Tamari_,169.5,86,0.23,2,79,1431.522,124,96,58,51,70,136,93,34.699,-17.367,0.03,-0.049,-0.134,0.095,0,0,0,0.404,-37.185,ゆっち一,-0.064,-16.498,CAT tourniquet,-20.54,-47.78,Megu3568,-11.488,-61.314,Apple_Sherbet,23.157,-49.182,coder_,13.184,-64.723,AI,35.7,-81.8,ke ro,-0.044,-98.396,Sabo_10,-38.825,-89.688,1441.178,24.709,-117.473,1445.095,5,coder_,4.864,-70.585,1,0,0,0,0,0,0,2
46,2,0,0,3,0,0,1,0,1,0,255,12,255,23,1465.6,눈꽃,R,14,111,1.514,-0.738,0.063,1.823,-36.583,2,0,180.161,400,-1.254,0,0,1,1,1,L,encounter v,190,95,0.447,3,78,1466.723,189,127,117,33,53,150,110,-30,-19.218,0.94,0.024,-0.083,0.064,0,0,0,0.016,-37.084,ゆっち一,0.071,-16.744,CAT tourniquet,-20.132,-48.901,Megu3568,-7.694,-61.046,Apple_Sherbet,23.8,-50.499,coder_,14.275,-64.837,AI,25.901,-87.355,ke ro,-0.655,-115.313,Sabo_10,-34.342,-87.623,1466.505,0.672,-21.286,1468.526,5,coder_,14.172,-59.752,0,0,0,0,0,0,0,2
47,2,0,0,3,0,0,2,0,1,0,255,12,255,24,1493.888,눈꽃,R,1,120,-3.734,0.924,-0.279,2.143,-36.795,1,0,0,0,1.881,0,0,0,2,5,R,소솨소솨,174.8,95.643,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-37.423,ゆっち一,-0.421,-16.357,CAT tourniquet,-20.519,-47.289,Megu3568,-12.826,-62.662,Apple_Sherbet,24.11,-50.78,coder_,11.676,-62.674,AI,35.7,-81.8,ke ro,2.578,-109.179,Sabo_10,-36.503,-82.849,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,2,0,0,3,1,0,2,0,1,0,255,12,255,25,1506.059,눈꽃,R,26,128,0.039,0.313,0.015,1.785,-36.455,0,0,-27.851,-157.348,8.61,0,0,1,2,5,R,소솨소솨,174.8,95.643,0.5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,-37.236,ゆっち一,-0.133,-16.448,CAT tourniquet,-20.543,-47.698,Megu3568,-12.773,-62.595,Apple_Sherbet,23.895,-50.967,coder_,9.689,-63.528,AI,35.7,-81.8,ke ro,2.046,-109.137,Sabo_10,-35.582,-81.319,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,2,0,0,3,1,1,2,0,1,0,255,12,255,26,1518.82,눈꽃,R,0,140,0.738,0.541,0.073,1.87,-36.515,2,0,-9.205,-18.116,3.951,0,0,1,2,5,R,소솨소솨,174.8,95.643,0.5,2,78,1519.839,151,97,48,31,137,136,87,30.197,-9.345,-0.46,-0.012,-0.098,0.241,0,0,0,0.089,-37.047,ゆっち一,-0.077,-16.67,CAT tourniquet,-20.501,-47.676,Megu3568,-13.923,-62.459,Apple_Sherbet,23.938,-50.899,coder_,10.059,-63.828,AI,35.7,-81.8,ke ro,1.381,-108.359,Sabo_10,-37.086,-81.93,1524.324,13.359,-87.582,1525.019,7,ke ro,14.189,-90.463,1,0,0,0,0,0,0,2
50,2,0,0,4,0,0,2,1,0,0,14,255,255,27,1548.956,눈꽃,R,0,137,3.361,2.578,0.421,2.205,-37.154,1,0,14.405,-20.225,0.319,0,0,0,3,8,R,-라후이-,180,95,0.502,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,-37.224,ゆっち一,0.07,-16.381,CAT tourniquet,-19.609,-44.926,Megu3568,-11.745,-63.038,Apple_Sherbet,24.82,-51.813,coder_,10.672,-63.282,AI,35.7,-81.8,ke ro,0.974,-104.293,Sabo_10,-35.97,-83.6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,2,0,0,4,1,0,2,1,0,0,14,255,255,28,1564.895,눈꽃,R,28,135,-0.129,0.226,-0.012,1.796,-36.49,0,0,0.117,-86.913,13.949,0,0,0,3,8,R,-라후이-,180,95,0.502,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,-37.455,ゆっち一,-0.048,-16.374,CAT tourniquet,-21.654,-46.248,Megu3568,-11.73,-62.865,Apple_Sherbet,24.772,-51.768,coder_,12.019,-64.704,AI,35.7,-81.8,ke ro,1.088,-105.401,Sabo_10,-35.644,-83.574,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,2,0,0,4,1,1,2,1,0,0,14,255,255,29,1577.198,눈꽃,R,28,126,0.85,0.992,0.087,1.936,-36.543,2,0,-19.763,-67.811,8.979,0,0,1,3,8,R,-라후이-,180,95,0.502,2,89,1577.984,165,122,62,36,105,150,103,53.955,37.754,-0.01,-0.021,-0.054,0.172,0,0,0,-0.056,-37.098,ゆっち一,-0.03,-16.464,CAT tourniquet,-21.674,-46.298,Megu3568,-11.745,-62.738,Apple_Sherbet,24.684,-51.951,coder_,11.343,-65.26,AI,35.7,-81.8,ke ro,1.349,-104.819,Sabo_10,-36.157,-83.481,1583.748,-47.412,-76.792,1587.991,8,Sabo_10,-60.84,-89.625,1,0,0,0,0,0,0,2
53,3,1,0,4,0,0,0,0,0,0,255,255,255,22,1633.794,인생최패망자,R,0,123,-2.395,0.583,-0.206,1.857,-36.486,2,0,16.764,0,51.942,0,0,1,7,0,L,눈꽃,190,90.415,0.496,3,77,1634.903,30,74,92,74,37,87,81,-30,-7.619,0.92,0.055,0,0,0,0,0,-0.239,-37.282,encounter v,-0.036,-17.107,Yaksok~,-21.088,-49.037,Tamari_,-11.34,-65.235,_이누_,22.862,-51.923,소솨소솨,15.317,-63.26,vovopo 보보포,45.895,-77.89,AI,0,-100.6,-라후이-,-29.184,-78.186,1639.72,5.343,-82.162,1642.415,3,Tamari_,0.502,-61.493,1,0,0,0,0,0,0,2
54,3,1,0,4,0,0,0,1,0,0,0,255,255,23,1665.075,인생최패망자,R,27,127,-0.074,0.477,-0.007,1.739,-36.356,0,0,-0.059,-127.264,14.297,0,0,1,0,2,L,CAT tourniquet,190,94.945,0.357,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,-37.744,encounter v,0.45,-18.639,Yaksok~,-18.737,-43.826,Tamari_,-10.954,-64.966,_이누_,20.241,-46.789,소솨소솨,16.685,-62.682,vovopo 보보포,45.767,-82.652,AI,0,-100.6,-라후이-,-35.104,-86.723,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,3,1,0,4,0,1,0,1,0,0,0,255,255,24,1687.745,인생최패망자,R,6,105,-0.707,0.321,-0.185,1.755,-36.449,2,0,413.226,0,56.131,0,0,1,0,2,L,CAT tourniquet,190,94.945,0.357,3,77,1688.757,182,125,92,61,79,150,101,96.792,-73.707,-0.32,0.022,0.018,0.049,0,0,0,0.06,-37.128,encounter v,-0.027,-17.288,Yaksok~,-16.877,-45.368,Tamari_,-12.716,-65.033,_이누_,21.606,-49.745,소솨소솨,15.798,-63.284,vovopo 보보포,46.977,-82.112,AI,0,-100.6,-라후이-,-37.187,-84.115,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
56,3,1,0,4,0,2,0,1,0,0,0,255,255,25,1711.287,인생최패망자,R,27,140,-0.679,0.57,-0.077,1.745,-36.344,0,0,43.286,-148.382,31.889,0,0,0,0,2,L,CAT tourniquet,190,94.945,0.357,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026,-37.829,encounter v,-0.045,-17.069,Yaksok~,-18.958,-43.97,Tamari_,-12.088,-63.689,_이누_,20.663,-47.652,소솨소솨,14.629,-62.787,vovopo 보보포,45.838,-82.254,AI,0,-100.6,-라후이-,-36.305,-80.293,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,3,1,0,4,0,0,1,1,0,0,0,255,255,26,1736.08,인생최패망자,R,14,113,1.605,0.394,0.048,1.848,-36.325,1,0,366.743,339.852,47.503,0.98,-17.48,0,1,5,R,coder_,171.1,95,0.448,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-38.03,encounter v,0.301,-16.939,Yaksok~,-18.491,-43.39,Tamari_,-13.306,-64.351,_이누_,20.215,-49.816,소솨소솨,9.824,-63.755,vovopo 보보포,44.174,-84.144,AI,0,-100.6,-라후이-,-36.013,-78.471,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
58,3,1,0,4,1,0,1,1,0,0,0,255,255,27,1754.852,인생최패망자,R,10,121,-0.282,0.204,-0.026,1.811,-36.366,2,0,0,400,55.631,0,0,1,1,5,R,coder_,171.1,95,0.448,3,77,1755.935,112,77,38,28,34,125,78,-34.637,-16.972,-0.45,-0.078,0.003,0.116,0,0,0,0.061,-37.251,encounter v,-0.13,-17.147,Yaksok~,-18.405,-44.968,Tamari_,-13.358,-64.578,_이누_,20.133,-50.022,소솨소솨,11.949,-62.415,vovopo 보보포,44.466,-85.374,AI,0,-100.6,-라후이-,-36.653,-78.665,1755.685,0.145,-21.357,1758.276,5,소솨소솨,9.632,-54.008,1,0,0,0,0,0,0,2
59,3,1,0,4,0,0,2,0,1,0,255,6,255,28,1818.085,인생최패망자,R,26,134,2.689,1.464,0.204,1.853,-36.373,3,0,64.439,-200,45.216,-0.015,-19.906,0,2,3,R,Megu3568,174.7,86,0.402,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,-37.735,encounter v,-0.064,-16.833,Yaksok~,-20.493,-47.7,Tamari_,-13.174,-64.147,_이누_,17.041,-47.285,소솨소솨,6.77,-59.487,vovopo 보보포,42.789,-84.407,AI,0,-100.6,-라후이-,-34.802,-80.289,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
60,3,1,0,4,0,0,2,1,1,0,3,6,255,29,1861.934,인생최패망자,R,27,135,0.257,-0.706,0.011,1.502,-36.265,0,0,50.168,-143.71,43.517,0,0,0,3,1,R,ゆっち一,190,95.602,0.334,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162,-37.926,encounter v,0.071,-17.387,Yaksok~,-20.806,-47.775,Tamari_,-12.437,-64.175,_이누_,19.931,-48.68,소솨소솨,8.412,-63.287,vovopo 보보포,42.411,-84.548,AI,0,-100.6,-라후이-,-38.532,-85.48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,1,0,4,0,1,2,1,1,0,3,6,255,30,1880.241,인생최패망자,R,3,106,-0.024,-0.056,0.171,1.685,-36.343,2,0,-394.126,0.889,4.91,0,0,1,3,1,R,ゆっち一,190,95.602,0.334,3,76,1881.408,136,80,52,31,58,133,129,29.054,33.349,0.45,-0.065,-0.121,0.198,0,0,0,0.115,-37.12,encounter v,-0.078,-17.28,Yaksok~,-20.952,-48.509,Tamari_,-12.206,-64.856,_이누_,17.759,-48.559,소솨소솨,8.742,-61.341,vovopo 보보포,42.444,-84.605,AI,0,-100.6,-라후이-,-38.524,-85.463,1886.782,-68.992,-90.712,1892.769,8,-라후이-,-67.012,-89.714,0,0,0,0,0,0,0,4
62,3,1,3,4,0,0,2,0,0,0,255,255,255,31,1997.252,인생최패망자,R,26,138,-1.626,-0.536,-0.154,1.515,-36.106,1,0,13.523,-200,56.9,0,0,0,4,4,R,Apple_Sherbet,190,89.641,0.297,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,-37.513,encounter v,-0.088,-16.99,Yaksok~,-22.747,-51.166,Tamari_,-12.517,-63.495,_이누_,20.497,-50.62,소솨소솨,11.789,-65.295,vovopo 보보포,39.743,-86.934,AI,0,-100.6,-라후이-,-39.451,-85.537,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,3,1,3,4,1,0,2,0,0,0,255,255,255,32,2010.759,인생최패망자,R,26,138,1.337,0.966,0.102,1.81,-36.237,2,0,69.023,-185.789,25.94,0,0,1,4,4,R,Apple_Sherbet,190,89.641,0.297,3,76,2011.625,189,81,33,8,47,133,130,56.967,59.678,0.5,-0.003,-0.006,0.136,0,0,0,-0.449,-36.954,encounter v,-0.032,-17.077,Yaksok~,-22.688,-51.148,Tamari_,-12.706,-62.974,_이누_,20.229,-50.156,소솨소솨,13.429,-64.494,vovopo 보보포,39.618,-87.111,AI,0,-100.6,-라후이-,-39.394,-85.696,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
64,3,1,3,4,1,1,2,0,0,0,255,255,255,33,2030.123,인생최패망자,R,14,109,2.99,-0.723,0.079,1.775,-36.565,1,0,375.683,325.977,32.868,0,0,0,4,4,R,Apple_Sherbet,190,89.641,0.297,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,-37.835,encounter v,-0.069,-17.032,Yaksok~,-22.696,-51.136,Tamari_,-13.134,-63.124,_이누_,20.355,-50.338,소솨소솨,13.02,-63.703,vovopo 보보포,41.271,-87.575,AI,0,-100.6,-라후이-,-39.835,-87.363,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
65,3,1,3,4,2,1,2,0,0,0,255,255,255,34,2043.257,인생최패망자,R,26,140,-0.925,0.197,-0.104,1.656,-36.156,0,0,43.791,-200,49.483,0,0,0,4,4,R,Apple_Sherbet,190,89.641,0.297,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,-37.906,encounter v,-0.151,-17.05,Yaksok~,-22.684,-51.112,Tamari_,-14.56,-63.22,_이누_,20.359,-50.337,소솨소솨,13.046,-64.449,vovopo 보보포,41.275,-87.58,AI,0,-100.6,-라후이-,-39.755,-87.321,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
66,3,1,3,4,2,2,2,0,0,0,255,255,255,35,2055.058,인생최패망자,R,10,111,1.483,0.336,0.138,1.928,-36.489,2,0,0,400,16.25,0,0,1,4,4,R,Apple_Sherbet,190,89.641,0.297,3,97,2056.157,209,99,48,25,59,142,96,-28.466,-11.884,-0.43,-0.013,-0.025,0.155,0,0,0,0.385,-37.205,encounter v,-0.038,-17.073,Yaksok~,-22.686,-51.123,Tamari_,-13.323,-62.878,_이누_,20.37,-50.343,소솨소솨,12.448,-64.479,vovopo 보보포,41.294,-87.596,AI,0,-100.6,-라후이-,-39.774,-87.243,2055.88,0.665,-21.584,2058.157,5,소솨소솨,8.439,-58.902,0,0,0,0,0,0,0,2
67,3,0,3,4,0,0,0,0,0,0,255,255,255,30,2112.381,눈꽃,R,13,105,-0.535,0.13,0.094,1.995,-36.608,2,0,-313.165,377.313,-7.119,0,0,1,4,4,R,_이누_,190.4,90,0.5,2,75,2113.414,174,109,55,3,132,150,117,27.887,47.038,0.18,-0.028,-0.047,0.251,0,0,0,-0.009,-37.228,ゆっち一,-0.057,-16.655,CAT tourniquet,-21.929,-48.568,Megu3568,-12.829,-61.54,Apple_Sherbet,23.819,-51.427,coder_,13.328,-64.146,AI,35.7,-81.8,ke ro,0.033,-105.413,Sabo_10,-40.867,-85.62,2117.866,-88.539,-75.068,0,0,,0,0,0,0,0,0,0,0,0,3
68,3,0,3,4,0,1,0,0,0,0,255,255,255,31,2130.279,눈꽃,R,10,106,0.303,0.148,0.048,2.006,-36.568,0,0,-44.626,400,3.89,0,0,0,4,4,R,_이누_,190.4,90,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,-37.538,ゆっち一,-0.063,-16.405,CAT tourniquet,-21.665,-48.302,Megu3568,-13.685,-61.224,Apple_Sherbet,23.726,-51.861,coder_,13.126,-65.127,AI,35.7,-81.8,ke ro,-1.79,-104.44,Sabo_10,-46.088,-83.375,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
69,3,0,3,4,0,2,0,0,0,0,255,255,255,32,2143.312,눈꽃,R,13,107,-0.888,-0.221,0.041,1.935,-36.659,2,0,-270.432,400,5.373,0,0,1,4,4,R,_이누_,190.4,90,0.5,2,69,2144.292,247,141,75,65,152,150,96,28.209,20.139,-0.43,-0.087,-0.143,0.08,0,0,0,-0.024,-37.263,ゆっち一,-0.052,-16.655,CAT tourniquet,-21.651,-48.268,Megu3568,-13.393,-62.306,Apple_Sherbet,24.037,-51.946,coder_,12.966,-65.322,AI,35.7,-81.8,ke ro,-1.76,-104.476,Sabo_10,-45.254,-82.117,2148.831,-26.232,-95.355,2153.102,7,ke ro,-36.405,-120.488,1,0,0,0,0,0,0,2
70,3,0,3,4,0,0,0,0,1,0,255,13,255,33,2186.469,눈꽃,R,13,111,-0.582,0.505,0.111,2.029,-36.569,0,0,-383.487,320.839,3.441,0,0,0,5,2,R,Yaksok~,190,92.369,0.397,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,-37.136,ゆっち一,-0.127,-16.375,CAT tourniquet,-21.953,-48.633,Megu3568,-13.59,-63.847,Apple_Sherbet,23.929,-51.048,coder_,7.032,-63.889,AI,35.7,-81.8,ke ro,1.01,-103.702,Sabo_10,-34.954,-86.458,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
71,3,0,3,4,0,1,0,0,1,0,255,13,255,34,2200.139,눈꽃,R,13,111,1.669,0.105,0.322,1.945,-36.591,2,0,-390.434,312.348,-7.745,0,0,1,5,2,R,Yaksok~,190,92.369,0.397,3,75,2201.04,255,0,115,108,75,74,65,58,54.747,0.55,-0.213,-0.118,0.082,0,0,0,0.206,-37.199,ゆっち一,-0.071,-16.631,CAT tourniquet,-21.637,-48.216,Megu3568,-13.37,-63.943,Apple_Sherbet,23.908,-50.899,coder_,8.658,-64.433,AI,35.7,-81.8,ke ro,1.002,-103.635,Sabo_10,-35.287,-86.235,0,0,0,2205.519,2,CAT tourniquet,-35.766,-44.957,0,0,0,0,0,0,0,1
72,3,0,3,5,0,0,1,0,0,0,255,255,255,35,2240.855,눈꽃,R,28,133,-1.449,1.05,-0.132,1.921,-36.524,4,0,50.749,-66.796,10.191,0.264,-19.954,1,6,6,L,vovopo 보보포,160,94,0.549,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,-37.482,ゆっち一,0.193,-17.435,CAT tourniquet,-21.45,-46.338,Megu3568,-12.791,-61.863,Apple_Sherbet,21.927,-49.357,coder_,14.622,-64.256,AI,35.7,-81.8,ke ro,0.524,-108.356,Sabo_10,-31.713,-87.32,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
73,3,0,3,5,0,1,1,0,0,0,255,255,255,36,2259.926,눈꽃,R,0,133,-1.639,0.37,-0.137,1.869,-36.451,4,0,-3.687,-36.534,4.574,0.137,-20.138,1,6,6,L,vovopo 보보포,160,94,0.549,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,-37.407,ゆっち一,0.131,-17.279,CAT tourniquet,-21.634,-47.505,Megu3568,-12.718,-62.359,Apple_Sherbet,22.292,-50.394,coder_,13.646,-64.273,AI,35.7,-81.8,ke ro,3.833,-104.966,Sabo_10,-34.834,-88.493,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
74,3,0,3,5,0,2,1,0,0,0,255,255,255,37,2273.233,눈꽃,R,28,140,-0.717,1.802,-0.063,2.006,-36.579,2,0,-7.682,-69.348,7.257,0,0,1,6,6,L,vovopo 보보포,160,94,0.549,3,75,2274.258,201,106,70,42,58,150,89,43.758,19.097,-0.34,0.029,-0.027,0.202,0,0,0,0.089,-37.101,ゆっち一,-0.029,-16.637,CAT tourniquet,-21.364,-48.352,Megu3568,-12.506,-64.448,Apple_Sherbet,22.236,-50.47,coder_,13.26,-65.013,AI,35.7,-81.8,ke ro,2.234,-101.269,Sabo_10,-35.606,-91.026,2279.262,-19.625,-81.273,2279.387,3,Megu3568,-19.152,-79.758,0,0,0,0,0,0,0,1
75,3,0,3,5,0,0,2,0,0,0,255,255,255,38,2303.463,눈꽃,R,10,109,1.689,0.185,0.166,2.008,-36.537,1,0,-20.306,400,6.048,0,0,0,7,0,R,인생최패망자,190,90,0.45,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,-37.359,ゆっち一,-0.072,-16.352,CAT tourniquet,-20.537,-48.603,Megu3568,-13.93,-62.562,Apple_Sherbet,24.461,-52.883,coder_,12.071,-65.612,AI,35.7,-81.8,ke ro,-1.402,-105.618,Sabo_10,-37.169,-88.147,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
76,3,0,3,5,1,0,2,0,0,0,255,255,255,39,2315.025,눈꽃,R,10,110,0.822,-0.462,0.126,1.876,-36.442,2,0,-115.918,399.999,6.016,0,0,1,7,0,R,인생최패망자,190,90,0.45,2,74,2316.147,225,131,83,36,97,150,98,90.501,-89.396,-0.45,-0.015,0.015,0.071,0,0,0,0.006,-37.116,ゆっち一,-0.062,-16.549,CAT tourniquet,-20.617,-48.604,Megu3568,-13.458,-62.978,Apple_Sherbet,24.336,-52.734,coder_,12.843,-64.688,AI,35.7,-81.8,ke ro,-0.801,-104.947,Sabo_10,-36.736,-87.501,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
77,3,0,3,5,1,1,2,0,0,0,255,255,255,40,2329.035,눈꽃,R,26,140,-1.934,-0.043,-0.164,1.714,-36.527,2,0,-38.523,-169.863,12.405,0,0,1,7,0,R,인생최패망자,190,90,0.45,2,71,2330.047,173,121,85,44,67,150,130,22.929,43.352,0.45,-0.038,-0.038,0.098,0,0,0,-0.113,-37.198,ゆっち一,-0.124,-16.619,CAT tourniquet,-22.039,-48.82,Megu3568,-13.587,-62.487,Apple_Sherbet,24.665,-52.497,coder_,13.92,-64.42,AI,35.7,-81.8,ke ro,-0.973,-102.63,Sabo_10,-39.482,-85.933,2334.831,-64.704,-123.431,0,0,,0,0,0,0,0,0,0,0,0,4
78,3,0,3,6,0,0,2,0,0,0,255,255,255,41,2364.097,눈꽃,R,14,100,0.569,-0.419,-0.113,1.886,-36.517,0,0,347.395,322.449,0.898,0,0,1,0,3,R,Tamari_,169.5,86,0.23,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-37.209,ゆっち一,-0.029,-16.687,CAT tourniquet,-19.104,-41.703,Megu3568,-15.335,-64.184,Apple_Sherbet,23.952,-50.877,coder_,12.169,-65.312,AI,35.7,-81.8,ke ro,1.481,-99.426,Sabo_10,-37.825,-85.67,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,3,0,3,6,0,1,2,0,0,0,255,255,255,42,2376.511,눈꽃,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,R,Tamari_,169.5,86,0.23,2,74,2377.422,226,124,41,16,134,150,89,-7.356,-40.24,-0.53,0.004,-0.071,0.192,0,0,0,0.163,-37.128,ゆっち一,-0.036,-16.915,CAT tourniquet,-21.323,-48.777,Megu3568,-15.406,-64.066,Apple_Sherbet,24.137,-50.956,coder_,13.139,-65.476,AI,35.708,-81.807,ke ro,1.484,-99.414,Sabo_10,-38.175,-86.67,2377.887,-0.262,-20.223,2381.262,0,눈꽃,-0.114,-36.128,0,0,0,0,0,0,0,3
80,3,0,3,6,0,2,2,0,0,0,255,255,255,43,2392.007,눈꽃,R,28,133,-0.623,1.086,-0.036,1.933,-36.474,2,0,-53.498,-57.884,10.409,0,0,1,0,3,R,Tamari_,169.5,86,0.23,2,74,2392.918,164,84,30,11,83,132,83,-35.008,-21.34,-0.44,-0.038,-0.053,0.086,0,0,0,0.061,-37.025,ゆっち一,-0.044,-16.756,CAT tourniquet,-21.287,-48.01,Megu3568,-15.141,-64.676,Apple_Sherbet,24.191,-50.945,coder_,13.158,-66.183,AI,35.7,-81.8,ke ro,0.666,-98.453,Sabo_10,-39.434,-87.468,2392.657,0.466,-20.591,2395.657,5,coder_,14.827,-59.231,0,0,0,0,0,0,0,2
