id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,4,0,4,2,0,0,1,0,0,0,255,255,255,55,2373.443,"まととまと",R,26,91,126,1.429,0.703,0.402,1.946,0.558,1.791,-36.397,54.216,83,17,0,0,34.656,-200,2.309,0,0,3,5,R,"ByeolBam",175.4,90,0.5,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-37.521,-0.002,-17.031,-18.409,-43.685,-13.368,-58.165,20.623,-47.115,9.519,-63.413,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2378.271,-0.379,-37.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
12,,4,0,4,2,0,1,1,0,0,0,255,255,255,56,2386.242,"まととまと",R,26,101,136,-1.699,-0.389,0.002,1.65,-0.614,1.184,-36.397,22.479,87,13,0,1,-97.923,-200,38.294,0,0,3,5,R,"ByeolBam",175.4,90,0.5,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148,-37.316,0.006,-17.298,-18.773,-44.022,-13.37,-58.704,19.499,-45.482,10.129,-63.255,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2390.809,-0.379,-37.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
13,,4,0,4,2,1,1,1,0,0,0,255,255,255,57,2397.681,"まととまと",R,26,105,140,-1.251,-1.263,0.036,1.437,-0.508,0.688,-36.397,2.61,48,52,0,1,-31.05,-200,35.451,0,0,3,5,R,"ByeolBam",175.4,90,0.5,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139,-37.077,-0.001,-17.353,-19.067,-44.093,-13.24,-58.665,19.359,-45.946,10.198,-63.32,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2403.657,-0.527,-37.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
14,,4,0,4,2,2,1,1,0,0,0,255,255,255,58,2410.155,"まととまと",R,1,23,79,-0.873,-1.873,0.179,1.615,-0.065,1.104,-36.397,35.53,53,47,0,4,-1.75,-0.844,-3.844,-0.223,-19.034,3,5,R,"ByeolBam",175.4,90,0.5,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,-37.371,-0.045,-17.204,-18.382,-43.186,-13.502,-58.607,19.66,-45.461,10.028,-63.29,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2418.71,0.245,-38.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
15,,4,0,4,2,2,2,1,0,0,0,255,255,255,59,2427.584,"まととまと",R,13,62,93,-3.436,-1.3,0.126,1.772,-0.68,1.315,-36.397,34.119,94,6,0,4,-342.854,242.874,-31.681,0,0,3,5,R,"ByeolBam",175.4,90,0.5,,83,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2430.371,3,,578,0,,,,,,,,,,,,,,,,,,,-0.086,-38.08,-0.238,-17.266,-18.447,-43.507,-13.484,-59.675,19.67,-45.447,10.412,-63.469,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2434.479,-0.939,-38.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
16,,4,0,4,2,0,0,2,0,0,0,255,255,255,60,2444.983,"まととまと",R,26,97,131,-0.113,0.819,0.257,1.931,0.177,1.848,-36.397,31.246,87,13,0,2,-163.381,-200,19.332,0,0,4,3,R,"muyang_",171,80,0.498,3,33,W,Y,1,2446.002,255,255,75,81,32,145,114,29.172,41.484,-0.131,1.217,-20.153,0.77,0,0.356,462.396,377.503,-60.679,2450.846,-74.567,-90.136,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-38.068,0.024,-16.841,-18.528,-43.898,-13.421,-59.702,18.708,-45.957,9.569,-63.633,40.907,-90.657,0,-109.84,-40.807,-90.557,-0.056,-36.5,,"うよすま",-0.016,-16.822,,"-라후이-",-19.351,-45.416,,"Gonyong",-13.392,-59.615,,"소솨소솨",18.73,-45.831,,"CoalCat",9.618,-63.522,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
17,,4,0,4,2,0,1,2,0,0,0,255,255,255,61,2463.553,"まととまと",R,13,87,111,-2.715,-2.077,0.033,1.541,-0.517,0.912,-36.397,15.621,49,51,0,1,-368.771,337.651,-27.261,-0.61,-19.126,4,3,R,"muyang_",171,80,0.498,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-37.845,-0.363,-17.056,-19.354,-43.237,-15.453,-61.07,19.725,-46.068,9.208,-63.572,40.915,-90.664,0,-109.85,-40.808,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
18,,4,0,4,2,1,1,2,0,0,0,255,255,255,62,2474.465,"まととまと",R,13,82,107,-1.134,-0.974,0.267,1.796,0.208,1.522,-36.397,34.418,92,8,0,0,-376.931,315.982,-23.873,0,0,4,3,R,"muyang_",171,80,0.498,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086,-38.186,-0.352,-17.005,-19.354,-42.826,-15.148,-61.197,19.55,-46.037,9.247,-63.579,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
19,,4,0,4,2,1,2,2,0,0,0,255,255,255,63,2489.48,"まととまと",R,0,70,109,0.447,2.455,0.279,2.196,0.186,2.986,-36.397,77.548,83,17,0,1,0,0,3.755,0,0,4,3,R,"muyang_",171,80,0.498,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-38.167,-0.085,-17.175,-19.365,-42.756,-15.22,-61.194,19.379,-46.116,9.264,-63.57,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
20,,4,0,4,2,2,2,2,0,0,0,255,255,255,64,2502.686,"まととまと",R,26,94,128,-1.676,0.929,0.046,1.955,-0.479,1.904,-36.397,37.67,85,15,0,4,-172.77,-200,22.239,0,0,4,3,R,"muyang_",171,80,0.498,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2505.317,4,,578,0,,,,,,,,,,,,,,,,,,,-0.157,-37.374,0.032,-17.057,-19.302,-42.793,-15.848,-60.802,19.376,-46.047,9.234,-63.542,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
21,SIDE,4,0,4,2,0,0,2,0,0,0,255,255,255,,2508.627,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
22,,5,1,4,2,0,0,0,0,0,0,255,255,255,37,2539.606,"CAT tourniquet",L,26,88,140,0.523,0.377,-0.354,2.034,0.223,1.613,-36.67,29.824,95,5,0,0,11.721,-200,4.668,0,0,5,3,R,"Gonyong",175,80,0.2,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-37.693,0.01,-16.665,-22.45,-48.561,-17.104,-62.662,20.241,-50.8,12.512,-65.369,40.922,-90.671,0,-109.86,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
23,,5,1,4,2,0,1,0,0,0,0,255,255,255,38,2557.346,"CAT tourniquet",L,26,87,140,0.445,-1.497,-0.377,1.726,0.117,0.531,-36.67,27.171,66,34,0,1,74.074,-200,-49.039,0,0,5,3,R,"Gonyong",175,80,0.2,,45,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,-37.627,0.019,-17.013,-22.653,-48.501,-17.095,-62.645,20.162,-50.691,12.531,-65.377,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
24,,5,1,4,2,1,1,0,0,0,0,255,255,255,39,2572.402,"CAT tourniquet",L,10,86,128,-0.984,-0.783,-0.491,2.028,-0.414,1.593,-36.67,29.024,92,8,0,0,0,400,-18.75,-0.149,-17.87,5,3,R,"Gonyong",175,80,0.2,,45,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112,-37.73,0.001,-17.105,-22.517,-48.369,-16.995,-62.715,20.104,-50.98,12.442,-65.673,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
