id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
38,2,1,3,0,0,0,0,0,0,0,255,255,255,25,1027.785,"encounter v",R,15,85,128,-0.181,0.225,0.559,0.923,-37.123,0,0,0,-369.851,2.584,0,0,0,7,6,R,"アリアル",190,95,0.5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-37.798,0,"Pring__",-0.001,-17.012,0,"신과함께1",-19.846,-43.977,0,"Pizzallaris",-13.57,-61.774,0,"Ayu_Yua",24.473,-50.368,0,"Multeinn",11.186,-62.925,0,"甲斐野柊太",37.221,-86.63,0,"それいゆ るな",0.082,-111.193,0,"눈꽃",-39.186,-85.43,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
39,2,1,3,0,0,1,0,0,0,0,255,255,255,26,1042.818,"encounter v",R,33,80,131,0.9,-0.244,0.613,0.981,-37.067,2,0,139.779,104.39,-0.279,0,0,1,7,6,R,"アリアル",190,95,0.5,1,67,1044.049,255,19,137,127,68,150,87,-22.521,46.607,-1,-0.033,-0.021,0,0.366,0.365,-37.393,0,"Pring__",-0.021,-17.066,0,"신과함께1",-19.643,-43.986,0,"Pizzallaris",-13.774,-61.747,0,"Ayu_Yua",24.471,-50.377,0,"Multeinn",12.069,-63.548,0,"甲斐野柊太",37.27,-86.614,0,"それいゆ るな",0.086,-111.192,0,"눈꽃",-37.856,-84.839,0,1044.013,-1.788,-20.483,0,0,"",0,0,0,0,0,0,0,0,0,3
40,2,1,3,0,0,2,0,0,0,0,255,255,255,27,1060.936,"encounter v",R,4,76,123,6.325,-2.289,0.623,0.974,-37.485,3,0,-204.071,0,-3.636,1.017,-27.136,0,7,6,R,"アリアル",190,95,0.5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,-37.296,0,"Pring__",1.386,-18.634,0,"신과함께1",-20.1,-44.046,0,"Pizzallaris",-14.689,-62.313,0,"Ayu_Yua",26.047,-51.64,0,"Multeinn",11.855,-62.397,0,"甲斐野柊太",37.133,-89.56,0,"それいゆ るな",0.148,-111.141,0,"눈꽃",-39.351,-86.196,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
41,2,1,3,0,0,0,0,1,0,0,255,255,255,28,1099.485,"encounter v",R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,R,"Yaksok~",190,87.935,0.251,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
42,2,1,3,0,0,0,0,1,0,0,255,255,255,28,1183.094,"encounter v",R,5,85,136,0.392,-0.303,0.436,0.922,-36.959,0,0,-79.835,-48.427,1.108,0,0,1,8,9,R,"Yaksok~",190,87.935,0.251,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-37.655,0,"Pring__",-0.13,-17.142,0,"신과함께1",-19.745,-42.084,0,"Pizzallaris",-11.882,-63.215,0,"Ayu_Yua",25.236,-51.012,0,"Multeinn",5.567,-59.036,0,"甲斐野柊太",43.786,-94.229,0,"それいゆ るな",0.173,-111.153,0,"눈꽃",-42.057,-91.601,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
43,2,1,3,0,0,1,0,1,0,0,255,255,255,29,1199.754,"encounter v",R,9,57,103,0.397,1.28,0.258,1.136,-36.572,2,0,365.589,-312.348,-33.615,0,0,1,8,9,R,"Yaksok~",190,87.935,0.251,3,69,1200.748,5,1,0,11,25,4,32,-20,5.966,0.57,-0.044,-0.041,1,0.658,0.026,-37.259,120,"Pring__",-0.119,-17.084,0,"신과함께1",-18.982,-41.769,0,"Pizzallaris",-12.047,-62.086,0,"Ayu_Yua",25.3,-51.053,0,"Multeinn",8.225,-62.496,0,"甲斐野柊太",45.864,-97.277,0,"それいゆ るな",0.175,-111.143,0,"눈꽃",-42.199,-91.466,0,1200.213,-0.24,-23.331,1201.869,0,"encounter v",-1.32,-31.699,1,0,0,0,0,0,0,2
44,2,1,3,0,0,0,1,1,0,0,9,255,255,30,1236.617,"encounter v",R,2,68,112,11.741,-2.529,0.495,0.854,-37.43,1,0,-180.953,-398.98,-3.497,1.363,-28.706,0,0,8,R,"양_뭉이",190,95,0.5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.923,-32.27,0,"Pring__",2.034,-19.809,111,"신과함께1",-19.333,-40.239,0,"Pizzallaris",-0.399,-58.965,85,"Ayu_Yua",24.111,-47.438,0,"Multeinn",6.768,-62.512,0,"甲斐野柊太",44.213,-94.914,0,"それいゆ るな",0.168,-111.171,0,"눈꽃",-37.718,-84.24,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
45,2,1,3,0,1,0,1,0,1,0,255,9,255,31,1258.862,"encounter v",R,15,62,108,-0.729,1.249,0.308,1.105,-36.561,1,0,5.13,-400,-25.418,0,0,0,0,8,R,"양_뭉이",190,95,0.5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,-37.502,0,"Pring__",-0.01,-16.843,111,"신과함께1",-19.663,-42.147,0,"Pizzallaris",-10.335,-59.025,0,"Ayu_Yua",20.929,-45.312,0,"Multeinn",10.01,-63.168,0,"甲斐野柊太",45.928,-98.491,0,"それいゆ るな",0.175,-111.154,0,"눈꽃",-37.525,-84.337,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
46,2,1,3,0,2,0,1,0,1,0,255,9,255,32,1271.094,"encounter v",R,33,87,140,2.704,-0.336,0.583,0.95,-36.72,4,0,112.605,40.364,-11.97,0.213,-20.583,1,0,8,R,"양_뭉이",190,95,0.5,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-36.999,0,"Pring__",-0.005,-19.263,0,"신과함께1",-19.619,-42.709,0,"Pizzallaris",-13.192,-60.906,0,"Ayu_Yua",19.089,-39.977,0,"Multeinn",10.47,-61.211,0,"甲斐野柊太",46.103,-98.329,0,"それいゆ るな",0.171,-111.168,0,"눈꽃",-37.593,-84.298,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
47,2,1,3,0,0,0,1,1,1,0,8,9,255,33,1305.541,"encounter v",R,0,91,138,0.492,0.045,0.427,0.992,-36.748,2,0,-10.749,-42.077,3.02,0,0,1,1,4,R,"소솨소솨",190,80,0.2,2,67,1306.376,250,10,102,0,0,136,130,-30,46.424,0.6,-0.039,-0.068,0,0.391,0.187,-37.166,0,"Pring__",-0.021,-16.987,0,"신과함께1",-19.604,-43.705,85,"Pizzallaris",-13.344,-61.104,0,"Ayu_Yua",21.973,-46.767,0,"Multeinn",7.629,-63.815,0,"甲斐野柊太",47.31,-104.976,0,"それいゆ るな",0.184,-111.144,0,"눈꽃",-40.169,-88.203,0,1305.58,-1.702,-20.678,1309.135,8,"눈꽃",-46.3,-75.321,1,2,0,0,0,0,0,2
48,2,1,3,0,0,0,1,1,1,1,4,255,9,34,1335.331,"encounter v",R,3,89,127,-0.219,-0.181,0.696,0.965,-37.018,0,0,-443.792,0,-13.972,0,0,0,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,-37.475,0,"Pring__",0.026,-16.945,111,"신과함께1",-19.365,-43.118,0,"Pizzallaris",-12.982,-59.499,0,"Ayu_Yua",18.71,-40.263,0,"Multeinn",8.127,-50.433,0,"甲斐野柊太",53.268,-109.561,0,"それいゆ るな",0.177,-111.158,0,"눈꽃",-41.856,-84.553,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
49,2,1,3,0,0,1,1,1,1,1,4,255,9,35,1347.305,"encounter v",R,3,88,127,0.019,-0.063,0.719,0.983,-37.122,0,0,-436.703,0,-10.598,0,0,1,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,-37.362,0,"Pring__",0.006,-16.93,111,"신과함께1",-19.75,-42.623,0,"Pizzallaris",-12.96,-56.486,0,"Ayu_Yua",19.158,-40.356,0,"Multeinn",9.073,-52.387,0,"甲斐野柊太",53.035,-108.818,0,"それいゆ るな",-0.005,-111.162,0,"눈꽃",-41.03,-85.261,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
50,2,1,3,0,0,2,1,1,1,1,4,255,9,36,1361.329,"encounter v",R,15,85,128,-3.364,4.847,0.25,1.596,-36.577,1,0,0,-400,7.149,0,0,0,2,7,R,"ke ro",166.4,83.267,0.345,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161,-33.319,109,"Pring__",-1.448,-14.577,88,"신과함께1",-19.775,-42.814,87,"Pizzallaris",-12.918,-56.385,0,"Ayu_Yua",18.397,-41.938,0,"Multeinn",10.119,-55.111,0,"甲斐野柊太",52.943,-108.819,0,"それいゆ るな",-0.02,-111.14,0,"눈꽃",-41.054,-85.247,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
51,2,1,3,0,1,2,1,1,1,1,4,255,9,37,1392.541,"encounter v",R,0,85,139,-0.251,-0.518,0.54,0.916,-37.123,2,0,0,0,0.635,0,0,1,2,7,R,"ke ro",166.4,83.267,0.345,3,67,1393.436,161,5,80,29,0,140,118,-30,-24.193,0.24,-0.029,-0.058,0,0.273,0.041,-37.197,0,"Pring__",-0.139,-16.99,0,"신과함께1",-19.463,-43.519,0,"Pizzallaris",-11.983,-56.125,0,"Ayu_Yua",19.915,-44.256,0,"Multeinn",10.795,-54.828,0,"甲斐野柊太",52.906,-108.828,90,"それいゆ るな",0.204,-111.132,0,"눈꽃",-39.64,-87.989,0,1392.535,0.413,-20.453,1396.913,6,"甲斐野柊太",35.338,-99.286,1,0,0,0,0,0,0,2
52,2,1,4,0,0,0,1,1,1,1,7,4,8,38,1424.885,"encounter v",R,3,70,113,16.78,-2.806,0.683,1.19,-37.437,1,0,-436.692,0,-12.811,2.301,-26.397,0,3,5,L,"하루（Haru）",170,80,0.549,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541,-32.604,0,"Pring__",1.418,-14.607,52,"신과함께1",-19.551,-42.903,0,"Pizzallaris",-12.386,-57.702,0,"Ayu_Yua",19.83,-44.507,0,"Multeinn",11.868,-58.409,0,"甲斐野柊太",47.55,-103.654,0,"それいゆ るな",5.371,-112.865,0,"눈꽃",-34.581,-81.569,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
53,2,1,4,0,1,0,1,1,1,1,7,4,8,39,1451.983,"encounter v",R,33,88,140,0.636,-0.112,0.502,0.981,-36.617,0,0,123.646,18.391,-6.144,0,0,1,3,5,L,"하루（Haru）",170,80,0.549,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.2,0,"Pring__",-0.042,-16.825,111,"신과함께1",-20.051,-43.118,0,"Pizzallaris",-12.561,-57.919,0,"Ayu_Yua",18.943,-43.706,0,"Multeinn",11.531,-60.321,0,"甲斐野柊太",41.451,-93.193,0,"それいゆ るな",5.164,-112.865,0,"눈꽃",-34.589,-81.557,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
54,2,1,4,0,1,1,1,1,1,1,7,4,8,40,1466.189,"encounter v",R,15,72,115,-1.48,-0.305,0.262,0.811,-37.108,2,0,-55.532,-400,-3.567,0,0,1,3,5,L,"하루（Haru）",170,80,0.549,2,42,1467.389,255,18,124,62,30,150,83,32.617,-19.305,-0.86,0.046,-0.015,0,0.333,0.216,-37.022,0,"Pring__",-0.122,-17.016,65,"신과함께1",-20.154,-43.325,0,"Pizzallaris",-12.761,-58.085,0,"Ayu_Yua",20.036,-45.221,87,"Multeinn",12.407,-59.596,0,"甲斐野柊太",41.55,-92.869,108,"それいゆ るな",5.17,-112.853,0,"눈꽃",-34.655,-81.588,0,1471.157,26.842,-79.871,1471.458,6,"甲斐野柊太",26.519,-79.117,0,0,0,0,0,0,0,1
55,2,1,5,0,0,0,2,1,1,0,7,4,255,41,1505.169,"encounter v",R,3,87,127,0.043,-0.149,0.52,0.923,-36.924,0,0,-406.267,-138.151,-4.583,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.3,0,"Pring__",-0.016,-16.799,111,"신과함께1",-19.651,-44.215,0,"Pizzallaris",-12.01,-60.322,0,"Ayu_Yua",22.219,-46.356,0,"Multeinn",9.468,-62.976,0,"甲斐野柊太",45.774,-96.05,0,"それいゆ るな",2.238,-109.922,0,"눈꽃",-43.46,-93.441,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
56,2,1,5,0,0,1,2,1,1,0,7,4,255,42,1530.852,"encounter v",R,2,80,119,-0.747,0.357,0.43,0.937,-37.086,2,0,-325.692,-379.374,7.099,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,3,67,1532.068,255,16,134,113,52,150,130,104.562,-63.544,0.51,0.019,-0.06,0,0.926,0.156,-37.178,0,"Pring__",-0.032,-16.839,0,"신과함께1",-19.975,-44.627,0,"Pizzallaris",-11.998,-61.937,0,"Ayu_Yua",22.162,-46.792,0,"Multeinn",9.388,-63.339,0,"甲斐野柊太",44.018,-93.356,0,"それいゆ るな",2.412,-111.657,0,"눈꽃",-43.45,-93.468,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
57,2,1,5,0,0,2,2,1,1,0,7,4,255,43,1548.344,"encounter v",R,2,89,126,-0.267,0.663,0.58,1.021,-36.89,2,0,-373.13,-332.828,4.751,0,0,1,4,1,R,"Pugeuk",190,86.173,0.45,3,66,1549.523,255,10,148,111,50,150,130,23.759,11.225,0.51,0.006,-0.025,0,0.86,0.337,-37.167,0,"Pring__",-0.012,-16.841,0,"신과함께1",-19.74,-44.865,0,"Pizzallaris",-14.388,-61.707,0,"Ayu_Yua",22.01,-47.432,0,"Multeinn",11.497,-61.803,0,"甲斐野柊太",43.566,-94.364,0,"それいゆ るな",-1.968,-112.842,0,"눈꽃",-44.65,-93.249,0,1556.324,-1.626,-140.77,0,0,"",0,0,0,0,0,0,0,0,0,4
58,2,1,8,0,0,0,2,0,0,0,255,255,255,44,1594.936,"encounter v",R,26,96,140,-0.189,0.341,0.028,1.847,-36.686,2,0,-23.098,-200,8.709,0,0,1,5,3,R,"HANA_ARASHI",169.5,86,0.254,3,66,1595.959,203,22,133,78,27,150,82,12.523,20.449,-0.86,0.001,-0.067,0,0.498,-0.084,-37.079,0,"Pring__",-0.049,-16.957,0,"신과함께1",-19.693,-44.678,0,"Pizzallaris",-13.604,-61.236,0,"Ayu_Yua",21.817,-47.778,0,"Multeinn",11.147,-62.065,0,"甲斐野柊太",50.165,-100.606,0,"それいゆ るな",2.369,-117.209,0,"눈꽃",-43.661,-88.537,0,0,0,0,1597.513,3,"Pizzallaris",-18.362,-57.651,0,0,0,0,0,0,0,1
59,2,0,8,0,0,0,0,0,0,0,255,255,255,12,1644.656,"인생최패망자",R,27,81,133,-0.204,0.701,0.337,2.198,-36.568,0,0,82.173,-105.082,0,0,0,0,3,8,L,"눈꽃",162.8,89.906,0.496,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,-37.698,0,"Pugeuk",-0.065,-16.993,0,"아침땅_",-20.103,-48.261,0,"HANA_ARASHI",-16.095,-62.296,0,"Yaksok~",17.959,-50.045,0,"하루（Haru）",12.801,-64.488,0,"アリアル",54.154,-87.932,0,"ke ro",0.331,-105.671,0,"양_뭉이",-51.022,-96.344,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
60,2,0,8,0,0,1,0,0,0,0,255,255,255,13,1655.382,"인생최패망자",R,10,70,101,-1.085,-2.083,0.226,1.952,-36.485,4,0,0,400,0,-0.23,-19.324,1,3,8,L,"눈꽃",162.8,89.906,0.496,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,-37.068,0,"Pugeuk",-0.068,-16.899,0,"아침땅_",-20.122,-48.277,0,"HANA_ARASHI",-15.971,-62.381,0,"Yaksok~",17.945,-50.019,0,"하루（Haru）",12.804,-64.51,0,"アリアル",54.286,-87.733,0,"ke ro",1.128,-110.073,0,"양_뭉이",-50.662,-95.7,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
61,2,0,8,0,0,2,0,0,0,0,255,255,255,14,1666.055,"인생최패망자",R,27,87,140,-1.225,-0.125,0.252,2.076,-36.488,2,0,41.403,-132.29,0,0,0,1,3,8,L,"눈꽃",162.8,89.906,0.496,3,66,1667.147,229,12,87,102,5,150,79,3.1,-15.305,-0.93,0.002,-0.021,0,0.316,0.119,-36.991,0,"Pugeuk",-0.01,-16.981,0,"아침땅_",-20.065,-48.261,85,"HANA_ARASHI",-16.478,-61.413,0,"Yaksok~",17.96,-50.001,0,"하루（Haru）",12.357,-64.168,89,"アリアル",54.3,-87.775,0,"ke ro",1.14,-110.083,0,"양_뭉이",-50.889,-95.542,0,1667.202,5.971,-38.01,1668.78,5,"하루（Haru）",11.927,-56.271,1,0,0,0,0,0,0,2
62,2,0,8,0,0,0,0,1,0,0,18,255,255,15,1692.845,"인생최패망자",R,27,84,137,-0.002,0.166,0.363,2.128,-36.543,0,0,54.879,-113.382,0,0,0,0,4,1,L,"Pring__",180.169,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,-37.496,0,"Pugeuk",-0.164,-16.997,120,"아침땅_",-18.854,-45.907,0,"HANA_ARASHI",-12.833,-61.565,0,"Yaksok~",20.36,-53.819,0,"하루（Haru）",12.826,-61.393,0,"アリアル",55.019,-92.02,0,"ke ro",1.024,-120.168,0,"양_뭉이",-53.886,-97.105,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
63,2,0,8,0,0,1,0,1,0,0,18,255,255,16,1709.81,"인생최패망자",R,26,82,134,-0.772,0.389,0.292,2.154,-36.509,0,0,43.73,-154.955,0,0,0,0,4,1,L,"Pring__",180.169,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,-37.584,0,"Pugeuk",-0.119,-17.033,0,"아침땅_",-19.894,-46.538,0,"HANA_ARASHI",-11.847,-63.206,0,"Yaksok~",20.833,-54.781,0,"하루（Haru）",14.402,-61.192,0,"アリアル",54.981,-91.988,0,"ke ro",3.111,-117.603,0,"양_뭉이",-51.999,-95.637,0,0,0,0,0,0,"",0,0,0,8,0,0,0,0,0,0
64,2,0,8,0,0,2,1,0,0,0,255,255,255,17,1745.231,"인생최패망자",R,10,67,101,-1.067,-2.433,0.228,1.688,-36.44,2,0,0,297.896,0,0,0,0,4,1,L,"Pring__",180.169,95.172,0.477,3,67,1746.136,106,22,48,99,101,129,65,-30,-0.999,0.99,0.002,-0.108,0,0.512,-0.093,-36.932,120,"Pugeuk",-0.035,-16.969,0,"아침땅_",-19.924,-47.941,82,"HANA_ARASHI",-12.503,-64.26,0,"Yaksok~",21.809,-54.08,0,"하루（Haru）",12.267,-63.823,0,"アリアル",51.03,-86.842,0,"ke ro",6.002,-115.795,0,"양_뭉이",-55.962,-99.351,0,1745.157,-0.178,-21.241,1746.535,0,"인생최패망자",0.037,-33.959,0,0,0,0,0,0,0,2
65,2,0,8,0,0,0,2,0,0,0,255,255,255,18,1764.057,"인생최패망자",R,27,83,136,1.597,0.009,0.51,2.092,-36.599,1,0,59.888,-136.643,0,0,0,0,5,3,R,"Pizzallaris",164.9,88.63,0.302,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,-37.366,0,"Pugeuk",0.147,-17.105,0,"아침땅_",-21.117,-46.417,0,"HANA_ARASHI",-12.678,-63.912,0,"Yaksok~",16.883,-50.426,0,"하루（Haru）",12.748,-64.134,0,"アリアル",51.475,-87.53,0,"ke ro",1.544,-112.007,0,"양_뭉이",-57,-99.428,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
66,2,0,8,0,1,0,2,0,0,0,255,255,255,19,1775.217,"인생최패망자",R,13,73,101,0.851,-0.345,0.737,2.165,-36.889,2,0,-321.042,357.414,0,0,0,1,5,3,R,"Pizzallaris",164.9,88.63,0.302,3,68,1776.487,95,28,60,99,26,129,81,-1.291,18.203,-0.36,0.006,0.014,0.048,0.243,0.023,-37.306,0,"Pugeuk",0.053,-17.136,0,"아침땅_",-20.877,-46.449,0,"HANA_ARASHI",-12.728,-64.004,102,"Yaksok~",16.904,-50.453,0,"하루（Haru）",9.995,-65.64,0,"アリアル",52.581,-88.55,0,"ke ro",1.389,-112.026,0,"양_뭉이",-54.923,-99.49,0,1775.902,-2.943,-28.037,1777.98,3,"HANA_ARASHI",-14.022,-55.763,0,0,0,0,0,0,0,2
67,3,1,8,0,0,0,0,0,0,0,255,255,255,45,1816.489,"encounter v",R,27,77,128,2.552,0.89,0.311,2.246,-37.189,1,0,108.497,-109.44,-2.879,0,0,0,6,2,R,"아침땅_",180,95.405,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298,-37.321,0,"Pring__",-0.02,-16.88,0,"신과함께1",-20.069,-44.971,0,"Pizzallaris",-13.491,-61.79,0,"Ayu_Yua",25.228,-51.092,0,"Multeinn",12.439,-64.043,0,"甲斐野柊太",37.334,-86.162,0,"それいゆ るな",-0.282,-110.094,0,"눈꽃",-39.001,-84.431,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
68,3,1,8,0,1,0,0,0,0,0,255,255,255,46,1826.429,"encounter v",R,27,75,127,2.654,0.712,0.326,2.214,-37.161,1,0,94.556,-113.044,-5.448,0,0,0,6,2,R,"아침땅_",180,95.405,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,-37.492,0,"Pring__",-0.013,-16.886,0,"신과함께1",-20.078,-45.025,0,"Pizzallaris",-13.42,-61.953,0,"Ayu_Yua",25.241,-51.112,0,"Multeinn",12.296,-63.872,0,"甲斐野柊太",40.811,-91.121,0,"それいゆ るな",-0.278,-110.094,0,"눈꽃",-36.16,-82.059,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
69,3,1,8,0,2,0,0,0,0,0,255,255,255,47,1838.465,"encounter v",R,10,83,125,1.127,-0.509,0.223,2.175,-36.864,2,0,-16.272,396.89,7.204,0,0,1,6,2,R,"아침땅_",180,95.405,0.5,2,68,1839.475,118,12,65,100,65,139,82,-67.827,-69.135,-0.92,0.013,-0.036,0,0.277,-0.215,-37.239,0,"Pring__",-0.027,-16.923,0,"신과함께1",-20.149,-45.129,0,"Pizzallaris",-13.418,-61.951,0,"Ayu_Yua",25.278,-51.112,0,"Multeinn",11.98,-63.722,0,"甲斐野柊太",44.818,-101.617,0,"それいゆ るな",-0.028,-110.113,0,"눈꽃",-36.16,-82.086,0,1838.491,0.876,-19.999,0,0,"",0,0,0,0,0,0,0,0,0,3
70,3,1,8,0,2,1,0,0,0,0,255,255,255,48,1853.599,"encounter v",R,27,75,127,2.885,0.476,0.339,2.2,-37.178,4,0,110.096,-114.021,-3.386,0.534,-20.849,1,6,2,R,"아침땅_",180,95.405,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,-37.254,0,"Pring__",-0.035,-16.937,0,"신과함께1",-20.063,-45.377,0,"Pizzallaris",-13.741,-62.068,0,"Ayu_Yua",24.392,-49.619,0,"Multeinn",13.801,-64.472,0,"甲斐野柊太",43.776,-94.272,0,"それいゆ るな",-0.061,-110.093,0,"눈꽃",-36.827,-86.5,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
71,3,1,8,0,2,2,0,0,0,0,255,255,255,49,1867.992,"encounter v",R,3,60,107,0.541,0.609,0.339,2.237,-37.254,0,0,-396.539,0,-3.806,0,0,0,6,2,R,"아침땅_",180,95.405,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-37.497,0,"Pring__",0.072,-16.879,0,"신과함께1",-20.343,-44.343,0,"Pizzallaris",-14.689,-62.453,0,"Ayu_Yua",22.078,-47.258,0,"Multeinn",13.87,-64.544,0,"甲斐野柊太",46.457,-102.935,0,"それいゆ るな",-0.284,-110.073,0,"눈꽃",-36.987,-86.353,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
72,3,1,8,0,0,0,1,0,0,0,255,255,255,50,1888.471,"encounter v",R,28,84,138,2.331,1.348,0.288,1.969,-36.887,1,0,95.633,-96.378,-5.25,0,0,0,7,6,R,"アリアル",190,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-37.519,0,"Pring__",0.041,-16.893,0,"신과함께1",-20.683,-45.39,0,"Pizzallaris",-13.738,-62.642,0,"Ayu_Yua",24.001,-49.511,0,"Multeinn",11.55,-63.553,0,"甲斐野柊太",45.144,-104.895,0,"それいゆ るな",-0.277,-110.082,0,"눈꽃",-36.976,-86.34,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
73,3,1,8,0,1,0,1,0,0,0,255,255,255,51,1897.599,"encounter v",R,0,74,127,3.221,1.329,0.369,2.016,-36.934,3,0,-6.968,0,-3.014,-0.232,-19.739,0,7,6,R,"アリアル",190,95,0.5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,-37.689,0,"Pring__",-0.461,-18.416,0,"신과함께1",-20.642,-45.355,0,"Pizzallaris",-13.729,-62.647,0,"Ayu_Yua",24.017,-49.526,0,"Multeinn",11.541,-63.611,0,"甲斐野柊太",44.629,-103.886,0,"それいゆ るな",-0.279,-110.076,0,"눈꽃",-36.996,-86.345,0,0,0,0,0,0,"",0,0,0,128,0,0,0,0,0,6
74,3,1,8,0,0,0,2,0,0,0,255,255,255,52,1953.139,"encounter v",R,33,87,140,0.69,0.509,0.031,1.805,-36.748,2,0,114.654,-92.988,-3.689,0,0,1,8,0,R,"인생최패망자",190,80,0.396,3,68,1954.2,255,22,124,136,95,150,129,-30,-32.988,0.29,-0.037,-0.032,0,0.419,-0.289,-37.033,0,"Pring__",0.003,-16.868,0,"신과함께1",-19.886,-44.313,0,"Pizzallaris",-13.258,-59.083,84,"Ayu_Yua",23.43,-49.399,0,"Multeinn",12.454,-63.639,0,"甲斐野柊太",43.455,-100.442,97,"それいゆ るな",-0.074,-110.037,0,"눈꽃",-42.789,-91.655,0,1953.291,2.155,-24.355,1956.502,6,"甲斐野柊太",41.488,-85.315,1,0,0,0,0,0,0,2
