id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
215,,8,1,14,5,0,0,2,0,0,0,255,255,255,117,4745.562,"Gonyong",R,13,83,121,-1.117,-2.186,0.225,1.567,0.115,0.827,-36.843,12.43,51,49,0,2,-359.311,347.701,3.145,0,0,0,5,R,"하랑님_",170,83.574,0.232,3,77,W,Y,1,4746.662,255,212,107,111,88,145,80,-7.877,3.568,-0.197,0.23,-21.785,1,0,0.225,-223.103,468.623,-301.027,4746.47,-0.276,-23.004,4748.912,5,-0.529,0.063,-58.673,0,0,,4751.695,,,,,,,,,,,,,4751.995,0,,147,32,,,,,,,,,,,,,4749.376,5,,,,,-0.38,-37.472,,"Kr_Luna",0.02,-17.76,,"ddil_ddil69",-18.523,-43.589,,"Amellaid",-15.612,-62.926,,"Riyaj",19.656,-44.243,,"CoalCat",7.218,-62.989,95,"TaeGeuk_",47.779,-108.845,,"AI",0,-109.84,,"Po_cari",-44.837,-93.59,,,,,,,,4751.323,-18.51,-40.438,,,,,,,4749.187,-0.503,-59.641,,,,,,,,,,,,,,,,,,,,,,,,,4750.092,-4.194,-56.9,,,,,,,,,,2,0,"CoalCat",,,,40,""
216,SIDE,8,1,14,5,0,0,2,0,0,0,255,255,255,,4753.861,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
217,,8,0,14,5,0,0,0,0,0,0,255,255,255,83,4807.459,"HANA_ARASHI",R,26,93,140,-1.161,-0.139,0.231,2.055,-0.56,1.287,-36.74,19.526,32,68,0,0,33.31,-200,7.714,0,0,6,3,L,"Amellaid",160,80,0.44,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
218,,8,0,14,5,0,1,0,0,0,0,255,255,255,84,4820.7,"HANA_ARASHI",R,10,94,128,-1.54,-1.55,0.197,2.043,-0.717,1.243,-36.74,20.091,55,45,0,2,0,400,24.905,0,0,6,3,L,"Amellaid",160,80,0.44,3,77,W,Y,1,4821.564,255,240,64,1,27,114,101,-30,43.875,-0.456,0.388,-20.64,0.15,0,0.407,-313.572,366.126,357.246,4821.429,-1.001,-21.205,4822.912,2,-19.3,0.854,-40.152,0,0,,,,,,,,,,,,,,,4823.764,6,,147,0,,,,,,,,,,,4823.417,2,,,,,,,-0.03,-37.16,,"encounter v",-0.09,-17.68,,"Oort__Cloud",-20.386,-44.172,83,"YukihiroD",-10.907,-62.77,,"인생최패망자",18.279,-45.199,,"하랑님_",14.507,-63.259,,"_Gosomi",36.425,-82.774,,"_이누_",2.377,-123.003,,"Yes_Man_",-40.395,-96.038,,4826.345,-1.379,-38.168,,,,4823.139,-19.956,-41.097,,,,,,,,,,,,,,,,,,,,,,,,,4825.306,-17.848,-39.492,,,,,,,,,,,,,,,,,,,2,0,"Oort__Cloud",,,,160,""
219,,8,0,14,5,0,0,1,0,0,0,255,255,255,85,4838.579,"HANA_ARASHI",R,14,79,116,-2.023,1.935,0.07,2.492,-1.503,3.177,-36.74,61.715,100,0,0,1,353.533,353.574,-1.649,-0.119,-11.296,7,6,R,"TaeGeuk_",176.6,90.533,0.644,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4842.767,-0.251,-37.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
220,,8,0,14,5,1,0,1,0,0,0,255,255,255,86,4852.456,"HANA_ARASHI",R,13,83,124,-1.914,-0.93,0.225,2.211,-0.59,1.518,-36.74,28.227,80,20,0,1,-154.273,400,19.015,0,0,7,6,R,"TaeGeuk_",176.6,90.533,0.644,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4856.183,-0.353,-37.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
221,,8,0,14,5,2,0,1,0,0,0,255,255,255,87,4863.418,"HANA_ARASHI",R,26,80,131,1.424,1.84,0.49,2.447,0.564,2.445,-36.74,61.622,84,16,0,4,27.206,-200,-6.761,0,0,7,6,R,"TaeGeuk_",176.6,90.533,0.644,,77,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4867.187,-0.188,-37.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
222,,8,0,14,5,2,1,1,0,0,0,255,255,255,88,4879.951,"HANA_ARASHI",R,26,91,140,1.034,-0.166,0.444,2.148,0.429,1.3,-36.74,32.112,80,20,0,0,5.777,-190.699,-2.891,0,0,7,6,R,"TaeGeuk_",176.6,90.533,0.644,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4884.546,-0.164,-37.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
223,,8,0,14,5,2,2,1,0,0,0,255,255,255,89,4892.482,"HANA_ARASHI",R,13,75,102,-3.198,-1.007,0.239,2.199,-0.66,1.536,-36.74,29.688,100,0,0,4,-350.459,327.348,22.94,0,0,7,6,R,"TaeGeuk_",176.6,90.533,0.644,,77,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4895.427,7,,578,0,,,,,,,,,,,4898.487,2,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4900.299,-1.357,-38.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
224,,8,0,14,5,0,0,2,0,0,0,255,255,255,90,4915.887,"HANA_ARASHI",R,26,84,137,0.69,0.635,0.406,2.283,0.251,1.767,-36.74,39.979,82,18,0,0,29.78,-200,-5.625,0,0,8,7,R,"-KYU-",180.7,83,0.414,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4921.529,-0.288,-37.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
225,,8,0,14,5,0,1,2,0,0,0,255,255,255,91,4930.166,"HANA_ARASHI",R,14,80,117,1.514,-0.848,0.372,2.284,0.094,1.769,-36.74,42.658,92,8,0,2,307.961,393.904,-15.94,0,0,8,7,R,"-KYU-",180.7,83,0.414,3,77,W,Y,1,4931.37,255,115,100,108,102,145,128,-15.605,-1.192,0.261,0.872,-21.127,0.53,0,0.596,-86.339,580.65,124.062,4931.179,0.309,-23.962,4935.187,7,-3.221,0.056,-104.886,1,0,,4936.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,-37.138,,"encounter v",-0.009,-17.584,,"Oort__Cloud",-20.778,-45.344,70,"YukihiroD",-16.813,-59.071,,"인생최패망자",17.517,-46.519,120,"하랑님_",9.228,-65.287,,"_Gosomi",35.095,-100.221,,"_이누_",-9.974,-116.749,94,"Yes_Man_",-54.066,-99.726,,4946.123,-2.986,-38.435,,,,4942.176,-18.516,-37.004,,,,4939.683,18.43,-40.157,,,,,,,4935.435,-3.442,-105.585,,,,,,,,,,4945.156,-16.215,-36.866,,,,4940.7,16.949,-39.626,,,,,,,4936.279,-4.238,-99.754,,,,2,0,"_이누_",,,,480,""
226,,8,0,14,5,0,0,2,1,0,0,17,255,255,92,4957.261,"HANA_ARASHI",R,14,72,111,1.446,-0.501,0.362,2.294,0.05,1.795,-36.74,39.702,100,0,0,0,306.719,394.872,-14.088,0,0,0,4,R,"Riyaj",190,80,0.24,,77,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4967.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4961.319,-0.38,-37.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
227,,8,0,14,5,0,1,2,1,0,0,17,255,255,93,4972.631,"HANA_ARASHI",R,26,85,138,0.32,0.833,0.38,2.137,0.134,1.936,-36.74,27.761,74,26,0,2,-4.561,-200,0.177,0,0,0,4,R,"Riyaj",190,80,0.24,3,77,W,Y,1,4973.472,255,85,66,27,0,136,81,7.361,-15.946,0.092,1.344,-20.404,-1,0,0.226,272.311,73.785,529.53,4975.195,10.286,-57.228,4975.92,5,11.017,0.211,-60.8,0,0,,4979.401,,,,4978.473,,,,,,4972.793,,,4980.057,0,,147,1,,,,,,,,,,,4979.996,2,,,,,,,0.072,-37.195,,"encounter v",-0.118,-17.589,,"Oort__Cloud",-20.381,-44.061,,"YukihiroD",-16.701,-60.382,,"인생최패망자",17.518,-46.985,,"하랑님_",7.723,-64.012,103,"_Gosomi",30.552,-88.54,,"_이누_",-5.147,-110.042,,"Yes_Man_",-47.929,-103.594,,,,,,,,4979.404,-18.326,-39.696,,,,,,,4976.134,11.069,-61.677,,,,,,,,,,,,,,,,,,,,,,,,,4977.777,8.877,-60.146,,,,,,,,,,2,0,"하랑님_",4978.473,,,33,""
228,SIDE,8,0,14,5,0,0,2,0,1,0,255,17,255,,4982.621,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
229,END,9,1,14,5,0,0,0,0,0,0,255,255,255,,4996.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""schemaVersion"":2}"
