id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
168,SIDE,8,0,5,3,0,0,2,0,1,1,255,12,14,,4095.584,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4095.683,,,0,""
169,,9,1,5,3,0,0,0,0,0,0,255,255,255,72,4129.212,"펜케이크",L,6,85,125,-1.608,-0.41,-0.424,1.688,0.023,1.341,-36.493,24.997,97,3,0,4,-461.051,0,-17.568,0,0,6,"濃いめのラー油","Pring__","SUGUN","HANA_ARASHI","시즈카_Shizuka","Yes_Man_","Penguin_iDOL","CoalCat","",8,R,"Penguin_iDOL",190,80,0.25,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,-37.229,-0.004,-17.334,-20.699,-45.979,-16.236,-62.462,17.26,-46.975,15.047,-63.934,38.865,-82.488,-5.373,-120.719,-45.046,-96.542,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
170,,9,1,5,3,0,1,0,0,0,0,255,255,255,73,4145.899,"펜케이크",L,10,63,98,0.345,-0.881,-0.388,1.672,0.162,1.451,-36.493,22.387,96,4,0,2,0,251.862,9.863,0,0,6,"=","=","=","=","=","=","=","=","",8,R,"Penguin_iDOL",190,80,0.25,5,31,W,Y,1,4147.16,159,155,119,81,57,,145,107,-35.811,23.471,0.068,0.665,-20.29,-0.13,0,0.317,-139.439,-18.03,89.418,4139.386,-0.332,-21.212,4141.933,3,-14.025,0.69,-54.341,0,0,,4152.93,,,,,,,,,,,,,4151.966,6,,147,64,,,,,,,,,,,,,,,,,,,0.013,-37.268,-0.004,-17.344,-20.642,-46.319,-15.904,-62.628,17.253,-46.974,15.53,-63.113,37.113,-82.781,-5.953,-120.35,-48.1,-96.926,-0.448,-37.204,,"소솨소솨",-0.047,-17.437,,"MODECO",-20.633,-46.257,74,"芝レイナ",-15.917,-62.65,87,"인생최패망자",17.265,-46.962,,"_송글_",15.523,-62.988,,"_Chun",37.178,-83.591,,"うよすま",-6.014,-120.343,,"Sabo_10",-48.236,-97.051,,4155.116,-0.262,-38.351,,,,4151.419,-18.942,-40.611,4149.689,-14.426,-55.218,,,,,,,,,,,,,,,,,,,,,,4153.957,-17.525,-39.856,4150.561,-15.466,-52.094,,,,,,,,,,,,,,,,"",2,21.856,21.856,6.495,0,2,0.181,-48.65,-35.811,-68.656,-48.408,0.054,62.184,0,"芝レイナ",,,,196,""
171,,9,1,5,3,0,0,1,0,0,0,255,255,255,74,4167.361,"펜케이크",L,0,74,125,-0.216,3.885,-0.249,2.196,-0.11,3.746,-36.493,103.6,83,14,2,1,15.664,-16.115,-0.126,0,0,7,"=","=","=","=","=","=","=","=","",5,R,"CoalCat",169.5,82.838,0.435,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,-37.369,0.006,-17.342,-20.01,-45.38,-15.82,-62.99,17.727,-43.437,14.002,-64.518,37.122,-83.276,-5.354,-115.717,-47.315,-93.186,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4172.484,-0.056,-37.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
172,,9,1,5,3,1,0,1,0,0,0,255,255,255,75,4181.655,"펜케이크",L,29,96,140,1.397,0.194,-0.339,1.781,0.418,1.638,-36.493,26.08,97,3,0,2,150.517,-65.368,-14.181,0,0,7,"=","=","=","=","=","=","=","=","",5,R,"CoalCat",169.5,82.838,0.435,5,31,W,Y,1,4182.87,210,111,86,58,39,,145,82,101.248,50.454,0.24,0.998,-20.818,-1,0,0.479,506.489,-319.936,33.314,4181.053,12.67,-3.449,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-37.146,-0.007,-17.333,-20.069,-46.865,-15.95,-62.933,16.813,-46.347,14.664,-63.995,38.257,-83.511,-3.973,-115.063,-46.213,-92.799,-0.351,-37.029,,"소솨소솨",-0.033,-17.415,,"MODECO",-19.224,-45.789,,"芝レイナ",-15.947,-62.937,,"인생최패망자",16.824,-46.338,,"_송글_",14.683,-63.725,,"_Chun",38.496,-83.83,,"うよすま",-4.008,-115.076,,"Sabo_10",-46.207,-92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,47.835,37.802,-1.835,0,0,1,78.752,78.752,29.192,78.752,0,151.425,0,"",,,,0,""
173,,9,1,5,3,1,1,1,0,0,0,255,255,255,76,4202.973,"펜케이크",L,10,56,90,-0.219,-1.46,-0.456,1.741,-0.083,1.547,-36.493,21.999,100,0,0,4,0,400,12.057,0.009,-18.521,7,"=","=","=","=","=","=","=","=","",5,R,"CoalCat",169.5,82.838,0.435,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-37.272,0.03,-17.194,-20.05,-45.683,-15.988,-62.87,17.865,-45.356,15.457,-63.219,39.788,-82.701,-5.235,-114.159,-45.949,-92.084,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
174,,9,1,5,3,1,2,1,0,0,0,255,255,255,77,4216.819,"펜케이크",L,6,72,114,-1.905,-0.543,-0.465,1.686,-0.168,1.294,-36.493,20.971,100,0,0,4,-372.583,0,-12.357,0,0,7,"=","=","=","=","=","=","=","=","",5,R,"CoalCat",169.5,82.838,0.435,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4219.648,7,,578,0,,,,,,,,,,,,,,,,,,,-0.152,-37.135,-0.073,-17.215,-20.444,-46.209,-16.017,-62.878,17.952,-45.575,15.325,-63.51,40.135,-83.14,-5.096,-115.053,-45.462,-91.572,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
175,,9,1,5,3,0,0,2,0,0,0,255,255,255,78,4235.638,"펜케이크",L,14,62,104,-1.05,-2.559,-0.397,1.583,0.147,0.877,-36.493,11.449,65,35,0,1,-304.93,382.073,-9.259,-0.206,-19.806,0,"=","=","=","=","=","=","=","=","",6,L,"濃いめのラー油",160,80,0.8,,50,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079,-37.266,0.006,-17.204,-19.625,-47.346,-14.353,-64.115,17.898,-44.506,15.085,-63.499,40.357,-83.195,4.349,-109.849,-46.374,-91.846,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
176,,9,1,5,3,1,0,2,0,0,0,255,255,255,79,4249.206,"펜케이크",L,29,93,140,-0.643,-1.411,-0.555,1.558,-0.585,0.782,-36.493,22.224,62,38,0,1,250,-60.243,-28.951,0,0,0,"=","=","=","=","=","=","=","=","",6,L,"濃いめのラー油",160,80,0.8,,50,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,-37.274,0.008,-17.186,-18.747,-45.573,-14.309,-64.027,16.755,-42.915,15.186,-63.539,40.27,-83.302,2.166,-110.607,-45.923,-93.79,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
177,,9,1,5,3,2,0,2,0,0,0,255,255,255,80,4261.726,"펜케이크",L,29,82,133,0.164,-0.626,-0.473,1.647,-0.203,1.121,-36.493,19.359,100,0,0,2,202.964,-125.626,-11.872,0,0,0,"=","=","=","=","=","=","=","=","",6,L,"濃いめのラー油",160,80,0.8,3,50,W,Y,1,4262.84,182,27,69,40,17,,137,119,6.209,-27.624,0.017,0.716,-20.743,0.45,0,0.167,187.809,-113.664,-26.923,,,,4256.08,4,11.56,1.951,-42.514,0,0,,,,,,,,,,,,,,,4263.989,0,,453,0,,,,,,,,,,,,,,,,,,,0.002,-37.289,0.012,-17.183,-19.006,-45.733,-14.262,-64.034,16.762,-42.89,15.145,-63.452,40.419,-83.325,2.1,-109.892,-45.89,-93.844,-0.55,-37.251,,"소솨소솨",-0.097,-17.308,,"MODECO",-18.824,-45.633,,"芝レイナ",-14.275,-64.026,,"인생최패망자",16.534,-42.595,,"_송글_",15.41,-63.178,,"_Chun",40.313,-83.369,,"うよすま",2.009,-109.887,,"Sabo_10",-45.908,-93.839,,,,,,,,,,,,,,4264,12.429,-42.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,,,,,,,,,,,,,0,"인생최패망자",,,,2,""
178,SIDE,9,1,5,3,0,0,2,0,0,0,255,255,255,,4266.582,,,,,,,,,,,,,,,,,,,,,,,1,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
179,,9,0,5,3,0,0,0,0,0,0,255,255,255,80,4332.856,"HANA_ARASHI",R,26,93,128,-0.225,1.433,0.428,2.04,-0.224,2.213,-36.641,29.752,77,23,0,1,73.284,-200,2.929,0,0,4,"_송글_","인생최패망자","MODECO","Sabo_10","うよすま","소솨소솨","芝レイナ","펜케이크","_Chun",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-37.244,-0.081,-16.903,-19.473,-46.139,-15.47,-62.332,21.718,-49.807,11.145,-63.623,39.923,-105.336,0,-109.87,-43.867,-92.506,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
180,,9,0,5,3,1,0,0,0,0,0,255,255,255,81,4345.795,"HANA_ARASHI",R,13,87,111,-1.184,0.686,0.492,2.185,-0.024,2.553,-36.641,43.918,90,10,0,0,-274.471,400,-19.261,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-37.491,-0.047,-16.872,-19.617,-46.326,-15.331,-62.359,22.46,-50.221,11.122,-63.693,39.866,-105.358,0,-109.85,-43.802,-92.432,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
181,,9,0,5,3,1,1,0,0,0,0,255,255,255,82,4359.561,"HANA_ARASHI",R,13,83,107,0.155,-0.035,0.742,2.073,0.751,2.067,-36.641,56.831,78,22,0,0,-365.184,330.238,-11.447,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-37.311,-0.069,-16.892,-19.485,-46.221,-15.328,-62.352,22.199,-50.706,11.126,-63.781,39.925,-105.339,0,-109.85,-43.893,-92.395,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
182,,9,0,5,3,1,2,0,0,0,0,255,255,255,83,4372.57,"HANA_ARASHI",R,32,84,120,2.656,2.46,0.751,2.189,0.779,2.795,-36.641,57.897,74,26,0,4,213.831,-200,-17.345,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4375.245,4,,578,0,,,,,,,,,,,,,,,,,,,0.089,-37.21,-0.046,-16.879,-19.545,-46.197,-15.335,-62.363,21.188,-51.382,11.111,-63.784,39.874,-105.393,0,-109.85,-43.845,-92.426,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
183,,9,0,5,3,2,2,0,0,0,0,255,255,255,84,4395.592,"HANA_ARASHI",R,26,97,131,0.722,0.435,0.571,1.895,0.221,1.64,-36.641,29.854,40,60,0,2,50.842,-200,-10.119,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,5,42,W,Y,1,4396.552,199,93,132,36,0,,145,118,-30,-38.835,0.11,1.06,-19.978,0.13,0,0.573,384.635,450.574,70.202,4388.506,1.189,-21.326,4393.506,6,56.38,0.056,-89.688,1,0,,4402.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,-37.194,-0.051,-16.904,-19.569,-46.119,-15.33,-62.355,20.971,-51.366,11.076,-63.736,39.69,-105.47,0,-109.87,-43.931,-92.422,0.399,-36.895,,"Yes_Man_",-0.021,-17.211,,"SUGUN",-19.49,-46.044,,"Pring__",-15.293,-62.239,85,"시즈카_Shizuka",19.482,-52.397,,"CoalCat",11.047,-63.671,,"濃いめのラー油",39.723,-105.474,89,"AI",0,-109.84,,"Penguin_iDOL",-43.894,-92.432,,4409.992,0.133,-38.628,,,,,,,4406.168,1.497,-59.557,,,,,,,4401.512,57.062,-90.185,,,,,,,,,,,,,,,,4408.968,-3.445,-54.168,,,,,,,4403.585,44.621,-81.659,,,,,,,"",2,-37.453,-37.453,3.813,0,0,1,-30.688,-30.688,-61.656,-30.688,0,-61.917,0,"濃いめのラー油",,,,11,""
184,,9,0,5,3,0,0,0,1,0,0,17,255,255,85,4421.094,"HANA_ARASHI",R,10,82,109,0.151,0.017,0.485,2.13,-0.045,2.149,-36.641,39.041,90,10,0,2,51.41,400,-15.119,0,0,5,"=","=","=","=","=","=","=","=","=",1,R,"소솨소솨",190,80,0.503,3,31,W,Y,1,4422.228,255,162,96,130,41,,145,130,13.837,7.34,0.053,1.175,-21.468,0.63,0,0.745,319.686,491.665,126.756,4418.653,-25.281,-130.614,4420.253,7,-20.553,0.057,-124.133,1,0,,4428.509,4432.964,,,4426.667,4431.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4436.56,1,0.069,-37.276,-0.039,-16.878,-20.019,-40.542,-10.2,-60.918,22.616,-50.798,6.986,-60.144,31.914,-104.317,0,-109.85,-43.779,-92.586,-0.086,-36.903,,"Yes_Man_",-0.023,-17.149,104,"SUGUN",-19.796,-44.13,,"Pring__",-7.787,-60.832,92,"시즈카_Shizuka",22.961,-49.972,,"CoalCat",2.935,-59.756,,"濃いめのラー油",31.89,-104.323,,"AI",0,-109.84,,"Penguin_iDOL",-44.471,-92.51,,4439.948,-1.156,-34.538,4435.967,0.885,-20.592,,,,4432.262,-3.487,-71.215,,,,,,,,,,,,,,,,,,,4439.188,-0.176,-21.578,,,,4433.608,-3.508,-65.741,,,,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"AI",4426.667,4431.634,,42,""
185,,9,0,5,3,0,0,0,0,1,1,255,11,17,86,4452.917,"HANA_ARASHI",R,13,81,106,-0.339,-0.336,0.678,2.001,0.553,1.896,-36.641,50.849,66,34,0,0,-372.068,317.679,22.872,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,,35,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,,,,,,,,,,4453.171,4466.23,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-37.313,-0.001,-16.924,-18.969,-44.937,-10.165,-63.685,23.707,-53.683,8.175,-62.214,41.608,-102.219,0,-109.86,-48.079,-100.427,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4459.23,-0.078,-37.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4456.204,4456.114,,0,""
186,,9,0,5,3,0,1,0,0,1,1,255,11,17,87,4467.767,"HANA_ARASHI",R,26,104,140,1.231,1.385,0.621,2.114,0.376,2.167,-36.641,45.98,72,28,0,4,109.539,-200,-37.392,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,,35,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4481.264,,,,,,,,,,,,,,,,,,,,,,,4470.827,1,0.07,-37.439,-0.021,-16.815,-19.6,-45.131,-10.828,-62.941,21.467,-45.127,8.408,-61.381,37.658,-102.581,0,-109.85,-48.054,-100.493,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4471.745,-0.315,-37.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4470.956,4471.156,,0,""
187,,9,0,5,3,0,2,0,0,1,1,255,11,17,88,4481.32,"HANA_ARASHI",R,13,87,110,-2.228,-1.274,0.4,1.792,-0.31,1.393,-36.641,19.652,35,65,0,1,-360.393,346.579,-0.825,-0.658,-17.734,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,,35,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,,,,,,,,,,4495.613,4481.358,,,,,,,,,,,,,,,,,,,,,,,,0.015,-37.242,0.028,-17.123,-19.442,-45.474,-9.706,-63.161,21.41,-48.564,8.332,-61.371,36.108,-95.404,0,-109.85,-48.032,-100.509,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4487.277,-0.187,-37.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4484.629,4484.821,,0,""
188,,9,0,5,3,1,2,0,0,1,1,255,11,17,89,4495.768,"HANA_ARASHI",R,26,94,128,2.152,1.487,0.731,2.129,0.717,2.203,-36.641,46.451,75,25,0,2,131.524,-200,-29.405,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,3,35,W,Y,1,4496.85,227,131,110,59,29,,145,80,110.37,48.248,0.398,1.372,-20.453,-1,0,0.255,149.83,-580.491,24.112,4494.119,25.908,12.037,,,,,,0,0,,,,,,,,,,,,,,4510.695,,,,,,,,,,,,,,,,,,,,,,,,0.149,-37.365,-0.035,-17.281,-19.797,-45.343,-11.04,-62.598,21.184,-42.462,8.51,-61.291,36.239,-95.316,0,-109.85,-48.042,-100.464,0.313,-37.044,,"Yes_Man_",0.004,-17.319,,"SUGUN",-19.552,-45.437,,"Pring__",-11.371,-62.194,,"시즈카_Shizuka",19.933,-40.827,,"CoalCat",8.557,-61.144,,"濃いめのラー油",35.921,-95.434,,"AI",0,-109.84,,"Penguin_iDOL",-48.066,-100.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",4500.127,4499.606,,0,""
189,,9,0,5,3,1,2,0,0,1,1,255,11,17,90,4513.453,"HANA_ARASHI",R,13,84,109,-2.661,-0.512,0.354,1.955,-0.452,1.785,-36.641,22.436,73,27,0,4,-380.417,320.337,7.63,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"芝レイナ",170.2,80,0.495,,35,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4513.504,4529.768,4516.261,6,,578,0,,,,,,,,,,,,,,,,,4516.264,1,0.022,-37.206,0.004,-17.305,-19.493,-45.084,-9.108,-62.428,22.592,-46.968,8.867,-62.129,43.605,-96.447,0,-109.85,-46.442,-99.804,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4517.452,4517.53,,0,""
190,,9,0,5,3,0,0,1,0,1,1,255,11,17,91,4535.287,"HANA_ARASHI",R,26,94,129,-1.473,0.102,0.28,1.617,-0.684,1.462,-36.641,18.538,46,54,0,1,21.839,-200,1.802,0,0,7,"=","=","=","=","=","=","=","=","=",0,L,"펜케이크",179.6,92.996,0.465,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,4550.343,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-37.282,-0.019,-16.973,-19.59,-45.657,-6.21,-63.686,22.064,-44.794,13.502,-62.01,48.002,-95.278,0,-109.86,-43.015,-101.329,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,4538.703,,0,""
191,,9,0,5,3,1,0,1,0,1,1,255,11,17,92,4550.652,"HANA_ARASHI",R,26,85,121,-1.792,-0.126,0.218,1.552,-0.875,1.315,-36.641,17.205,39,61,0,1,52.696,-200,14.008,0,0,7,"=","=","=","=","=","=","=","=","=",0,L,"펜케이크",179.6,92.996,0.465,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,4565.893,,,,,,,,,,,,,,,,,,,,,,4553.064,1,0.019,-37.265,0.021,-17.146,-19.553,-45.612,-1.692,-60.844,22.086,-46.91,13.485,-61.999,48.238,-95.142,0,-109.85,-43.723,-97.495,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4553.899,4553.828,,0,""
192,,9,0,5,3,2,0,1,0,1,1,255,11,17,93,4565.991,"HANA_ARASHI",R,10,86,112,0.576,-1.347,0.576,1.764,0.234,1.342,-36.641,33.878,58,42,0,4,0,400,-14.035,0.03,-17.79,7,"=","=","=","=","=","=","=","=","=",0,L,"펜케이크",179.6,92.996,0.465,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4566.16,4577.323,,,,,,,,,,,,,,,,,,,,,,4568.495,1,0.116,-37.451,-0.026,-16.938,-19.562,-45.752,-0.395,-59.429,23.56,-49.188,13.397,-62.002,48.14,-95.195,0,-109.86,-43.768,-97.533,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4569.333,4569.349,,0,""
