id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out3Sec,out3BatterIndex,out3PrevBase,out3Code,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
167,,7,0,6,13,0,0,2,0,0,0,255,255,255,98,4470.808,"ddil_ddil69",R,6,52,88,1.813,-0.07,0.168,2.049,0.098,1.575,-36.69,24.618,93,7,0,2,0,275.162,0,-10.922,0,0,3,5,R,"ByeolBam",175,90,0.5,3,39,W,Y,1,4472.021,197,108,80,55,39,144,81,20.355,6.517,0.299,1.034,-20.92,-1,0,0.347,276.542,437.062,304.14,4474.614,-12.221,-81.151,4477.28,7,-18.657,0.056,-101.005,1,8,,4477.781,4482.063,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.122,-37.295,0,"눈꽃",-0.044,-17.731,0,"NABIMan",-24.152,-48.248,0,"Megarafa",-10.222,-55.188,0,"하루（Haru）",18.04,-46.261,0,"Floră",6.347,-40.513,0,"Pugeuk",42.574,-99.377,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,4482.143,-0.104,-60.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"AI",4482.063,,,32
168,,8,1,6,13,0,0,0,0,0,0,255,255,255,68,4535.07,"Yes_Man_",R,33,78,128,-0.496,-0.042,0.478,1.723,-0.427,1.485,-36.737,44.428,0,100,0,0,0,125.955,-93.539,4.281,0,0,4,2,L,"NABIMan",190,82.87,0.48,0,29,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.197,-37.832,0,"소솨소솨",-0.03,-17.024,0,"Azuner",-19.564,-48.617,0,"레이나2",-13.168,-63.736,0,"_Chun",21.599,-45.712,0,"ByeolBam",15.291,-63.758,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
169,,8,1,6,13,0,1,0,0,0,0,255,255,255,69,4547.982,"Yes_Man_",R,10,66,110,-0.701,-2.529,0.462,1.453,-0.322,0.377,-36.737,34.619,0,100,0,4,0,0,400,12.715,0.431,-19.188,4,2,L,"NABIMan",190,82.87,0.48,0,29,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.042,-38.05,0,"소솨소솨",0.033,-17.519,0,"Azuner",-19.434,-48.621,0,"레이나2",-13.289,-63.734,0,"_Chun",21.64,-45.888,0,"ByeolBam",14.773,-63.902,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
170,,8,1,6,13,0,2,0,0,0,0,255,255,255,70,4567.049,"Yes_Man_",R,32,86,139,-1.317,-0.105,0.368,1.67,-0.831,1.396,-36.737,29.62,0,100,0,2,0,177.325,-164.083,21.818,0,0,4,2,L,"NABIMan",190,82.87,0.48,3,29,W,Y,1,4567.942,78,20,54,48,32,105,42,-33.678,11.943,-0.231,1.007,-20.862,-0.51,1,0.392,529.582,-273.584,68.517,4566.747,-0.516,-22.232,4568.494,0,-2.914,0.055,-33.017,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.115,-37.427,120,"소솨소솨",-0.016,-17.207,0,"Azuner",-19.116,-47.44,71,"레이나2",-13.035,-63.725,0,"_Chun",21.993,-46.306,0,"ByeolBam",14.786,-63.921,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,4569.845,-2.211,-33.997,,,,4571.389,-18.369,-39.575,,,,,,,,,,,,,,,,,,,4570.729,-5.551,-34.845,,,,4574.344,-17.612,-39.233,,,,,,,,,,,,,,,,,,,2,"Yes_Man_",,,,3
171,,8,1,6,13,0,0,1,0,0,0,255,255,255,71,4588.379,"Yes_Man_",R,3,79,117,-4.243,-0.718,0.39,1.666,-1.052,1.175,-36.737,33.282,0,100,0,4,0,-460.092,13.902,-0.927,0,0,5,5,R,"Floră",190,85.304,0.403,0,39,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.336,-38.263,0,"소솨소솨",-0.421,-17.047,0,"Azuner",-23.67,-49.155,0,"레이나2",-14.26,-62.136,0,"_Chun",20.448,-45.614,0,"ByeolBam",9.172,-63.035,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,4593.133,-0.47,-37.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
172,,8,1,6,13,0,1,1,0,0,0,255,255,255,72,4600.154,"Yes_Man_",R,8,53,106,1.085,-1.065,0.383,1.651,0.174,0.948,-36.737,29.119,42,58,0,2,0,145.422,0,7.886,0,0,5,5,R,"Floră",190,85.304,0.403,3,39,W,Y,1,4601.478,157,100,115,115,71,145,87,54.541,-48.444,0.202,0.566,-19.986,-1,0,0.443,471.926,-167.002,330.751,4606.801,50.153,-60.012,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.2,-37.927,0,"소솨소솨",-0.04,-17.627,0,"Azuner",-23.532,-48.938,0,"레이나2",-14.107,-62.095,0,"_Chun",20.896,-46.57,0,"ByeolBam",9.068,-62.886,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",,,,0
173,,8,1,6,13,0,2,1,0,0,0,255,255,255,73,4618.034,"Yes_Man_",R,32,95,140,-1.607,0.121,0.326,1.705,-1.024,1.508,-36.737,22.385,20,80,0,1,0,250,-198.472,46.019,0.042,-7.074,5,5,R,"Floră",190,85.304,0.403,0,39,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.282,-37.904,0,"소솨소솨",-0.119,-17.242,0,"Azuner",-23.168,-48.598,0,"레이나2",-13.788,-63.292,0,"_Chun",20.826,-45.302,0,"ByeolBam",10.831,-64.57,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
174,,8,1,6,13,1,2,1,0,0,0,255,255,255,74,4629.168,"Yes_Man_",R,26,93,140,-2.218,0.406,0.296,1.761,-1.162,1.69,-36.737,20.843,10,90,0,4,0,138.739,-194.555,27.159,0,0,5,5,R,"Floră",190,85.304,0.403,0,39,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.218,-37.763,0,"소솨소솨",-0.195,-17.075,0,"Azuner",-22.548,-47.555,0,"레이나2",-13.761,-63.297,0,"_Chun",21.089,-45.545,0,"ByeolBam",11.179,-64.507,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
175,,8,1,6,13,0,0,2,0,0,0,255,255,255,75,4647.168,"Yes_Man_",R,13,77,116,-1.72,-1.72,0.486,1.653,-0.374,1.069,-36.737,34.165,24,76,0,1,0,-218.013,400,30.607,-0.459,-18.686,6,6,R,"Pugeuk",184.7,80,0.28,0,39,W,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,0.01,-38.032,0,"소솨소솨",-0.055,-17.152,0,"Azuner",-21.413,-46.377,0,"레이나2",-14.465,-63.556,0,"_Chun",21.422,-46.369,0,"ByeolBam",8.427,-60.573,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
176,,8,1,6,13,1,0,2,0,0,0,255,255,255,76,4657.174,"Yes_Man_",R,3,74,114,-1.762,-0.481,0.547,1.654,0.006,1.334,-36.737,31.828,0,100,0,4,0,-438.652,13.409,-4.894,0,0,6,6,R,"Pugeuk",184.7,80,0.28,0,39,W,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.146,-37.965,0,"소솨소솨",-0.072,-17.14,0,"Azuner",-21.272,-46.346,0,"레이나2",-14.374,-63.52,0,"_Chun",21.947,-46.363,0,"ByeolBam",9.712,-62.3,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
177,,8,1,6,13,1,1,2,0,0,0,255,255,255,77,4667.058,"Yes_Man_",R,9,38,88,13.347,1.016,0.436,1.818,5.446,1.383,-36.737,32.85,27,73,0,1,0,312.348,-312.348,12.008,4.278,-12.314,6,6,R,"Pugeuk",184.7,80,0.28,0,39,W,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.086,-38.264,0,"소솨소솨",-0.04,-17.024,0,"Azuner",-20.952,-46.504,0,"레이나2",-14.16,-63.412,0,"_Chun",21.569,-46.634,0,"ByeolBam",11.435,-62.09,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
178,,8,1,6,13,2,1,2,0,0,0,255,255,255,78,4678.02,"Yes_Man_",R,32,96,140,-1.671,0.171,0.317,1.713,-1.065,1.53,-36.737,25.748,0,100,0,2,0,250,-200,36.492,0,0,6,6,R,"Pugeuk",184.7,80,0.28,6,39,W,N,1,4678.955,255,255,255,255,255,145,127,-3.408,12.871,-0.305,1.07,-20.681,0.71,0,0.74,-385.268,458.718,33.852,4677.934,-2.991,-31.881,4679.334,3,-9.591,0.055,-61.486,0,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,-0.105,-37.378,0,"소솨소솨",-0.19,-17.032,0,"Azuner",-21.096,-46.306,0,"레이나2",-14.668,-63.268,92,"_Chun",21.448,-46.73,0,"ByeolBam",12.034,-63.697,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,,,,,,,4682.941,-18.776,-40.772,4680.669,-10.161,-62.583,,,,,,,,,,,,,,,,,,,,,,,,,4681.972,-13.409,-56.825,,,,,,,,,,,,,,,,2,"레이나2",,,,34
179,END,8,0,6,13,0,0,0,0,0,0,255,255,255,,4719.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
