id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,1,0,0,0,0,2,1,0,0,3,255,255,10,345.24,"ddil_ddil69",R,10,64,108,-0.693,-0.836,0.395,2.051,-0.312,1.543,-36.69,28.423,88,12,0,0,0,400,14.648,0,0,3,"_Chun","=","=","=","=","=","=","","",1,R,"Yes_Man_",190,85.251,0.499,,56,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,345.331,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,-37.414,0,-17.123,-19.37,-43.815,-14.185,-64.387,18.729,-46.985,12.343,-62.81,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,348.742,0.218,-37.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
12,,1,1,0,0,0,1,2,1,0,0,3,255,255,11,359.853,"ddil_ddil69",R,35,85,138,-1.305,-0.589,0.308,2.012,-0.716,1.418,-36.69,31.673,83,17,0,0,99.303,200,15.279,0,0,3,"=","=","=","=","=","=","=","","",1,R,"Yes_Man_",190,85.251,0.499,,56,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,365.231,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,-37.589,0.013,-17.132,-19.501,-42.501,-14.342,-63.608,19.175,-46.558,8.713,-62.543,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,364.299,-0.054,-37.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
13,,1,1,0,0,0,2,2,1,0,0,3,255,255,12,374.956,"ddil_ddil69",R,29,73,124,-0.484,-0.926,0.482,1.896,0.096,1.079,-36.69,34.434,47,53,0,2,-250,79.751,75.84,0,0,3,"=","=","=","=","=","Kr_Luna","하루（Haru）","","",1,R,"Yes_Man_",190,85.251,0.499,3,56,W,Y,1,376.091,108,165,100,81,65,137,82,2.286,13.876,-0.073,0.749,-21.252,1,0,0.907,-451.433,394.607,22.226,376.374,-3.855,-35.45,378.065,3,-9.084,0.059,-57.451,0,0,,,,,,380.254,,,,,,,,,380.609,3,,147,32,,,,,,,,,,,,,,,,,,,0.037,-37.882,0.022,-17.132,-19.769,-40.399,-14.373,-63.527,16.921,-45.224,7.861,-62.437,40.9,-90.65,0,-109.84,-40.8,-90.55,0.137,-36.748,,"Yaksok~",0.013,-17.138,,"SUGUN",-19.28,-43.6,,"coder_",-14.371,-63.508,95,"인생최패망자",16.853,-45.231,,"CoalCat",7.89,-62.299,,"AI",40.904,-90.653,,"AI",0,-109.844,,"AI",-40.804,-90.553,,,,,,,,379.985,-18.745,-40.692,378.339,-9.581,-57.876,,,,,,,,,,,,,,,,,,,,,,,,,379.038,-10.714,-54.571,,,,,,,,,,,,,,,,"",2,0,"coder_",380.254,,,48,""
14,SIDE,1,1,0,0,0,0,2,1,0,0,3,255,255,,381.234,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
15,,1,0,0,0,0,0,0,0,0,0,255,255,255,0,465.285,"하루（Haru）",R,27,84,137,1.96,0.386,0.458,1.769,0.746,1.722,-36.49,40.175,43,57,0,2,79.425,-142.958,7.902,0,0,0,"Yaksok~","CoalCat","coder_","인생최패망자","SUGUN","ddil_ddil69","","","",1,R,"Yaksok~",190,80,0.328,0,61,W,Y,1,466.191,106,164,80,77,13,136,133,33.373,-21.334,0.361,1.103,-19.353,0.62,0,0.169,469.644,140.576,-28.558,472.049,43.165,-136.123,,,,,,0,0,,472.809,477.418,482.827,487.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,-37.63,-0.012,-16.924,-23.358,-49.225,-16.818,-61.163,18.683,-45.652,11.646,-59.596,26.847,-93.892,0,-109.86,-40.822,-90.57,-0.283,-36.622,,"Yes_Man_",-0.012,-16.928,,"kneesohime",-23.363,-49.2,,"Fresh825",-16.763,-60.958,,"눈꽃",18.394,-45.705,,"_Chun",11.64,-59.604,,"Kr_Luna",31.379,-93.139,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",477.418,482.827,,0,""
16,,1,0,0,1,0,0,0,0,0,0,255,255,255,1,522.319,"하루（Haru）",R,12,81,128,2.201,0.438,0.505,1.83,0.962,1.952,-36.49,52.021,88,12,0,2,-14.395,116.706,2.131,0,0,1,"=","=","=","=","=","=","","","",5,R,"CoalCat",169.5,83,0.397,5,63,W,Y,1,523.57,130,72,89,51,26,138,78,54.315,-26.194,0.407,1.042,-20.41,-1,0,0.472,-384.949,-390.357,243.796,528.357,23.223,-61.8,528.524,5,22.464,2.318,-60.808,0,0,,529.299,,,,,,,,,,,,,528.87,1,,454,0,,,,,,,,,,,,,,,,,,,-0.036,-37.733,-0.002,-16.919,-22.472,-48.596,-16.434,-61.756,19.401,-46.568,13.433,-61.549,44.263,-103.172,0,-109.88,-40.837,-90.584,-0.388,-36.736,,"Yes_Man_",-0.004,-16.917,,"kneesohime",-22.439,-48.484,,"Fresh825",-16.497,-61.629,,"눈꽃",19.558,-46.947,,"_Chun",13.342,-61.539,85,"Kr_Luna",41.726,-104.317,,"AI",0,-109.84,,"AI",-40.8,-90.55,,532.769,0.172,-37.489,,,,,,,,,,,,,528.88,22.716,-61.28,,,,,,,,,,,,,,,,,,,,,,,,,531.33,17.056,-56.555,,,,,,,,,,"",1,0,"_Chun",,,,65,""
17,,1,0,0,1,0,0,1,0,0,0,255,255,255,2,548.932,"하루（Haru）",R,3,72,114,0.625,-0.276,0.466,1.75,0.852,1.446,-36.49,58.364,18,82,0,2,-399.731,0,7.144,0,0,2,"=","=","=","=","=","=","","","",3,R,"coder_",160,80,0.302,5,64,W,Y,1,550.081,26,23,21,0,0,5,35,-7.532,32.126,0.104,0.763,-20.211,0.94,1,0.697,49.126,13.632,-77.965,550.132,-1.681,-23.05,552.499,0,-7.341,0.055,-33.925,1,0,,554.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.764,4,,,,,-0.029,-37.456,-0.011,-16.906,-19.762,-45.004,-15.433,-63.558,17.512,-43.391,13.624,-61.338,-30.361,-77.437,0,-109.86,-40.815,-90.564,-0.11,-37.081,,"Yes_Man_",-0.012,-16.907,,"kneesohime",-19.711,-45.027,,"Fresh825",-15.431,-63.559,,"눈꽃",15.878,-41.417,91,"_Chun",13.505,-61.369,,"Kr_Luna",-30.215,-77.359,,"AI",0,-109.84,,"AI",-40.8,-90.55,,552.862,-6.572,-34.224,,,,,,,,,,558.224,-6.786,-33.945,,,,,,,,,,,,,,,,,,,,,,,,,567.073,2.133,-53.262,,,,,,,,,,,,,"",2,0,"하루（Haru）",,,,68,""
18,,1,0,0,1,0,0,1,1,0,0,13,255,255,3,605.255,"하루（Haru）",R,0,67,120,1.804,0.625,0.484,1.825,0.771,1.995,-36.49,77.384,82,18,0,2,0,0,2.302,0,0,3,"=","=","=","=","=","=","","","",4,R,"인생최패망자",190,80,0.346,5,66,W,Y,1,606.412,206,122,151,71,28,145,91,57.721,14.68,0.329,1.228,-19.987,-0.9,0,0.336,483.367,174.205,-297.083,612.357,-13.225,-68.86,612.591,3,-12.925,2.049,-68.001,0,0,,612.36,,,,,,,,,,618.496,,,612.929,3,,452,0,,,,,,,,,,,,,,,,,,,-0.149,-37.823,0.007,-16.821,-19.036,-40.93,-14.391,-63.932,18.171,-43.977,5.398,-61.256,17.718,-94.025,0,-109.89,-40.844,-90.591,-0.537,-36.745,,"Yes_Man_",0.007,-16.825,,"kneesohime",-19.671,-42.609,,"Fresh825",-14.858,-63.845,85,"눈꽃",17.513,-43.864,,"_Chun",11.741,-59.495,,"Kr_Luna",16.744,-96.534,,"AI",0,-109.84,,"AI",-40.8,-90.55,,617.3,0.159,-39.121,,,,,,,612.941,-13.145,-68.538,,,,,,,,,,,,,,,,,,,,,,,,,615.585,-11.729,-66.714,,,,,,,,,,,,,,,,"",1,0,"Fresh825",,,,66,""
19,,1,0,0,1,0,0,2,1,0,0,13,255,255,4,634.106,"하루（Haru）",R,0,73,125,1.907,0.365,0.474,1.794,0.819,1.811,-36.49,59.656,89,11,0,2,-2.287,0,5.015,0,0,4,"=","=","=","=","=","=","","","",2,R,"SUGUN",179.9,82,0.5,5,67,W,Y,1,635.035,152,255,131,109,19,145,86,-30,77.227,0.379,1.24,-21.253,1,0,0.459,246.745,233.32,376.416,634.757,-1.622,-21.705,,,,,,0,0,,,,,,,,,,,,639.933,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,-37.531,0.04,-16.952,-18.854,-40.718,-13.719,-64.005,17.564,-46.221,2.323,-61.019,26.54,-93.442,0,-109.86,-40.815,-90.564,-0.238,-36.833,,"Yes_Man_",0.036,-16.952,,"kneesohime",-18.944,-43.333,,"Fresh825",-14.096,-63.614,,"눈꽃",16.583,-46.129,,"_Chun",7.81,-60.119,,"Kr_Luna",26.556,-93.448,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
20,,1,0,0,1,0,1,2,1,0,0,13,255,255,5,652.293,"하루（Haru）",R,26,90,140,-0.718,-1.022,0.173,1.562,-0.583,1.018,-36.49,26.914,41,59,0,2,97.545,-152.468,8.187,0,0,4,"=","=","=","=","=","=","","","",2,R,"SUGUN",179.9,82,0.5,0,63,W,Y,1,653.264,229,127,69,32,0,137,131,106.136,-56.388,-0.196,0.681,-20.034,0.39,0,0.323,533.815,242.414,-46.185,,,,,,,,,0,0,,,,,,,,,,,,657.391,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099,-37.29,0.033,-16.928,-18.851,-40.652,-15.025,-63.284,17.288,-48.188,2.723,-61.636,21.438,-94.058,0,-109.85,-40.815,-90.564,-0.338,-36.561,,"Yes_Man_",0.027,-16.931,,"kneesohime",-19.8,-42.092,,"Fresh825",-15.031,-63.282,,"눈꽃",18.219,-48.875,,"_Chun",7.332,-61.094,,"Kr_Luna",21.454,-94.06,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
21,,1,0,0,1,0,2,2,1,0,0,13,255,255,6,669.413,"하루（Haru）",R,3,52,99,-2.266,-0.574,0.266,1.677,-0.21,1.284,-36.49,60.992,0,100,0,4,-374.368,0,17.465,0,0,4,"=","=","=","=","=","=","","","",2,R,"SUGUN",179.9,82,0.5,,63,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,672.435,4,,578,0,,,,,,,,,,,,,,,,,674.143,1,-0.239,-37.601,0.031,-17.035,-19.018,-40.623,-15.393,-60.99,18.524,-47.604,1.67,-61.094,20.563,-101.118,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
