id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,204.919,encounter v,R,26,133,-2.343,1.701,0.019,2.033,-36.636,1,0,-33.326,-192.621,-23.206,-1.319,-16.349,0,0,2,L,Pring__,180.1,95,0.401,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,-37.547,Sabo_10,-0.193,-17.054,HANA_ARASHI,-18.685,-41.864,ʚEveɞ,-12.628,-64.063,인생최패망자,21.704,-46.405,IllilliIIIIllil,13.661,-63.576,vovopo 보보포,45.179,-84.063,ke ro,-4.152,-111.116,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,219.156,encounter v,R,29,134,1.59,-1.18,0.241,1.712,-36.638,4,0,-175.446,-150.473,-10.771,0,0,1,0,2,L,Pring__,180.1,95,0.401,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,-37.056,Sabo_10,0.291,-17.153,HANA_ARASHI,-19.734,-42.825,ʚEveɞ,-12.591,-64.086,인생최패망자,19.515,-43.546,IllilliIIIIllil,13.953,-63.338,vovopo 보보포,44.55,-86.16,ke ro,-3.933,-110.471,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,1,1,0,0,0,0,255,255,255,2,230.527,encounter v,R,14,115,2.292,-1.685,0.137,1.787,-36.635,4,0,361.521,345.402,-13.062,0,0,1,0,2,L,Pring__,180.1,95,0.401,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,-37.523,Sabo_10,0.242,-16.914,HANA_ARASHI,-19.581,-41.852,ʚEveɞ,-12.655,-64.107,인생최패망자,19.906,-42.922,IllilliIIIIllil,13.954,-63.342,vovopo 보보포,43.716,-86.518,ke ro,-3.464,-109.415,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,1,2,0,0,0,0,255,255,255,3,241.789,encounter v,R,29,140,-3.29,2.31,0.236,1.763,-36.528,2,0,-156.94,-141.286,-19.009,0,0,1,0,2,L,Pring__,180.1,95,0.401,3,99,242.631,119,68,68,44,47,132,126,-15.058,-18.959,0.76,0.001,-0.073,0.049,0,0,0,0,-0.149,-36.798,Sabo_10,0.205,-16.863,HANA_ARASHI,-19.59,-43.739,ʚEveɞ,-12.614,-64.098,인생최패망자,20.108,-44.727,IllilliIIIIllil,13.956,-63.327,vovopo 보보포,46.923,-83.647,ke ro,-3.481,-109.412,AI,-35.7,-81.8,242.8,1.096,-22.451,244.432,5,IllilliIIIIllil,14.14,-60.383,0,0,0,0,0,0,0,2
5,1,1,0,0,0,0,1,0,0,0,255,255,255,4,302.602,encounter v,R,32,120,3.023,1.568,0.269,2.047,-36.779,3,0,219.794,-200,-15.386,0.145,-20.804,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,-37.313,Sabo_10,0.171,-19.001,HANA_ARASHI,-20.911,-44.603,ʚEveɞ,-13.902,-64.578,인생최패망자,15.243,-49.683,IllilliIIIIllil,5.772,-67.026,vovopo 보보포,45.292,-87.024,ke ro,-3.643,-105.752,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
6,1,1,0,0,2,0,1,0,0,0,255,255,255,5,330.752,encounter v,R,10,111,-1.357,0.099,-0.031,2.078,-36.775,0,0,-2.188,400,-24.598,-0.259,-17.633,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-37.556,Sabo_10,-0.156,-17.269,HANA_ARASHI,-20.315,-44.694,ʚEveɞ,-14.042,-64.26,인생최패망자,14.994,-49.122,IllilliIIIIllil,5.766,-67.02,vovopo 보보포,40.171,-92.351,ke ro,-2.982,-104.656,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,2,1,1,0,0,0,255,255,255,6,346.234,encounter v,R,10,117,-0.481,-0.995,0.041,1.906,-36.609,0,0,22.312,400,-14.801,0,0,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,-37.587,Sabo_10,-0.05,-17.012,HANA_ARASHI,-19.258,-43.001,ʚEveɞ,-14.065,-64.289,인생최패망자,14.928,-48.854,IllilliIIIIllil,5.729,-67.003,vovopo 보보포,39.233,-92.857,ke ro,-2.983,-104.66,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,2,2,1,0,0,0,255,255,255,7,362.056,encounter v,R,26,136,1.184,3.576,-0.063,2.117,-36.87,2,0,88.079,-200,-12.93,0,0,1,1,3,R,Oort__Cloud,160,90.284,0.345,3,54,363.156,155,58,9,5,39,103,69,98.623,-78.615,0.95,-0.024,0.004,0.125,0,0,0,0,-0.107,-37.256,Sabo_10,0.077,-17.009,HANA_ARASHI,-19.057,-43.467,ʚEveɞ,-14.036,-64.237,인생최패망자,14.409,-49.433,IllilliIIIIllil,5.736,-67.021,vovopo 보보포,38.608,-92.733,ke ro,-1.549,-103.416,AI,-35.7,-81.8,368.162,-38.697,-9.701,0,0,,0,0,0,0,0,0,0,0,0,3
9,1,1,0,0,2,2,1,0,0,0,255,255,255,8,379.023,encounter v,R,13,121,-0.919,-1.499,0.144,1.833,-36.588,4,0,-390.434,312.348,7.265,0,0,1,1,3,R,Oort__Cloud,160,90.284,0.345,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-37.559,Sabo_10,-0.088,-17.044,HANA_ARASHI,-19.764,-43.996,ʚEveɞ,-15.442,-63.528,인생최패망자,14.595,-48.531,IllilliIIIIllil,5.509,-65.939,vovopo 보보포,37.595,-94.427,ke ro,-0.192,-101.771,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,0,0,2,0,0,0,255,255,255,9,404.101,encounter v,R,13,114,-0.844,0.183,0.153,1.995,-36.686,0,0,-390.434,312.348,12.107,-0.649,-17.067,0,2,8,R,별이__,174.5,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,-37.538,Sabo_10,-0.265,-16.963,HANA_ARASHI,-20.291,-45.755,ʚEveɞ,-15.47,-63.585,인생최패망자,14.037,-48.66,IllilliIIIIllil,5.838,-66.327,vovopo 보보포,36.667,-93.247,ke ro,-0.299,-102.714,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
11,1,1,0,0,0,1,2,0,0,0,255,255,255,10,416.286,encounter v,R,14,126,1.406,-0.276,0.089,1.945,-36.649,0,0,357.697,349.36,-16.792,0,0,1,2,8,R,별이__,174.5,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,-37.653,Sabo_10,0.289,-16.793,HANA_ARASHI,-20.447,-46.424,ʚEveɞ,-15.434,-63.557,인생최패망자,14.011,-48.597,IllilliIIIIllil,5.588,-66.453,vovopo 보보포,36.662,-93.301,ke ro,-0.305,-102.727,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
12,1,1,0,0,0,2,2,0,0,0,255,255,255,11,431.523,encounter v,R,29,132,-1.725,0.322,0.033,1.873,-36.601,4,0,-219.866,-191.611,-41.09,-1.069,-17.048,1,2,8,R,별이__,174.5,95,0.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-37.52,Sabo_10,-0.799,-16.821,HANA_ARASHI,-20.659,-45.091,ʚEveɞ,-15.44,-63.537,인생최패망자,14.11,-48.468,IllilliIIIIllil,5.569,-66.152,vovopo 보보포,36.538,-93.417,ke ro,0.251,-103.022,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,255,255,255,0,502.649,coder_,R,10,81,0.716,0.64,0.084,2.113,-36.973,0,0,0,400,-1.336,0,0,0,0,7,R,ke ro,160,88.518,0.462,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,-37.397,눈꽃,-0.081,-16.888,Pring__,-23.955,-50.367,Oort__Cloud,-12.934,-64.371,아침땅_,20.441,-49.763,소솨소솨,14.925,-62.911,それいゆ るな,37.243,-87.068,AI,0,-100.6,별이__,-46.85,-85.199,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,1,0,0,0,0,255,255,255,1,517.289,coder_,R,26,119,1.315,1.219,0.077,1.733,-36.86,2,0,14.123,-158.441,5.661,0,0,1,0,7,R,ke ro,160,88.518,0.462,2,78,518.434,103,58,30,8,38,112,68,34.474,14.046,-0.38,0.004,-0.013,0,0,0,0,0,0.1,-37.214,눈꽃,-0.244,-16.977,Pring__,-22.24,-48.34,Oort__Cloud,-12.965,-64.434,아침땅_,20.276,-49.585,소솨소솨,14.198,-62.866,それいゆ るな,37.257,-87.092,AI,0,-100.6,별이__,-46.833,-85.197,0,0,0,523.078,3,Oort__Cloud,-11.795,-68.171,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,1,0,0,0,255,255,255,2,548.502,coder_,R,12,99,0.072,0.143,0.024,1.716,-36.847,0,0,-33.459,50.446,8.202,0,0,0,1,8,R,HANA_ARASHI,190,86,0.2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,-37.538,눈꽃,-0.09,-16.897,Pring__,-21.982,-47.634,Oort__Cloud,-13.055,-64.478,아침땅_,21.486,-49.408,소솨소솨,13.562,-64.264,それいゆ るな,37.411,-88.865,AI,0,-100.6,별이__,-45.862,-85.742,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,1,1,0,0,0,255,255,255,3,563.737,coder_,R,13,81,-3.857,-1.81,-0.205,1.523,-36.84,4,0,-264.095,348.385,5.551,-0.804,-19.146,1,1,8,R,HANA_ARASHI,190,86,0.2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082,-37.686,눈꽃,-0.905,-17.084,Pring__,-21.983,-47.638,Oort__Cloud,-13.032,-64.503,아침땅_,20.958,-49.26,소솨소솨,14.592,-64.441,それいゆ るな,38.315,-89.738,AI,0,-100.6,별이__,-45.886,-85.668,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,2,1,0,0,0,255,255,255,4,576.443,coder_,R,26,120,-0.88,1.889,-0.054,1.855,-36.932,4,0,-0.952,-200,22.356,0,0,1,1,8,R,HANA_ARASHI,190,86,0.2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132,-37.48,눈꽃,-0.119,-16.857,Pring__,-21.978,-47.639,Oort__Cloud,-13.048,-64.502,아침땅_,20.956,-49.229,소솨소솨,14.505,-64.492,それいゆ るな,38.647,-89.949,AI,0,-100.6,별이__,-45.944,-85.652,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,2,0,0,0,255,255,255,5,595.77,coder_,R,26,121,-1.611,-0.334,-0.083,1.585,-36.855,1,0,-59.493,-187.588,16.623,0,0,0,2,2,L,vovopo 보보포,160,94,0.549,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042,-37.76,눈꽃,-0.167,-16.975,Pring__,-21.948,-47.769,Oort__Cloud,-13.079,-64.564,아침땅_,21.539,-46.694,소솨소솨,16.766,-62.018,それいゆ るな,38.494,-89.74,AI,0,-100.6,별이__,-46.013,-85.657,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,2,0,0,0,255,255,255,6,605.747,coder_,R,27,118,-1.201,0.759,-0.079,1.697,-36.827,2,0,18.967,-127.634,8.873,0,0,1,2,2,L,vovopo 보보포,160,94,0.549,2,75,606.859,255,80,121,77,111,144,129,-30,-48.067,0.41,0.077,-0.064,0.043,0.083,0,0,0,0.137,-37.19,눈꽃,-0.067,-17.048,Pring__,-21.924,-47.728,Oort__Cloud,-13.123,-64.541,아침땅_,21.503,-46.36,소솨소솨,16.757,-62.033,それいゆ るな,38.564,-89.778,AI,0,-100.6,별이__,-46.368,-85.24,606.981,1.718,-22.45,0,0,,0,0,0,0,0,0,0,0,0,3
20,1,0,0,0,1,1,2,0,0,0,255,255,255,7,621.911,coder_,R,7,90,2.3,-0.586,0.106,1.582,-36.845,1,0,191.388,0,-2.324,0,0,0,2,2,L,vovopo 보보포,160,94,0.549,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-37.492,눈꽃,0.314,-16.948,Pring__,-22.498,-48.233,Oort__Cloud,-13.023,-64.563,아침땅_,21.603,-46.039,소솨소솨,17.621,-61.377,それいゆ るな,42.667,-87.242,AI,0,-100.6,별이__,-42.026,-83.748,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,2,1,2,0,0,0,255,255,255,8,632.756,coder_,R,6,83,3.503,-0.611,0.124,1.581,-36.784,4,0,352.896,0,2.064,1.043,-16.312,1,2,2,L,vovopo 보보포,160,94,0.549,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,-37.775,눈꽃,1.089,-16.897,Pring__,-22.325,-47.342,Oort__Cloud,-13.155,-64.603,아침땅_,21.651,-46.131,소솨소솨,17.123,-62.373,それいゆ るな,42.486,-87.413,AI,0,-100.6,별이__,-41.805,-84.125,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,2,2,2,0,0,0,255,255,255,9,645.816,coder_,R,26,120,-0.218,2.375,-0.019,1.828,-36.877,2,0,20.898,-200,13.172,0,0,1,2,2,L,vovopo 보보포,160,94,0.549,2,44,646.962,237,145,46,23,186,150,88,35.188,14.333,-0.38,-0.001,-0.031,0.304,0,0,0,0,-0.064,-37.23,눈꽃,-0.05,-16.894,Pring__,-22.626,-48.042,Oort__Cloud,-13.04,-64.454,아침땅_,21.553,-46.06,소솨소솨,16.782,-62.998,それいゆ るな,41.917,-87.755,AI,0,-100.6,별이__,-42.405,-84.248,656.814,-22.17,-109.336,657.481,8,별이__,-21.982,-107.551,1,0,0,0,0,0,0,2
23,1,0,0,0,0,0,2,0,1,0,255,15,255,10,686.379,coder_,R,3,83,0.07,0.174,0.336,1.672,-37.073,0,0,-279.199,0,9.218,0,0,0,3,1,L,Sabo_10,184.8,94,0.6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-37.812,눈꽃,-0.06,-16.912,Pring__,-22.688,-48.255,Oort__Cloud,-8.494,-64.583,아침땅_,21.695,-46.009,소솨소솨,18.317,-61.56,それいゆ るな,40.047,-85.356,AI,0,-100.6,별이__,-43.194,-85.239,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,1,2,0,1,0,255,15,255,11,701.783,coder_,R,6,89,2.124,-0.71,0.054,1.534,-36.891,4,0,250.997,0,-1.049,0,0,1,3,1,L,Sabo_10,184.8,94,0.6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,-37.949,눈꽃,0.214,-16.951,Pring__,-22.678,-48.277,Oort__Cloud,-4.122,-64.196,아침땅_,21.719,-45.978,소솨소솨,18.291,-61.58,それいゆ るな,39.699,-85.504,AI,0,-100.6,별이__,-42.017,-85.519,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,2,2,0,0,1,255,255,11,12,739.016,coder_,R,41,87,1.339,0.766,0.127,1.77,-36.971,2,0,-4.527,-68.435,-6.261,0,0,1,3,1,L,Sabo_10,184.8,94,0.6,3,73,740.341,207,120,58,46,50,150,130,-30,-42.003,0.61,0.014,-0.069,0.15,0,0,0,0,0.102,-37.452,눈꽃,-0.01,-16.864,Pring__,-22.697,-48.28,Oort__Cloud,-12.874,-64.535,아침땅_,19.949,-44.789,소솨소솨,17.873,-61.94,それいゆ るな,42.545,-83.814,AI,0,-100.6,별이__,-41.892,-84.863,740.453,2.205,-23.402,746.766,6,それいゆ るな,57.306,-86.731,0,0,0,0,0,0,0,2
26,1,0,0,1,0,0,2,0,0,0,255,255,255,13,776.827,coder_,R,26,120,-1.504,0.84,-0.096,1.704,-36.811,2,0,11.402,-200,7.396,0,0,1,4,5,L,IllilliIIIIllil,174.5,86,0.497,3,72,777.839,254,166,100,66,108,150,39,17.729,13.81,-0.54,0.064,-0.024,0.092,0,0,0,0,-0.195,-37.225,눈꽃,-0.003,-16.924,Pring__,-22.254,-48.63,Oort__Cloud,-7.577,-64.889,아침땅_,21.949,-46.228,소솨소솨,18.558,-62.659,それいゆ るな,45.824,-85.48,AI,0,-100.6,별이__,-39.2,-84.18,0,0,0,779.71,0,coder_,-3.539,-32.972,0,0,0,0,0,0,0,1
27,2,1,0,1,0,0,0,0,0,0,255,255,255,12,828.41,encounter v,R,26,140,0.517,0.322,0.023,1.706,-36.553,0,0,35.328,-200,-30.921,0,0,1,3,4,R,아침땅_,179.7,95,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146,-36.983,Sabo_10,0.01,-16.976,vovopo 보보포,-22.087,-47.004,ʚEveɞ,-12.676,-64.812,인생최패망자,14.751,-50.791,IllilliIIIIllil,6.283,-66.904,AI,35.7,-81.8,ke ro,0.725,-113.496,HANA_ARASHI,-41.592,-88.758,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
28,2,1,0,1,0,1,0,0,0,0,255,255,255,13,840.357,encounter v,R,26,140,-2.451,-2.664,-0.138,1.245,-36.431,4,0,-54.401,-200,4.621,-0.387,-23.574,1,3,4,R,아침땅_,179.7,95,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,-37.166,Sabo_10,-0.323,-17.062,vovopo 보보포,-20.547,-43.821,ʚEveɞ,-13.019,-64.792,인생최패망자,14.77,-50.821,IllilliIIIIllil,6.077,-66.966,AI,35.7,-81.8,ke ro,0.727,-113.497,HANA_ARASHI,-42.671,-93.312,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,2,1,0,1,0,2,0,0,0,0,255,255,255,14,851.877,encounter v,R,13,117,1.32,0.122,0.184,1.833,-36.807,0,0,-364.414,342.349,-19.957,-0.201,-15.347,0,3,4,R,아침땅_,179.7,95,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,-37.396,Sabo_10,0.127,-17.372,vovopo 보보포,-19.35,-40.488,ʚEveɞ,-12.996,-64.793,인생최패망자,14.616,-49.928,IllilliIIIIllil,6.063,-67.008,AI,35.708,-81.807,ke ro,0.554,-113.493,HANA_ARASHI,-41.472,-95.342,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
30,2,1,0,1,0,0,1,0,0,0,255,255,255,15,883.569,encounter v,R,10,128,-0.795,-1.648,-0.023,1.648,-36.452,2,0,-98.58,400,1.774,0,0,1,4,5,R,소솨소솨,175.1,95.643,0.5,2,71,884.455,247,110,54,5,165,150,117,-30,2.13,0.91,-0.022,-0.079,0.276,0,0,0,0,-0.186,-37.058,Sabo_10,0.035,-17.029,vovopo 보보포,-21.67,-45.922,ʚEveɞ,-13,-64.81,인생최패망자,14.532,-48.892,IllilliIIIIllil,5.028,-66.619,AI,35.7,-81.8,ke ro,0.71,-110.474,HANA_ARASHI,-39.474,-88.372,884.481,-0.173,-19.743,887.217,8,별이__,0.819,-36.646,0,0,0,0,0,0,0,2
31,2,1,0,1,0,0,2,0,0,0,255,255,255,16,920.693,encounter v,R,14,113,2.744,-0.428,0.085,1.737,-36.591,4,0,390.434,312.348,-44.394,0,0,1,5,1,L,눈꽃,190,90,0.496,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-37.593,Sabo_10,0.539,-17.19,vovopo 보보포,-20.782,-46.094,ʚEveɞ,-12.359,-64.68,인생최패망자,21.987,-47.344,IllilliIIIIllil,13.374,-64.259,AI,35.7,-81.8,ke ro,-0.66,-112.193,HANA_ARASHI,-41.745,-91.07,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
32,2,1,0,1,0,1,2,0,0,0,255,255,255,17,936.672,encounter v,R,10,126,-2.436,-2.529,-0.15,1.488,-36.394,4,0,0,400,-0.821,0,0,1,5,1,L,눈꽃,190,90,0.496,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-37.4,Sabo_10,-0.134,-16.972,vovopo 보보포,-20.455,-43.847,ʚEveɞ,-12.406,-64.612,인생최패망자,19.91,-45.298,IllilliIIIIllil,13.088,-64.432,AI,35.7,-81.8,ke ro,-0.643,-112.2,HANA_ARASHI,-42,-91.255,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,2,1,0,1,0,2,2,0,0,0,255,255,255,18,951.668,encounter v,R,27,128,0.409,2.299,-0.005,1.981,-36.796,1,0,118.641,-145.13,-20.972,0,0,0,5,1,L,눈꽃,190,90,0.496,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,-37.115,Sabo_10,0.21,-16.932,vovopo 보보포,-21.745,-43.745,ʚEveɞ,-12.444,-64.665,인생최패망자,22.81,-48.227,IllilliIIIIllil,12.933,-64.633,AI,35.7,-81.8,ke ro,-0.652,-112.207,HANA_ARASHI,-42.14,-90.677,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,1,0,1,1,2,2,0,0,0,255,255,255,19,965.359,encounter v,R,13,122,-1.822,2.053,-0.045,2.087,-36.88,1,0,-262.699,400,-29.442,-1.239,-12.047,0,5,1,L,눈꽃,190,90,0.496,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173,-37.086,Sabo_10,-1.185,-16.374,vovopo 보보포,-21.401,-43.98,ʚEveɞ,-12.368,-64.578,인생최패망자,21.021,-46.577,IllilliIIIIllil,12.904,-64.66,AI,35.7,-81.8,ke ro,0.151,-112.51,HANA_ARASHI,-43.055,-90.524,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,1,0,1,2,2,2,0,0,0,255,255,255,20,985.146,encounter v,R,10,120,-0.608,1.945,-0.037,2.078,-36.807,2,0,0,400,-17.508,0,0,1,5,1,L,눈꽃,190,90,0.496,3,89,986.291,139,106,54,25,64,140,94,18.302,25.445,-0.48,-0.021,0.038,0,0,0,0,0,-0.166,-37.027,Sabo_10,0.044,-17.3,vovopo 보보포,-22.015,-46.306,ʚEveɞ,-12.384,-64.557,인생최패망자,21.838,-47.247,IllilliIIIIllil,12.888,-64.717,AI,35.7,-81.8,ke ro,0.389,-112.519,HANA_ARASHI,-37.858,-91.159,990.863,-36.317,-92.79,991.036,8,HANA_ARASHI,-35.202,-90.571,0,0,0,0,0,0,0,1
36,2,0,0,1,0,0,0,0,0,0,255,255,255,14,1037.412,coder_,R,26,118,-0.164,1.61,-0.13,1.581,-36.827,2,0,-68.207,-200,13.03,0,0,1,5,3,L,ʚEveɞ,174.9,95,0.401,3,70,1038.588,255,158,101,50,106,150,94,95.73,53.048,-0.37,0.075,-0.045,0.044,0,0,0,0,-0.062,-37.169,눈꽃,-0.262,-16.911,Pring__,-25.924,-51.674,Oort__Cloud,-13.075,-64.554,아침땅_,21.372,-46.156,소솨소솨,17.219,-62.668,それいゆ るな,37.284,-86.326,AI,0,-100.606,별이__,-38.311,-88.698,1045.293,21.738,-6.721,0,0,,0,0,0,0,0,0,0,0,0,3
37,2,0,0,1,0,1,0,0,0,0,255,255,255,15,1061.949,coder_,R,46,93,3.014,-0.056,0.241,1.612,-36.988,1,0,140.326,-80.136,7.309,0,0,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-37.646,눈꽃,0.274,-17.075,Pring__,-24.856,-50.807,Oort__Cloud,-12.953,-64.668,아침땅_,21.768,-45.886,소솨소솨,18.784,-60.585,それいゆ るな,44.09,-83.544,AI,0,-100.6,별이__,-39.102,-88.341,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,0,0,1,1,1,0,0,0,0,255,255,255,16,1074.963,coder_,R,45,95,4.485,0.202,0.311,1.643,-37.006,1,0,191.316,-130.145,4.084,0,0,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052,-37.559,눈꽃,0.236,-17.061,Pring__,-24.856,-50.815,Oort__Cloud,-12.993,-64.63,아침땅_,21.735,-45.92,소솨소솨,18.33,-61.452,それいゆ るな,44.02,-83.7,AI,0,-100.6,별이__,-39.813,-87.763,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
39,2,0,0,1,2,1,0,0,0,0,255,255,255,17,1086.061,coder_,R,14,87,2.921,-0.945,0.099,1.696,-36.825,4,0,301.788,323.115,-2.494,0.995,-17.041,1,5,3,L,ʚEveɞ,174.9,95,0.401,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103,-37.654,눈꽃,0.777,-16.977,Pring__,-24.854,-50.817,Oort__Cloud,-13.063,-64.628,아침땅_,21.714,-45.925,소솨소솨,18.302,-61.37,それいゆ るな,44.044,-83.749,AI,0,-100.6,별이__,-40.135,-87.942,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
40,2,0,0,1,2,2,0,0,0,0,255,255,255,18,1105.591,coder_,R,6,89,1.979,0.179,0.028,1.693,-36.882,4,0,274.881,0,-2.01,0,0,1,5,3,L,ʚEveɞ,174.9,95,0.401,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-37.587,눈꽃,0.435,-16.975,Pring__,-24.662,-49.841,Oort__Cloud,-12.995,-64.53,아침땅_,21.89,-46.104,소솨소솨,18.322,-61.438,それいゆ るな,43.784,-84.181,AI,0,-100.61,별이__,-40.147,-87.96,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
