id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,1,0,0,2,2,1,0,1,1,255,3,2,10,472.171,"CAT tourniquet",L,14,77,117,-2.144,-0.523,-0.443,2.178,-0.186,1.908,-36.743,24.903,95,5,0,2,-170.793,400,-33.958,0,0,3,4,L,"Kr_Luna",190,94.432,0.499,5,71,W,Y,0,473.087,85,130,149,96,56,131,110,8.623,4.118,-0.142,1.001,-20.751,0.86,0,0.124,-66.707,-259.068,-175.38,475.017,-2.229,-76.8,476.592,7,-0.911,0.06,-97.152,1,0,,479.279,,,,,,,479.749,,480.042,,,,,,,,,,,,,,,,,,,,,480.345,5,,,,,-0.229,-37.699,-0.011,-17.523,-20.035,-42.529,-3.502,-62.37,18.631,-40.184,15.027,-62.335,40.915,-90.664,0,-109.86,-40.815,-90.564,-0.531,-37.271,,"Pring__",-0.017,-17.531,,"coder_",-18.361,-43.188,,"うよすま",-3.386,-62.215,,"Fresh825",18.711,-40.052,,"kneesohime",14.977,-62.203,103,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,481.855,-0.564,-37.621,,,,,,,479.925,-0.309,-59.437,,,,479.88,0.23,-60.963,,,,,,,,,,,,,,,,,,,,,,,,,480.941,-0.355,-55.497,,,,,,,,,,"",2,0,"AI",,479.749,480.042,56,""
12,,1,1,1,0,0,0,1,1,0,1,4,255,3,11,498.685,"CAT tourniquet",L,14,82,120,-2.017,0.189,-0.471,2.22,-0.316,2.041,-36.743,36.213,96,4,0,2,-376.607,328.888,1.928,0,0,4,1,R,"소솨소솨",190,80,0.501,3,71,W,Y,1,499.873,255,116,143,88,61,145,87,-30,49.383,-0.362,1.171,-21.059,1,0,0.601,-136.777,313.631,-69.511,499.934,-2.539,-22.913,501.534,2,-20.939,0.168,-38.49,0,0,,,,,,,,,,,,500.777,,502.401,,,,,,,,,,,,,,,,501.999,2,,,,,,,-0.176,-37.623,0.008,-17.738,-20.198,-41.19,-12.247,-60.507,18.346,-41.372,10.397,-63.412,40.915,-90.664,0,-109.86,-40.815,-90.564,-0.906,-37.472,,"Pring__",-0.02,-17.74,,"coder_",-19.649,-43.343,,"うよすま",-11.603,-60.397,,"Fresh825",17.115,-43.953,,"kneesohime",10.665,-62.802,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,501.563,-21.03,-39.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"coder_",,502.332,,4,""
13,,1,1,1,0,0,1,1,1,0,1,4,255,3,12,549.455,"CAT tourniquet",L,32,85,137,-1.273,-0.054,-0.467,2.015,-0.297,1.378,-36.743,17.047,91,9,0,0,-223.039,-200,-85.158,0,0,4,1,R,"소솨소솨",190,80,0.501,,51,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,565.583,,,,,,,,,,,,,,,,,,,,,,,,,,-0.295,-37.735,0.017,-17.587,-20.658,-41.491,-13.236,-60.142,18.714,-39.781,6.514,-62.285,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,551.761,,0,""
14,,1,1,1,0,0,2,1,1,0,1,4,255,3,13,565.879,"CAT tourniquet",L,10,87,128,-2.016,0.696,-0.608,2.278,-0.86,2.458,-36.743,40.916,86,14,0,4,0,400,-11.635,0,0,4,1,R,"소솨소솨",190,80,0.501,,51,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,589.583,,566.244,568.654,4,,578,0,,,,,,,,,,,,,,,,,,,-0.231,-37.673,-0.003,-17.643,-20.82,-40.997,-13.337,-61.025,18.341,-39.652,9.877,-60.305,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,568.221,,0,""
15,,1,1,1,0,0,0,2,1,0,1,4,255,3,14,589.897,"CAT tourniquet",L,26,89,140,-2.733,0.374,-0.654,2.108,-1.168,1.68,-36.743,34.28,88,12,0,1,-2.021,-166.648,-12.144,0,0,5,0,R,"인생최패망자",190,80,0.346,,69,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,603.658,,605.009,,,,,,,,,,,,,,,,,,,,,,,,-0.307,-37.485,-0.031,-17.666,-21.117,-41.334,-14.384,-62.478,18.499,-39.345,9.078,-61.803,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,592.219,,0,""
16,,1,1,1,0,1,0,2,1,0,1,4,255,3,15,605.184,"CAT tourniquet",L,26,94,140,1.907,1.834,-0.297,2.33,0.894,2.566,-36.743,35.358,95,5,0,1,-38.98,-200,-21.335,0,0,5,0,R,"인생최패망자",190,80,0.346,,69,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,616.595,,,,,,,,,,,,,,,,,,,,,,,,-0.188,-37.686,-0.008,-17.576,-20.666,-40.738,-14.461,-62.428,18.508,-39.329,9.221,-61.899,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,607.489,,0,""
17,,1,1,1,0,2,0,2,1,0,1,4,255,3,16,618.264,"CAT tourniquet",L,14,69,109,-1.55,-0.233,-0.387,2.167,0.073,1.872,-36.743,28.488,87,13,0,4,-386.885,312.348,-5.476,0,0,5,0,R,"인생최패망자",190,80,0.346,,69,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,618.463,,630.728,,,,,,,,,,,,,,,,,,,,,,,,-0.115,-37.551,0.043,-17.572,-21.107,-41.555,-14.308,-62.627,18.731,-39.638,9.108,-61.851,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,620.831,,0,""
18,,1,1,1,0,2,1,2,1,0,1,4,255,3,17,632.621,"CAT tourniquet",L,26,100,140,1.739,-0.808,-0.375,1.93,0.129,1.103,-36.743,18.354,83,17,0,2,198.666,-200,-8.589,0,0,5,0,R,"인생최패망자",190,80,0.346,0,69,W,Y,1,633.707,224,148,95,118,45,145,95,12.898,12.924,0.169,0.825,-20.37,-0.82,0,0.322,273.261,206.508,-17.048,636.692,-15.926,-81.812,640.342,8,-25.619,0.056,-109.797,1,0,,639.466,643.895,,,638.54,644.107,,,,638.417,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066,-37.568,-0.011,-17.584,-21.416,-41.303,-14.26,-62.519,18.796,-39.674,9.406,-61.723,40.907,-90.657,0,-109.85,-40.807,-90.557,-0.798,-37.43,,"Pring__",0.016,-17.601,,"coder_",-20.858,-45.426,,"うよすま",-14.299,-62.452,,"Fresh825",17.242,-42.955,,"kneesohime",9.213,-61.795,,"AI",40.907,-90.657,,"AI",0,-109.85,,"AI",-40.807,-90.557,,645.607,-0.529,-37.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,"AI",638.54,644.107,638.417,8,""
19,,1,1,2,0,0,0,2,0,1,1,255,0,255,18,684.418,"CAT tourniquet",L,28,78,128,-2.23,1.032,-0.603,2.215,-0.932,2.073,-36.743,39.421,90,10,0,1,-13.525,-71.305,-3.296,0,0,0,5,R,"CoalCat",169.5,83,0.397,,68,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,692.081,,,,,,,,,,,,,,,,,,,,,,,,,-0.24,-37.701,0.016,-17.549,-20.22,-43.833,-13.776,-62.48,18.312,-39.207,12.642,-63.304,40.952,-90.698,0,-109.89,-40.852,-90.598,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,688.176,-0.82,-37.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",687.813,687.012,,0,""
20,,1,1,2,0,1,0,2,0,1,1,255,0,255,19,695.773,"CAT tourniquet",L,13,93,126,4.666,-2.764,-0.19,1.882,1.802,0.212,-36.743,17.472,49,51,0,3,304.081,396.907,-84.91,0.868,-20.984,0,5,R,"CoalCat",169.5,83,0.397,,68,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,709.652,,,,,,,,,,,,,,,,,,,,,,,,,-0.318,-37.559,0.009,-17.543,-20.688,-43.963,-14.403,-60.968,18.304,-41.735,11.75,-62.601,40.908,-90.657,0,-109.85,-40.808,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,708.826,-0.433,-38.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,"",710.365,699.712,,0,""
21,,1,1,2,0,3,0,2,0,1,1,255,0,4,20,719.426,"CAT tourniquet",L,26,85,138,-0.023,-0.419,-0.392,1.969,0.05,1.18,-36.743,16.124,77,23,0,2,-104.238,-200,-48.139,0,0,0,5,R,"CoalCat",169.5,83,0.397,3,68,W,Y,1,720.432,243,160,78,61,34,145,45,102.534,-75.836,-0.099,0.873,-20.87,0,0,0.498,417.486,353.336,-46.151,724.292,-24.353,-12.158,,,,,,0,0,,,,,,,,,,,,,736.37,736.884,,,,,,,,,,,,,,,,,,,,,,,,-0.249,-37.679,-0.029,-17.732,-20.705,-43.344,-12.992,-61.734,18.673,-40.813,8.771,-64.185,40.93,-90.677,0,-109.87,-40.83,-90.577,-0.775,-37.324,,"Pring__",-0.006,-17.757,,"coder_",-20.492,-44.199,,"うよすま",-13.315,-61.064,,"Fresh825",16.381,-45.266,,"kneesohime",7.205,-63.757,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",725.46,724.641,,0,""
22,,1,1,2,0,3,1,2,0,1,1,255,0,4,21,737.636,"CAT tourniquet",L,26,108,140,2.605,1.098,-0.141,2.194,1.22,1.993,-36.743,28.114,90,10,0,2,-59.51,-200,-24.932,0,0,0,5,R,"CoalCat",169.5,83,0.397,3,68,W,Y,1,738.933,184,49,99,69,51,145,80,20.924,-43.943,0.47,1.269,-20.755,-1,0,0.411,220.062,-515.319,10.54,741.834,39.269,-54.722,746.342,6,55.747,0.059,-66.776,0,0,,,,,,,,,,,,,748.733,,,,,,,,,,,,,,,,,,,,,,,,,-0.141,-37.693,-0.028,-17.736,-21.06,-44.706,-13.969,-61.586,18.537,-40.813,13.2,-64.991,40.915,-90.664,0,-109.85,-40.815,-90.564,-0.492,-37.366,,"Pring__",0.001,-17.701,,"coder_",-20.884,-44.722,,"うよすま",-13.967,-61.548,,"Fresh825",16.59,-45.01,,"kneesohime",11.531,-63.909,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"AI",747.072,744.019,,0,""
