id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
42,3,1,0,0,0,0,1,0,0,0,255,255,255,26,1439.095,Yaksok~,R,0,123,0.625,-0.039,0,0,0,0,0,0,0,8,6,L,눈꽃,174.8,100.309,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,-38.267,ʚEveɞ,0.003,-17.067,Megu3568,-19.587,-46.158,D_arling,-8.2,-65.494,ゆっち一,20.844,-47.933,Oort__Cloud,15.006,-63.773,소솨소솨,38.484,-85.349,Pugeuk,-4.338,-113.825,-yeoro-,-42.187,-89.994,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,3,1,0,0,0,1,1,0,0,0,255,255,255,27,1453.404,Yaksok~,R,14,85,1.746,-1.634,4,0,269.129,358.744,0.395,-18.726,1,8,6,L,눈꽃,174.8,100.309,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317,-37.941,ʚEveɞ,0.025,-17.106,Megu3568,-19.662,-46.082,D_arling,-8.192,-65.463,ゆっち一,20.82,-47.893,Oort__Cloud,14.916,-63.773,소솨소솨,38.491,-85.369,Pugeuk,0.071,-116.924,-yeoro-,-41.704,-89.874,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,3,1,0,0,0,2,1,0,0,0,255,255,255,28,1467.851,Yaksok~,R,10,87,-0.564,0.688,2,0,0,400,0,0,1,8,6,L,눈꽃,174.8,100.309,0.5,3,59,1469.018,136,121,55,145,87,30.931,-48.206,-0.21,0.009,0.064,0.07,0,0,0,-0.151,-37.627,ʚEveɞ,-0.002,-17.047,Megu3568,-19.551,-45.965,D_arling,-8.163,-65.475,ゆっち一,20.837,-47.89,Oort__Cloud,14.941,-63.729,소솨소솨,38.516,-85.386,Pugeuk,6.499,-118.056,-yeoro-,-40.659,-89.67,1472.873,50.747,-62.162,0,0,,0,0,0,0,0,0,0,0,0,3
45,3,1,0,0,0,2,1,0,0,0,255,255,255,29,1487.708,Yaksok~,R,0,106,-0.14,-1.357,2,0,0,0,0,0,1,8,6,L,눈꽃,174.8,100.309,0.5,3,59,1488.833,116,112,92,141,101,-30,-38.763,0.88,0.104,-0.117,0,0,0,0,-0.3,-38.083,ʚEveɞ,-0.017,-17.05,Megu3568,-20.641,-48.334,D_arling,-9.361,-64.055,ゆっち一,23.084,-49.092,Oort__Cloud,14.794,-63.625,소솨소솨,43.532,-87.184,Pugeuk,14.469,-113.772,-yeoro-,-43.222,-92.289,1488.973,0.628,-21.569,1492.873,6,소솨소솨,40.731,-74.835,1,0,0,0,0,0,0,2
46,3,1,0,0,0,0,1,1,0,0,6,255,255,30,1520.869,Yaksok~,R,14,82,1.366,-0.655,0,0,278.766,331.901,0,0,0,0,7,R,Slaris,174.5,90,0.446,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271,-38.176,ʚEveɞ,0.034,-16.978,Megu3568,-20.634,-43.142,D_arling,-9.614,-65.141,ゆっち一,21.084,-46.123,Oort__Cloud,13.038,-61.773,소솨소솨,38.447,-90.936,Pugeuk,-3.836,-109.114,-yeoro-,-43.439,-90.711,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,3,1,0,0,0,1,1,1,0,0,6,255,255,31,1536.096,Yaksok~,R,10,86,-0.826,0.634,0,0,0,400,0,0,0,0,7,R,Slaris,174.5,90,0.446,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198,-38.295,ʚEveɞ,-0.095,-16.891,Megu3568,-20.636,-41.803,D_arling,-9.523,-65.159,ゆっち一,21.711,-47.019,Oort__Cloud,11.34,-63.195,소솨소솨,39.11,-91.859,Pugeuk,-3.815,-109.132,-yeoro-,-44.803,-92.069,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,3,1,0,0,0,2,1,1,0,0,6,255,255,32,1550.498,Yaksok~,R,10,96,0.729,-1.725,4,0,0,400,0.106,-18.629,1,0,7,R,Slaris,174.5,90,0.446,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-37.684,ʚEveɞ,-0.025,-16.863,Megu3568,-20.114,-44.388,D_arling,-9.181,-65.089,ゆっち一,21.686,-46.978,Oort__Cloud,10.789,-59.863,소솨소솨,39.099,-91.95,Pugeuk,-3.828,-109.175,-yeoro-,-44.726,-90.474,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,0,0,0,0,2,0,1,0,255,6,255,33,1575.533,Yaksok~,R,10,87,-1.085,-0.015,2,0,0,391.569,0,0,1,1,8,L,신과함께1,179.2,93,0.2,2,59,1576.521,163,152,104,152,128,-30,-34.754,0.65,0.011,-0.084,0.156,0,0,0,-0.403,-37.343,ʚEveɞ,-0.009,-16.959,Megu3568,-20.082,-46.009,D_arling,-5.068,-63.125,ゆっち一,21.293,-44.369,Oort__Cloud,14.825,-63.295,소솨소솨,41.699,-89.089,Pugeuk,-1.446,-105.817,-yeoro-,-46.128,-91.761,1576.656,0.969,-22.587,1579.556,6,소솨소솨,39.987,-79.654,1,0,0,0,0,0,0,2
50,3,1,0,0,0,0,2,1,0,1,8,255,6,34,1610.054,Yaksok~,R,0,130,-0.476,-0.625,2,0,0,0,0,0,1,2,4,L,encounter v,190,100.1,0.447,3,59,1611.184,128,115,28,141,124,50,-22.777,0.23,0.091,-0.149,0.34,0,0,0,-0.07,-37.476,ʚEveɞ,-0.067,-16.868,Megu3568,-18.854,-44.796,D_arling,-7.239,-65.538,ゆっち一,20.166,-46.27,Oort__Cloud,14.752,-63.609,소솨소솨,42.525,-84.288,Pugeuk,7.927,-110.233,-yeoro-,-47.256,-92.601,1618.273,34.53,-107.754,1618.406,6,소솨소솨,33.992,-106.362,0,0,0,0,0,0,0,1
51,3,0,0,0,0,0,0,0,0,0,255,255,255,15,1663.424,하루（Haru）,R,0,67,1.245,0.844,0,0,1.991,0.848,0,0,1,6,7,R,Pugeuk,160,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038,-37.277,ke ro,0.055,-16.863,Pring__,-22.336,-48.523,mochi_2929,-12.114,-62.132,encounter v,20.328,-52.315,˗ˋˏ 카피 ˎˊ˗,14.626,-64.614,눈꽃,37.71,-86.162,Slaris,-2.094,-109.904,신과함께1,-49.676,-90.902,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,1,0,0,0,0,255,255,255,16,1682.782,하루（Haru）,R,0,140,1.471,0.175,4,0,73.466,-101.241,0,0,1,6,7,R,Pugeuk,160,97.373,0.596,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091,-37.427,ke ro,0.058,-16.953,Pring__,-22.156,-47.933,mochi_2929,-12.108,-62.361,encounter v,21.57,-49.619,˗ˋˏ 카피 ˎˊ˗,14.608,-64.568,눈꽃,39.126,-86.62,Slaris,-2.326,-109.803,신과함께1,-49.848,-90.688,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
53,3,0,0,0,0,2,0,0,0,0,255,255,255,17,1701.024,하루（Haru）,R,0,140,-0.414,1.172,0,0,112.48,-87.27,0,0,0,6,7,R,Pugeuk,160,97.373,0.596,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352,-37.505,ke ro,-0.089,-16.915,Pring__,-22.25,-47.93,mochi_2929,-11.907,-63.274,encounter v,21.32,-49.745,˗ˋˏ 카피 ˎˊ˗,14.622,-64.536,눈꽃,35.214,-94.559,Slaris,-3.158,-112.882,신과함께1,-51.06,-90.841,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,0,0,0,0,0,1,0,0,0,255,255,255,18,1725.996,하루（Haru）,R,1,91,-1.664,-1.897,2,0,0,0,0,0,1,7,6,R,소솨소솨,174.9,95.643,0.5,2,59,1727.075,195,133,36,155,125,-30,15.196,0.57,-0.086,-0.193,0.43,0,0,0,-0.656,-37.013,ke ro,-0.031,-16.9,Pring__,-22.37,-47.946,mochi_2929,-12.203,-63.68,encounter v,21.592,-47.734,˗ˋˏ 카피 ˎˊ˗,14.607,-64.529,눈꽃,37.071,-89.945,Slaris,-2.135,-113.01,신과함께1,-51.136,-96.475,1727.173,-0.446,-21.825,1729.156,3,mochi_2929,-11.245,-61.679,0,0,0,0,0,0,0,2
55,3,0,0,0,0,0,2,0,0,0,255,255,255,19,1761.117,하루（Haru）,R,13,88,1.089,-0.883,0,0,-312.348,312.348,0.025,-17.425,1,8,9,R,WhiteMountain,190,107,0.403,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106,-37.128,ke ro,-0.098,-16.812,Pring__,-22.602,-47.639,mochi_2929,-12.287,-63.227,encounter v,19.366,-46.141,˗ˋˏ 카피 ˎˊ˗,16.492,-62.872,눈꽃,26.72,-83.23,Slaris,-2.832,-112.266,신과함께1,-48.745,-92.876,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,0,0,0,0,1,2,0,0,0,255,255,255,20,1777.319,하루（Haru）,R,0,140,0.22,1.494,4,0,78.628,-127.374,0,0,1,8,9,R,WhiteMountain,190,107,0.403,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.336,ke ro,-0.02,-16.821,Pring__,-22.131,-47.372,mochi_2929,-12.04,-63.433,encounter v,20.569,-46.611,˗ˋˏ 카피 ˎˊ˗,16.487,-62.804,눈꽃,26.733,-83.241,Slaris,0.154,-111.108,신과함께1,-48.732,-92.868,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,3,0,0,0,0,2,2,0,0,0,255,255,255,21,1797.15,하루（Haru）,R,0,73,0.829,-0.285,2,0,0,0,0,0,0,8,9,R,WhiteMountain,190,107,0.403,2,59,1798.558,172,105,40,149,116,1.353,-19.471,0.86,-0.093,-0.105,0.288,0,0,0,-0.129,-36.976,ke ro,-0.008,-16.866,Pring__,-22.287,-47.238,mochi_2929,-13.603,-64.148,encounter v,21.212,-48.142,˗ˋˏ 카피 ˎˊ˗,16.495,-62.831,눈꽃,39.203,-89.404,Slaris,-0.438,-102.619,신과함께1,-48.744,-92.871,1799.573,10.539,-48.884,1800.423,5,˗ˋˏ 카피 ˎˊ˗,14.211,-58.855,0,0,0,0,0,0,0,2
58,4,1,0,0,0,0,0,0,0,0,255,255,255,35,1843.707,Yaksok~,R,14,81,0.114,0.302,2,0,256.873,358.206,0,0,1,3,1,R,ke ro,190,107,0.404,2,59,1844.851,119,109,64,141,86,-30,-10.308,0.96,-0.06,-0.054,0,0,0,0,-0.227,-37.47,ʚEveɞ,0.022,-16.964,Megu3568,-20.581,-48.625,D_arling,-12.355,-65.334,ゆっち一,21.225,-48.361,Oort__Cloud,14.98,-63.519,소솨소솨,38.294,-97.351,Pugeuk,0.882,-110.354,-yeoro-,-42.607,-92.005,1845.056,0.364,-22.771,1847.606,5,Oort__Cloud,7.699,-59.553,0,0,0,0,0,0,0,2
59,4,1,0,0,0,0,1,0,0,0,255,255,255,36,1869.358,Yaksok~,R,14,88,0.721,-1.367,4,0,289.643,344.844,0,0,1,4,2,L,Pring__,175.2,90.045,0.475,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,-37.868,ʚEveɞ,-0.021,-16.853,Megu3568,-20.862,-49.347,D_arling,-9.767,-64.214,ゆっち一,21.213,-48.571,Oort__Cloud,15.098,-63.772,소솨소솨,42.708,-90.85,Pugeuk,3.44,-108.782,-yeoro-,-40.88,-91.87,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
60,4,1,0,0,0,1,1,0,0,0,255,255,255,37,1884.068,Yaksok~,R,0,132,-6.062,-0.667,1,0,0,0,-1.524,-13.241,0,4,2,L,Pring__,175.2,90.045,0.475,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,-37.517,ʚEveɞ,-0.065,-16.872,Megu3568,-20.758,-49.367,D_arling,-9.784,-64.21,ゆっち一,21.214,-48.57,Oort__Cloud,15.088,-63.84,소솨소솨,42.692,-90.863,Pugeuk,2.715,-109.825,-yeoro-,-42.546,-93.709,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,4,1,0,0,1,1,1,0,0,0,255,255,255,38,1902.518,Yaksok~,R,10,92,-0.451,-1.987,2,0,0,400,0,0,1,4,2,L,Pring__,175.2,90.045,0.475,2,59,1903.48,51,110,94,100,96,-15,26.64,0.5,0.082,-0.207,0.124,0,0,0,-0.226,-37.338,ʚEveɞ,0.006,-16.987,Megu3568,-20.621,-47.844,D_arling,-9.701,-64.655,ゆっち一,21.216,-48.577,Oort__Cloud,15.097,-63.825,소솨소솨,42.695,-90.859,Pugeuk,2.395,-110.9,-yeoro-,-43.105,-92.849,1903.64,-0.567,-21.467,1907.873,8,-yeoro-,-31.365,-85.116,1,0,0,0,0,0,0,2
62,4,1,0,0,0,0,1,1,0,0,2,255,255,39,1929.536,Yaksok~,R,0,97,-0.155,1.09,0,0,0,0,0,0,0,5,3,R,mochi_2929,170.1,92.095,0.453,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,-38.538,ʚEveɞ,-0.052,-16.663,Megu3568,-20.157,-44.074,D_arling,-9.908,-65.383,ゆっち一,22.679,-49.599,Oort__Cloud,10.837,-62.179,소솨소솨,39.174,-92.243,Pugeuk,-1.958,-111.899,-yeoro-,-45.425,-91.815,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,4,1,0,0,0,1,1,1,0,0,2,255,255,40,1943.652,Yaksok~,R,0,103,0.61,-1.36,2,0,0,0,0,0,1,5,3,R,mochi_2929,170.1,92.095,0.453,3,59,1944.907,44,48,105,57,57,27.082,27.678,0.17,-0.028,-0.131,0,0,0,0,-0.064,-37.804,ʚEveɞ,-0.106,-16.971,Megu3568,-19.274,-45.104,D_arling,-9.814,-65.462,ゆっち一,22.684,-49.581,Oort__Cloud,12.282,-60.396,소솨소솨,39.164,-92.269,Pugeuk,0.838,-111.592,-yeoro-,-46.945,-93.704,0,0,0,1947.69,2,Megu3568,-13.995,-46.394,0,0,0,0,0,0,0,1
64,4,1,0,0,0,0,2,1,0,0,2,255,255,41,1972.777,Yaksok~,R,10,90,0.016,0.336,2,0,145.26,400,0,0,1,6,5,L,˗ˋˏ 카피 ˎˊ˗,168,88.405,0.549,3,59,1974.101,129,88,36,139,80,-39.102,-37.021,-0.42,0.051,-0.028,0.377,0,0,0,-2.897,-38.998,ʚEveɞ,0.117,-16.885,Megu3568,-18.438,-44.346,D_arling,-5.071,-62.1,ゆっち一,19.269,-44.714,Oort__Cloud,12.917,-63.983,소솨소솨,40.682,-87.048,Pugeuk,4.447,-110.847,-yeoro-,-43.701,-89.712,1974.256,0.815,-21.209,1975.94,4,ゆっち一,14.766,-39.798,0,0,0,0,0,0,0,2
65,4,0,0,0,0,0,0,0,0,0,255,255,255,22,2030.172,하루（Haru）,R,0,70,1.464,-0.833,0,0,-4.688,14.292,0.279,-17.596,0,0,8,R,-yeoro-,160,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-37.213,ke ro,-0.015,-16.954,Pring__,-21.948,-47.224,mochi_2929,-12,-63.044,encounter v,22.652,-49.834,˗ˋˏ 카피 ˎˊ˗,16.561,-63.025,눈꽃,38.388,-92.682,Slaris,-0.884,-109.14,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
66,4,0,0,0,0,1,0,0,0,0,255,255,255,23,2049.476,하루（Haru）,R,0,139,1.42,1.76,4,0,103.772,-101.232,0,0,1,0,8,R,-yeoro-,160,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355,-37.464,ke ro,0.081,-16.878,Pring__,-22.011,-47.178,mochi_2929,-12.172,-63.219,encounter v,20.463,-52.256,˗ˋˏ 카피 ˎˊ˗,16.579,-63.019,눈꽃,37.927,-92.683,Slaris,2.304,-109.691,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
67,4,0,0,0,0,2,0,0,0,0,255,255,255,24,2067.104,하루（Haru）,R,0,140,-0.721,-0.273,0,0,87.469,-90.364,0,0,1,0,8,R,-yeoro-,160,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,-37.44,ke ro,-0.243,-18.204,Pring__,-21.102,-44.367,mochi_2929,-11.058,-59.498,encounter v,22.018,-50.559,˗ˋˏ 카피 ˎˊ˗,15.564,-62.707,눈꽃,37.803,-93.016,Slaris,2.19,-111.684,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
68,4,0,0,0,0,0,1,0,0,0,255,255,255,25,2092.571,하루（Haru）,R,0,109,0.215,0.995,2,0,0,0,0,0,1,1,5,R,Oort__Cloud,160,90.284,0.297,3,59,2093.832,168,91,13,140,119,25.42,24.652,0.37,-0.117,-0.099,0.501,0,0,0,-0.205,-37.037,ke ro,0.069,-17.087,Pring__,-21.652,-46.627,mochi_2929,-12.041,-63.517,encounter v,21.687,-49.99,˗ˋˏ 카피 ˎˊ˗,15.53,-63.803,눈꽃,34.6,-98.476,Slaris,0.832,-110.488,AI,-35.7,-81.8,2100.106,-53.065,-95.12,2104.723,5,˗ˋˏ 카피 ˎˊ˗,-2.008,-60.422,1,0,0,0,0,0,0,0
69,4,0,0,0,0,0,1,0,1,0,255,14,255,26,2133.512,하루（Haru）,R,3,89,-3.816,-0.189,4,0,-396.368,0.163,0,0,1,2,4,R,ゆっち一,190,90,0.496,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-37.646,ke ro,-0.101,-17.051,Pring__,-21.959,-47.221,mochi_2929,-12.879,-63.952,encounter v,19.874,-45.236,˗ˋˏ 카피 ˎˊ˗,3.632,-60.841,눈꽃,39.527,-86.565,Slaris,-6.514,-110.175,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
70,4,0,0,0,0,1,1,0,1,0,255,14,255,27,2171.875,하루（Haru）,R,0,129,21.842,1.739,2,0,60.41,-27.128,0,0,1,2,4,R,ゆっち一,190,90,0.496,3,58,2172.927,116,83,34,136,81,-7.637,25.106,-0.43,-0.112,-0.251,0.189,0,0,0,0.002,-37.297,ke ro,-0.039,-16.92,Pring__,-23.109,-47.546,mochi_2929,-12.882,-63.337,encounter v,18.042,-45.804,˗ˋˏ 카피 ˎˊ˗,2.578,-60.954,눈꽃,37.325,-90.194,Slaris,-4.318,-110.232,AI,-35.7,-81.8,2173.256,-2.483,-25.85,2175.69,3,mochi_2929,-16.299,-56.963,0,4,0,0,0,0,0,2
71,4,0,0,0,0,0,2,0,0,1,255,255,14,28,2208.194,하루（Haru）,R,0,140,-2.793,-0.43,1,0,84.784,-60.932,0,0,0,2,2,R,Megu3568,174.7,86,0.402,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161,-37.591,ke ro,-0.217,-17.023,Pring__,-21.609,-46.703,mochi_2929,-13.207,-62.938,encounter v,19.278,-43.502,˗ˋˏ 카피 ˎˊ˗,16.403,-63.412,눈꽃,40.873,-91.514,Slaris,-4.761,-104.424,신과함께1,-18.81,-25.142,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
72,4,0,0,0,1,0,2,0,0,1,255,255,14,29,2287.162,하루（Haru）,R,0,140,-0.986,-0.519,0,0,79.091,-129.546,0,0,0,2,2,R,Megu3568,174.7,86,0.402,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.819,-37.088,ke ro,-0.127,-16.702,Pring__,-23.385,-48.669,mochi_2929,-13.636,-62.119,encounter v,21.509,-46.986,˗ˋˏ 카피 ˎˊ˗,16.35,-63.354,눈꽃,40.459,-92.956,Slaris,-7.386,-107.437,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
73,4,0,0,0,1,1,2,0,0,1,255,255,14,30,2305.467,하루（Haru）,R,3,95,-2.384,-0.504,4,0,-346.52,0,0,0,0,2,2,R,Megu3568,174.7,86,0.402,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314,-37.129,ke ro,-0.226,-16.739,Pring__,-22.675,-47.309,mochi_2929,-13.227,-62.21,encounter v,21.364,-44.58,˗ˋˏ 카피 ˎˊ˗,14.954,-63.439,눈꽃,40.968,-92.284,Slaris,-1.989,-112.41,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
74,4,0,0,0,1,2,2,0,0,1,255,255,14,31,2327.643,하루（Haru）,R,0,83,-0.26,1.625,2,0,5.529,-8.234,0,0,0,2,2,R,Megu3568,174.7,86,0.402,3,79,2329.069,203,110,27,150,121,26.326,5.425,0.81,0.056,0.108,0.303,0,0,0,-0.289,-37.095,ke ro,-0.118,-16.788,Pring__,-21.516,-47.064,mochi_2929,-13.467,-62.791,encounter v,21.557,-48.46,˗ˋˏ 카피 ˎˊ˗,16.428,-63.401,눈꽃,41.475,-91.718,Slaris,-1.084,-111.45,AI,-35.7,-81.8,2334.456,-31.138,-123.994,2336.373,7,Slaris,-26.53,-120.83,1,0,0,0,0,0,0,2
75,4,0,0,1,0,0,2,0,1,0,255,11,255,32,2372.783,하루（Haru）,R,4,79,-1.293,-0.037,2,0,-226.532,0,0,0,1,2,3,R,D_arling,165.3,99.951,0.405,3,58,2373.928,130,128,28,143,119,28.625,27.238,0.75,-0.049,-0.121,0.422,0,0,0,-0.103,-37.677,ke ro,-0.152,-16.749,Pring__,-17.984,-42.382,mochi_2929,-10.873,-62.461,encounter v,17.434,-45.506,˗ˋˏ 카피 ˎˊ˗,16.246,-62.462,눈꽃,40.343,-88.819,Slaris,1.045,-107.296,AI,-35.7,-81.8,2380.623,-56.896,-90.58,2385.323,5,˗ˋˏ 카피 ˎˊ˗,-1.907,-60.126,1,0,0,0,0,0,0,0
76,4,0,0,2,0,0,2,0,1,0,255,12,255,33,2417.451,하루（Haru）,R,0,95,-0.963,-1.708,2,0,0,0,0,0,1,5,1,L,ʚEveɞ,160,95.538,0.483,2,58,2418.341,212,119,36,154,33,-9.757,-5.969,0.93,0.102,-0.046,0.474,0,0,0,-0.162,-37.233,ke ro,-0.017,-17.275,Pring__,-18.384,-43.363,mochi_2929,-7.034,-64.49,encounter v,20.263,-45.663,˗ˋˏ 카피 ˎˊ˗,15.802,-63.423,눈꽃,43.567,-86.233,Slaris,3.122,-108.458,AI,-35.7,-81.8,2418.573,0.045,-23.07,2420.223,0,하루（Haru）,0.18,-33.055,0,0,0,0,0,0,0,2
77,5,1,0,2,0,0,0,0,0,0,255,255,255,42,2483.544,Yaksok~,R,10,84,-0.415,0.551,0,0,0,400,-0.178,-16.323,1,7,9,R,࿇ Kronos ࿇,160,95,0.5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,-37.608,ʚEveɞ,-0.09,-17.055,Megu3568,-20.762,-49.34,D_arling,-8.836,-63.468,ゆっち一,26.172,-49.41,Oort__Cloud,15.089,-63.538,소솨소솨,39.774,-89.008,Pugeuk,-0.421,-113.602,-yeoro-,-42.354,-93.615,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
78,5,1,0,2,0,1,0,0,0,0,255,255,255,43,2497.455,Yaksok~,R,14,80,1.58,0.936,4,0,277.539,323.062,0,0,1,7,9,R,࿇ Kronos ࿇,160,95,0.5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181,-38.088,ʚEveɞ,-0.049,-17.076,Megu3568,-20.883,-49.146,D_arling,-8.803,-63.383,ゆっち一,23.013,-48.453,Oort__Cloud,14.459,-63.881,소솨소솨,38.996,-89.834,Pugeuk,-0.152,-105.855,-yeoro-,-42.353,-93.615,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,5,1,0,2,0,2,0,0,0,0,255,255,255,44,2513.198,Yaksok~,R,0,123,-1.923,0.437,1,0,0,0,0,0,0,7,9,R,࿇ Kronos ࿇,160,95,0.5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,-38,ʚEveɞ,-0.071,-17.116,Megu3568,-21.206,-48.75,D_arling,-10.798,-63.02,ゆっち一,22.967,-48.545,Oort__Cloud,14.462,-63.807,소솨소솨,36.941,-90.137,Pugeuk,0.92,-104.389,-yeoro-,-42.352,-93.608,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
80,5,1,0,2,1,2,0,0,0,0,255,255,255,45,2528.405,Yaksok~,R,14,85,2.333,0.697,2,0,299.584,315.738,0,0,1,7,9,R,࿇ Kronos ࿇,160,95,0.5,2,58,0,73,46,1,52,52,-57.123,-17.219,-0.48,0.002,0,0.047,0,0,0,-0.313,-37.626,ʚEveɞ,-0.056,-17.087,Megu3568,-21.531,-49.016,D_arling,-8.91,-64.613,ゆっち一,22.092,-48.248,Oort__Cloud,14.435,-63.753,소솨소솨,36.906,-90.14,Pugeuk,2.113,-102.817,-yeoro-,-42.353,-93.614,2530.056,0.651,-19.657,2532.356,0,Yaksok~,4.815,-33.093,0,0,0,0,0,0,0,2
81,5,1,0,2,0,0,1,0,0,0,255,255,255,46,2571.224,Yaksok~,R,10,90,-0.082,1.226,1,0,0,400,0,0,0,8,6,L,눈꽃,174.8,100.309,0.5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-38.564,ʚEveɞ,-0.102,-16.721,Megu3568,-20.397,-47.442,D_arling,-9.828,-65.694,ゆっち一,19.839,-46.042,Oort__Cloud,14.798,-63.663,소솨소솨,39.9,-87.727,Pugeuk,7.522,-109.408,-yeoro-,-43.1,-92.832,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
82,5,1,0,2,1,0,1,0,0,0,255,255,255,47,2584.172,Yaksok~,R,0,100,-0.363,0.152,2,0,0,0,0,0,1,8,6,L,눈꽃,174.8,100.309,0.5,3,58,2585.339,106,114,76,139,92,16.955,-39.418,0.92,0.07,-0.008,0,0,0,0,-0.113,-37.655,ʚEveɞ,-0.004,-16.798,Megu3568,-20.33,-47.338,D_arling,-9.869,-65.689,ゆっち一,19.887,-46.019,Oort__Cloud,14.772,-63.648,소솨소솨,39.856,-87.752,Pugeuk,7.44,-109.52,-yeoro-,-43.104,-92.843,2588.123,37.813,-61.811,2594.373,6,소솨소솨,67.37,-86.776,1,0,0,0,0,0,0,2
83,5,1,0,2,0,0,1,0,1,0,255,6,255,48,2620.874,Yaksok~,R,0,128,-2.55,0.345,1,0,0,0,0,0,0,0,7,R,Slaris,174.5,90,0.446,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107,-37.819,ʚEveɞ,-0.055,-16.851,Megu3568,-19.759,-46.054,D_arling,-8.538,-64.24,ゆっち一,20.799,-44.452,Oort__Cloud,0.573,-60.539,소솨소솨,42.306,-95.016,Pugeuk,-7.913,-112.341,-yeoro-,-40.297,-92.568,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
