id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
102,5,0,0,5,0,0,1,0,0,0,255,255,255,48,3139.077,"WhiteMountain",R,3,60,107,-4.788,-0.435,-0.055,0.873,-36.425,4,0,-403.93,0,15.966,-1.993,-11.244,1,1,5,R,"CVPileMaki",170,94.088,0.399,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198,-36.956,0,"Pugeuk",-1.179,-17.798,0,"Sabo_10",-18.437,-43.906,0,"별이__",-13.107,-62.627,0,"-라후이-",20.983,-48.967,0,"ʚneul_ɞ",10.204,-64.628,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
103,5,0,0,5,0,1,1,0,0,0,255,255,255,49,3158.547,"WhiteMountain",R,3,72,113,-5.259,-0.529,-0.101,0.904,-36.424,1,0,-490.122,0,21.981,0,0,0,1,5,R,"CVPileMaki",170,94.088,0.399,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328,-37.209,0,"Pugeuk",-1.709,-17.705,0,"Sabo_10",-17.566,-45.088,0,"별이__",-13.115,-62.701,0,"-라후이-",19.723,-45.89,0,"ʚneul_ɞ",9.659,-64.511,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
104,5,0,0,5,1,1,1,0,0,0,255,255,255,50,3173.101,"WhiteMountain",R,32,76,128,1.604,-2.146,0.178,0.737,-36.745,2,0,192.267,129.701,-4.644,0.361,-19.127,1,1,5,R,"CVPileMaki",170,94.088,0.399,3,66,3174.192,112,17,42,58,24,65,94,99,-30,-15.692,0.46,-0.021,-0.077,0.079,0,-0.28,-36.43,0,"Pugeuk",-0.057,-17.095,0,"Sabo_10",-19.173,-46.842,0,"별이__",-13.017,-62.86,0,"-라후이-",19.706,-46.224,0,"ʚneul_ɞ",10.934,-63.452,0,"AI",35.702,-81.802,0,"AI",0,-100.603,0,"AI",-35.702,-81.802,0,3175.276,3.69,-45.372,0,0,"",0,0,0,0,0,0,0,0,0,2
105,5,0,0,5,0,0,2,0,0,0,255,255,255,51,3204.818,"WhiteMountain",R,17,75,125,-2.556,1.261,0.019,0.968,-36.592,2,0,0,-67.282,14.987,0,0,1,2,2,R,"소솨소솨",184.9,80,0.5,2,66,3205.753,245,16,88,63,22,255,144,106,-5.932,44.59,0.92,0.037,-0.017,0.244,0,-0.841,-36.547,0,"Pugeuk",-0.192,-16.918,0,"Sabo_10",-21.053,-48.867,0,"별이__",-13.497,-63.796,0,"-라후이-",22.14,-50.135,0,"ʚneul_ɞ",9.906,-65.153,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,3205.887,-10.158,-27.759,0,0,"",0,0,0,0,0,0,0,0,0,3
106,5,0,0,5,0,1,2,0,0,0,255,255,255,52,3223.88,"WhiteMountain",R,36,76,128,-0.91,-0.395,0.086,0.732,-36.795,2,0,96.917,122.821,-2.027,0,0,1,2,2,R,"소솨소솨",184.9,80,0.5,2,66,3224.821,255,11,92,62,42,255,146,99,-13.446,43.373,-0.01,-0.076,-0.187,0.174,0,-0.331,-37.137,0,"Pugeuk",-0.153,-16.945,0,"Sabo_10",-22.659,-50.02,0,"별이__",-14.581,-63.405,0,"-라후이-",20.111,-46.371,0,"ʚneul_ɞ",10.608,-64.208,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,3224.643,-3.063,-22.583,0,0,"",0,0,0,0,0,0,0,0,0,2
107,6,1,0,5,0,0,0,0,0,0,255,255,255,53,3269.352,"それいゆ るな",R,37,64,120,-1.579,0.486,-0.168,1.279,-37.28,2,0,76.054,77.469,14.945,0,0,1,5,0,R,"WhiteMountain",190,87.515,0.398,2,66,3270.57,134,10,75,64,41,200,139,87,102.321,-62.231,0.94,-0.014,-0.009,0.071,0,-0.162,-38.172,0,"눈꽃",-0.322,-16.902,0,"AI",-20.443,-46.065,0,"",-12.21,-57.412,0,"인생최패망자",13.631,-50.387,0,"CVPileMaki",9.5,-65.528,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
108,6,1,0,5,0,1,0,0,0,0,255,255,255,54,3286.803,"それいゆ るな",R,14,36,88,0.973,-1.232,-0.109,0.955,-37.153,4,0,284.392,351.606,-17.902,0.365,-17.39,1,5,0,R,"WhiteMountain",190,87.515,0.398,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084,-38.328,0,"눈꽃",-1.24,-16.956,0,"AI",-21.964,-46.261,0,"",-12.4,-58.2,0,"인생최패망자",15.978,-46.763,0,"CVPileMaki",8.925,-63.664,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
109,6,1,0,5,0,2,0,0,0,0,255,255,255,55,3302.897,"それいゆ るな",R,41,50,94,0.765,0.948,0.12,1.331,-37.201,0,0,4.87,-92.351,8.689,0,0,1,5,0,R,"WhiteMountain",190,87.515,0.398,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304,-38.38,0,"눈꽃",0.025,-17.073,0,"AI",-21.395,-48.282,0,"",-12.4,-58.2,0,"인생최패망자",15.429,-49.701,0,"CVPileMaki",10.253,-63.716,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
110,6,1,0,5,0,0,1,0,0,0,255,255,255,56,3332.239,"それいゆ るな",R,3,48,100,-3.257,-0.893,-0.105,0.91,-37.203,3,0,-342.187,0,14.833,-0.159,-20.487,0,0,5,L,"ʚneul_ɞ",174.3,95,0.53,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363,-38.424,0,"눈꽃",-0.04,-17.222,0,"AI",-21.054,-47.439,0,"",-12.4,-58.2,0,"인생최패망자",18.839,-42.752,0,"CVPileMaki",14.309,-59.985,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
111,6,1,0,5,2,0,1,0,0,0,255,255,255,57,3355.137,"それいゆ るな",R,27,41,101,0.453,0.253,0.064,0.978,-37.153,2,0,19.798,-109.55,-22.551,0,0,1,0,5,L,"ʚneul_ɞ",174.3,95,0.53,3,66,3356.087,149,24,53,68,24,110,129,129,32.803,-41.199,0.45,0.054,-0.048,0.049,0.095,-0.03,-38.032,0,"눈꽃",0.001,-17.172,0,"AI",-20.705,-47.119,0,"",-12.297,-57.696,0,"인생최패망자",19.4,-45.03,0,"CVPileMaki",16.575,-62.729,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3361.021,92.36,-89.011,0,0,"",0,0,0,0,0,0,0,0,0,3
112,6,1,0,5,2,1,1,0,0,0,255,255,255,58,3376.232,"それいゆ るな",R,0,39,99,-0.063,0.957,0.034,1.176,-37.198,2,0,0,0,-61.133,0,0,1,0,5,L,"ʚneul_ɞ",174.3,95,0.53,3,64,3377.38,195,15,73,48,20,138,139,127,25.297,-21.291,0.4,0.015,-0.016,0.125,0,-0.227,-38.234,0,"눈꽃",-0.03,-17.138,0,"AI",-20.941,-48.652,0,"",-12.4,-58.2,0,"인생최패망자",19.692,-45.178,0,"CVPileMaki",17.045,-62.157,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3381.91,60.706,-112.106,0,0,"",0,0,0,0,0,0,0,0,0,4
113,6,1,1,5,0,0,1,0,0,0,255,255,255,59,3422.135,"それいゆ るな",R,3,52,102,-1.802,-0.44,-0.106,0.93,-37.142,2,0,-373.052,0,34.739,0,0,1,1,4,R,"-라후이-",190,84,0.352,3,66,3423.35,186,10,53,76,50,82,135,72,28.764,29.328,0.97,-0.054,-0.117,0.054,0,-0.05,-38.216,0,"눈꽃",-0.052,-17.135,0,"AI",-21.302,-47.285,0,"",-12.321,-57.608,0,"인생최패망자",15.193,-49.305,0,"CVPileMaki",10.971,-65.299,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3431.021,-16.986,-33.919,0,0,"",0,0,0,0,0,0,0,0,0,1
114,6,1,1,5,0,0,2,0,0,0,255,255,255,60,3449.537,"それいゆ るな",R,0,38,99,1.097,-0.685,-0.022,0.945,-37.264,0,0,0,3.972,17.002,0,0,0,2,3,R,"별이__",175.2,95,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181,-38.299,0,"눈꽃",-0.696,-17.651,0,"AI",-19.965,-46.941,0,"",-12.4,-58.2,0,"인생최패망자",17.2,-47.264,0,"CVPileMaki",10.526,-64.377,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
115,6,1,1,5,0,1,2,0,0,0,255,255,255,61,3466.11,"それいゆ るな",R,38,44,89,0.595,0.847,0.12,1.302,-37.207,0,0,15.003,-11.978,7.144,0,0,0,2,3,R,"별이__",175.2,95,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,-38.309,0,"눈꽃",-0.017,-17.055,0,"AI",-19.974,-46.953,0,"",-12.4,-58.2,0,"인생최패망자",18.615,-45.031,0,"CVPileMaki",9.714,-63.865,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
116,6,1,1,5,0,2,2,0,0,0,255,255,255,62,3483.274,"それいゆ るな",R,3,51,88,-4.069,-0.132,-0.256,1.048,-37.269,1,0,-300.429,0,27.184,0,0,0,2,3,R,"별이__",175.2,95,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313,-38.296,0,"눈꽃",-0.64,-17.237,0,"AI",-19.895,-45.928,0,"",-12.4,-58.2,0,"인생최패망자",18.262,-44.28,0,"CVPileMaki",5.829,-63.159,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
117,6,0,1,5,0,0,0,0,0,0,255,255,255,53,3527.014,"WhiteMountain",R,9,73,113,1.591,1.244,0.125,0.868,-36.734,4,0,360.256,-346.722,-9.18,0,0,0,3,1,L,"눈꽃",169.654,85,0.496,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367,-37.158,0,"Pugeuk",-0.086,-16.816,0,"Sabo_10",-20.757,-48.815,0,"별이__",-14.559,-62.568,0,"-라후이-",18.281,-45.63,0,"ʚneul_ɞ",10.845,-62.288,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
118,6,0,1,5,0,1,0,0,0,0,255,255,255,54,3545.214,"WhiteMountain",R,9,84,123,0.359,0.227,0.094,0.683,-36.717,2,0,338.472,-368.017,-9.292,0,0,0,3,1,L,"눈꽃",169.654,85,0.496,3,65,3546.32,215,18,49,79,40,78,133,89,38.131,34.542,-0.11,0.015,0.028,0.033,0,-0.494,-36.878,0,"Pugeuk",-0.087,-16.946,0,"Sabo_10",-21.403,-50.961,0,"별이__",-13.596,-61.55,0,"-라후이-",18.877,-47.765,0,"ʚneul_ɞ",12.213,-63.697,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3555.288,5.461,-56.118,0,0,"",0,0,0,0,0,0,0,0,0,1
119,6,0,1,5,0,0,1,0,0,0,255,255,255,55,3572.948,"WhiteMountain",R,33,68,123,1.413,0.076,0.299,0.962,-36.879,0,0,105.83,70.855,4.021,0.505,-17.342,1,4,0,R,"それいゆ るな",160,89.534,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364,-36.967,0,"Pugeuk",0.046,-17.126,0,"Sabo_10",-20.597,-47.62,0,"별이__",-14.552,-62.561,0,"-라후이-",18.824,-42.053,0,"ʚneul_ɞ",10.511,-63.21,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
120,6,0,1,5,0,1,1,0,0,0,255,255,255,56,3588.505,"WhiteMountain",R,33,70,124,-0.989,1.397,0.172,1.105,-36.626,1,0,118.366,70.461,11.472,0,0,0,4,0,R,"それいゆ るな",160,89.534,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155,-37.127,0,"Pugeuk",-0.03,-17.074,0,"Sabo_10",-20.722,-46.948,0,"별이__",-14.467,-62.393,0,"-라후이-",20.948,-46.479,0,"ʚneul_ɞ",9.775,-64.298,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
121,6,0,1,5,1,1,1,0,0,0,255,255,255,57,3605.546,"WhiteMountain",R,33,84,137,1.057,-0.619,0.196,0.884,-36.837,0,0,122.761,106.498,1.937,0,0,0,4,0,R,"それいゆ るな",160,89.534,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546,-37.282,0,"Pugeuk",-0.024,-17.133,0,"Sabo_10",-20.602,-46.138,0,"별이__",-14.515,-62.593,0,"-라후이-",21.493,-46.369,0,"ʚneul_ɞ",9.556,-61.967,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
122,6,0,1,5,1,2,1,0,0,0,255,255,255,58,3621.405,"WhiteMountain",R,6,75,116,0.545,0.691,-0.157,0.945,-36.596,0,0,455.451,-0.803,-63.374,0,0,0,4,0,R,"それいゆ るな",160,89.534,0.45,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384,-37.461,0,"Pugeuk",0.053,-17.047,0,"Sabo_10",-21.228,-46.486,0,"별이__",-14.625,-62.284,0,"-라후이-",19.16,-49.082,0,"ʚneul_ɞ",6.97,-63.093,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
123,6,0,1,5,0,0,2,0,0,0,255,255,255,59,3649.568,"WhiteMountain",R,3,67,115,-5.15,-0.065,-0.105,0.812,-36.524,4,0,-277.887,0,8.268,-2.493,-6.115,1,0,4,R,"인생최패망자",190,80,0.4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322,-37.057,0,"Pugeuk",-1.43,-16.402,0,"Sabo_10",-21.819,-44.986,0,"별이__",-14.169,-62.589,0,"-라후이-",20.505,-49.971,0,"ʚneul_ɞ",10.627,-63.859,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
124,6,0,1,5,0,1,2,0,0,0,255,255,255,60,3667.754,"WhiteMountain",R,3,66,111,-5.222,-0.265,0.023,0.778,-36.536,2,0,-424.902,0,10.528,0,0,1,0,4,R,"인생최패망자",190,80,0.4,3,65,3668.907,198,18,65,84,63,133,140,126,92.067,-84.834,0.55,-0.117,-0.025,0.046,0,-0.38,-36.755,0,"Pugeuk",-0.817,-16.661,0,"Sabo_10",-21.802,-47.822,0,"별이__",-14.59,-62.928,0,"-라후이-",21.327,-50.92,0,"ʚneul_ɞ",11.889,-65.106,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
125,6,0,1,5,0,2,2,0,0,0,255,255,255,61,3684.56,"WhiteMountain",R,3,64,113,-3.161,-0.487,0.026,0.768,-36.751,4,0,-276.945,0,4.555,0,0,1,0,4,R,"인생최패망자",190,80,0.4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323,-37.399,0,"Pugeuk",-1.04,-16.635,0,"Sabo_10",-22.18,-44.836,0,"별이__",-16.12,-61.703,0,"-라후이-",20.123,-48.419,0,"ʚneul_ɞ",10.229,-64.003,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
126,7,1,1,5,0,0,0,0,0,0,255,255,255,63,3775.018,"인생최패망자",R,26,94,140,-1.713,-0.71,-0.186,1.519,-35.875,1,0,106.96,-200,0,0,0,0,3,0,L,"Sabo_10",179.6,90,0.499,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249,-37.006,0,"눈꽃",-0.06,-16.902,0,"AI",-19.111,-46.471,0,"",-12.4,-58.2,0,"それいゆ るな",23.388,-49.12,0,"CVPileMaki",19.727,-59.861,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
127,7,1,1,5,1,0,0,0,0,0,255,255,255,64,3787.152,"인생최패망자",R,27,78,129,-0.379,0.479,-0.02,1.745,-35.913,2,0,-51.926,-100.366,0,0,0,1,3,0,L,"Sabo_10",179.6,90,0.499,3,65,3788.225,189,12,52,61,32,147,134,94,112.434,61.739,-0.04,0.059,-0.049,0.181,0,-0.297,-36.424,0,"눈꽃",-0.024,-17.086,0,"AI",-19.727,-47.384,0,"",-12.383,-57.742,0,"それいゆ るな",23.391,-49.144,0,"CVPileMaki",20.306,-59.612,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
128,7,1,1,5,1,1,0,0,0,0,255,255,255,65,3801.637,"인생최패망자",R,47,36,98,6.395,3.119,0.429,1.992,-36.822,1,0,81.595,-21.016,0,0,0,0,3,0,L,"Sabo_10",179.6,90,0.499,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143,-36.818,0,"눈꽃",0.732,-16.476,0,"AI",-18.942,-46.591,0,"",-12.4,-58.2,0,"それいゆ るな",23.597,-49.64,0,"CVPileMaki",19.903,-60.253,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
129,7,1,1,5,2,1,0,0,0,0,255,255,255,66,3812.959,"인생최패망자",R,27,94,140,-1.653,-0.211,-0.15,1.628,-36.005,2,0,-16.527,-102.856,0,0,0,0,3,0,L,"Sabo_10",179.6,90,0.499,3,93,3814.063,126,10,52,34,21,66,108,103,-11.627,-20.737,0.89,0.073,-0.057,0.126,0,-0.317,-36.406,0,"눈꽃",-0.181,-17.099,0,"AI",-19.195,-47.207,0,"",-12.39,-57.765,0,"それいゆ るな",23.611,-49.666,0,"CVPileMaki",19.687,-60.133,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3813.81,0.941,-22.185,0,0,"",0,0,0,0,0,0,0,0,0,2
130,7,1,1,5,0,0,1,0,0,0,255,255,255,67,3840.234,"인생최패망자",R,26,82,134,-0.735,0.4,-0.044,1.715,-35.999,0,0,-89.664,-200,0,0,0,0,4,1,R,"Pugeuk",190,89.157,0.32,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078,-36.713,0,"눈꽃",-1.377,-17.442,0,"AI",-19.723,-46.024,0,"",-12.4,-58.2,0,"それいゆ るな",21.94,-48.87,0,"CVPileMaki",4.74,-67.592,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
131,7,1,1,5,0,1,1,0,0,0,255,255,255,68,3852.528,"인생최패망자",R,1,53,96,-3.307,-0.902,-0.134,1.787,-36.159,4,0,0,0,0,0,0,1,4,1,R,"Pugeuk",190,89.157,0.32,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,-37.508,0,"눈꽃",-0.175,-16.753,0,"AI",-20.251,-46.501,0,"",-12.4,-58.2,0,"それいゆ るな",21.95,-48.88,0,"CVPileMaki",5.657,-67.514,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
132,7,1,1,5,0,2,1,0,0,0,255,255,255,69,3865.394,"인생최패망자",R,10,47,83,-0.39,1.183,0.206,2.389,-36.487,2,0,-139.534,400,0,0,0,1,4,1,R,"Pugeuk",190,89.157,0.32,3,71,3866.469,145,8,64,54,29,127,136,130,-15.002,-6.757,0.5,-0.023,-0.034,0.297,0,0.154,-36.748,0,"눈꽃",-0.107,-16.913,0,"AI",-20.292,-46.358,0,"",-12.4,-58.2,0,"それいゆ るな",21.953,-48.89,0,"CVPileMaki",5.688,-67.266,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3866.298,0.527,-25.698,0,0,"",0,0,0,0,0,0,0,0,0,2
133,7,1,1,5,0,0,2,0,0,0,255,255,255,70,3895.496,"인생최패망자",R,28,86,139,0.059,0.12,0.084,1.785,-36.091,2,0,18.596,-97.687,0,0,0,1,5,2,R,"WhiteMountain",190,87.515,0.398,2,65,3896.525,187,7,53,49,23,124,133,94,-50.298,-11.229,-0.27,-0.008,-0.028,0.121,0,-0.064,-36.359,0,"눈꽃",-0.069,-16.917,0,"AI",-19.883,-47.205,0,"",-12.373,-58.033,0,"それいゆ るな",22.026,-50.1,0,"CVPileMaki",5.206,-66.844,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,3896.188,0.173,-21.017,0,0,"",0,0,0,0,0,0,0,0,0,2
134,7,0,1,5,0,0,0,0,0,0,255,255,255,62,4007.557,"Sabo_10",L,33,73,126,-0.146,0.667,-0.376,1.101,-36.816,2,0,-149.712,70.242,-22.491,0,0,1,1,5,R,"CVPileMaki",170,94.088,0.399,3,65,4008.671,151,17,68,57,31,156,138,109,111.643,-45.722,0.18,0.004,-0.011,0.15,0,-0.382,-37.663,0,"Pugeuk",-0.129,-17.237,0,"WhiteMountain",-20.887,-47.932,0,"별이__",-15.092,-62.793,0,"-라후이-",18.251,-41.227,0,"ʚneul_ɞ",11.844,-64.479,0,"AI",35.702,-81.802,0,"AI",0,-100.603,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
135,7,0,1,5,0,1,0,0,0,0,255,255,255,63,4021.3,"Sabo_10",L,0,75,126,-2.725,0.026,-0.582,0.909,-36.925,1,0,33.507,0,-7.073,0,0,0,1,5,R,"CVPileMaki",170,94.088,0.399,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424,-38.169,0,"Pugeuk",-0.416,-16.954,0,"WhiteMountain",-21.084,-47.904,0,"별이__",-15.463,-63.315,0,"-라후이-",19.596,-47.69,0,"ʚneul_ɞ",11.419,-65.439,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
136,7,0,1,5,1,1,0,0,0,0,255,255,255,64,4040.437,"Sabo_10",L,0,2,70,-15.195,-2.806,-0.369,1.245,-36.842,1,0,0,0,6.498,-1.368,-30.119,0,1,5,R,"CVPileMaki",170,94.088,0.399,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-38.552,0,"Pugeuk",-0.667,-16.684,0,"WhiteMountain",-21.017,-48.063,0,"별이__",-15.47,-63.394,0,"-라후이-",19.817,-46.3,0,"ʚneul_ɞ",7.346,-60.667,0,"AI",35.701,-81.801,0,"AI",0,-100.601,0,"AI",-35.701,-81.801,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
137,7,0,1,5,2,1,0,0,0,0,255,255,255,65,4050.446,"Sabo_10",L,3,72,116,-0.054,0.356,-0.522,0.999,-36.933,2,0,383.583,0,-19.342,0,0,1,1,5,R,"CVPileMaki",170,94.088,0.399,3,65,4051.579,133,18,66,73,47,109,138,92,60.476,26.888,-0.12,0.004,-0.021,0.09,0,-0.248,-37.469,0,"Pugeuk",-0.163,-16.97,0,"WhiteMountain",-20.988,-47.966,0,"별이__",-15.345,-63.135,0,"-라후이-",19.818,-46.31,0,"ʚneul_ɞ",10.629,-64.898,0,"AI",35.703,-81.802,0,"AI",0,-100.603,0,"AI",-35.703,-81.802,0,4057.221,-21.768,-74.491,0,0,"",0,0,0,0,0,0,0,0,0,1
138,7,0,1,5,0,0,1,0,0,0,255,255,255,66,4077.045,"Sabo_10",L,33,70,124,0.773,0.73,-0.29,1.138,-36.781,2,0,-133.423,57.934,-25.727,0,0,1,2,2,R,"소솨소솨",184.9,80,0.5,2,65,4077.972,253,10,85,56,19,255,141,94,40.737,-26.368,-0.42,0.002,-0.092,0.28,0,-0.186,-37.2,0,"Pugeuk",-0.069,-16.965,0,"WhiteMountain",-21.582,-48.389,0,"별이__",-15.457,-62.646,0,"-라후이-",18.955,-47.355,0,"ʚneul_ɞ",10.385,-65.622,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,4086.854,-5.062,-55.092,0,0,"",0,0,0,0,0,0,0,0,0,1
139,7,0,1,5,0,0,2,0,0,0,255,255,255,67,4100.013,"Sabo_10",L,3,73,117,0.887,1.206,-0.482,1.063,-36.856,4,0,342.293,0,-17.279,0,0,0,3,1,L,"눈꽃",169.654,85,0.496,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565,-38.079,0,"Pugeuk",0.231,-16.391,0,"WhiteMountain",-20.972,-47.748,0,"별이__",-13.967,-63.451,0,"-라후이-",21.316,-46.466,0,"ʚneul_ɞ",12.773,-63.967,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
