id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
68,4,1,0,2,0,0,0,0,255,255,255,43,2089.49,Pugeuk,14,108,2.088,-0.881,4,389.24,304.679,0,0,1,4,8,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,-0.07,-38.062,-0.082,-17.021,-23.399,-50.16,-9.989,-64.028,19.86,-43.687,14.067,-64.125,53.318,-74.976,22.275,-108.956,-40.616,-84.509,0,0,0,0,0,,0,0,0,0
69,4,1,0,0,1,0,0,0,255,255,255,44,2112.573,Pugeuk,3,102,0.392,0.757,2,-463.636,0,0,0,1,5,1,Multeinn,190,88,2113.498,126,181,46,151,93,38.914,33.818,-0.083,-0.215,-37.076,0.045,-17.344,-21.517,-48.942,-10.813,-64.233,21.212,-49.024,13.132,-64.522,46.131,-87.004,15.556,-114.874,-44.758,-87.051,0,0,0,2118.347,8,bdg06213,-47.909,-73.658,0,1
70,4,1,0,0,2,0,0,0,255,255,255,45,2175.878,Pugeuk,3,113,-0.018,0.229,0,-414.917,0,-0.674,-17.233,1,6,6,눈꽃,174.6,81,0,0,0,0,0,0,0,0,0,0.142,-37.852,-0.224,-16.945,-21.283,-49.981,-11.699,-64.716,21.556,-46.665,13.321,-65.184,45.487,-86.904,7.454,-104.567,-49.43,-92.666,0,0,0,0,0,,0,0,0,0
71,4,1,0,1,2,0,0,0,255,255,255,46,2195.215,Pugeuk,8,116,0.677,0.49,2,142.048,49.447,0,0,1,6,6,눈꽃,174.6,81,2196.249,87,179,41,143,64,39.888,-40.606,-0.731,-0.019,-37.344,0.325,-17.283,-21.347,-49.939,-11.558,-64.794,23.802,-48.492,13.381,-65.08,45.507,-86.916,9.932,-104.289,-48.06,-90.289,0,0,0,2200.281,4,_이누_,29.321,-52.805,0,1
72,4,0,0,0,0,0,0,0,255,255,255,24,2230.727,ゆっち一,14,116,-0.961,-1.068,2,166.792,400,0,0,1,0,1,encounter v,190,88,2231.817,99,174,2,140,130,-61.783,-52.918,0.345,-0.255,-36.714,0.02,-16.893,-24.976,-50.149,-12.418,-61.588,21.928,-47.244,8.307,-60.534,42.419,-88.351,-2.369,-100.977,-30.041,-84.548,2231.669,0.219,-20.835,0,0,,0,0,0,3
73,4,0,0,1,0,0,0,0,255,255,255,25,2253.457,ゆっち一,0,140,-1.414,0.189,2,0,0,0,0,1,0,1,encounter v,190,48,2254.455,117,121,0,138,67,30.329,1.274,-0.993,0.191,-36.837,-0.052,-16.924,-25.121,-49.276,-12.052,-62.404,21.156,-48.481,14.689,-64.343,44.637,-86.361,-2.011,-99.273,-41.707,-88.103,0,0,0,2258.47,3,mochi_2929,1.053,-65.099,0,1
74,4,0,0,0,1,0,0,0,255,255,255,26,2283.363,ゆっち一,0,140,0.099,0.236,0,-148.893,-200,0,0,1,1,3,Penguin_iDOL,180.3,88,0,0,0,0,0,0,0,0,0,-0.09,-36.96,-0.121,-16.785,-23.491,-48.064,-10.727,-61.495,20.683,-48.18,16.202,-63.512,36.151,-85.973,-5.121,-99.579,-38.544,-81.504,0,0,0,0,0,,0,0,0,0
75,4,0,0,1,1,0,0,0,255,255,255,27,2301.831,ゆっち一,13,115,-3.22,-1.344,4,-371.804,334.308,0,0,1,1,3,Penguin_iDOL,180.3,88,0,0,0,0,0,0,0,0,0,-0.085,-37.206,-0.214,-16.793,-23.469,-48.15,-10.44,-61.69,20.368,-48.266,16.198,-63.449,36.16,-85.958,-5.443,-99.716,-39.561,-81.288,0,0,0,0,0,,0,0,0,0
76,4,0,0,2,1,0,0,0,255,255,255,28,2320.758,ゆっち一,13,112,-1.205,-0.026,2,-390.434,312.348,0,0,1,1,3,Penguin_iDOL,180.3,88,2321.904,107,171,103,156,130,-3.327,-19.709,0.325,0.037,-36.963,-0.09,-16.963,-23.335,-47.856,-10.349,-61.956,20.356,-48.295,16.11,-63.495,36.15,-85.978,-2.449,-101.421,-40.223,-82.259,2321.958,3.402,-31.165,2323.292,5,coder_,12.904,-59.775,0,2
77,4,0,0,0,2,0,0,0,255,255,255,29,2350.916,ゆっち一,0,130,0.586,1.187,2,-35.803,-200,0,0,1,2,6,소솨소솨,170,45,2351.73,106,174,45,148,62,28.897,19.114,-0.568,-0.142,-36.861,-0.078,-16.883,-23.635,-48.532,-11.616,-62.752,20.437,-48.719,14.729,-64.146,34.22,-87.312,-3.461,-100.822,-40.405,-85.37,0,0,0,2355.403,2,IllilliIIIIllil,-13.62,-59.06,0,1
78,5,1,0,0,0,0,0,0,255,255,255,47,2393.269,Pugeuk,8,117,-3.663,0.372,1,66.647,0,0,0,0,7,7,인생최패망자,174.7,88,0,0,0,0,0,0,0,0,0,-0.071,-37.984,-0.015,-17.126,-21.535,-49.433,-13.106,-62.934,22.391,-48.079,10.62,-65.48,41.982,-90.359,-0.993,-108.955,-40.368,-85.192,0,0,0,0,0,,0,0,0,0
79,5,1,1,0,0,0,0,0,255,255,255,48,2409.657,Pugeuk,6,106,1.471,-0.255,1,430.875,20.806,0,0,0,7,7,인생최패망자,174.7,88,0,0,0,0,0,0,0,0,0,0.065,-37.652,-0.167,-17.17,-21.535,-49.416,-13.005,-62.957,21.791,-48.759,9.623,-65.976,42.504,-88.628,3.164,-106.583,-42.612,-83.188,0,0,0,0,0,,0,0,0,0
80,5,1,2,0,0,0,0,0,255,255,255,49,2427.887,Pugeuk,0,134,-0.803,-0.785,2,-9.988,-167.879,0,0,1,7,7,인생최패망자,174.7,88,2428.917,106,160,0,140,67,49.03,50.718,-0.288,0.124,-37.232,-0.21,-17.428,-21.643,-49.544,-13.042,-63.026,22.285,-47.386,11.996,-65.823,42.512,-88.633,-7.137,-104.516,-44.314,-86.789,0,0,0,2433.514,2,Yaksok~,-38.263,-50.768,0,1
81,5,1,0,0,1,0,0,0,255,255,255,50,2458.475,Pugeuk,5,117,0.973,0.465,2,-124.35,5.834,0,0,1,8,0,ゆっち一,190,88,2459.614,88,110,31,134,103,25.651,19.421,0.109,-0.098,-37.281,0.215,-17.157,-21.252,-50.378,-23.975,-73.241,22.034,-48.644,2.006,-67.366,40.464,-89.392,-6.16,-104.368,-18.202,-61.541,2464.247,-30.203,-102.983,2468.37,7,jdw4469,-31.115,-119.168,1,2
82,5,1,0,0,1,0,1,0,255,0,255,51,2503.197,Pugeuk,0,123,1.542,1.459,1,111.847,-73.207,0,0,0,0,5,coder_,160,88,0,0,0,0,0,0,0,0,0,-0.06,-37.987,0.011,-17.667,-20.331,-47.902,-12.878,-61.654,18.681,-45.114,9.096,-65.285,40.522,-89.327,0.508,-99.117,-36.621,-85.011,0,0,0,0,0,,0,0,0,0
83,5,1,1,0,1,0,1,0,255,0,255,52,2523.301,Pugeuk,10,113,-1.322,-0.913,0,-1.562,400,0,0,0,0,5,coder_,160,88,0,0,0,0,0,0,0,0,0,-0.201,-38.025,1.188,-19.007,-19.514,-44.732,-12.794,-61.744,19.341,-40.126,5.156,-65.232,40.554,-89.322,-5.741,-95.982,-36.927,-85.403,0,0,0,0,0,,0,0,0,0
