id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
53,3,1,1,4,0,0,2,0,0,0,255,255,255,23,1772.796,IllilliIIIIllil,R,0,123,-0.015,0.533,2,-52.323,-200,0,0,1,2,3,L,눈꽃,175.5,100.309,0.5,63,1773.756,191,134,54,148,90,38.922,24.047,-0.09,0.049,0.019,0.106,-0.187,-36.747,0.02,-16.942,-23.302,-49.246,-12.856,-65.496,23.824,-52.719,8.693,-63.482,35.7,-81.8,1.358,-118.899,-37.47,-80.852,0,0,0,1778.608,8,Yaksok~,-26.942,-82.074,0,0,0,0,0,0,0,1
54,3,0,1,4,0,0,0,0,0,0,255,255,255,29,1817.756,소솨소솨,R,0,133,1.496,0.418,1,0,0,0,0,0,3,1,L,Sabo_10,184.7,92,0.6,63,0,0,0,0,0,0,0,0,0,0,0,0,-0.167,-38.17,0.242,-16.747,-17.412,-44.789,-15.7,-63.432,23.794,-50.034,12.44,-64.507,35.7,-81.8,14.132,-119.977,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,3,0,1,4,1,0,0,0,0,0,255,255,255,30,1838.56,소솨소솨,R,3,107,1.185,-0.179,0,-428.633,0,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,63,0,0,0,0,0,0,0,0,0,0,0,0,-0.417,-38.303,-0.358,-17.016,-17.009,-44.377,-15.694,-63.431,24.001,-49.907,12.548,-64.243,35.7,-81.8,13.887,-119.589,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,0,1,4,1,1,0,0,0,0,255,255,255,31,1857.59,소솨소솨,R,0,118,-0.199,0.827,0,0,0,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,63,0,0,0,0,0,0,0,0,0,0,0,0,-0.219,-37.683,-0.066,-16.717,-17.745,-43.744,-15.568,-63.406,23.757,-49.983,12.256,-64.25,35.7,-81.8,13.859,-119.625,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,3,0,1,4,1,2,0,0,0,0,255,255,255,32,1877.512,소솨소솨,R,0,129,-0.232,-0.974,2,0,0,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,63,1878.489,150,116,58,141,127,35.808,-8.316,0.45,0.119,-0.205,0.297,-0.355,-37.469,-0.107,-16.587,-17.432,-44.139,-15.293,-63.688,23.929,-49.927,10.84,-64.916,35.7,-81.8,13.884,-119.808,-35.7,-81.8,1883.976,40.345,-123.329,0,0,,0,0,0,0,0,0,0,0,0,4
58,3,0,1,5,0,0,0,0,0,0,255,255,255,33,1918.132,소솨소솨,R,0,136,-0.559,0.348,2,0,0,0,0,1,4,5,L,_Chun,160,95.143,0.502,62,1919.124,145,87,10,134,74,4.514,38.855,-0.51,0.114,-0.044,0.32,-0.257,-37.605,-0.373,-16.669,-16.929,-43.323,-15.117,-63.358,21.451,-46.237,10.703,-64.363,35.7,-81.8,7.836,-115.427,-35.7,-81.8,1923.282,-36.586,-65.373,1926.323,2,甲斐野柊太,-20.259,-41.868,1,0,0,0,0,0,0,0
59,3,0,1,5,0,0,0,1,0,0,14,255,255,34,1984.31,소솨소솨,R,0,138,-1.468,-0.174,2,0,0,0,0,1,5,3,R,mungjungh,160,107,0.551,62,1985.403,37,54,47,54,54,100.86,-73.515,0.52,-0.063,-0.045,0.075,-0.098,-37.811,-0.023,-16.635,-17.395,-41.562,-8.15,-60.228,21.051,-46.278,6.494,-63.788,35.7,-81.8,-8.455,-111.485,-35.7,-81.8,1989.809,-27.879,-11.021,0,0,,0,0,0,0,0,0,0,0,0,0
60,3,0,1,5,0,1,0,1,0,0,255,255,255,35,2034.288,소솨소솨,R,0,139,-0.424,-0.353,0,0,0,0,0,1,5,3,R,mungjungh,160,107,0.551,62,0,0,0,0,0,0,0,0,0,0,0,0,-0.496,-38.03,-0.32,-16.422,-18.396,-39.186,-10.077,-60.578,20.135,-45.17,6.534,-63.202,35.7,-81.8,-8.256,-111.923,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,0,1,5,0,2,0,1,0,0,255,255,255,36,2107.821,소솨소솨,R,0,140,-0.757,0.083,0,0,0,0,0,1,5,3,R,mungjungh,160,107,0.551,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-38.497,-0.368,-16.53,-18.735,-39.689,-12.285,-60.947,20.261,-45.5,6.963,-63.732,35.7,-81.8,-13.268,-110.655,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
62,3,0,1,5,0,0,1,1,0,0,255,255,255,37,2136.65,소솨소솨,R,0,138,0.44,-0.591,0,0,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.323,-38.17,0.009,-16.47,-18.666,-39.596,-12.73,-59.882,19.921,-44.782,5.623,-64.22,35.7,-81.8,-13.251,-110.667,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,3,0,1,5,0,1,1,1,0,0,255,255,255,38,2162.784,소솨소솨,R,0,137,-1.256,0.872,0,0,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,62,0,0,0,0,0,0,0,0,0,0,0,0,-0.218,-38.044,-0.775,-16.319,-17.876,-40.098,-4.235,-60.374,20.497,-44.94,1.644,-61.416,35.7,-81.8,-14.651,-110.917,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
64,3,0,1,5,0,2,1,0,1,0,255,14,255,39,2186.623,소솨소솨,R,0,139,1.682,4.293,2,0,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,62,2187.448,142,74,0,130,76,-34.652,19.54,-0.05,-0.047,-0.102,0.411,-0.257,-37.528,-0.143,-16.712,-17.905,-42.209,-13.347,-62.453,18.796,-42.272,6.31,-63.668,35.7,-81.8,-14.324,-110.915,-35.7,-81.8,2187.275,-0.889,-21.351,2189.997,3,눈꽃,-12.559,-53.043,0,0,0,0,0,0,0,2
65,3,0,1,5,0,0,2,0,0,1,255,255,14,40,2219.502,소솨소솨,R,0,118,2.497,1.457,1,0,0,1.004,-16.851,0,7,0,L,IllilliIIIIllil,174.5,95.213,0.497,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.401,-38.48,0.245,-16.56,-17.146,-43.053,-15.059,-63.483,18.829,-41.37,11.577,-64.23,35.7,-81.8,-0.182,-110.997,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
66,3,0,1,5,1,0,2,0,0,1,255,255,14,41,2238.375,소솨소솨,R,0,120,3.577,0.413,1,0,0,0,0,0,7,0,L,IllilliIIIIllil,174.5,95.213,0.497,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-38.612,0.478,-16.624,-17.01,-42.813,-15.168,-63.54,19.092,-40.844,9.022,-65.42,35.7,-81.8,-0.24,-110.93,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
67,3,0,1,5,2,0,2,0,0,1,255,255,14,42,2254.271,소솨소솨,R,0,130,-1.844,0.065,2,0,0,0,0,1,7,0,L,IllilliIIIIllil,174.5,95.213,0.497,61,2255.334,158,169,88,143,84,6.302,15.012,-0.55,0.08,-0.073,0.243,-0.192,-37.72,-0.277,-16.533,-17.038,-42.864,-15.039,-63.538,19.476,-41.314,9.135,-64.973,35.7,-81.8,-0.196,-110.983,-35.7,-81.8,2256.976,-12.436,-57.353,2257.24,3,눈꽃,-12.327,-57.034,0,0,0,0,0,0,0,2
68,4,1,1,5,0,0,0,0,0,0,255,255,255,24,2305.996,IllilliIIIIllil,R,10,91,0.461,-0.564,2,-95.073,400,0,0,1,3,7,R,Gonyong,190,86,0.2,61,2307.235,38,112,87,91,67,-57.092,55.225,1,-0.054,-0.002,0.145,-0.199,-37.368,0.009,-17.108,-21.717,-48.141,-14.045,-64.805,21.361,-48.198,9.737,-63.885,35.7,-81.8,0.136,-110.285,-37.966,-85.409,2307.066,-0.64,-21.269,0,0,,0,0,0,0,0,0,0,0,0,3
69,4,1,1,5,0,1,0,0,0,0,255,255,255,25,2324.165,IllilliIIIIllil,R,0,135,1.256,0.768,2,75.992,-200,0,0,1,3,7,R,Gonyong,190,86,0.2,61,2325.275,115,99,49,135,84,48.077,-26.263,-0.48,-0.101,-0.024,0.159,0.086,-36.821,0.032,-17.159,-21.971,-47.487,-14.258,-63.753,22.038,-48.747,8.814,-64.022,35.7,-81.8,-0.134,-112.898,-38.881,-83.077,2330.275,26.129,-71.145,2330.42,5,_Chun,25.509,-69.922,0,0,0,0,0,0,0,1
70,4,1,1,5,0,0,1,0,0,0,255,255,255,26,2353.867,IllilliIIIIllil,R,0,138,1.471,0.163,4,0,0,0,0,1,4,1,R,Pugeuk,190,97.373,0.596,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,-37.812,0.048,-16.946,-22.51,-47.172,-12.209,-65.217,22.679,-50.592,10.928,-63.377,35.7,-81.8,-1.087,-116.297,-38.169,-82.138,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
71,4,1,1,5,0,1,1,0,0,0,255,255,255,27,2367.475,IllilliIIIIllil,R,13,124,0.002,-0.317,2,-299.992,230.2,0,0,1,4,1,R,Pugeuk,190,97.373,0.596,61,2368.619,149,121,39,141,130,-34.702,5.028,0.66,-0.016,-0.141,0.357,-0.182,-37.209,0.056,-17.099,-22.513,-47.155,-12.204,-65.187,24.843,-51.695,10.901,-63.457,35.7,-81.8,-1.947,-121.071,-38.213,-82.131,2368.344,-0.111,-21.508,2372.594,7,인생최패망자,-7.61,-106.194,1,16,0,0,0,0,0,2
72,4,1,1,5,0,0,2,0,0,0,255,255,255,28,2432.56,IllilliIIIIllil,R,10,128,-3.078,-2.804,1,0,400,-0.521,-23.116,0,5,5,R,즉석카레,170.2,95.353,0.404,60,0,0,0,0,0,0,0,0,0,0,0,0,0.014,-37.746,-0.188,-17.12,-21.925,-47.448,-11.662,-64.727,23.18,-51.057,8.468,-64.785,35.7,-81.8,-0.567,-110.629,-39.246,-82.881,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
73,4,1,1,5,1,0,2,0,0,0,255,255,255,29,2445.861,IllilliIIIIllil,R,13,125,-1.847,-2.117,1,-352.956,354.15,-0.672,-16.855,0,5,5,R,즉석카레,170.2,95.353,0.404,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-37.845,-0.181,-17.141,-21.918,-47.392,-11.652,-64.733,22.78,-50.327,8.372,-64.696,35.7,-81.8,-0.582,-110.562,-39.232,-83.343,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
74,4,1,1,5,2,0,2,0,0,0,255,255,255,30,2460.123,IllilliIIIIllil,R,0,140,0.765,0.418,0,164.467,-162.894,0,0,0,5,5,R,즉석카레,170.2,95.353,0.404,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-37.395,-0.025,-17.088,-21.919,-47.403,-11.661,-64.754,23.364,-50.99,8.347,-64.206,35.7,-81.8,-0.664,-110.878,-39.262,-83.383,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
75,4,1,1,5,2,1,2,0,0,0,255,255,255,31,2471.762,IllilliIIIIllil,R,0,126,-1.508,1.397,1,-33.039,-111.146,0,0,0,5,5,R,즉석카레,170.2,95.353,0.404,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.781,-0.093,-17.132,-21.876,-47.352,-11.651,-64.739,23.492,-51.101,8.204,-64.271,35.7,-81.8,-0.607,-111.119,-38.459,-83.926,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
76,4,1,1,5,3,1,2,0,0,0,255,255,255,32,2484.845,IllilliIIIIllil,R,0,138,4.279,0.412,4,99.38,-101.765,0.509,-21.168,1,5,5,R,즉석카레,170.2,95.353,0.404,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.036,-37.435,0.229,-18.011,-21.84,-46.996,-11.653,-64.739,23.934,-50.723,8.192,-64,35.7,-81.8,-0.447,-111.408,-38.44,-83.963,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
77,4,1,1,5,3,2,2,0,0,0,255,255,255,33,2501.242,IllilliIIIIllil,R,0,103,-0.431,-0.283,0,0,0,0,0,1,5,5,R,즉석카레,170.2,95.353,0.404,38,0,0,0,0,0,0,0,0,0,0,0,0,0.159,-36.687,-0.015,-16.952,-21.45,-44.209,-11.642,-64.696,23.738,-52.209,8.059,-64.294,35.7,-81.8,-0.677,-111.596,-38.498,-83.873,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
78,4,0,1,5,0,0,0,0,0,0,255,255,255,43,2541.039,소솨소솨,R,0,137,-0.102,0.873,0,0,0,0,0,0,0,2,L,Pring__,179.7,90.045,0.475,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.215,-38.064,-0.103,-16.547,-17.435,-44.191,-15.013,-64.007,21.873,-49.562,12.666,-63.53,35.7,-81.8,8.405,-104.787,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,4,0,1,5,0,1,0,0,0,0,255,255,255,44,2556.914,소솨소솨,R,0,110,-1.295,0.677,2,0,0,0,0,1,0,2,L,Pring__,179.7,90.045,0.475,60,2557.782,157,154,53,143,50,35.098,-36.951,-0.01,-0.024,-0.068,0.359,-0.393,-37.395,-0.311,-16.498,-17.667,-44.182,-15.026,-64.019,22.141,-49.628,11.197,-64.397,35.7,-81.8,10.591,-104.186,-35.7,-81.8,2560.664,18.082,-44.841,2562.226,5,즉석카레,22.801,-51.34,1,0,0,0,0,0,0,2
80,4,0,1,5,0,0,0,1,0,0,15,255,255,45,2590.283,소솨소솨,R,0,132,1.507,0.715,2,0,0,0,0,1,1,7,R,인생최패망자,174.5,90,0.45,60,2591.37,169,136,40,145,89,42.253,-16.77,0.95,0.014,-0.035,0.347,-0.202,-37.63,0.242,-16.393,-17.325,-40.461,-10.921,-61.18,21.267,-47.229,9.456,-65.416,35.7,-81.8,0.873,-124.942,-35.7,-81.8,2599.414,17.883,-99.863,2599.372,7,Gonyong,17.886,-99.546,1,0,0,0,0,0,0,2
81,4,0,1,5,0,0,0,1,1,0,16,11,255,46,2633.711,소솨소솨,R,0,93,-2.397,-1.17,2,19.129,0,0,0,1,2,4,L,schmoneymikey,190,100,0.6,60,2634.789,174,120,34,144,86,5.54,36.826,-0.5,0.186,-0.183,0.287,0.036,-37.909,-0.261,-16.58,-16.936,-41.667,-12.001,-61.191,19.891,-42.51,11.822,-64.837,35.7,-81.8,12.813,-107.368,-35.7,-81.8,2635.657,-16.177,-39.232,2636.039,2,甲斐野柊太,-15.943,-38.986,0,0,0,0,0,0,0,2
82,4,0,1,5,0,0,1,0,1,1,255,16,11,47,2673.189,소솨소솨,R,6,90,2.492,-0.469,1,281.543,0,0,0,0,3,1,L,Sabo_10,184.7,92,0.6,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.184,-38.438,0.435,-16.479,-15.743,-42.974,-15.091,-61.194,19.37,-40.097,11.06,-63.4,35.7,-81.8,17.199,-119.991,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
83,4,0,1,5,1,0,1,0,1,1,255,16,11,48,2694.307,소솨소솨,R,7,92,-0.201,-1.062,4,155.931,0,0.13,-16.956,1,3,1,L,Sabo_10,184.7,92,0.6,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.195,-38.162,0.126,-16.733,-16.999,-43.276,-15.013,-62.652,19.372,-40.107,12.129,-62.632,35.7,-81.8,17.087,-120.027,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,4,0,1,5,1,1,1,0,1,1,255,16,11,49,2711.918,소솨소솨,R,0,128,3.545,1.3,1,0,0,0,0,0,3,1,L,Sabo_10,184.7,92,0.6,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.166,-38.091,0.268,-16.737,-16.496,-42.76,-15.008,-62.66,19.129,-39.821,12.375,-63.232,35.7,-81.8,17.049,-119.924,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
85,4,0,1,5,2,1,1,0,1,1,255,16,11,50,2729.462,소솨소솨,R,0,140,2.735,0.525,4,0,0,0,0,1,3,1,L,Sabo_10,184.7,92,0.6,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.107,-37.565,0.211,-16.641,-16.528,-42.7,-14.895,-62.862,19.319,-41.19,8.709,-64.613,35.7,-81.8,16.97,-120.013,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
86,4,0,1,5,2,2,1,0,1,1,255,16,11,51,2745.284,소솨소솨,R,0,126,-0.878,-2.597,1,0,0,-0.15,-21.038,0,3,1,L,Sabo_10,184.7,92,0.6,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.081,-38.308,-0.233,-17.025,-16.707,-42.603,-14.847,-62.826,19.624,-42.381,9.81,-64.735,35.7,-81.8,17.103,-119.785,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
87,4,0,1,5,0,0,2,0,1,1,255,16,11,52,2784.102,소솨소솨,R,0,124,1.955,-1.058,4,0,0,0,0,1,4,5,L,_Chun,160,95.143,0.502,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.409,-38.152,0.349,-16.756,-17.218,-43.296,-15.507,-63.098,19.377,-43.894,11.326,-63.222,35.701,-81.801,8.705,-118.491,-35.701,-81.801,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
88,4,0,1,5,0,1,2,0,1,1,255,16,11,53,2798.862,소솨소솨,R,0,139,0.128,-2.406,4,0,0,-0.073,-16.546,1,4,5,L,_Chun,160,95.143,0.502,60,0,0,0,0,0,0,0,0,0,0,0,0,-0.275,-38.093,-0.186,-17.023,-17.42,-43.26,-15.474,-63.021,19.183,-42.677,10.581,-63.589,35.7,-81.8,8.683,-118.524,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
89,4,0,1,5,0,2,2,0,1,1,255,16,11,54,2817.019,소솨소솨,R,0,134,0.611,0.853,2,0,0,0,0,1,4,5,L,_Chun,160,95.143,0.502,60,2818.007,20,14,23,3,36,-57.079,12.468,-0.05,0.13,-0.033,0,-0.21,-37.408,0.015,-16.651,-17.099,-42.906,-14.949,-63.094,19.882,-44.607,10.939,-64.659,35.7,-81.8,8.725,-118.386,-35.7,-81.8,2817.816,-0.028,-20.893,2820.316,0,소솨소솨,-1.653,-31.362,0,0,0,0,0,0,0,2
90,5,1,1,5,0,0,0,0,0,0,255,255,255,34,2875.737,IllilliIIIIllil,R,0,0,0,0,0,0,0,0,0,1,6,0,R,소솨소솨,190,89.643,0.4,59,2876.726,156,115,43,142,86,13.588,-40.726,-0.53,-0.167,-0.156,0.294,-0.16,-36.8,0.028,-16.964,-22.909,-48.245,-13.909,-64.585,21.704,-49.44,9.393,-63.648,35.7,-81.8,-1.408,-108.516,-39.666,-83.444,2877.205,-0.271,-20.722,2886.504,4,schmoneymikey,-0.348,-38.079,0,0,0,0,0,0,0,3
91,5,1,1,5,0,1,0,0,0,0,255,255,255,35,2894.345,IllilliIIIIllil,R,10,128,-0.412,-1.554,2,-29.685,400,0,0,1,6,0,R,소솨소솨,190,89.643,0.4,59,2895.327,174,139,58,146,70,-0.396,18.923,0.98,-0.219,-0.208,0.382,-0.121,-36.919,0.017,-16.725,-21.989,-45.985,-13.918,-64.589,22.256,-49.002,10.401,-64.92,35.7,-81.8,-1.378,-108.524,-38.128,-81.59,2895.539,-2.717,-28.921,2897.914,3,mungjungh,-12.211,-55.602,0,0,0,0,0,0,0,2
92,5,1,1,5,0,0,1,0,0,0,255,255,255,36,2917.938,IllilliIIIIllil,R,0,135,0.978,0.394,2,54.775,-112.481,0,0,1,0,4,R,Eaglebuter,169.5,95,0.5,59,2918.914,95,51,0,77,63,-54.987,39.807,-0.55,-0.078,-0.064,0.17,-0.134,-36.963,0.018,-17.227,-20.687,-46.401,-14.623,-63.619,22.74,-48.991,11.01,-64.008,35.7,-81.8,-2.714,-105.701,-37.105,-82.247,2918.636,-0.321,-19.343,2921.33,2,Pring__,-15.297,-37.832,0,0,0,0,0,0,0,2
93,5,1,1,5,0,0,2,0,0,0,255,255,255,37,2944.785,IllilliIIIIllil,R,10,119,1.954,0.302,2,0,400,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,59,2945.944,143,130,108,141,88,-71.086,48.211,-0.43,0.026,-0.002,0.192,-0.062,-37.061,0.029,-16.974,-18.35,-42.682,-13.742,-63.79,23.198,-50.35,9.531,-64.168,35.7,-81.8,0.765,-105.654,-35.487,-80.076,2945.684,-0.048,-20.912,2948.247,2,Pring__,-16.305,-35.53,0,0,0,0,0,0,0,2
94,5,1,1,5,0,1,2,0,0,0,255,255,255,38,2965.589,IllilliIIIIllil,R,10,126,0.49,-1.112,4,0,400,0.152,-16.653,1,1,2,R,甲斐野柊太,190,86,0.2,59,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-37.895,0.022,-16.835,-19.223,-40.697,-14.018,-64.046,21.525,-49.749,9.282,-64.86,35.7,-81.8,0.123,-103.071,-36.852,-82.526,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
95,5,1,1,5,0,2,2,0,0,0,255,255,255,39,2981.72,IllilliIIIIllil,R,0,128,0.233,1.33,2,117.383,-149.894,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,28,2982.805,92,102,64,132,83,46.565,-50.192,-0.4,0.012,-0.059,0.165,-0.263,-36.812,-0.019,-16.847,-21.508,-46.359,-13.918,-63.689,23.309,-49.711,9.413,-64.628,35.7,-81.8,0.326,-102.761,-37.535,-82.884,2987.261,50.364,-60.488,0,0,,0,0,0,0,0,0,0,0,0,3
96,5,1,1,5,0,2,2,0,0,0,255,255,255,40,3003.459,IllilliIIIIllil,R,3,89,-1.255,0.296,0,-279.757,0,0,0,1,1,2,R,甲斐野柊太,190,86,0.2,59,0,0,0,0,0,0,0,0,0,0,0,0,0.369,-35.321,-0.117,-17.036,-21.165,-44.834,-12.341,-65.229,23.234,-50.619,8.171,-64.176,35.7,-81.8,0.042,-106.632,-36.854,-83.231,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
97,5,0,1,5,0,0,0,0,0,0,255,255,255,55,3040.34,소솨소솨,R,0,107,0.089,-0.376,0,0,0,0,0,0,5,3,R,mungjungh,160,107,0.551,59,0,0,0,0,0,0,0,0,0,0,0,0,0.149,-37.845,0.074,-16.604,-19.668,-44.94,-14.879,-64.418,20.111,-49.463,13.792,-64.435,35.7,-81.8,-9.318,-105.699,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
98,5,0,1,5,0,1,0,0,0,0,255,255,255,56,3058.044,소솨소솨,R,3,111,-0.027,-0.132,2,-486.997,0,0,0,1,5,3,R,mungjungh,160,107,0.551,59,3059.127,238,100,16,140,119,35.246,-40.673,0.4,-0.059,-0.053,0.374,-0.004,-37.646,0.216,-16.534,-19.167,-44.242,-14.996,-63.697,20.313,-49.393,11.573,-64.434,35.7,-81.8,-9.289,-106.575,-35.7,-81.8,3064.066,62.019,-106.09,0,0,,0,0,0,0,0,0,0,0,0,4
99,5,0,1,6,0,0,0,0,0,0,255,255,255,57,3096.895,소솨소솨,R,0,140,-1.26,-2.24,1,0,0,-0.341,-16.566,0,6,8,R,Yaksok~,166.4,93.281,0.397,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.237,-38.195,-0.189,-16.786,-18.24,-42.582,-14.281,-63.964,21.981,-49.552,10.285,-65.126,35.7,-81.8,-9.548,-106.793,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,5,0,1,6,1,0,0,0,0,0,255,255,255,58,3112.744,소솨소솨,R,0,124,-2.354,0.474,4,0,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.201,-38.172,-0.509,-16.503,-18.448,-43.091,-14.395,-63.918,21.116,-49,10.682,-64.353,35.7,-81.8,-10.659,-107.088,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
101,5,0,1,6,1,1,0,0,0,0,255,255,255,59,3128.775,소솨소솨,R,0,140,-3.74,-0.367,4,0,0,0,0,1,6,8,R,Yaksok~,166.4,93.281,0.397,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.254,-38.129,-0.519,-16.566,-18.191,-43.191,-14.218,-64.035,21.418,-48.838,11.202,-64.111,35.7,-81.8,-10.668,-107.124,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,5,0,1,6,1,2,0,0,0,0,255,255,255,60,3145.091,소솨소솨,R,0,132,0.197,0.504,0,0,0,0,0,0,6,8,R,Yaksok~,166.4,93.281,0.397,63,0,0,0,0,0,0,0,0,0,0,0,0,-0.214,-38.131,-0.193,-16.531,-18.104,-43.087,-14.221,-64.032,21.423,-48.826,10.827,-64.448,35.7,-81.8,-3.142,-107.489,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,5,0,1,6,0,0,1,0,0,0,255,255,255,61,3168.891,소솨소솨,R,0,133,0.278,0.586,2,0,0,0,0,1,7,0,L,IllilliIIIIllil,174.5,95.213,0.497,59,3170.018,166,132,61,145,88,39.291,9.849,-0.02,-0.012,-0.015,0.113,-0.288,-37.42,-0.244,-16.367,-17.726,-42.786,-14.24,-64.027,21.359,-48.649,11.722,-65.045,35.7,-81.8,-6.748,-109.168,-35.7,-81.8,3174.9,-9.017,-85.65,3175.164,7,Gonyong,-8.958,-85.204,1,0,0,0,0,0,0,2
104,5,0,1,6,0,0,1,1,0,0,9,255,255,62,3201.543,소솨소솨,R,8,92,-1.471,-0.418,1,93.168,0,0,0,0,0,2,L,Pring__,179.7,90.045,0.475,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,-38.332,-0.146,-16.189,-17.745,-41.117,-5.341,-61.108,19.654,-47.449,9.811,-63.54,35.7,-81.8,4.494,-108.169,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,5,0,1,6,1,0,1,1,0,0,9,255,255,63,3219.081,소솨소솨,R,6,89,-0.767,-0.325,2,322.811,0,0,0,1,0,2,L,Pring__,179.7,90.045,0.475,59,3220.035,135,129,64,140,94,37.298,-5.369,0.92,0.006,-0.086,0.286,-0.187,-37.748,-0.1,-16.537,-16.578,-41.41,-11.417,-62.692,19.667,-47.47,10.344,-65.348,35.7,-81.8,4.49,-108.205,-35.7,-81.8,0,0,0,3225.08,7,Gonyong,9.068,-91.321,0,0,0,0,0,0,0,1
