id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
35,2,0,3,0,1,2,0,0,0,0,255,255,255,9,1370.861,Oort__Cloud,R,0,97,0.539,0.659,2,-5.863,-78.609,0,0,1,3,3,R,버블붐_Bubbleboom,174.9,92,1371.934,85,119,35,115,64,39.379,16.008,-0.743,-0.073,-0.07,-0.331,-36.991,0.121,-17.307,-22.951,-48.546,-13.431,-64.194,22.455,-51.47,14.106,-61.174,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,1372.263,1,NABIMan,0.101,-18.883,0,0,3
36,2,0,3,0,1,2,0,0,0,0,255,255,255,10,1394.508,Oort__Cloud,R,3,103,-2.107,-0.265,2,-437.049,0,0,0,1,3,3,R,버블붐_Bubbleboom,174.9,92,1395.513,88,128,68,131,88,37.944,20.444,0.934,-0.096,-0.116,-0.279,-36.73,-0.757,-17.162,-23.335,-49.535,-13.835,-63.697,22.425,-51.429,14.763,-61.593,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,1400.263,3,눈꽃,-23.629,-81.743,0,0,1
37,2,0,3,0,0,0,1,0,0,0,255,255,255,11,1429.273,Oort__Cloud,R,0,136,0.084,-1.247,2,8.829,-148.01,0,0,1,4,5,R,jdw4469,173.2,92,1430.184,102,175,58,143,126,-38.208,2.45,0.608,-0.022,-0.053,-0.158,-36.897,0.193,-17.299,-23.191,-51.143,-13.413,-64.703,22.048,-50.881,13.343,-62.214,35.7,-81.8,0,-100.6,-35.7,-81.8,1437.252,0.78,-50.685,1433.852,-1,AI,-3.08,-92.263,1,0,0
38,2,0,3,0,0,0,1,1,0,0,14,255,255,12,1465.553,Oort__Cloud,R,13,87,-1.65,-0.751,4,-293.531,335.054,-0.575,-17.638,1,5,0,R,Espressο,190,55,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.227,-0.246,-17.469,-20.275,-41.91,-7.391,-62.364,24.149,-53.631,9.898,-63.415,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
39,2,0,3,0,0,1,1,1,0,0,14,255,255,13,1494.26,Oort__Cloud,R,3,91,-0.323,-0.581,0,-413.636,0,0,0,0,5,0,R,Espressο,190,55,0,0,0,0,0,0,0,0,0,0,0,-0.232,-37.636,-0.162,-17.54,-18.874,-40.248,-12.635,-64.189,24.343,-53.058,5.772,-62.209,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
40,2,0,3,0,0,2,1,1,0,0,14,255,255,14,1516.963,Oort__Cloud,R,0,126,1.69,0.77,4,46.248,-122.351,0.146,-21.503,1,5,0,R,Espressο,190,55,0,0,0,0,0,0,0,0,0,0,0,-0.581,-36.559,0.055,-18.291,-19.353,-43.714,-9.817,-62.094,24.239,-53.169,10.232,-62.796,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
41,2,0,3,0,0,0,2,1,0,0,14,255,255,15,1551.426,Oort__Cloud,R,0,129,2.412,-0.738,4,83.442,-129.13,0,0,1,0,2,L,하루（Haru）,179.8,92,0,0,0,0,0,0,0,0,0,0,0,0.087,-37.566,0.492,-17.379,-19.245,-40.791,-5.582,-66.817,25.018,-52.858,15.197,-62.056,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
42,2,0,3,0,0,1,2,1,0,0,14,255,255,16,1567.815,Oort__Cloud,R,0,135,-2.247,0.519,4,-27.851,-170.77,0.706,-20.425,1,0,2,L,하루（Haru）,179.8,46,0,0,0,0,0,0,0,0,0,0,0,-0.194,-36.152,0.18,-18.392,-18.986,-40.856,-6.977,-62.15,25.301,-52.486,15.372,-62.538,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
43,2,0,3,0,0,2,2,1,0,0,14,255,255,17,1607.827,Oort__Cloud,R,10,112,0.595,-2.663,1,0,400,0.11,-20.547,0,0,2,L,하루（Haru）,179.8,46,0,0,0,0,0,0,0,0,0,0,0,-0.506,-37.49,0.096,-17.44,-19.039,-42.388,-5.739,-63.634,25.027,-52.742,15.341,-62.51,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,16,0
44,3,1,3,0,0,0,0,0,0,0,255,255,255,25,1645.055,Espressο,R,0,140,-0.461,0.662,0,117.634,-200,0,0,1,4,2,R,DoYaGee,190,92,0,0,0,0,0,0,0,0,0,0,0,-0.109,-37.528,-0.08,-17.23,-20.559,-47.529,-12.387,-65.138,19.975,-46.8,13.99,-64.999,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
