id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVOutsideDist,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
147,,7,1,5,2,0,0,2,0,0,0,255,255,255,85,3432.786,"_Chun",L,14,72,99,-0.459,0.936,-0.098,2.046,0.861,2.459,-36.951,56.517,72,22,6,2,-344.798,321.291,-14.936,0,0,1,"=","=","=","=","=","=","=","=","=",8,R,"にゃんこ65K",190,91.242,0.6,0,34,W,Y,1,3433.983,182,128,108,64,39,,145,133,-30,-27.185,0.061,1.165,-20.267,0.5,0,0.372,-108.982,-353.132,-336.42,3429.168,1.058,-22.202,3430.688,4,18.924,2.776,-47.561,0,0,,3439.924,,,,,,,,,,,,,3440.209,1,,147,72,,,,,,,,,,,3443.575,2,,,,,,,0.072,-37.951,0.017,-17.649,-19.87,-44.787,-16.713,-62.649,24.007,-49.725,11.348,-63.2,40.703,-94.501,-7.218,-120.665,-43.591,-92.89,-0.263,-37.264,95,"Kr_Luna",0.037,-17.644,,"encounter v",-19.605,-44.569,,"柴山犬吉",-16.566,-62.608,,"MuRaZaGi",23.852,-49.533,87,"CoalCat",11.327,-63.079,,"Pugeuk",40.13,-96.49,,"うよすま",-5.61,-121.202,,"ddil_ddil69",-43.451,-92.895,,3437.648,-0.104,-39.015,,,,3439.617,-18.033,-39.412,,,,3435.558,19.726,-48.589,,,,,,,,,,,,,3438.903,-5.925,-38.766,,,,,,,,,,3436.584,15.446,-47.538,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"MuRaZaGi",,,,74,""
148,SIDE,7,1,5,2,0,0,2,0,0,0,255,255,255,,3443.947,,,,,,,,,,,,,,,,,,,,,,,2,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
149,,7,0,5,2,0,0,0,0,0,0,255,255,255,49,3502.706,"HANA_ARASHI",R,26,105,140,1.358,1.57,0.572,2.232,0.333,2.407,-36.625,47.03,74,26,0,1,181.687,-200,26.083,0,0,3,"CoalCat","encounter v","うよすま","MuRaZaGi","柴山犬吉","ddil_ddil69","_Chun","Pugeuk","Kr_Luna",4,R,"MuRaZaGi",190,89.59,0.401,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-37.292,-0.002,-17.615,-19.625,-46.016,-15.381,-63.201,20.145,-50.802,11.32,-64.934,39.186,-88.488,-0.633,-111.105,-45.619,-88.454,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
150,,7,0,5,2,1,0,0,0,0,0,255,255,255,50,3513.077,"HANA_ARASHI",R,13,82,120,2.158,0.436,0.83,2.107,1.515,2.269,-36.625,50.813,60,40,0,1,-361.544,345.378,15.145,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"MuRaZaGi",190,89.59,0.401,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,-37.313,-0.021,-17.596,-19.583,-46.024,-15.344,-63.198,20.398,-48.374,10.808,-65.126,41.614,-92.127,-0.718,-113.984,-45.439,-87.26,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
151,,7,0,5,2,2,0,0,0,0,0,255,255,255,51,3523.749,"HANA_ARASHI",R,26,99,140,2.251,1.468,0.678,2.213,0.83,2.343,-36.625,46.283,69,31,0,1,95.331,-200,12.823,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"MuRaZaGi",190,89.59,0.401,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,-37.165,-0.031,-17.595,-19.748,-45.879,-15.598,-63.047,20.803,-49.83,10.817,-65.131,41.89,-91.967,0.926,-112.118,-44.903,-89.804,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
152,,7,0,5,2,3,0,0,0,0,0,255,255,255,52,3534.106,"HANA_ARASHI",R,10,78,118,-0.612,-0.455,0.44,2.041,-0.279,1.785,-36.625,19.034,87,13,0,2,0,400,4.377,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"MuRaZaGi",190,89.59,0.401,0,33,W,Y,1,3535.223,243,104,109,132,24,,145,123,12.264,14.872,-0.141,0.728,-19.621,0.78,0,0.225,-325.569,-69.268,-30.941,3532.728,-17.68,-88.875,3536.902,7,-24.389,0.059,-128.458,1,0,,3541.062,3545.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,-37.202,-0.031,-17.611,-19.599,-46.062,-15.465,-63.233,18.242,-48.671,10.51,-65.246,41.891,-91.945,0.972,-112.092,-45.029,-89.671,0.258,-37.058,,"わだ、、",-0.046,-17.628,,"SUGUN",-19.503,-45.99,,"芝レイナ",-15.531,-63.079,,"aura_5599",18.293,-48.608,,"Pring__",10.528,-65.186,86,"_송글_",41.815,-92.009,,"소솨소솨",1.04,-112.101,95,"にゃんこ65K",-45.286,-90.01,,3550.159,-2.473,-37.907,,,,,,,,,,,,,3546.577,0.706,-59.406,,,,3541.897,-23.528,-127.692,,,,,,,,,,,,,,,,,,,3548.958,0.234,-57.734,,,,3543.05,-22.494,-121.592,,,,"",2,,,,,,,,,,,,,0,"소솨소솨",3545.501,,,392,""
153,,7,0,5,2,0,0,0,0,1,0,255,14,255,53,3564.46,"HANA_ARASHI",R,32,92,140,2.152,1.13,0.627,2.102,0.591,2.022,-36.625,42.548,76,24,0,2,250,-200,33.409,0,0,4,"=","=","=","=","=","=","=","=","=",3,R,"柴山犬吉",169.8,90,0.598,3,33,W,Y,1,3565.483,217,166,68,44,32,,137,76,11.329,-29.156,0.399,1.25,-20.33,-1,0,0.64,75.136,-412.215,394.417,3562.648,20.702,-53.086,3565.208,6,31.533,0.06,-72.902,1,0,,3570.611,,,,,,,,,,,3565.719,,,,,,,,,,,,,,,,,,,,,,,,,0.076,-37.282,-0.059,-17.631,-19.35,-44.594,-15.209,-63.178,19.886,-48.76,0.699,-59.513,42.251,-91.501,-1.319,-113.176,-46.708,-89.204,0.478,-36.782,,"わだ、、",0.049,-17.671,,"SUGUN",-19.242,-44.479,,"芝レイナ",-15.27,-63.145,,"aura_5599",19.877,-48.776,,"Pring__",5.732,-60.1,,"_송글_",42.352,-91.399,91,"소솨소솨",2.876,-114.163,,"にゃんこ65K",-46.697,-89.178,,3578.791,-0.106,-38.359,,,,,,,,,,,,,,,,3570.262,31.793,-74.155,,,,,,,,,,,,,,,,,,,,,,,,,3577.492,10.447,-60.136,,,,,,,"",2,,,,,,,,,,,,,0,"_송글_",3568.31,,,129,""
154,,7,0,5,2,0,0,0,1,1,0,13,14,255,54,3591.509,"HANA_ARASHI",R,13,83,121,-1.397,0.048,0.504,2.099,0.019,1.999,-36.625,33.311,60,40,0,0,-390.434,312.348,-4.474,0,0,5,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",175.8,89.974,0.496,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3605.703,3594.115,,,,,,,,,,,,,,,,,,,,,,,,,0.066,-37.063,-0.037,-17.674,-19.272,-45.286,-14.147,-60.362,20.617,-49.011,0.733,-59.506,42.524,-92.835,0.506,-111.338,-47.931,-91.472,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3595.941,-0.084,-37.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",3594,,,0,""
155,,7,0,5,2,0,1,0,1,1,0,13,14,255,55,3608.54,"HANA_ARASHI",R,26,83,135,-1.685,-0.394,0.294,1.859,-0.959,1.161,-36.625,10.517,45,55,0,1,150.834,-200,3.287,0,0,5,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",175.8,89.974,0.496,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,3617.816,,,3613.071,,,3612.63,,,3618.11,4,1,278,68,,,,,,,,,,,,,,,3616.019,4,,,0.055,-37.074,-0.103,-17.689,-19.368,-45.243,-13.913,-60.263,20.694,-46.967,0.993,-59.774,41.516,-92.664,-1.508,-113.839,-49.202,-93.287,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3621.83,0.051,-38.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",3617.816,3613.071,,0,""
156,,7,0,5,2,1,1,1,0,0,1,255,255,14,56,3634.563,"HANA_ARASHI",R,13,84,123,-2.771,-0.371,0.373,2.027,-0.589,1.747,-36.625,22.01,65,35,0,4,-390.434,312.348,13.485,0,0,5,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",175.8,89.974,0.496,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-37.448,-0.049,-17.906,-19.719,-45.753,-15.761,-62.699,20.874,-48.517,9.977,-64.315,38.158,-86.949,1.433,-111.896,-50.743,-93.963,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3638.729,0.021,-37.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
157,,7,0,5,2,1,2,1,0,0,1,255,255,14,57,3648.283,"HANA_ARASHI",R,32,80,130,0.185,0.654,0.434,2.03,-0.306,1.76,-36.625,25.535,70,30,0,2,250,-200,-5.255,0,0,5,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",175.8,89.974,0.496,5,33,W,Y,1,3649.452,207,154,128,86,35,,145,128,28.476,-50.906,0.036,1.168,-20.559,0.26,0,0.674,190.489,-65.249,565.205,3650.395,93.992,-96.319,,,,,,0,0,,3655.711,,,,,,,,,,,,3650.783,,,,,,,,,,,,,,,,,,,,,,,,0.082,-37.195,-0.065,-17.943,-19.634,-45.121,-15.672,-62.593,21.081,-46.364,9.985,-64.332,40.773,-89.517,0.974,-110.327,-52.378,-97.67,0.277,-36.904,,"わだ、、",-0.031,-17.974,,"SUGUN",-19.465,-44.925,,"芝レイナ",-15.689,-62.593,,"aura_5599",19.473,-41.088,,"Pring__",9.897,-64.168,,"_송글_",40.639,-89.596,,"소솨소솨",2.57,-110.291,,"にゃんこ65K",-52.38,-97.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-50.433,-50.433,-17.669,0,1,0.465,64.645,49.862,-6.788,0.075,0.065,-76.935,0,"",,3653.194,,0,""
158,,7,0,5,2,1,2,1,0,0,1,255,255,14,58,3673.608,"HANA_ARASHI",R,10,84,125,-0.165,0.495,0.482,2.197,-0.086,2.343,-36.625,34.617,87,13,0,2,0,400,-15.697,0,0,5,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",175.8,89.974,0.496,5,33,W,Y,1,3674.774,179,61,109,70,29,,145,129,28.489,-26.554,-0.025,1.127,-20.614,0.49,0,0.622,117.243,158.098,237.245,3675.262,47.815,-127.908,,,,,,0,0,,3680.055,3684.442,3689.304,3694.247,,,,,,3683.549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,-37.108,-0.143,-17.859,-19.625,-45.148,-14.633,-63.569,19.511,-46.543,11.392,-65.57,43.457,-90.174,1.728,-113.104,-51.674,-98.755,0.395,-36.94,,"わだ、、",-0.157,-17.858,,"SUGUN",-19.514,-44.964,,"芝レイナ",-14.63,-63.572,,"aura_5599",19.422,-46.05,,"Pring__",11.303,-65.4,,"_송글_",43.59,-90.012,,"소솨소솨",2.471,-111.777,,"にゃんこ65K",-51.64,-98.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,-24.739,-24.739,-13.402,0,0,1,49.922,49.922,69.068,0,0,-24.457,0,"",3684.442,3689.304,3683.549,0,""
159,,7,0,5,4,0,0,1,0,0,0,255,255,255,59,3709.708,"HANA_ARASHI",R,26,81,132,0.776,2.602,0.524,2.279,0.11,2.727,-36.625,44.683,64,36,0,1,146.958,-200,-11.156,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-37.363,0.001,-17.97,-17.972,-43.93,-12.485,-64.512,19.013,-48.657,12.245,-65.28,41.179,-91.593,1.19,-117.192,-47.8,-95.217,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
160,,7,0,5,4,1,0,1,0,0,0,255,255,255,60,3719.482,"HANA_ARASHI",R,26,95,140,-0.61,1.756,0.452,2.167,-0.225,2.297,-36.625,33.972,80,20,0,1,-40.49,-200,-3.328,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-37.212,0.019,-17.978,-18.951,-44.851,-12.888,-64.482,20.81,-45.836,12.197,-65.148,41.309,-91.423,1.245,-115.45,-47.813,-95.288,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
161,,7,0,5,4,2,0,1,0,0,0,255,255,255,61,3730.498,"HANA_ARASHI",R,26,109,140,-0.912,0.432,0.369,1.979,-0.406,1.599,-36.625,16.321,84,16,0,0,-2.381,-200,33.439,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,-37.243,0.017,-17.969,-19.255,-44.765,-13.249,-64.225,21.03,-47.697,12.22,-65.262,41.312,-91.432,7.352,-115.155,-48.782,-96.709,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
162,,7,0,5,4,2,1,1,0,0,0,255,255,255,62,3743.195,"HANA_ARASHI",R,26,106,140,-0.066,1.133,0.478,2.122,-0.07,1.966,-36.625,33.114,67,33,0,0,18.735,-200,21.124,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,-37.233,0.031,-17.962,-19.085,-45.057,-13.225,-64.258,21.007,-47.441,12.596,-65.376,43.105,-92.382,10.796,-112.261,-49.167,-96.902,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
163,,7,0,5,4,2,2,1,0,0,0,255,255,255,63,3755.673,"HANA_ARASHI",R,26,101,137,1.516,2.984,0.69,2.406,0.725,2.935,-36.625,69.371,63,37,0,1,-61.469,-200,16.923,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,-37.31,0.018,-17.97,-19.056,-45.025,-13.183,-64.239,20.573,-46.986,12.327,-65.293,43.897,-93.715,12.27,-113.18,-49.175,-96.912,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
164,,7,0,5,4,3,2,1,0,0,0,255,255,255,64,3767.035,"HANA_ARASHI",R,26,104,140,-0.317,1.485,0.464,2.194,-0.113,2.15,-36.625,40.049,60,40,0,2,-29.415,-200,5.897,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,5,33,W,Y,1,3768.032,159,98,73,46,12,,138,87,55.285,-64.015,-0.083,1.206,-19.715,-0.34,0,0.156,95.905,1.635,193.377,3768.595,46.611,-42.484,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,-37.137,0.102,-18.016,-19.172,-44.998,-13.175,-64.261,20.327,-47.722,12.492,-65.294,44.711,-94.856,12.158,-113.155,-50.381,-96.897,0.267,-36.946,,"わだ、、",0.1,-18.021,,"SUGUN",-19.014,-44.843,,"芝レイナ",-13.207,-64.245,,"aura_5599",19.866,-47.479,,"Pring__",12.478,-65.01,,"_송글_",45.257,-95.095,,"소솨소솨",12.228,-113.14,,"にゃんこ65K",-47.707,-95.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-106.487,-62.062,-18.062,1,0,1,55.285,55.285,52.724,0,0,-115.243,0,"",,,,0,""
165,,7,0,5,4,3,2,1,0,0,0,255,255,255,65,3789.074,"HANA_ARASHI",R,26,103,139,1.19,3.066,0.654,2.375,0.367,2.984,-36.625,68.149,74,26,0,4,97.648,-200,25.766,0,0,6,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",160,80,0.445,,80,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,,,,,,,,,,,,3791.498,6,,578,0,,,,,,,,,,,,,,,,,3791.176,1,0.1,-37.378,0.048,-18.107,-18.979,-45.121,-13.194,-64.195,20.339,-47.565,12.452,-64.724,45.843,-93.502,17.186,-111.505,-51.326,-98.598,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
166,,7,0,5,4,0,0,2,0,0,0,255,255,255,66,3817.34,"HANA_ARASHI",R,26,104,140,-1.145,0.368,0.379,2,-0.561,1.653,-36.625,17.356,21,79,0,0,36.467,-200,18.877,0,0,7,"=","=","=","=","=","=","=","=","=",6,R,"Pugeuk",190,85.842,0.349,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,-37.152,-0.079,-17.89,-19.457,-45.677,-16.525,-62.775,20.276,-49.403,11.252,-64.46,46.534,-95.878,4.446,-117.294,-51,-95.177,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
167,,7,0,5,4,0,1,2,0,0,0,255,255,255,67,3829.328,"HANA_ARASHI",R,26,102,140,0.646,0.257,0.532,1.978,0.149,1.583,-36.625,23,24,76,0,2,84.648,-200,20.146,0,0,7,"=","=","=","=","=","=","=","=","=",6,R,"Pugeuk",190,85.842,0.349,5,33,W,Y,1,3830.548,154,45,139,55,39,,145,101,25.603,59.453,0.112,1.09,-20.036,0.99,0,0.69,329.66,242.273,-291.674,3830.235,-78.011,-60.396,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,-37.268,-0.009,-17.911,-19.708,-45.623,-15.977,-62.842,20.464,-47.508,11.353,-64.531,47.174,-96.455,0.922,-111.931,-50.98,-95.186,0.48,-36.825,,"わだ、、",-0.005,-17.973,,"SUGUN",-19.465,-45.512,,"芝レイナ",-15.947,-62.871,,"aura_5599",20.328,-47.38,,"Pring__",11.327,-64.307,,"_송글_",47.164,-96.398,,"소솨소솨",2.581,-112.361,,"にゃんこ65K",-51.407,-95.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,64.252,56.853,20.984,0.49,2,0.322,46.136,32.083,43.602,0.075,0.036,97.665,0,"",,,,0,""
168,,7,0,5,4,0,2,2,0,0,0,255,255,255,68,3846.742,"HANA_ARASHI",R,13,84,123,-2.373,0.267,0.482,2.166,-0.547,2.193,-36.625,31.344,69,31,0,4,-312.5,390.313,24.22,0,0,7,"=","=","=","=","=","=","=","=","=",6,R,"Pugeuk",190,85.842,0.349,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3849.388,7,,578,0,,,,,,,,,,,,,,,,,,,0.128,-37.424,-0.036,-17.878,-20.068,-45.975,-15.573,-63.191,19.615,-47.669,11.261,-64.444,46.298,-96.228,4.157,-110.354,-51.496,-90.3,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
169,SIDE,7,0,5,4,0,0,2,0,0,0,255,255,255,,3850.994,,,,,,,,,,,,,,,,,,,,,,,8,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
170,,8,1,5,4,0,0,0,0,0,0,255,255,255,86,3881.24,"_Chun",L,14,74,101,1.465,0.39,0.038,2.109,1.474,2.374,-36.951,55.216,78,20,2,0,-358.49,312.348,-31.847,0,0,2,"_송글_","にゃんこ65K","わだ、、","Pring__","SUGUN","芝レイナ","aura_5599","ByeolBam","소솨소솨",1,L,"わだ、、",189.8,85,0.497,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,-37.991,-0.041,-17.403,-20.6,-47.23,-12.827,-65.183,25.328,-47.312,15.015,-62.974,52.863,-99.198,18.828,-122.074,-43.172,-92.106,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
