id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
191,8,0,3,6,0,1,1,0,0,0,255,255,255,93,7385.02,_이누_,R,0,126,-1.863,0.938,4,0,0,0,0,1,7,9,R,ʚmingɞ,175.1,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.514,-37.508,-0.207,-16.759,-22.833,-45.749,-14.649,-60.294,18.501,-44.775,7.703,-63.275,40.06,-84.975,-0.208,-103.899,-39.551,-86.456,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
192,8,0,3,6,0,2,1,0,0,0,255,255,255,94,7404.386,_이누_,R,10,92,-1.995,0.318,1,2.729,400,0,0,0,7,9,R,ʚmingɞ,175.1,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.123,-37.693,-0.162,-16.766,-22.655,-46.145,-14.633,-60.35,18.718,-44.32,7.716,-63.272,40.041,-85.045,-0.54,-103.934,-39.674,-86.275,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
193,8,0,3,6,1,2,1,0,0,0,255,255,255,95,7419.655,_이누_,R,0,130,1.423,0.455,0,0,0,0,0,1,7,9,R,ʚmingɞ,175.1,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.303,-37.477,0.158,-16.799,-21.776,-44.064,-14.658,-60.365,19.369,-44.192,7.464,-63.324,40.066,-85.069,-0.547,-103.966,-39.911,-86.423,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
194,8,0,3,6,0,0,2,0,0,0,255,255,255,96,7451.773,_이누_,R,0,96,1.776,2.189,1,0,0,0,0,0,8,3,L,SOM_candy,179.9,86,0,0,0,0,0,0,0,0,0,0,0,0,-3.368,-39.109,-0.025,-16.746,-21.505,-46.302,-9.112,-64.582,19.436,-44.226,12.424,-64.995,42.088,-86.779,1.842,-108.407,-38.828,-84.725,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
195,8,0,3,6,1,0,2,0,0,0,255,255,255,97,7467.461,_이누_,R,0,140,-2.465,-0.938,1,0,0,0,0,0,8,3,L,SOM_candy,179.9,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.326,-37.49,-0.127,-16.865,-21.968,-46.387,-9.174,-64.608,21.757,-46.474,12.421,-64.998,42.077,-86.807,1.834,-108.405,-39.032,-84.68,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
196,8,0,3,6,2,0,2,0,0,0,255,255,255,98,7485.313,_이누_,R,13,93,0.258,-0.483,2,-300.757,351.359,0,0,1,8,3,L,SOM_candy,179.9,86,7486.418,223,111,42,145,65,-3.106,11.409,1,-0.101,0.009,0.249,-0.256,-37.004,-0.136,-16.656,-22.46,-46.661,-9.015,-64.478,21.731,-46.424,12.425,-64.997,42.043,-86.809,1.848,-108.414,-38.657,-84.801,7457.434,-1.459,-28.74,7459.701,3,Gonyong,-7.429,-54.661,0,0,0,0,0,0,0,2
197,9,1,3,6,0,0,0,0,0,0,255,255,255,97,7548.708,ʚEveɞ,R,6,92,-0.713,-0.625,0,418.182,0,0,0,0,5,3,R,Gonyong,175.2,86,0,0,0,0,0,0,0,0,0,0,0,0,0.163,-37.632,0.006,-16.982,-21.508,-48.248,-13.938,-60.559,18.373,-49.104,10.699,-65.393,40.154,-92.994,2.561,-109.253,-41.066,-86.513,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
198,9,1,3,6,0,1,0,0,0,0,255,255,255,98,7567.241,ʚEveɞ,R,9,90,-0.238,0.728,0,319.446,-312.348,0,0,0,5,3,R,Gonyong,175.2,86,0,0,0,0,0,0,0,0,0,0,0,0,0.079,-37.441,0.078,-16.96,-21.91,-47.834,-14.126,-59.195,18.272,-49.093,10.74,-65.404,40.167,-93.01,2.202,-109.275,-41.071,-86.522,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
199,9,1,3,6,0,2,0,0,0,0,255,255,255,99,7585.342,ʚEveɞ,R,0,140,-1.147,0.37,0,20.418,-157.68,0,0,1,5,3,R,Gonyong,175.2,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.058,-37.414,-0.463,-16.785,-21.724,-47.92,-15.01,-59.972,18.342,-49.105,10.728,-65.406,40.155,-92.991,2.301,-109.213,-40.991,-86.562,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
200,9,1,3,6,0,0,1,0,0,0,255,255,255,100,7611.85,ʚEveɞ,R,6,96,-0.389,-0.557,0,400.392,0,0,0,1,6,4,R,mungjungh,190,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.427,-0.021,-17.003,-21.492,-48.295,-14.8,-59.833,18.345,-49.138,13.06,-64.287,39.886,-93.24,2.087,-107.661,-41.22,-86.531,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
201,9,1,3,6,0,1,1,0,0,0,255,255,255,101,7629.547,ʚEveɞ,R,6,95,-1.471,-0.913,1,386.618,0,0,0,0,6,4,R,mungjungh,190,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-37.484,0.365,-17.05,-21.521,-48.316,-16.052,-60.333,18.305,-49.177,13.769,-63.352,39.952,-93.227,2.236,-107.557,-41.228,-86.503,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
202,9,1,3,6,1,1,1,0,0,0,255,255,255,102,7648.206,ʚEveɞ,R,13,101,-0.673,-0.762,0,-332.991,344.202,0,0,1,6,4,R,mungjungh,190,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.217,-37.327,-0.135,-17.06,-21.502,-48.244,-15.642,-59.338,18.345,-49.097,10.434,-65.101,40.015,-93.226,2.179,-107.66,-41.029,-86.653,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
203,9,1,3,6,1,2,1,0,0,0,255,255,255,103,7667.87,ʚEveɞ,R,9,93,-2.022,0.093,2,350.67,-279.222,0,0,1,6,4,R,mungjungh,190,86,7668.986,91,108,73,133,92,50.202,9.057,0.86,-0.234,-0.208,0.187,-0.334,-37.353,-0.474,-17.212,-21.488,-48.259,-16.894,-60.727,18.265,-48.992,9.541,-65.185,40.011,-93.233,2.134,-106.552,-41.035,-86.646,0,0,0,7644.367,3,SOM_candy,-10.581,-80.458,0,0,0,0,0,0,0,1
204,9,1,3,6,0,0,2,0,0,0,255,255,255,104,7707.285,ʚEveɞ,R,0,140,0.159,0.591,2,33.749,-141.055,0,0,1,7,0,R,_이누_,190,86,7708.148,209,144,18,148,93,50.364,-17.811,-0.44,-0.008,-0.107,0.381,-0.292,-37.149,0.178,-16.817,-20.852,-46.963,-15.982,-60.897,17.862,-47.437,10.239,-65.472,39.549,-94.775,1.153,-100.666,-44.665,-91.897,7683.579,20.112,-78.973,7683.934,-1,_이비키_,20.065,-78.835,0,0,0,0,0,0,0,1
