id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,380.438,Oort__Cloud,5,121,-0.063,-2.463,1,-76.249,0,0,0,0,0,8,아침땅_,169.9,78,0,0,0,0,0,0,0,0,0,0,0,-0.343,-37.569,-0.067,-17.353,-19.781,-42.615,-13.789,-62.015,20.384,-51.899,12.248,-64.814,32.829,-78.395,0.754,-105.477,-36.343,-86.496,0,0,0,0,0,,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,395.161,Oort__Cloud,0,128,1.862,0.772,1,59.925,-98.487,0,0,0,0,8,아침땅_,169.9,78,0,0,0,0,0,0,0,0,0,0,0,-0.151,-37.264,-0.077,-17.508,-19.763,-42.589,-13.759,-61.913,20.646,-51.631,11.244,-63.981,31.606,-81.716,0.731,-105.478,-36.323,-85.986,0,0,0,0,0,,0,0,0,0,0
3,1,1,0,0,2,0,0,0,0,0,255,255,255,2,410.071,Oort__Cloud,0,118,0.735,0.418,0,47.553,-111.041,0,0,0,0,8,아침땅_,169.9,78,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.163,-0.019,-17.446,-19.889,-42.661,-14.128,-62.149,20.684,-51.57,11.081,-64.084,31.37,-81.477,0.717,-105.464,-36.497,-85.936,0,0,0,0,0,,0,0,0,0,0
4,1,1,0,0,2,1,0,0,0,0,255,255,255,3,424.675,Oort__Cloud,3,101,0.282,-0.208,2,-375.127,0,0,0,1,0,8,아침땅_,169.9,78,425.805,114,191,22,165,123,6.624,-3.964,0.679,-0.028,0.003,-0.138,-37.027,-0.059,-17.502,-20.311,-43.132,-14.025,-61.946,20.651,-51.593,11.082,-64.133,31.133,-81.612,0.687,-105.53,-36.489,-85.918,427.478,2.374,-67.655,428.995,7,crani,2.971,-93.849,1,0,2
5,1,1,0,0,0,0,0,1,0,0,8,255,255,4,469.043,Oort__Cloud,0,117,1.004,0.599,0,56.357,-65.843,0,0,1,1,6,ʚneul_ɞ,160,76,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.164,0.004,-17.632,-20.275,-41.067,-8.569,-61.495,19.418,-50.272,7.686,-63.356,30.068,-79.49,1.204,-106.831,-37.996,-82.134,0,0,0,0,0,,0,0,0,0,0
6,1,1,0,0,0,1,0,0,1,0,255,8,255,5,490.441,Oort__Cloud,0,112,1.175,0.318,2,62.981,-62.14,0,0,1,1,6,ʚneul_ɞ,160,76,491.542,83,93,114,88,62,110.235,-22.673,-0.482,-0.092,-0.09,-0.237,-37.465,-0.033,-17.441,-20.4,-44.664,-11.291,-60.896,19.775,-45.927,7.796,-63.28,30.447,-80.014,1.164,-108.074,-41.453,-83.009,498.442,-10.545,4.939,0,0,,0,0,0,0,3
7,1,1,0,0,0,2,0,0,1,0,255,8,255,6,518.461,Oort__Cloud,0,104,1.745,-0.699,2,105.338,-42.919,0,0,1,1,6,ʚneul_ɞ,160,74,519.412,129,100,9,148,62,3.809,-0.011,-0.645,-0.044,-0.049,-0.359,-37.43,0.037,-17.371,-20.317,-42.347,-15.233,-60.55,20.253,-45.285,5.88,-62.714,31.976,-82.913,0.488,-108.784,-42.179,-80.326,520.366,0.326,-34.31,520.85,0,Oort__Cloud,0.33,-35.547,0,0,2
8,1,1,0,0,0,0,1,0,0,1,255,255,8,7,561.988,Oort__Cloud,0,108,2.174,0.496,4,80.91,-71.628,0,0,1,2,9,Slaris,174.6,74,0,0,0,0,0,0,0,0,0,0,0,-0.139,-37.149,0.016,-17.485,-20.203,-44.465,-14.956,-59.721,19.216,-43.442,7.661,-61.503,32.101,-84.052,-0.243,-111.397,-39.982,-81.88,0,0,0,0,0,,0,0,0,0,0
9,1,1,0,0,0,1,1,0,0,1,255,255,8,8,581.27,Oort__Cloud,0,121,1.365,-0.008,2,76.546,-67.266,0,0,1,2,9,Slaris,174.6,74,582.179,118,177,106,176,64,101.156,-76.171,-0.657,-0.006,-0.06,-0.056,-37.081,0.011,-17.408,-20.992,-45.099,-16.267,-60.72,19.546,-43.297,11.739,-62.907,34.097,-85.067,0.053,-109.346,-39.993,-81.89,586.98,-37.464,-11.693,0,0,,0,0,0,0,3
10,1,1,0,0,0,2,1,0,0,1,255,255,8,9,640.974,Oort__Cloud,0,122,0.487,-0.643,2,68.535,-49.353,0,0,1,2,9,Slaris,174.6,67,641.893,111,138,19,159,88,5.38,-7.691,-0.208,-0.064,-0.133,-0.288,-36.995,-0.023,-17.387,-21.503,-45.469,-15.706,-60.897,19.72,-43.054,11.624,-62.34,31.499,-80.027,0.049,-106.705,-45.427,-81.712,643.103,2.085,-45.995,644.22,5,Pugeuk,3.11,-60.31,1,4,2
11,1,1,1,0,0,0,2,0,0,0,255,255,255,10,697.214,Oort__Cloud,3,116,1.219,-0.682,0,-252.826,0,0,0,0,3,1,Kr_Luna,190,71,0,0,0,0,0,0,0,0,0,0,0,-0.193,-37.532,0.063,-17.39,-20.32,-43.897,-12.824,-61.322,22.904,-48.246,10.72,-62.742,35.398,-82.957,1.351,-109.751,-43.488,-83.738,0,0,0,0,0,,0,0,0,0,0
12,1,1,1,0,0,1,2,0,0,0,255,255,255,11,714.95,Oort__Cloud,0,125,0.56,-0.606,2,0,0,0,0,0,3,1,Kr_Luna,190,71,715.794,119,128,60,166,130,1.893,-21.638,0.299,0.003,-0.109,-0.471,-36.95,0.012,-17.491,-21.181,-44.406,-12.73,-60.943,22.897,-48.244,10.369,-63.424,34.693,-84.058,1.331,-109.763,-44.058,-89.185,716.675,12.191,-47.649,718.667,6,Roscosmos,27.392,-79.094,1,0,2
13,1,1,1,0,0,0,2,1,0,0,1,255,255,12,755.07,Oort__Cloud,0,128,3.88,-0.574,3,123.957,-90.424,0.122,-20.48,0,4,4,-라후이-,180,72,0,0,0,0,0,0,0,0,0,0,0,-0.029,-37.08,0.098,-17.392,-20.353,-44.257,-15.865,-60.069,21.69,-47.756,9.958,-62.871,35.866,-86.044,0.129,-107.287,-44.795,-86.752,0,0,0,0,0,,0,0,0,0,6
14,1,1,1,0,0,0,2,1,1,0,4,1,255,13,809.147,Oort__Cloud,3,119,-0.027,-1.324,1,-328.266,0,-0.112,-17.625,0,5,3,IllilliIIIIllil,174.5,62,0,0,0,0,0,0,0,0,0,0,0,-0.164,-37.53,-0.247,-17.312,-20.239,-42.142,-9.817,-62.089,19.067,-41.881,16.385,-58.139,37.385,-84.728,0.133,-107.286,-43.424,-84.865,0,0,0,0,0,,0,0,0,0,0
15,1,1,1,0,1,0,2,1,1,0,4,1,255,14,836.456,Oort__Cloud,0,123,-0.652,-1.031,2,88.842,-57.433,0,0,1,5,3,IllilliIIIIllil,174.5,62,837.478,125,218,47,172,130,29.792,-11.019,0.645,-0.001,-0.072,-0.187,-37.22,0.01,-17.338,-20.406,-40.817,-7.714,-60.944,20.375,-45.042,15.204,-60.282,39.584,-86.869,0.201,-107.325,-42.745,-84.85,842.445,42.375,-122.611,0,0,,0,0,0,0,4
16,1,1,4,0,0,0,2,0,0,0,255,255,255,15,880.559,Oort__Cloud,0,126,1.376,1.04,2,50.983,-49.466,0,0,0,6,2,장덕춘_,175.4,72,881.313,71,52,10,27,41,-54.689,57.941,-1,-0.08,-0.04,-0.421,-36.88,0.041,-17.386,-20.865,-44.145,-15.297,-60.694,21.161,-48.416,10.594,-63.708,33.483,-83.176,0.693,-108.722,-41.579,-85.731,881.619,-0.967,-19.657,0,0,,0,0,0,0,3
17,1,1,4,0,0,1,2,0,0,0,255,255,255,16,901.041,Oort__Cloud,0,132,2.466,0.851,4,22.738,-25.753,0.95,-17.598,1,6,2,장덕춘_,175.4,72,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.052,0.128,-17.306,-20.356,-42.204,-14.916,-60.199,20.671,-47.476,11.622,-63.643,37.819,-84.474,0.603,-105.402,-39.394,-81.141,0,0,0,0,0,,0,0,0,0,0
18,1,1,4,0,0,2,2,0,0,0,255,255,255,17,960.905,Oort__Cloud,3,109,-0.163,0.191,2,-405.659,0,0,0,1,6,2,장덕춘_,175.4,72,961.93,93,117,249,134,130,-6.117,-17.736,0.447,-0.042,-0.124,0.014,-36.749,0.06,-17.449,-20.626,-43.677,-16.269,-60.566,20.863,-50.108,12.71,-62.685,36.21,-80.664,0.487,-103.906,-39.387,-81.143,962.207,2.506,-28.987,963.54,5,Pugeuk,11.576,-59.019,0,0,2
19,1,0,4,0,0,0,0,0,0,0,255,255,255,0,1066.78,encounter v,0,140,3.299,2.032,4,153.716,-200,0.867,-21.26,1,0,5,Pugeuk,160,72,0,0,0,0,0,0,0,0,0,0,0,0.26,-37.433,0.334,-17.189,-19.167,-41.944,-13.492,-60.685,17.14,-46.092,13.963,-55.936,38.643,-85.388,-1.141,-97.342,-45.721,-86.579,0,0,0,0,0,,0,0,0,0,0
20,1,0,4,0,2,0,0,0,0,0,255,255,255,1,1105.154,encounter v,0,140,0.041,0.632,0,96.135,-200,0,0,1,0,5,Pugeuk,160,71,0,0,0,0,0,0,0,0,0,0,0,0.203,-37.314,0.005,-17.371,-19.093,-40.289,-14.136,-56.856,16.712,-45.493,13.237,-56.496,38.879,-85.101,0.136,-90.323,-45.718,-86.566,0,0,0,0,0,,0,0,0,0,0
21,1,0,4,0,2,1,0,0,0,0,255,255,255,2,1120.083,encounter v,0,137,-1.077,0.999,0,0,0,0,0,1,0,5,Pugeuk,160,71,0,0,0,0,0,0,0,0,0,0,0,0.001,-37.51,0.002,-17.343,-19.29,-41.169,-13.549,-62.958,15.309,-42.366,12.299,-59.211,38.702,-84.234,-0.004,-92.859,-45.799,-86.65,0,0,0,0,0,,0,0,0,0,0
22,1,0,4,0,2,2,0,0,0,0,255,255,255,3,1138.377,encounter v,13,124,1.033,0.035,2,-212.776,391.53,0,0,1,0,5,Pugeuk,160,71,1139.386,85,95,47,118,118,20.51,-28.886,0.472,0.045,-0.063,-0.425,-36.854,0.063,-17.368,-19.279,-44.051,-13.162,-62.968,16.352,-42.896,14.155,-57.026,38.894,-84.077,-0.959,-98.007,-45.729,-86.559,1144.233,45.739,-110.381,1147.733,6,ʚneul_ɞ,33.468,-102.378,1,0,2
23,1,0,4,0,0,0,0,0,1,0,255,14,255,4,1171.244,encounter v,13,126,-1.471,-1.02,4,-316.137,387.373,-0.506,-16.612,1,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,-0.233,-37.146,0.07,-17.314,-19.406,-42.676,-10.325,-63.696,18.856,-40.192,16.135,-57.319,39.935,-83.885,-1.14,-104.708,-44.903,-87.592,0,0,0,0,0,,0,0,0,0,0
24,1,0,4,1,0,1,0,0,0,0,255,255,255,5,1202.043,encounter v,13,122,1.348,0.893,0,-390.434,312.348,-0.342,-12.311,0,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,-0.207,-37.342,-0.311,-15.364,-19.899,-44.316,-12.819,-64.488,17.812,-43.156,14.932,-54.476,35.118,-79.737,0.901,-97.477,-48.179,-86.923,0,0,0,0,0,,0,0,0,0,0
25,1,0,4,1,0,2,0,0,0,0,255,255,255,6,1218.681,encounter v,10,128,-0.164,-2.775,4,0,400,-0.014,-21.974,1,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,-0.242,-37.293,0.02,-17.235,-20.033,-43.714,-12.762,-64.433,18.293,-42.643,15.28,-55.557,35.007,-79.641,-0.332,-98.241,-47.922,-86.957,0,0,0,0,0,,0,0,0,0,0
26,1,0,4,1,0,0,1,0,0,0,255,255,255,7,1250.364,encounter v,13,114,3.817,1.752,3,-388.378,314.901,0.24,-20.68,0,2,6,Roscosmos,174.6,71,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.335,0.34,-17.201,-20.364,-44.274,-13.137,-63.959,19.435,-45.208,14.47,-55.034,37.677,-80.459,0.046,-100.996,-46.415,-85.703,0,0,0,0,0,,0,0,0,0,6
27,1,0,4,1,2,0,1,0,0,0,255,255,255,8,1301.671,encounter v,0,140,-0.437,0.356,2,25.078,-139.789,0,0,1,2,6,Roscosmos,174.6,51,1302.528,103,209,51,168,123,99.943,-76.98,0.091,-0.026,-0.154,-0.39,-37.024,0.029,-17.39,-20.428,-45.376,-13.259,-63.976,18.303,-43.548,13.988,-54.194,37.705,-80.471,-12.549,-115.874,-46.588,-86.057,1309.36,-94.239,-4.675,0,0,,0,0,0,0,3
28,1,0,4,1,2,1,1,0,0,0,255,255,255,9,1326.531,encounter v,0,129,0.267,2.101,1,58.328,-67.23,0,0,0,2,6,Roscosmos,174.6,52,0,0,0,0,0,0,0,0,0,0,0,-0.142,-37.202,-0.064,-17.316,-19.974,-43.616,-12.585,-62.82,16.721,-42.767,14.027,-57.42,36.945,-79.912,-13.862,-113.222,-48.919,-86.23,0,0,0,0,0,,0,0,0,0,0
29,1,0,4,1,3,1,1,0,0,0,255,255,255,10,1340.071,encounter v,15,103,-0.856,1.516,4,-8.028,-400,0,0,1,2,6,Roscosmos,174.6,52,0,0,0,0,0,0,0,0,0,0,0,-0.104,-37.203,-0.008,-17.304,-20.049,-42.888,-13.459,-64.31,17.526,-43.228,11.794,-65.467,36.927,-79.946,-13.391,-107.947,-48.905,-86.316,0,0,0,0,0,,0,0,0,0,0
30,1,0,4,1,3,2,1,0,0,0,255,255,255,11,1356.527,encounter v,10,126,0.859,0.257,2,-0.029,400,0,0,1,2,6,Roscosmos,174.6,52,1357.412,107,224,57,171,118,15.83,15.765,0.921,-0.061,-0.08,-0.405,-36.913,0.024,-17.312,-20.305,-45.79,-12.714,-64.571,17.923,-42.793,16.496,-61.849,36.969,-79.962,-12.923,-105.981,-48.796,-86.253,1361.358,-24.102,-110.532,1367.499,7,SOM_candy,-10.621,-122.527,1,0,2
31,1,0,4,1,0,0,1,0,1,0,255,15,255,12,1394.042,encounter v,0,135,1.549,1.452,1,152.878,-200,0,0,0,3,1,ByeolBam,175.3,71,0,0,0,0,0,0,0,0,0,0,0,-0.023,-37.278,-0.05,-17.339,-20.665,-43.809,-11.888,-64.618,18.436,-41.878,13.604,-59.544,37.349,-76.638,-9.808,-114.803,-48.851,-87.5,0,0,0,0,0,,0,0,0,0,0
32,1,0,4,1,1,0,1,0,1,0,255,15,255,13,1409.682,encounter v,0,140,-1.687,-1.006,4,50.246,-180.275,0,0,1,3,1,ByeolBam,175.3,71,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.174,0.067,-17.329,-19.55,-42.919,-11.504,-65.066,19.049,-41.405,13.407,-59.157,39.611,-77.411,-10.443,-115.126,-48.936,-87.404,0,0,0,0,0,,0,0,0,0,0
33,1,0,4,1,1,1,1,0,1,0,255,15,255,14,1423.972,encounter v,10,128,-1.469,-2.727,1,0,400,0,0,0,3,1,ByeolBam,175.3,71,0,0,0,0,0,0,0,0,0,0,0,-0.212,-37.041,0.061,-17.326,-19.329,-41.391,-10.513,-65.146,19.387,-41.511,12.327,-58.299,39.796,-77.714,-8.35,-112.725,-48.847,-87.396,0,0,0,0,0,,0,0,0,0,0
34,1,0,4,1,2,1,1,0,1,0,255,15,255,15,1442.805,encounter v,0,140,-0.333,-0.518,2,-34.398,-168.852,0,0,1,3,1,ByeolBam,175.3,71,1443.686,109,201,76,173,125,45.887,28.479,0.816,-0.055,-0.133,-0.3,-37.084,0,-17.42,-20.18,-46.57,-12.14,-65.118,20.461,-45.17,13.238,-57.789,39.547,-77.574,-4.717,-109.294,-48.866,-87.409,1449.479,-46.644,-111.817,1452.671,7,SOM_candy,-37.319,-106.707,1,0,2
35,1,0,4,2,0,0,1,0,0,1,255,255,10,16,1483.056,encounter v,15,89,-2.635,1.06,1,0,-400,0,0,0,4,2,소솨소솨,190,71,0,0,0,0,0,0,0,0,0,0,0,-0.098,-37.267,0.085,-17.345,-20.102,-43.658,-11.804,-64.761,18.917,-40.101,10.759,-58.954,39.435,-80.089,-3.091,-111.371,-53.296,-92.079,0,0,0,0,0,,0,0,0,0,0
36,1,0,4,2,1,0,1,0,0,1,255,255,10,17,1498.318,encounter v,2,107,-1.728,1.535,2,-375.328,-317.992,0,0,1,4,2,소솨소솨,190,71,1499.354,127,218,70,176,85,48.827,51.611,1,-0.053,-0.23,-0.333,-37.002,0.064,-17.354,-20.342,-45.942,-12.953,-63.921,18.955,-39.899,9.927,-56.434,39.28,-81.171,-4.686,-110.844,-51.569,-89.845,1504.135,-49.316,-64.153,0,0,,0,0,0,0,3
37,1,0,4,2,0,2,1,0,0,1,255,255,10,18,1520.029,encounter v,0,140,-0.62,-0.628,0,20.161,-200,0,0,0,4,2,소솨소솨,190,46,0,0,0,0,0,0,0,0,0,0,0,-0.02,-37.296,0.018,-17.334,-20.069,-43.518,-12.535,-64.349,17.27,-41.195,13.751,-58.66,40.409,-78.957,-10.485,-103.057,-49.331,-86.46,0,0,0,0,0,,0,0,0,0,0
38,1,0,4,2,0,0,2,0,0,1,255,255,10,19,1548.319,encounter v,13,120,0.71,0.753,0,-368.287,338.179,0,0,0,5,3,_앰프_,170.6,71,0,0,0,0,0,0,0,0,0,0,0,0.022,-37.307,0.03,-17.359,-20.551,-44.941,-11.99,-64.027,18.669,-41.98,11.574,-64.414,41.957,-80.341,-11.083,-109.494,-48.963,-86.375,0,0,0,0,0,,0,0,0,0,0
39,1,0,4,2,0,1,2,0,0,1,255,255,10,20,1562.764,encounter v,13,127,0.431,0.702,2,-170.585,400,0,0,1,5,3,_앰프_,170.6,71,1563.886,104,166,54,166,104,-35.468,-34.737,-0.042,-0.034,-0.053,-0.274,-37.129,0.026,-17.42,-20.061,-45.711,-12.174,-64.003,18.686,-40.157,13.522,-61.504,41.917,-80.354,-10.441,-109.419,-49.142,-86.411,1564.05,1.167,-22.586,1567.516,6,ʚneul_ɞ,35.355,-71.796,1,0,2
40,1,0,4,3,0,0,2,1,0,0,9,255,255,21,1590.752,encounter v,10,128,-0.615,-1.411,1,0,400,0,0,0,6,4,DoYaGee,190,49,0,0,0,0,0,0,0,0,0,0,0,0.848,-37.505,-0.027,-17.554,-19.058,-39.861,-2.979,-61.842,18.279,-41.648,10.809,-57.537,41.189,-81.778,-13.357,-112.466,-49.491,-85.825,0,0,0,0,0,,0,0,0,0,0
41,1,0,4,3,1,0,2,0,1,0,255,12,255,22,1612.686,encounter v,10,128,-1.978,-2.529,4,0,400,0,0,1,6,4,DoYaGee,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.181,-37.252,0.127,-17.335,-20.159,-43.53,-10.983,-64.607,17.681,-41.815,15.713,-62.772,41.203,-81.785,-11.809,-109.331,-50.468,-86.166,0,0,0,0,0,,0,0,0,0,0
42,1,0,4,3,1,1,2,0,1,0,255,12,255,23,1625.548,encounter v,0,140,0.154,0.428,0,42.69,-200,0,0,1,6,4,DoYaGee,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.295,0.01,-17.345,-20.514,-45.233,-10.7,-64.793,18.879,-41.464,13.663,-59.108,41.22,-81.814,-9.914,-102.995,-50.427,-86.082,0,0,0,0,0,,0,0,0,0,0
43,1,0,4,3,1,2,2,0,1,0,255,12,255,24,1640.47,encounter v,13,122,-0.973,0.868,0,-336.635,369.699,0,0,0,6,4,DoYaGee,190,49,0,0,0,0,0,0,0,0,0,0,0,-0.187,-36.975,0.043,-17.367,-20.169,-43.043,-11.902,-65.437,18.954,-40.492,15.96,-60.028,41.277,-81.876,-12.015,-108.042,-50.416,-86.275,0,0,0,0,0,,0,0,0,0,0
44,2,1,4,3,0,0,0,0,0,0,255,255,255,18,1706.116,Oort__Cloud,3,107,0.647,0.158,2,-425.498,0,0,0,1,7,5,TaeGeuk_,177.3,71,1707.027,85,108,14,118,64,25.113,41.06,-0.917,-0.054,-0.03,-0.054,-36.837,0.03,-17.259,-21.804,-46.031,-14.929,-60.617,23.619,-52.342,11.685,-63.795,35.755,-84.03,0.644,-105.687,-36.511,-85.767,1709.91,-26.116,-48.249,1713.944,8,ʚmingɞ,-42.858,-68.015,1,0,2
45,2,1,4,3,0,0,0,1,0,0,5,255,255,19,1764.594,Oort__Cloud,0,119,-1.303,0.141,0,73.564,-56.919,0,0,0,8,7,SOM_candy,190,70,0,0,0,0,0,0,0,0,0,0,0,-0.325,-37.339,0.049,-17.195,-19.596,-41.023,-5.525,-61.211,22.206,-46.713,14.253,-61.392,34.445,-79.99,0.564,-103.487,-38.026,-78.838,0,0,0,0,0,,0,0,0,0,0
46,2,1,4,3,0,1,0,1,0,0,5,255,255,20,1804.717,Oort__Cloud,0,120,-1.824,0.183,2,70.924,-68.136,0,0,1,8,7,SOM_candy,190,70,1805.839,122,141,18,161,67,41.48,-47.886,-0.788,-0.164,0.016,-0.092,-37.165,-0.137,-17.486,-20.814,-41.385,-8.961,-59.718,21.558,-46.265,14.328,-61.458,36.677,-82.41,0.623,-103.43,-38.087,-78.833,1810.09,37.925,-51.162,0,0,,0,0,0,0,3
47,2,1,4,3,0,2,0,1,0,0,5,255,255,21,1830.174,Oort__Cloud,0,120,-0.365,0.667,2,46.942,-52.699,0,0,1,8,7,SOM_candy,190,70,1831.18,69,17,0,1,57,-67.436,-66.868,0.43,-0.055,0.03,-0.33,-37.096,-0.206,-17.51,-19.696,-40.901,-9.955,-59.245,20.038,-45.445,16.157,-61.66,31.634,-77.449,1.299,-103.917,-36.665,-79.282,1831.331,1.206,-18.931,0,0,,0,0,0,0,3
48,2,1,4,3,0,2,0,1,0,0,5,255,255,22,1850.118,Oort__Cloud,0,121,-0.49,0.243,2,42.203,-42.381,0,0,1,8,7,SOM_candy,190,70,1851.263,109,117,25,151,129,98.009,75.381,0.428,-0.132,0.017,-0.142,-37.103,-0.18,-17.489,-20.775,-42.362,-10.354,-58.866,21.999,-47.398,15.623,-61.589,34.256,-79.141,0.522,-105.057,-37.024,-78.744,1859.388,72.07,8.013,0,0,,0,0,0,0,0
49,2,1,4,3,0,2,0,1,0,0,5,255,255,23,1877.304,Oort__Cloud,0,120,2.109,-0.176,1,79.224,-26.393,0,0,0,8,7,SOM_candy,190,69,0,0,0,0,0,0,0,0,0,0,0,-0.063,-36.985,-0.139,-17.252,-19.268,-40.699,-7.617,-60.81,22.877,-47.081,15.721,-61.959,37.851,-79.775,1.656,-104.063,-35.48,-79.8,0,0,0,0,0,,0,0,0,0,0
50,2,1,4,3,1,2,0,0,1,0,255,5,255,24,1921.466,Oort__Cloud,0,118,0.581,0.157,0,83.331,-60.913,0,0,1,8,7,SOM_candy,190,69,0,0,0,0,0,0,0,0,0,0,0,-0.355,-37.46,0.404,-18.035,-21.258,-44.92,-8.602,-60.23,20.04,-42.968,16.29,-59.296,33.864,-75.022,1.12,-103.515,-35.623,-80.017,0,0,0,0,0,,0,0,0,0,0
51,2,1,4,3,0,0,1,0,1,0,255,5,255,25,1948.378,Oort__Cloud,0,123,1.365,0.547,0,56.485,-110.342,0,0,0,0,8,아침땅_,169.9,36,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.1,0.132,-17.392,-19.02,-41.979,-12.051,-59.186,19.327,-42.421,9.363,-59.773,35.103,-78.695,0.767,-104.345,-40.105,-81.817,0,0,0,0,0,,0,0,0,0,0
52,2,1,4,3,0,1,1,0,1,0,255,5,255,26,1962.765,Oort__Cloud,3,103,1.726,-0.047,2,-381.662,0,0,0,1,0,8,아침땅_,169.9,36,1963.925,74,82,7,78,63,-5.209,0.285,-1,-0.075,-0.017,0.284,-37.061,0.033,-17.552,-20.447,-43.082,-14.363,-58.467,19.578,-45.729,7.485,-61.265,35.992,-76.928,0.761,-104.231,-40.112,-81.833,1964.3,0.265,-26.127,1965.308,0,Oort__Cloud,-0.325,-35.486,0,0,2
53,2,1,4,3,0,0,2,0,1,0,255,5,255,27,1996.735,Oort__Cloud,0,121,1.862,0.71,4,91.289,-68.599,0,0,1,1,6,ʚneul_ɞ,160,69,0,0,0,0,0,0,0,0,0,0,0,-0.243,-37.126,1.544,-19.092,-19.999,-43.566,-13.999,-58.385,19.832,-41.933,10.515,-60.48,27.734,-78.142,0.751,-103.919,-40.105,-81.823,0,0,0,0,0,,0,0,0,0,0
54,2,1,4,3,0,1,2,0,0,1,255,255,5,28,2030.583,Oort__Cloud,3,106,0.706,-0.487,0,-343.665,0,0,0,1,1,6,ʚneul_ɞ,160,69,0,0,0,0,0,0,0,0,0,0,0,-0.024,-37.344,0.149,-18.168,-20.895,-44.497,-13.623,-59.616,19.421,-41.639,11.738,-57.344,34.905,-77.685,0.699,-103.886,-39.824,-82.018,0,0,0,0,0,,0,0,0,0,0
55,2,1,4,3,0,2,2,0,0,1,255,255,5,29,2052.282,Oort__Cloud,0,140,-0.373,-0.535,0,72.021,-187.496,0,0,1,1,6,ʚneul_ɞ,160,68,0,0,0,0,0,0,0,0,0,0,0,-0.091,-37.152,-0.342,-17.849,-21.895,-44.244,-15.48,-59.69,19.001,-42.198,13.644,-57.606,37.497,-78.206,0.705,-103.904,-39.81,-82.039,0,0,0,0,0,,0,0,0,0,0
56,2,0,4,3,0,0,0,0,0,0,255,255,255,25,2100.566,encounter v,13,126,-3.186,-0.583,1,-358.008,349.042,-0.962,-15.731,0,7,7,crani,174.5,44,0,0,0,0,0,0,0,0,0,0,0,0.169,-37.589,-0.043,-17.384,-21.048,-44.098,-12.419,-64.502,17.676,-43.429,15.49,-55.594,38.23,-86.254,7.139,-108.636,-48.049,-88.65,0,0,0,0,0,,0,0,0,0,0
57,2,0,4,3,1,0,0,0,0,0,255,255,255,26,2118.816,encounter v,13,111,-2.482,-0.421,2,-371.311,334.856,0,0,1,7,7,crani,174.5,44,2119.853,123,128,109,172,123,15.691,23.273,0.792,0.019,-0.074,-0.29,-37.193,-0.012,-17.27,-21.694,-46.722,-12.681,-64.485,18.446,-41.731,15.528,-55.991,38.255,-86.311,0.19,-111.384,-48.062,-88.667,2124.219,-54.162,-102.509,2130.277,3,IllilliIIIIllil,-39.559,-84.324,1,0,2
58,2,0,4,3,0,0,0,0,0,1,255,255,16,27,2171.727,encounter v,13,112,0.163,0.366,2,-366.486,340.13,0,0,1,8,0,Oort__Cloud,190,46,2172.775,119,187,14,164,67,5.867,11.194,-1,-0.109,-0.124,-0.118,-37.226,-0.022,-17.445,-21.214,-45.206,-13.611,-63.93,16.808,-43.793,13.804,-57.751,38.345,-85.491,-10.854,-110.514,-48.153,-89.672,2173.992,-5.037,-40.023,2175.608,3,IllilliIIIIllil,-9.262,-56.035,1,0,2
59,2,0,4,4,0,0,0,1,0,0,9,255,255,28,2212.898,encounter v,13,107,-1.215,-0.231,0,-345.159,352.266,0,0,0,0,5,Pugeuk,160,69,0,0,0,0,0,0,0,0,0,0,0,-0.176,-37.53,-0.076,-17.414,-19.006,-40.6,-10.144,-63.816,17.358,-43.697,12.725,-60.868,38.435,-86.276,-7.412,-110.364,-48.036,-90.002,0,0,0,0,0,,0,0,0,0,0
60,2,0,4,4,0,1,0,1,0,0,9,255,255,29,2228.171,encounter v,0,140,-0.19,-1.032,0,3.283,-200,0,0,1,0,5,Pugeuk,160,69,0,0,0,0,0,0,0,0,0,0,0,0.072,-37.226,-0.042,-17.382,-19.396,-40.93,-10.765,-64.011,17.302,-42.849,13.954,-62.505,38.463,-86.274,-5.66,-115.761,-48.222,-89.657,0,0,0,0,0,,0,0,0,0,0
