id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
55,3,1,0,0,1,1,0,0,3,255,255,26,2377.836,jdw4469,0,94,1.848,-0.898,1,0,0,0.343,-17.587,0,3,6,Roscosmos,174.8,56,0,0,0,0,0,0,0,0,0,-0.494,-37.993,-0.493,-18.095,-19.658,-41.263,-9.714,-59.834,21.446,-46.447,7.588,-62.69,39.638,-78.57,1.075,-104.521,-44.298,-88.645,0,0,0,0,0,,0,0,0,0
56,3,1,1,0,1,0,1,0,255,3,255,27,2396.853,jdw4469,16,93,-0.782,1.2,2,0,-170.179,0,0,1,3,6,Roscosmos,174.8,56,2397.821,84,148,0,134,64,41.936,27.706,-0.786,0.061,-37.995,0.172,-16.932,-16.959,-44.75,-12.851,-60.375,19.756,-42.498,5.241,-63.719,39.651,-78.598,0.894,-102.708,-44.532,-88.712,2402.718,-23.636,-61.809,2402.885,3,_앰프_,-22.774,-60.282,0,1
57,3,1,0,0,2,0,1,0,255,3,255,28,2429.598,jdw4469,0,100,-2.114,1.714,1,0,0,-1.276,-16.968,0,4,9,SOM_candy,180.1,56,0,0,0,0,0,0,0,0,0,-0.049,-38.12,-0.786,-16.816,-18.305,-44.591,-13.994,-60.226,21.24,-44.655,15.241,-63.294,39.044,-77.324,0.158,-101.309,-44.95,-88.177,0,0,0,0,0,,0,0,0,0
58,3,1,1,0,2,0,1,0,255,3,255,29,2448.116,jdw4469,2,91,-1.227,0.399,0,-280.7,-338.023,0,0,0,4,9,SOM_candy,180.1,56,0,0,0,0,0,0,0,0,0,-0.017,-38.183,0.235,-17.002,-18.367,-40.424,-7.448,-60.853,19.454,-41.734,15.461,-62.563,38.981,-77.216,0.572,-100.74,-44.887,-88.114,0,0,0,0,0,,0,0,0,0
59,3,1,1,1,2,0,0,1,255,255,3,30,2480.795,jdw4469,0,94,-0.008,0.367,2,0,0,0,0,1,4,9,SOM_candy,180.1,56,2481.917,106,119,0,137,65,36.196,-49.459,-0.795,0.012,-38.044,-0.16,-17.228,-18.833,-40.372,-12.951,-61.957,19.012,-40.277,15.422,-63.622,39.123,-74.61,0.442,-100.8,-44.951,-88.18,2485.535,34.474,-47.64,0,0,,0,0,0,3
60,3,1,1,2,2,0,0,1,255,255,3,31,2501.109,jdw4469,0,84,-2.424,4.909,1,0,0,-1.084,-5.991,0,4,9,SOM_candy,180.1,38,0,0,0,0,0,0,0,0,0,-0.08,-38.232,-0.186,-17.221,-18.671,-42.895,-13.037,-58.986,19.269,-40.001,17.144,-62.506,42.301,-78.076,0.703,-106.186,-46.038,-87.406,0,0,0,0,0,,0,0,0,0
61,3,1,2,2,2,0,0,0,255,255,255,32,2520.487,jdw4469,0,99,0.2,-0.194,2,0,0,0,0,1,4,9,SOM_candy,180.1,38,2521.617,130,156,53,151,130,39.189,-12.488,0.358,0.05,-37.684,-0.155,-17.126,-17.953,-44.544,-14.019,-61.885,22.497,-46.327,15.369,-63.499,43.226,-80.212,0.823,-106.192,-46.335,-87.596,2528.518,34.572,-128.114,0,0,,0,0,0,4
62,3,1,0,0,2,0,0,0,255,255,255,33,2572.641,jdw4469,0,100,-0.496,0.222,2,69.895,182.54,0,0,1,5,1,Pugeuk,190,56,2573.682,85,105,13,122,66,-22.978,24.48,-0.391,0.299,-37.573,0.144,-17.275,-17.821,-42.961,-13.594,-60.354,21.774,-46.56,15.826,-63.226,40.624,-75.941,0.227,-107.413,-46.865,-87.631,2573.901,-1.162,-22.083,2576.084,2,-라후이-,-11.737,-45.959,0,2
63,3,0,0,0,0,0,0,0,255,255,255,28,2648.409,Dοpi,0,140,0.051,-0.631,0,92.162,-137.002,0,0,0,8,9,Kr_Luna,190,56,0,0,0,0,0,0,0,0,0,-0.008,-37.168,-0.064,-16.803,-21.238,-44.952,-18.258,-67.847,24.068,-49.607,12.503,-64.658,44.398,-89.014,-1.494,-115.884,29.625,-106.877,0,0,0,0,0,,0,0,0,0
64,3,0,0,1,0,0,0,0,255,255,255,29,2663.488,Dοpi,3,119,-2.484,-1.003,2,-439.676,210.324,0,0,1,8,9,Kr_Luna,190,56,2664.328,127,147,51,150,121,-89.52,89.333,0.132,-0.358,-36.911,-0.013,-16.686,-20.86,-45.187,-14.164,-65.048,24.269,-49.634,12.532,-64.707,48.125,-91.183,-2.279,-115.043,28.778,-109.506,2664.451,-0.883,-20.807,0,0,,0,0,0,3
65,3,0,0,2,0,0,0,0,255,255,255,30,2688.953,Dοpi,0,102,-2.726,0.625,1,0,0,0,0,0,8,9,Kr_Luna,190,53,0,0,0,0,0,0,0,0,0,-0.001,-37.33,-0.352,-16.916,-21.074,-44.656,-15.634,-69.482,22.984,-47.713,11.195,-64.435,48.81,-93.228,-3.607,-114.706,29.262,-110.398,0,0,0,0,0,,0,0,0,0
66,3,0,1,2,0,0,0,0,255,255,255,31,2729.83,Dοpi,0,104,-0.639,0.715,2,0,0,0,0,1,8,9,Kr_Luna,190,53,2730.755,120,102,8,138,78,16.556,-18.115,-0.179,-0.01,-37.049,-0.051,-16.676,-20.795,-44.677,-21.618,-75.231,25.403,-50.077,12.439,-63.52,49.19,-93.199,-3.199,-114.245,28.308,-109.433,2733.852,17.714,-67.751,2736.768,8,Gonyong,26.033,-87.671,1,2
67,3,0,0,0,0,1,0,0,9,255,255,32,2788.585,Dοpi,0,121,1.12,2.516,2,58.402,-68.854,0,0,1,0,6,장덕춘_,169.5,56,2789.555,117,195,217,159,111,59.752,21.248,0.917,-0.413,-36.921,-0.035,-16.649,-19.618,-43.816,-12.475,-64.441,18.187,-51.354,12.225,-62.567,31.702,-82.559,-5.952,-106.709,-43.77,-84.986,2796.701,-26.288,-84.294,2796.768,8,Gonyong,-25.867,-83.299,0,1
68,3,0,0,0,1,1,0,0,9,255,255,33,2824.003,Dοpi,0,129,-1.274,-0.907,0,31.279,-126.742,-0.321,-16.634,0,1,1,하루（Haru）,190,56,0,0,0,0,0,0,0,0,0,-0.213,-37.191,-0.261,-16.979,-19.215,-40.453,-7.712,-64.534,19.893,-44.55,13.635,-62.374,34.3,-86.999,7.067,-107.154,-38.586,-94.464,0,0,0,0,0,,0,0,0,0
69,3,0,0,1,1,1,0,0,9,255,255,34,2842.662,Dοpi,24,85,-10.819,9.697,1,173.993,174.557,-1.555,-5.899,0,1,1,하루（Haru）,190,56,0,0,0,0,0,0,0,0,0,-0.643,-37.442,-0.46,-12.291,-19.078,-40.17,-6.406,-63.72,20.205,-41.071,13.184,-62.524,36.223,-78.217,2.928,-107.565,-38.553,-94.411,0,0,0,0,0,,0,0,0,0
70,3,0,1,1,1,0,1,0,255,9,255,35,2887.188,Dοpi,0,135,0.497,-0.05,2,91.888,-118.028,0,0,1,1,1,하루（Haru）,190,56,2888.281,120,118,93,151,116,42.329,-44.953,0.286,0.061,-36.647,-0.021,-16.809,-20.304,-43.969,-7.986,-64.825,22.039,-47.015,13.593,-61.178,40.698,-84.077,5.662,-112.06,-38.667,-94.647,2893.668,81.962,-74.601,0,0,,0,0,0,3
71,3,0,2,2,1,0,1,0,255,9,255,36,2964.032,Dοpi,3,103,-0.732,-0.121,2,-329.58,92.556,0,0,1,1,1,하루（Haru）,190,42,2965.215,130,175,82,157,116,-2.99,0.096,0.129,-0.2,-37.054,-0.067,-16.82,-21.184,-44.614,-11.776,-64.704,20.393,-43.672,14.973,-58.126,41.83,-80.671,10.171,-102.965,-36.093,-100.746,2965.668,-0.074,-31.572,2973.735,7,Slaris,-4.689,-120.827,1,2
72,3,0,0,0,1,0,1,0,255,9,255,37,3006.762,Dοpi,0,127,-1.031,-0.836,0,45.042,-132.761,-0.457,-17.161,1,2,5,오띵__,174.7,56,0,0,0,0,0,0,0,0,0,-0.044,-37.198,-0.071,-17.197,-20.696,-44.592,-7.906,-65,18.912,-44.678,13.956,-62.714,36.493,-83.742,-9.161,-109.041,-43.63,-86.949,0,0,0,0,0,,0,0,0,0
